N	2gram	Propp_Isto_4	Problema
1	и в	26	30
2	в своей	4	22
3	не только	15	18
4	то что	16	18
5	в этом	7	17
6	том что	3	17
7	и даже	4	14
8	людей и	1	13
9	таким образом	10	13
10	но и	12	13
11	потому что	6	13
12	о том	4	12
13	в его	5	12
14	а именно	3	12
15	в том	3	12
16	и не	9	12
17	так что	2	11
18	в своем	2	11
19	у него	5	11
20	в этой	2	10
21	в виде	2	10
22	для нас	3	10
23	точки зрения	1	10
24	все же	9	9
25	на земле	3	9
26	но в	5	9
27	как символ	1	9
28	только в	3	9
29	и все	2	9
30	сказать что	2	9
31	хотя и	2	8
32	на небо	7	8
33	вовсе не	4	8
34	но не	5	7
35	как и	7	7
36	не в	5	7
37	никогда не	2	7
38	связи с	3	7
39	у нас	2	7
40	здесь не	4	7
41	в дальнейшем	6	7
42	так и	10	7
43	что он	10	7
44	до нас	1	7
45	может быть	14	7
46	говорит о	2	7
47	в связи	2	7
48	в результате	1	7
49	вместе с	6	7
50	и на	2	6
51	тут же	2	6
52	и как	5	6
53	в нем	2	6
54	при помощи	10	6
55	его в	9	6
56	можно найти	2	6
57	и его	10	6
58	можно сказать	1	6
59	и что	5	6
60	что и	9	6
61	мы читаем	2	6
62	уже не	5	6
63	так как	9	6
64	с другой	4	6
65	прежде всего	1	6
66	как бы	3	6
67	а в	8	6
68	другой стороны	4	6
69	и то	6	5
70	не просто	4	5
71	за это	2	5
72	тем не	2	5
73	в силу	5	5
74	и с	5	5
75	с тем	2	5
76	он и	1	5
77	но он	4	5
78	что этот	4	5
79	не менее	2	5
80	того как	4	5
81	что у	3	5
82	и у	5	5
83	и их	2	5
84	мы можем	6	5
85	а не	6	5
86	не может	6	5
87	так же	18	5
88	как раз	1	5
89	будто бы	1	5
90	что в	14	5
91	и он	3	4
92	и к	1	4
93	в себе	2	4
94	при этом	3	4
95	но все	5	4
96	об этом	7	4
97	а его	1	4
98	было бы	2	4
99	ни в	2	4
100	не мог	3	4
101	в то	1	4
102	тогда когда	1	4
103	но даже	1	4
104	все еще	3	4
105	огонь и	4	4
106	ясно что	1	4
107	нас в	1	4
108	или в	3	4
109	в качестве	7	4
110	даже и	2	4
111	а с	1	4
112	в частности	2	4
113	этот мотив	4	4
114	время как	1	3
115	в виду	1	3
116	в ней	1	3
117	и самого	1	3
118	еще не	6	3
119	он сам	1	3
120	иное как	3	3
121	находит в	1	3
122	только тогда	3	3
123	что они	6	3
124	он в	4	3
125	он не	7	3
126	такого же	2	3
127	в другом	5	3
128	знает что	1	3
129	с неба	1	3
130	не всегда	6	3
131	однако в	2	3
132	нет никакого	1	3
133	и другое	1	3
134	в русской	3	3
135	что иное	3	3
136	как будто	1	3
137	есть только	3	3
138	только еще	1	3
139	указывает на	4	3
140	то время	1	3
141	жизнь и	1	3
142	в эпоху	1	3
143	с ним	1	3
144	внимание на	1	3
145	после того	2	3
146	а также	3	3
147	к нему	6	3
148	и знает	1	3
149	же в	3	3
150	того что	2	3
151	тот же	1	3
152	в человека	1	3
153	и тем	2	3
154	в начале	1	3
155	в одном	5	3
156	в других	2	3
157	именно в	1	3
158	а потом	1	3
159	быть только	1	3
160	еще более	1	3
161	и другие	3	3
162	мотив не	1	3
163	не что	3	3
164	перейти к	1	3
165	точно так	5	3
166	огня с	1	2
167	то же	8	2
168	и за	2	2
169	по его	2	2
170	мы имеем	7	2
171	мы не	1	2
172	и тут	1	2
173	все эти	3	2
174	в чем	1	2
175	что люди	1	2
176	землю и	1	2
177	мы будем	1	2
178	не все	1	2
179	отношение к	2	2
180	на то	3	2
181	в одной	3	2
182	как в	7	2
183	что именно	1	2
184	когда он	6	2
185	в нашей	1	2
186	на его	3	2
187	он все	1	2
188	не к	2	2
189	или иных	1	2
190	его на	4	2
191	это не	5	2
192	форму и	1	2
193	по всему	1	2
194	но уже	1	2
195	в них	1	2
196	с такой	1	2
197	и тогда	1	2
198	бы на	1	2
199	в котором	1	2
200	представление о	1	2
201	такую же	2	2
202	и более	3	2
203	в таких	2	2
204	на него	3	2
205	ничего не	5	2
206	он хочет	1	2
207	по своей	2	2
208	и является	1	2
209	тем что	5	2
210	в области	2	2
211	не могут	2	2
212	и другой	1	2
213	его за	1	2
214	к тому	1	2
215	как мы	5	2
216	данном случае	3	2
217	всей своей	1	2
218	как с	1	2
219	своего брата	1	2
220	не за	1	2
221	за то	1	2
222	и которые	1	2
223	он был	1	2
224	по себе	2	2
225	в глаза	1	2
226	духа который	1	2
227	нет у	1	2
228	от них	2	2
229	и только	5	2
230	в середине	1	2
231	здесь в	1	2
232	что здесь	7	2
233	что только	1	2
234	огонь в	1	2
235	по мнению	1	2
236	или же	3	2
237	есть в	2	2
238	конечно не	2	2
