N	2gram	Bakhtin_Pr_1	Problema
1	то что	15	42
2	вовсе не	7	35
3	и в	29	32
4	и не	31	31
5	не есть	2	29
6	в этом	22	19
7	не только	15	17
8	потому что	8	16
9	в себе	7	15
10	по себе	8	15
11	а не	22	15
12	но в	7	14
13	у нас	1	14
14	может быть	24	14
15	как бы	19	14
16	что мы	1	13
17	в нем	19	13
18	как раз	6	13
19	сказать что	3	13
20	том что	7	12
21	что в	8	12
22	так и	7	12
23	а именно	1	12
24	и т	4	11
25	есть нечто	1	11
26	так как	6	11
27	о том	1	11
28	и даже	2	11
29	если мы	1	11
30	то же	14	10
31	в этой	4	10
32	т д	1	10
33	об этом	1	10
34	ничего не	5	10
35	прежде всего	7	10
36	еще не	5	9
37	но не	9	9
38	художественный образ	2	9
39	раз и	4	9
40	того чтобы	1	9
41	же самое	1	9
42	и это	5	9
43	и что	2	9
44	но и	14	9
45	в данном	2	9
46	что же	4	9
47	в том	8	9
48	так же	6	9
49	в таком	1	9
50	и о	5	8
51	и ее	2	8
52	и на	7	8
53	все эти	9	8
54	для того	1	8
55	было бы	5	8
56	он и	5	8
57	в своей	8	8
58	данном случае	2	8
59	не может	12	8
60	но это	4	8
61	смысле слова	1	7
62	во всех	1	7
63	тоже не	2	7
64	всех этих	2	7
65	ни в	3	7
66	в них	3	7
67	между собою	1	7
68	как мы	4	7
69	здесь не	1	7
70	никогда не	3	7
71	того что	1	7
72	что он	8	7
73	только в	10	7
74	тем что	4	7
75	такого рода	1	7
76	все это	6	7
77	и все	1	7
78	во всяком	5	7
79	самом деле	6	6
80	на самом	5	6
81	и есть	2	6
82	но как	3	6
83	за пределы	7	6
84	и как	7	6
85	в самом	10	6
86	и если	1	6
87	при этом	2	6
88	его в	6	6
89	это не	9	6
90	в то	10	6
91	таким образом	12	6
92	в виду	1	6
93	и здесь	3	6
94	в его	24	6
95	этом смысле	10	6
96	так что	2	6
97	то и	2	6
98	в конце	6	6
99	не существует	1	6
100	хотя и	1	6
101	совершенно не	1	6
102	мы уже	2	5
103	а только	1	5
104	в своем	8	5
105	перед нами	5	5
106	то в	1	5
107	что она	6	5
108	но уже	1	5
109	все равно	1	5
110	далеко не	3	5
111	в котором	2	5
112	связи с	2	5
113	в сознании	2	5
114	можно сказать	1	5
115	в других	1	5
116	не знал	1	5
117	мы должны	3	5
118	функции в	1	4
119	в их	3	4
120	сама по	1	4
121	в истории	2	4
122	как в	6	4
123	как он	1	4
124	их в	4	4
125	входит в	7	4
126	он есть	4	4
127	не в	7	4
128	тому что	3	4
129	и притом	1	4
130	иметь в	1	4
131	и весь	1	4
132	а в	7	4
133	точно так	1	4
134	только то	3	4
135	не всякий	1	4
136	если бы	9	4
137	никак не	2	4
138	и только	1	4
139	вообще и	1	4
140	в литературе	4	4
141	один из	2	4
142	даже если	1	4
143	перейти к	1	4
144	именно в	5	4
145	и пр	3	4
146	этот термин	1	4
147	не было	4	4
148	в одно	1	4
149	если не	1	4
150	ни на	1	4
151	сознании и	2	4
152	и для	4	4
153	конце концов	5	4
154	же в	2	4
155	не должны	1	3
156	в ее	1	3
157	что они	1	3
158	которые не	1	3
159	с этим	2	3
160	однако не	2	3
161	более или	1	3
162	в действительности	1	3
163	что это	1	3
164	но он	2	3
165	сливаются в	1	3
166	в случае	1	3
167	но именно	3	3
168	он не	5	3
169	и еще	1	3
170	и чисто	1	3
171	но все	5	3
172	что все	1	3
173	же касается	1	3
174	чего он	1	3
175	действительности в	1	3
176	в жизни	2	3
177	как и	12	3
178	и уже	2	3
179	несмотря на	6	3
180	на этот	2	3
181	нисколько не	2	3
182	смысл и	1	3
183	или менее	1	3
184	точки зрения	19	3
185	с точки	13	3
186	в которых	2	3
187	вовсе еще	1	3
188	в отношении	2	3
189	дело в	1	3
190	того как	1	3
191	только не	1	3
192	в самой	6	3
193	или как	5	3
194	прежде чем	1	3
195	тех или	1	3
196	и его	14	3
197	как будто	3	3
198	в каком	1	3
199	и вполне	2	3
200	к тому	1	3
201	что оно	2	3
202	для себя	2	3
203	можно было	2	3
204	для этого	1	3
205	не на	4	3
206	только и	1	3
207	о нем	9	3
208	искусства и	1	3
209	другими словами	1	3
210	настоящее время	1	3
211	к нему	6	3
212	тем или	2	3
213	и во	2	3
214	во всей	2	3
215	и следовательно	4	3
216	оно и	1	3
217	мы увидим	1	3
218	или другим	1	3
219	по этому	1	3
220	именно на	2	3
221	же и	2	3
222	уже не	13	3
223	уже в	3	3
224	из них	1	3
225	всяком случае	3	3
226	сами по	3	3
227	случае не	1	3
228	уже и	2	3
229	до сих	2	3
230	с другой	3	3
231	здесь в	1	3
232	как же	4	3
233	оно не	3	3
234	что не	1	3
235	нужно сказать	1	3
236	бы оно	1	3
237	и менее	1	3
238	быть и	1	3
239	сих пор	2	3
240	не больше	1	3
241	в настоящее	1	3
242	хотя бы	2	3
243	с ним	5	3
244	может и	1	3
245	другой стороны	3	3
246	его именно	1	3
247	есть и	2	3
248	себе не	1	3
249	себе но	1	3
250	в искусстве	1	3
251	например в	3	2
252	же как	1	2
253	и потому	6	2
254	в первом	1	2
255	по преимуществу	2	2
256	и до	3	2
257	едва ли	1	2
258	из подполья	10	2
259	для своего	2	2
260	мы имеем	1	2
261	мы не	1	2
262	слово о	7	2
263	в сущности	5	2
264	на себя	2	2
265	следовательно в	1	2
266	он сам	3	2
267	с его	9	2
268	то он	2	2
269	не то	1	2
270	и рассматривать	1	2
271	нет и	1	2
272	кроме того	3	2
273	это тоже	1	2
274	ясно и	1	2
275	есть его	1	2
276	идея и	1	2
277	в которой	2	2
278	он в	3	2
279	из этих	1	2
280	сознания с	2	2
281	вообще не	1	2
282	на его	2	2
283	не значит	4	2
284	он должен	1	2
285	или иных	1	2
286	не будет	1	2
287	и с	4	2
288	это было	1	2
289	с другими	7	2
290	всеми своими	2	2
291	выходить за	1	2
292	ведь если	1	2
293	для них	1	2
294	должно быть	4	2
295	одного и	1	2
296	на первый	1	2
297	но если	1	2
298	не как	14	2
299	образом и	1	2
300	друг другу	2	2
301	по крайней	1	2
302	однако в	2	2
303	образ не	1	2
304	же мы	1	2
305	которые обычно	1	2
306	она не	7	2
307	и другое	1	2
308	не имеет	1	2
309	в нас	1	2
310	но только	1	2
311	следовательно и	2	2
312	не о	2	2
313	и сама	1	2
314	единое и	1	2
315	в области	1	2
316	не потому	2	2
317	вот в	1	2
318	которого он	1	2
319	не могут	6	2
320	могут быть	6	2
321	для такого	1	2
322	себе все	1	2
323	они вовсе	1	2
324	подобно тому	3	2
325	лучше сказать	1	2
326	что может	2	2
327	здесь нет	1	2
328	и всегда	1	2
329	является в	1	2
330	то во	1	2
331	того или	1	2
332	между тем	5	2
333	крайней мере	1	2
334	все время	2	2
335	или может	1	2
336	вполне можно	1	2
337	мы видим	2	2
338	и так	1	2
339	а потому	2	2
340	поэтому и	4	2
341	в качестве	1	2
342	является не	2	2
343	от других	1	2
344	одно из	2	2
345	для него	18	2
346	есть та	1	2
347	ведь это	2	2
348	не для	1	2
349	как его	1	2
350	но что	1	2
351	а эта	1	2
352	человека а	1	2
353	данного художественного	1	2
354	но есть	1	2
355	что для	1	2
356	от другого	1	2
357	она является	2	2
358	его как	4	2
359	самый факт	2	2
360	и особенно	1	2
361	тому как	3	2
362	по существу	3	2
363	этом случае	1	2
364	у вас	2	2
365	известной степени	1	2
366	сознания и	5	2
367	в результате	4	2
368	этой действительности	2	2
369	чтобы его	1	2
370	только что	1	2
371	о своем	3	2
372	от всех	1	2
373	к его	1	2
374	или иного	1	2
375	значение не	1	2
376	ее в	1	2
377	действительности так	1	1
378	не слово	2	1
379	себя как	2	1
380	художественном произведении	1	1
381	этого в	1	1
382	одним из	6	1
383	художественного произведения	1	1
384	в объективном	2	1
385	идея в	1	1
386	все остальное	2	1
387	ивана карамазова	4	1
388	изображения и	6	1
389	сразу и	1	1
390	в чисто	2	1
391	из самых	1	1
392	отношения между	1	1
393	сам автор	1	1
394	и больше	1	1
395	и должен	1	1
396	отношения к	3	1
397	входящих в	1	1
398	той же	5	1
399	из всех	1	1
400	с теорией	1	1
401	и само	1	1
402	пределы данного	1	1
403	именно к	1	1
404	этом не	1	1
405	трактуется в	1	1
406	как обычно	1	1
407	отказывается от	1	1
408	который был	1	1
409	время как	1	1
410	литературы о	5	1
411	оно есть	1	1
412	я не	3	1
413	но даже	1	1
414	то это	1	1
415	конечно и	2	1
416	с мыслью	1	1
417	мы ее	2	1
418	и самого	4	1
419	первый план	1	1
420	на их	1	1
421	бы то	2	1
422	оно ни	2	1
423	до настоящего	1	1
424	именно тем	1	1
425	но конечно	1	1
426	а следовательно	1	1
427	критиков и	1	1
428	ряд или	1	1
429	он может	3	1
430	он строит	2	1
431	есть своя	1	1
432	и всякий	1	1
433	явлений и	1	1
434	герой как	3	1
435	и чем	1	1
436	относится к	1	1
437	во что	2	1
438	искусства не	1	1
439	первый взгляд	1	1
440	то чем	3	1
441	еще большую	1	1
442	и нет	2	1
443	все же	9	1
444	чего нет	1	1
445	свете формулированного	1	1
446	его к	2	1
447	тем же	1	1
448	от этого	1	1
449	идеи но	2	1
450	о самом	1	1
451	объективный мир	2	1
452	сливается с	6	1
453	не приходится	1	1
454	не знает	3	1
455	бы и	4	1
456	ни один	3	1
457	и сформулировать	1	1
458	тут и	2	1
459	этот роман	1	1
460	выражение в	6	1
461	ее как	3	1
462	ни одна	1	1
463	в известном	1	1
464	нами в	2	1
465	формулированного нами	1	1
466	видим и	1	1
467	в мышлении	1	1
468	но на	1	1
469	всей его	2	1
470	не такую	1	1
471	а вовсе	1	1
472	как принцип	1	1
473	что каждая	1	1
474	лермонтова и	1	1
475	мире по	1	1
476	должна быть	5	1
477	ни были	2	1
478	еще мало	1	1
479	чтобы в	2	1
480	на этом	1	1
481	его можно	1	1
482	одно и	1	1
483	человека в	4	1
484	в каждом	8	1
485	то ни	2	1
486	бы дать	1	1
487	в совершенно	1	1
488	другом случае	1	1
489	есть конечно	1	1
490	них не	1	1
491	а его	2	1
492	уже сам	1	1
493	лишь в	1	1
494	в художественном	3	1
495	заключается в	1	1
496	и других	1	1
497	подходит к	2	1
498	а без	1	1
499	может стать	1	1
500	на почве	3	1
501	то все	1	1
502	же если	1	1
503	даже в	4	1
504	кажется что	2	1
505	на свои	1	1
506	он является	1	1
