N	2gram	Bakhtin_Pr_3	Istorich
1	т е	12	29
2	что он	23	24
3	и т	8	19
4	не только	10	18
5	т д	2	18
6	может быть	19	17
7	и в	34	15
8	никогда не	8	15
9	так как	4	14
10	но и	12	14
11	так же	8	13
12	что в	7	12
13	то что	11	12
14	а в	5	12
15	в этом	16	11
16	об этом	1	11
17	в этих	1	11
18	мы знаем	2	11
19	и не	29	11
20	то же	14	10
21	что они	6	10
22	его в	4	10
23	еще не	4	9
24	все же	7	9
25	в другом	8	9
26	с тем	5	9
27	потому что	12	9
28	должны были	1	8
29	он не	15	8
30	связи с	1	8
31	один из	2	8
32	мы увидим	2	8
33	мы можем	1	8
34	в нем	19	7
35	таким образом	5	7
36	том что	3	7
37	не в	9	7
38	ничего не	4	7
39	и пр	1	7
40	вместе с	4	7
41	сих пор	1	7
42	мы здесь	1	6
43	то это	1	6
44	но в	16	6
45	что это	5	6
46	и что	5	6
47	в его	22	6
48	что и	5	6
49	мы уже	6	6
50	так что	5	6
51	до сих	1	6
52	как бы	27	6
53	в том	3	6
54	только в	6	6
55	как в	4	5
56	с этим	2	5
57	и наконец	5	5
58	но все	5	5
59	было бы	2	5
60	этого не	3	5
61	здесь можно	1	5
62	можно найти	1	5
63	в котором	3	5
64	на него	7	5
65	можно было	1	5
66	так и	6	5
67	связан с	2	5
68	она не	1	5
69	к нему	14	5
70	в одном	5	5
71	прежде всего	15	5
72	к которому	2	5
73	а не	9	5
74	не может	19	5
75	этом случае	2	5
76	к тому	5	5
77	что эти	1	4
78	со всех	1	4
79	всех сторон	1	4
80	в ней	3	4
81	и на	6	4
82	в одной	3	4
83	в себе	6	4
84	все эти	4	4
85	в этой	1	4
86	при этом	4	4
87	после этого	1	4
88	и с	15	4
89	вопрос о	2	4
90	но он	3	4
91	очень часто	2	4
92	о нем	2	4
93	или на	1	4
94	в другой	2	4
95	что здесь	1	4
96	с одной	1	4
97	его и	3	4
98	руки и	1	4
99	у него	4	4
100	тем что	4	4
101	но это	4	4
102	как она	2	4
103	не должен	1	4
104	мы должны	5	4
105	одной из	1	4
106	в доме	1	3
107	не происходит	1	3
108	не совсем	1	3
109	дать ему	1	3
110	он был	1	3
111	видели что	1	3
112	когда он	2	3
113	увидим что	2	3
114	он в	4	3
115	в очень	1	3
116	как он	3	3
117	на то	1	3
118	всех этих	2	3
119	подобно тому	2	3
120	здесь мы	1	3
121	говорит что	1	3
122	он и	5	3
123	хотя в	1	3
124	не мог	5	3
125	я его	1	3
126	в их	1	3
127	когда она	2	3
128	что этот	1	3
129	я буду	1	3
130	и его	16	3
131	как будто	7	3
132	хочет его	1	3
133	и это	4	3
134	в себя	1	3
135	так в	2	3
136	роль в	1	3
137	мог бы	2	3
138	о том	2	3
139	после того	1	3
140	должно было	1	3
141	и она	1	3
142	того что	5	3
143	же и	2	3
144	по отношению	5	3
145	не знаешь	1	3
146	в других	1	3
147	не видит	1	3
148	эти слова	3	3
149	тому как	2	3
150	все это	16	3
151	отношению к	6	3
152	например в	2	2
153	самом деле	13	2
154	на самом	11	2
155	показать что	2	2
156	и ничего	1	2
157	и для	8	2
158	еще до	2	2
159	в сущности	11	2
160	я не	7	2
161	ни один	1	2
162	хотя бы	5	2
163	они были	1	2
164	и то	3	2
165	в которых	2	2
166	во всех	2	2
167	но не	4	2
168	не все	1	2
169	не просто	1	2
170	некоторое время	1	2
171	перед нами	1	2
172	ясно и	1	2
173	к чему	2	2
174	в которой	2	2
175	говорят о	1	2
176	тому же	2	2
177	не могла	1	2
178	на его	4	2
179	главным образом	1	2
180	так сказать	2	2
181	он должен	2	2
