N	4gram	Vygotskiy__1	KulturaY
1	в то же время	1	3
2	с этой точки зрения	1	2
3	точно так же как	1	2
4	только для того чтобы	1	1
5	находит свое выражение в	1	1
6	о том что в	1	1
7	которые хотя и не	1	1
8	в том что мы	1	1
9	если бы речь шла	1	1
10	одной и той же	2	1
11	но для того чтобы	1	1
12	одном и том же	1	1
13	ответ на этот вопрос	2	1
14	и пр и пр	1	1
15	ничего принципиально нового в	1	1
16	дело в том что	1	1
17	не оставляет сомнений в	1	1
18	и с другой стороны	1	1
19	речи с другой стороны	1	1
20	в то время как	4	1
21	потому что он не	1	1
22	в одном и том	1	1
23	все более и более	2	1
24	заключается в том что	4	1
25	приводит к тому что	1	1
