N	3gram	Potebnia_M_4	Marksizm
1	с точки зрения	3	20
2	не может быть	5	13
3	и не может	1	9
4	до сих пор	4	8
5	в связи с	1	7
6	в настоящее время	1	6
7	и того же	1	5
8	одного и того	1	5
9	до настоящего времени	1	5
10	с другой стороны	1	5
11	в слове в	1	4
12	с самого начала	1	4
13	этот вопрос мы	1	3
14	в этом случае	5	3
15	то же самое	4	3
16	то что делает	1	3
17	в этом отношении	1	3
18	на этот вопрос	2	3
19	и здесь мы	1	3
20	может быть и	1	3
21	и тот же	2	3
22	один и тот	2	3
23	то же время	3	3
24	можно сказать что	4	3
25	в большинстве случаев	2	3
26	в то же	3	3
27	для того чтобы	4	3
28	в том что	7	3
29	нет и не	1	2
30	тех пор пока	2	2
31	и той же	1	2
32	но при этом	1	2
33	в том числе	1	2
34	в таком случае	2	2
35	том числе и	1	2
36	со всех сторон	1	2
37	во всяком случае	3	2
38	смысле этого слова	1	2
39	не могут быть	2	2
40	вопрос о том	2	2
41	одной и той	1	2
42	по отношению к	8	2
43	до тех пор	6	2
44	от того что	3	2
45	в свою очередь	1	2
46	тем не менее	4	2
47	ничего общего с	1	2
48	непосредственно примыкает к	2	1
49	все более и	2	1
50	что слово может	1	1
51	а следовательно и	1	1
52	внешним миром но	1	1
53	же касается до	1	1
54	и в таком	1	1
55	одним и тем	1	1
56	его хотя и	1	1
57	имеет свою историю	2	1
58	равно как и	2	1
59	и в первом	1	1
60	подобно тому как	2	1
61	и та и	1	1
62	а между тем	4	1
63	как бы ни	1	1
64	что же касается	1	1
65	в этом слове	4	1
66	что язык есть	3	1
67	например в слове	1	1
68	хотя бы и	2	1
69	до известной степени	2	1
70	и в разных	1	1
71	сами по себе	2	1
72	по отношению ко	1	1
73	но и в	1	1
74	нет как нет	1	1
75	не было бы	1	1
76	та и другая	1	1
77	но и эта	1	1
78	рано или поздно	2	1
79	могли бы быть	1	1
80	язык есть деятельность	1	1
81	он ни был	1	1
82	если бы они	1	1
83	может быть только	1	1
84	необходимо прибавить к	1	1
85	так или иначе	2	1
86	и ту же	1	1
87	или как говорит	1	1
88	и тем же	1	1
89	из виду что	1	1
90	с одной стороны	1	1
91	вопрос мы не	1	1
92	что такое слово?	1	1
93	иначе и быть	1	1
94	таким образом как	1	1
95	и как бы	2	1
96	половины xix века	1	1
97	это не значит	2	1
98	а в том	2	1
99	и та же	1	1
100	одна и та	1	1
101	а не в	1	1
102	и не без	1	1
103	именно в том	1	1
104	связи с другими	1	1
105	влечет за собою	1	1
106	сих пор не	1	1
107	таким образом в	1	1
108	точки зрения этого	1	1
109	тесной связи с	1	1
110	само по себе	5	1
111	второй половины xix	1	1
112	с тем что	4	1
113	и в самом	1	1
114	не только не	3	1
115	самый вопрос о	1	1
116	более и более	2	1
117	не может стать	1	1
118	ясно что между	1	1
119	друг от друга	1	1
120	и быть не	1	1
121	здесь в этом	1	1
122	в стройную систему	1	1
123	кроме того в	1	1
124	к тому что	1	1
125	различия между этими	1	1
126	на самом деле	3	1
127	говорящего и слушающего	1	1
128	одну и ту	1	1
129	мы тем самым	1	1
