N	3gram	Bakhtin_Pr_3	Myshleni
1	с точки зрения	4	21
2	для того чтобы	1	18
3	в этом случае	2	14
4	в том что	1	13
5	не только не	1	9
6	с самого начала	8	7
7	к тому что	1	6
8	по отношению к	5	5
9	в данном случае	1	5
10	в самом деле	3	4
11	потому что у	1	4
12	мы могли бы	1	4
13	с внутренней речью	1	4
14	вместе с тем	2	4
15	слова и его	3	4
16	не может быть	6	4
17	о том что	2	4
18	на то что	1	4
19	на всем протяжении	1	4
20	внутренней речи как	1	3
21	в том и	1	3
22	до сих пор	1	3
23	в этом отношении	1	3
24	одно и то	1	3
25	и то что	1	3
26	смысле этого слова	2	3
27	и то же	1	3
28	тем не менее	2	3
29	в такой же	2	3
30	можно сказать что	1	3
31	но и не	1	3
32	как и в	1	3
33	как мы видели	2	3
34	и столь же	1	2
35	прежде всего в	1	2
36	на котором мы	1	2
37	на самом деле	10	2
38	в отличие от	2	2
39	того и другого	1	2
40	в большинстве случаев	2	2
41	для себя и	1	2
42	и вместе с	1	2
43	не чем иным	1	2
44	чем иным как	1	2
45	в свою очередь	1	2
46	смысле можно сказать	1	2
47	по сравнению со	1	2
48	друг с другом	2	2
49	могли бы сказать	1	2
50	благодаря тому что	1	2
51	несмотря на то	1	1
52	себя как бы	1	1
53	должны были бы	1	1
54	не может ни	1	1
55	в которой он	1	1
56	и в своей	1	1
57	я не хочу	2	1
58	самое главное и	1	1
59	понятно что в	1	1
60	мы должны были	1	1
61	подобно тому как	2	1
62	и до конца	1	1
63	в этом смысле	4	1
64	самого начала в	1	1
65	в том же	1	1
66	оно менее всего	1	1
67	как бы с	1	1
68	потому что не	1	1
69	самом же деле	1	1
70	находится в непосредственной	1	1
71	и не может	2	1
72	во всей своей	1	1
73	не может найти	1	1
74	что он не	1	1
75	самого слова в	1	1
76	слова и мысли	1	1
77	как раз и	2	1
78	друг на друга	2	1
79	никак не мог	1	1
80	заключает в себе	1	1
81	с которыми он	1	1
82	в первых двух	1	1
83	как мы уже	1	1
84	что все это	2	1
85	из одного плана	1	1
86	его внутренняя речь	2	1
87	и ничего не	1	1
88	его отношения к	1	1
89	с другими людьми	1	1
90	может быть не	1	1
91	дело идет о	1	1
92	с которыми мы	1	1
93	в высшей степени	3	1
94	и речь как	1	1
95	сама по себе	2	1
96	но при этом	1	1
97	и в этом	2	1
98	таким образом на	1	1
99	и внутренняя речь	1	1
100	потому что в	1	1
101	с другой стороны	3	1
102	не только для	1	1
103	для него и	1	1
104	мы уже говорили	3	1
105	в этом направлении	1	1
106	необходимо прежде всего	1	1
107	во всяком случае	5	1
108	один из моментов	1	1
109	потому что они	1	1
110	и создает в	1	1
111	и во всяком	1	1
112	по ту сторону	2	1
113	как бы не	1	1
114	на самом же	1	1
115	то новое что	1	1
116	друг к другу	1	1
117	к той же	1	1
118	неразрывной связи с	1	1
119	этого не может	1	1
120	из которых каждый	1	1
121	может и не	1	1
122	и тотчас же	2	1
123	так и в	2	1
124	но и для	1	1
125	той или иной	2	1
126	того что он	2	1
127	но все же	1	1
128	в то же	12	1
129	тем что он	2	1
130	но не может	1	1
131	всей своей полноте	1	1
132	что и в	1	1
133	прежде всего не	1	1
134	в конце концов	3	1
