N	2gram	Vygotskiy__1	slovoVRo
1	и в	23	39
2	может быть	14	37
3	и т	1	35
4	и его	6	33
5	не только	16	24
6	и не	9	22
7	но и	14	21
8	не может	12	20
9	в нем	1	19
10	до конца	1	17
11	в этом	17	16
12	все это	6	16
13	так и	5	15
14	а не	3	14
15	человек и	1	14
16	отличие от	1	13
17	как в	4	13
18	в процессе	8	13
19	слова в	1	13
20	во всех	3	12
21	в отличие	1	12
22	в истории	1	11
23	слово в	1	11
24	вовсе не	3	10
25	к своему	1	9
26	и с	9	9
27	не в	4	9
28	со своим	1	9
29	языка и	1	9
30	словом и	2	8
31	таким образом	26	8
32	оно не	1	8
33	прежде всего	10	8
34	слова и	5	8
35	точки зрения	26	8
36	еще не	1	7
37	с его	4	7
38	при этом	4	7
39	в этих	2	7
40	для него	2	7
41	никогда не	2	7
42	могут быть	3	7
43	как мы	5	7
44	в его	14	7
45	и даже	2	7
46	и потому	2	7
47	как бы	11	7
48	в сущности	6	6
49	но не	4	6
50	в своем	3	6
51	все же	3	6
52	и к	4	6
53	но в	5	6
54	все эти	4	6
55	значительной степени	2	6
56	в них	2	6
57	в слове	2	6
58	как и	14	6
59	она не	3	6
60	в значительной	2	6
61	там где	2	6
62	жизни и	2	6
63	например в	1	5
64	и слова	1	5
65	это не	1	5
66	том что	21	5
67	по себе	5	5
68	мышления и	40	5
69	но все	2	5
70	той или	1	5
71	с другой	10	5
72	один из	2	5
73	в том	24	5
74	с одной	8	5
75	уже не	2	5
76	одной стороны	9	5
77	или иной	1	5
78	в плане	1	5
79	остается в	1	5
80	и для	1	5
81	только в	6	5
82	и все	5	5
83	и наконец	2	5
84	отношения к	3	4
85	в зависимости	2	4
86	его не	3	4
87	и на	8	4
88	по отношению	7	4
89	связанные с	1	4
90	всех этих	2	4
91	в узком	1	4
92	то же	8	4
93	слова не	1	4
94	с другими	2	4
95	ни в	4	4
96	в отношении	10	4
97	слова к	1	4
98	не менее	1	4
99	в то	7	4
100	в основе	8	4
101	же время	2	4
102	во всем	3	4
103	зависимости от	2	4
104	что оно	3	4
105	для этого	5	4
106	наконец в	2	4
107	для всех	4	4
108	и других	3	4
109	так как	7	4
110	и др	1	4
111	с помощью	13	4
112	в основном	1	4
113	в смысле	2	4
114	а в	2	4
115	отношении к	1	4
116	отношению к	7	4
117	в таком	1	4
118	ту же	1	3
119	как это	2	3
120	собственном смысле	5	3
121	той же	2	3
122	человека и	3	3
123	говорить о	2	3
124	в чем	4	3
125	слова на	1	3
126	между словом	1	3
127	сама по	1	3
128	в собственном	5	3
129	стороны и	1	3
130	перед нами	5	3
131	и как	5	3
132	бы и	2	3
133	с их	1	3
134	на этом	2	3
135	не с	2	3
136	лишь в	6	3
137	с точки	18	3
138	не столько	4	3
139	точку зрения	2	3
140	и остается	3	3
141	его от	1	3
142	связи с	3	3
143	этом отношении	4	3
144	в ней	1	3
145	и дальше	1	3
146	а также	1	3
147	между тем	9	3
148	что и	1	3
149	слов и	1	3
150	в свете	4	3
151	всех его	1	3
152	или даже	2	3
153	у него	1	3
154	связан с	5	3
155	в свою	4	3
156	может иметь	1	3
157	связано с	2	3
158	если она	1	3
159	как к	1	3
160	к проблеме	2	3
161	в контексте	1	3
162	и от	3	3
163	что в	14	3
164	хотя бы	4	3
165	сказать что	11	3
166	речи и	28	3
167	во всяком	3	3
168	человеческой речи	8	2
169	одним из	1	2
170	также и	1	2
171	в сфере	3	2
172	каждом шагу	1	2
173	с таким	3	2
174	мы уже	1	2
175	мы не	7	2
176	именно к	1	2
177	с ее	1	2
178	на них	1	2
179	в новом	3	2
180	из важнейших	2	2
181	и речи	38	2
182	за пределы	2	2
183	с этим	6	2
184	кроме того	1	2
185	хотя и	2	2
186	как уже	7	2
187	себе как	1	2
188	в нашем	2	2
189	от действительности	1	2
190	в себе	6	2
191	воспитания и	1	2
192	как он	3	2
193	на его	1	2
194	т д	1	2
195	он не	5	2
196	в виде	2	2
197	борьбу с	1	2
198	и более	5	2
199	кажется нам	1	2
200	из него	1	2
201	в предшествующей	1	2
202	факт что	3	2
203	значение в	3	2
204	уже сказано	6	2
205	за ней	1	2
206	здесь это	1	2
207	независимо от	6	2
208	очень легко	1	2
209	мы видели	2	2
210	автора и	1	2
211	и другие	1	2
212	и при	2	2
213	в их	3	2
214	на каждом	1	2
215	но эта	1	2
216	которые в	1	2
217	даже в	2	2
218	на котором	1	2
219	тогда когда	3	2
220	дело в	2	2
221	того как	2	2
222	материала в	1	2
223	нашего сознания	3	2
224	того чтобы	17	2
225	в одном	4	2
226	только и	1	2
227	слова как	2	2
228	внутренней логикой	1	2
229	в области	3	2
230	и оно	1	2
231	и оценке	1	2
232	отличается от	1	2
233	и другим	2	2
234	значение как	2	2
235	должен быть	4	2
236	свою очередь	3	2
237	в дальнейшем	1	2
238	мы наблюдаем	1	2
239	как с	1	2
240	в другом	7	2
241	в контекст	2	2
242	и здесь	1	2
243	на него	2	2
244	о том	6	2
245	но мы	1	2
246	в различных	1	2
247	может не	3	2
248	нуждается в	2	2
249	в форме	1	2
250	как например	1	2
251	ни к	1	2
252	что он	7	2
253	мы увидим	1	2
254	всяком случае	3	2
255	именно на	1	2
256	со всеми	2	2
257	где они	1	2
258	уже в	3	2
259	всем его	1	2
260	на протяжении	1	2
261	он стремится	1	2
262	в единое	2	2
263	параллельно с	1	2
264	для того	15	2
265	то что	17	2
266	не было	1	2
267	именно как	1	2
268	до сих	4	2
269	именно в	6	2
270	а именно	1	2
271	и между	1	2
272	них и	1	2
273	которых мы	2	2
274	более того	1	2
275	как о	1	2
276	и слово	2	2
277	в одно	1	2
278	входить в	1	2
279	вместе с	9	2
280	в данном	2	2
281	слов в	1	2
282	тот факт	1	2
283	сих пор	4	2
284	в более	1	2
285	включает в	1	2
286	в точном	1	2
287	или в	1	2
288	в результате	4	2
289	лишь о	1	2
290	в новых	3	2
291	как слово	1	2
292	только с	1	2
293	работы и	2	2
294	к его	2	2
295	речи как	8	2
296	все что	1	2
297	и наиболее	2	1
298	смысле слова	3	1
299	как известно	3	1
300	лежащую в	1	1
301	речь идет	2	1
302	всем ее	2	1
303	но их	1	1
304	словом как	1	1
305	наших дней	1	1
306	не остается	3	1
307	легко становится	1	1
308	он может	2	1
309	и должны	2	1
310	идет о	2	1
311	между двумя	2	1
312	за собой	2	1
313	мы говорим	1	1
314	и до	2	1
315	иметь место	1	1
316	во-первых в	1	1
317	другим как	1	1
318	мысли то	1	1
319	есть не	2	1
320	и значение	1	1
321	изложения и	1	1
322	этой линии	1	1
323	время от	1	1
324	он как	2	1
325	само слово	2	1
326	к началу	1	1
327	от времени	1	1
328	как не	1	1
329	к общему	1	1
330	и говорить	1	1
331	различных видов	1	1
332	освобождения от	1	1
333	между собой	5	1
334	первый план	2	1
335	быть в	1	1
336	что его	2	1
337	как таковая	2	1
338	а следовательно	1	1
339	и главное	1	1
340	друг к	1	1
341	видели что	1	1
342	то он	1	1
343	в сторону	1	1
