N	2gram	Voloshinov_1	Problemy
1	и в	19	34
2	и не	26	29
3	как бы	15	27
4	что он	2	23
5	в его	6	22
6	к другому	3	20
7	в нем	10	19
8	может быть	26	19
9	не может	24	19
10	и все	5	19
11	как и	12	18
12	себе самому	1	18
13	в этом	16	16
14	но в	7	16
15	и его	19	16
16	все это	3	16
17	он не	3	15
18	и с	2	15
19	что я	1	15
20	прежде всего	13	15
21	то же	7	14
22	к нему	1	14
23	самом деле	10	13
24	для него	9	13
25	и к	3	12
26	в то	3	12
27	же время	3	12
28	потому что	1	12
29	но и	8	12
30	на самом	3	11
31	в сущности	3	11
32	вовсе не	5	11
33	внутренний диалог	1	11
34	то что	8	11
35	не только	8	10
36	слова и	3	10
37	не в	5	9
38	в отношении	4	9
39	а не	7	9
40	с самого	4	8
41	самого начала	4	8
42	никогда не	2	8
43	в другом	2	8
44	в самом	10	8
45	себя и	1	8
46	так же	7	8
47	что же	4	8
48	и для	11	8
49	точки зрения	34	8
50	знает и	1	7
51	на него	1	7
52	как мы	13	7
53	слова в	1	7
54	и даже	2	7
55	что не	2	7
56	там где	2	7
57	этого слова	2	7
58	все же	8	7
59	отношении к	4	7
60	что в	4	7
61	мы уже	2	6
62	и на	4	6
63	с его	1	6
64	с собою	1	6
65	отношение к	1	6
66	в пределах	6	6
67	в плане	1	6
68	так и	11	6
69	в себе	2	6
70	только в	9	6
71	стремится к	1	6
72	от него	2	6
73	с ними	1	6
74	не знает	2	6
75	отношению к	2	6
76	на них	1	5
77	он сам	1	5
78	в чем	2	5
79	во внутренний	2	5
80	по отношению	3	5
81	и наконец	1	5
82	что это	1	5
83	в целом	1	5
84	и вот	1	5
85	но все	3	5
86	лишь в	9	5
87	с тем	1	5
88	в слове	10	5
89	в конце	5	5
90	таким образом	17	5
91	к тому	2	5
92	и что	1	5
93	что и	2	5
94	это не	1	5
95	того что	3	5
96	и так	1	5
97	так что	1	5
98	из них	3	5
99	всяком случае	2	5
100	в одном	1	5
101	себе и	2	5
102	к своему	2	5
103	дело идет	4	5
104	и от	3	5
105	мы должны	3	5
106	хотя бы	5	5
107	а в	4	5
108	во всяком	5	5
109	еще не	4	4
110	бы то	8	4
111	но не	1	4
112	но как	1	4
113	как в	4	4
114	бы и	2	4
115	все эти	7	4
116	при этом	8	4
117	внутренней речи	9	4
118	ни был	1	4
119	то ни	8	4
120	что все	2	4
121	его в	3	4
122	с другими	3	4
123	этом смысле	2	4
124	переходим к	3	4
125	ни в	2	4
126	рядом с	5	4
127	все равно	1	4
128	с точки	20	4
129	друг другу	1	4
130	он с	1	4
131	ничего не	6	4
132	как раз	2	4
133	стиль и	1	4
134	и это	3	4
135	если бы	2	4
136	и прежде	2	4
137	только на	4	4
138	в начале	5	4
139	в общем	1	4
140	так как	2	4
141	не о	1	4
142	с другой	5	4
143	тем что	2	4
144	мы остановимся	1	4
145	как к	2	4
146	ни было	10	4
147	а между	1	3
148	и то	1	3
149	ведь и	1	3
150	высшей степени	3	3
151	так чтобы	1	3
152	говорить о	1	3
153	в виду	2	3
154	в ней	4	3
155	совсем не	1	3
156	для других	2	3
157	нет и	4	3
158	в одной	2	3
159	хотя и	1	3
160	и как	3	3
161	уже в	1	3
162	как он	2	3
163	он ни	2	3
164	к одному	4	3
165	не как	2	3
166	их в	1	3
167	без исключения	8	3
168	в каждом	7	3
169	в высшей	3	3
170	далеко не	4	3
171	мы видели	1	3
172	должно быть	2	3
173	в своей	3	3
174	в котором	3	3
175	не менее	4	3
176	по себе	4	3
177	том что	3	3
178	его за	1	3
179	с ее	2	3
180	в ее	7	3
181	внутренняя речь	9	3
182	характер и	1	3
183	еще в	1	3
184	для этого	1	3
185	сводится к	3	3
186	и во	2	3
187	между тем	3	3
188	говорит он	2	3
189	в том	6	3
190	большинстве случаев	3	3
191	нуждается в	3	3
192	к самому	1	3
193	до конца	5	3
194	в последующем	1	3
195	под влиянием	1	3
196	установкой на	2	3
197	в чужих	1	3
