N	3gram	Vygotskiy__4	Myshleni
1	в том что	12	31
2	заключается в том	3	14
3	с точки зрения	4	11
4	мы могли бы	1	9
5	с одной стороны	3	9
6	в этом смысле	1	8
7	с другой стороны	2	8
8	то же самое	6	7
9	смысле этого слова	3	7
10	друг с другом	4	7
11	в самом деле	7	6
12	если мы обратимся	1	5
13	можно было бы	4	5
14	так же как	3	5
15	не только не	2	5
16	для того чтобы	19	5
17	таким образом что	2	4
18	и той же	2	4
19	мы обратимся к	1	4
20	же как и	1	4
21	с этой точки	1	4
22	одной и той	2	4
23	этой точки зрения	1	4
24	на то что	6	4
25	бы сказать что	1	3
26	вместе с тем	2	3
27	с тем что	1	3
28	если мы проследим	1	3
29	точно так же	3	3
30	с таким образом	2	3
31	они указывают на	1	3
32	во всяком случае	3	3
33	то обстоятельство что	1	3
34	о том что	10	3
35	речь идет о	2	3
36	как мы уже	1	3
37	и что в	3	2
38	оно может быть	1	2
39	что они действительно	1	2
40	именно то что	1	2
41	а с другой	1	2
42	в противоречие с	1	2
43	в том чтобы	3	2
44	мы видим что	2	2
45	как и на	1	2
46	мы уже говорили	1	2
47	том что они	1	2
48	в целом ряде	1	2
49	с психологической стороны	1	2
50	в свою очередь	1	2
51	к выводу что	1	2
52	подобно тому как	1	2
53	и в результате	1	2
54	мы будем иметь	1	1
55	что иное как	1	1
56	увидим что эти	1	1
57	совершенно другим путем	2	1
58	что в этом	1	1
59	это то что	1	1
60	так как это	3	1
61	в какой мере	2	1
62	мы никогда не	3	1
63	так же и	1	1
64	указывают на то	1	1
65	такой же точно	1	1
66	все же должно	1	1
67	равно как и	1	1
68	задачи стоящей перед	1	1
69	на самом деле	5	1
70	по прямой линии	3	1
71	он может быть	1	1
72	самом деле если	1	1
73	том что на	1	1
74	внимание на то	2	1
75	о том как	2	1
76	том что это	1	1
77	кратчайшему расстоянию между	1	1
78	соотнесены друг с	1	1
79	в той же	1	1
80	что он не	4	1
81	всякий раз в	1	1
82	бы то ни	1	1
83	что все эти	1	1
84	и та же	2	1
85	мы не станем	1	1
86	потому что и	1	1
87	вместо того чтобы	2	1
88	для объяснения всего	1	1
89	до сих пор	3	1
90	совершенно ясно что	3	1
91	тому же самому	1	1
92	имеет в виду	1	1
93	свидетельствуют о том	1	1
94	в основу этого	1	1
95	и здесь мы	1	1
96	ни в какой	1	1
97	другой можно было	2	1
98	и я не	1	1
99	так как он	1	1
100	и в частности	2	1
101	к тому что	5	1
102	было бы сказать	2	1
103	исследования и в	1	1
104	то ни было	1	1
105	все это в	1	1
106	то время как	2	1
107	прямой линии как	1	1
108	совершенно понятно что	2	1
109	в совершенно другом	1	1
110	что оно может	1	1
111	то что составляет	1	1
112	имел в виду	1	1
113	если бы мы	2	1
114	сказала что она	1	1
115	не только в	1	1
116	с целым рядом	2	1
117	лежит в основе	1	1
118	лежащих в его	1	1
119	когда он говорит	1	1
120	в конце концов	3	1
121	а также и	1	1
122	он говорит что	2	1
123	перед нами в	1	1
124	мы сейчас увидим	1	1
125	к тому же	2	1
126	друг к другу	1	1
127	в сущности говоря	2	1
128	между двумя точками	1	1
129	одна и та	2	1
130	другим путем и	1	1
131	что именно они	1	1
132	как бы в	1	1
133	сомнения в том	1	1
134	не может быть	1	1
135	шаг за шагом	3	1
136	ничего более ложного	1	1
137	речь идет об	1	1
138	к этому вопросу	1	1
139	и таким образом	1	1
140	при этом как	1	1
141	в то время	2	1
142	только то что	1	1
143	по отношению к	1	1
144	то что в	3	1
145	так например в	1	1
146	тем что в	1	1
147	они указывали на	1	1
148	расстоянию между двумя	1	1
149	ничего общего с	1	1
150	тем и другим	1	1
151	когда речь идет	1	1
152	и что следовательно	1	1
153	с самого начала	5	1
154	в его самых	1	1
155	мы знаем что	1	1
156	можно сказать что	1	1
157	между тем и	1	1
158	потому что именно	1	1
159	говорит что в	1	1
160	в его основе	4	1
161	тем самым мы	1	1
162	в каком отношении	1	1
163	не что иное	1	1
164	и что он	2	1
165	мы встречаемся с	1	1
166	говорит толстой но	1	1
167	том что он	3	1
168	иногда может быть	1	1
169	может быть в	1	1
170	что и в	1	1
171	мы увидим что	1	1
172	не больше чем	1	1
173	слова во всяком	1	1
174	тот факт что	1	1
