N	2gram	Losev_Prob_3	Psycholo
1	в том	21	37
2	и в	44	32
3	и что	7	22
4	то есть	34	21
5	том что	12	21
6	потому что	25	21
7	таким образом	9	21
8	в искусстве	4	21
9	то что	23	21
10	что в	8	20
11	может быть	28	18
12	так же	5	18
13	точки зрения	5	17
14	что и	9	17
15	не может	7	17
16	самом деле	3	16
17	что она	1	16
18	в басне	11	15
19	того чтобы	1	14
20	то же	13	13
21	в этом	17	13
22	при этом	4	13
23	для того	1	13
24	что он	9	13
25	в самом	3	12
26	заключается в	4	12
27	не только	14	12
28	по себе	25	12
29	если мы	16	12
30	так как	9	12
31	на то	3	11
32	было бы	8	11
33	с тем	5	11
34	в основе	2	11
35	и т	13	10
36	когда он	2	10
37	с точки	2	10
38	при помощи	8	10
39	но и	10	10
40	как и	10	10
41	и не	35	10
42	как в	5	9
43	никогда не	6	9
44	что при	2	9
45	искусства и	2	9
46	тем что	4	9
47	что все	2	9
48	в своих	1	9
49	той же	1	8
50	что это	3	8
51	не в	13	8
52	не менее	10	8
53	дело с	1	8
54	того что	8	8
55	в стихе	1	7
56	что они	5	7
57	и как	3	7
58	все эти	7	7
59	ясно что	6	7
60	и его	5	7
61	как будто	3	7
62	к тому	3	7
63	можно было	4	7
64	только в	19	7
65	что для	3	7
66	а не	18	7
67	сказать что	16	7
68	что если	1	6
69	в этой	3	6
70	в художественном	3	6
71	он не	8	6
72	если бы	3	6
73	формы и	3	6
74	о том	6	6
75	все время	1	6
76	как бы	9	6
77	художественное произведение	8	6
78	же самое	9	6
79	художественном произведении	3	5
80	художественного произведения	14	5
81	на самом	7	5
82	и на	1	5
83	только на	5	5
84	что у	3	5
85	далеко не	1	5
86	все это	5	5
87	в то	9	5
88	только из	1	5
89	есть только	4	5
90	в ней	5	5
91	и даже	14	5
92	до сих	2	5
93	отнюдь не	10	5
94	он говорит	1	5
95	сих пор	2	5
96	как раз	8	5
97	как на	2	5
98	же как	3	4
99	сам по	6	4
100	едва ли	5	4
101	есть не	5	4
102	мы имеем	2	4
103	в чем	4	4
104	есть по	1	4
105	с этим	2	4
106	все же	6	4
107	с той	5	4
108	в целом	6	4
109	в нем	9	4
110	к одному	1	4
111	одной и	1	4
112	и по	2	4
113	и с	9	4
114	и тем	9	4
115	в жизни	1	4
116	несмотря на	1	4
117	в данном	9	4
118	знаем что	1	4
119	и той	1	4
120	образом и	2	4
121	и более	2	4
122	тому что	4	4
123	не имеет	9	4
124	но только	6	4
125	ничего не	3	4
126	как она	2	4
127	и до	2	4
128	что на	1	4
129	и для	2	4
130	могут быть	2	4
131	тем не	10	4
132	утверждать что	1	4
133	если же	3	4
134	и это	9	4
135	данном случае	7	4
136	и когда	1	4
137	и сам	5	4
138	о ней	2	4
139	и поэтому	1	4
140	никак не	9	4
141	которые мы	3	4
142	в языке	1	4
143	из них	2	4
144	от того	2	4
145	когда она	2	4
146	произведения искусства	1	4
147	как это	2	4
148	басня есть	1	4
149	с этой	3	4
150	при таком	2	4
151	и все	3	4
152	а в	5	4
153	совершенно не	4	4
154	из этого	3	4
155	жизни и	6	4
156	например в	1	3
157	и то	14	3
158	мы не	7	3
159	время как	4	3
160	то это	10	3
161	имеет дело	1	3
162	и он	1	3
163	столько же	2	3
164	во всех	2	3
165	но как	4	3
166	а только	5	3
167	относится к	1	3
168	которые не	1	3
169	что именно	1	3
170	на нас	2	3
171	и к	6	3
172	но в	12	3
173	он в	2	3
174	не к	1	3
175	не как	1	3
176	об этом	3	3
177	это было	2	3
178	в своей	5	3
179	в их	2	3
180	представление о	1	3
181	в которых	3	3
182	и другого	1	3
183	но он	1	3
184	том чтобы	1	3
185	в отношении	2	3
186	или что	1	3
187	что с	1	3
188	тогда когда	1	3
189	мы можем	6	3
190	во всем	1	3
191	в каком	4	3
192	свое собственное	2	3
193	не могут	1	3
194	и заключается	1	3
195	само собой	2	3
196	указывает на	7	3
197	которого мы	1	3
198	с ее	2	3
199	в виду	10	3
200	то время	4	3
201	так и	10	3
202	том виде	2	3
203	жизнь и	2	3
204	мы в	4	3
205	для этого	6	3
206	образом в	1	3
207	с другой	7	3
208	бы и	1	3
209	мы должны	7	3
210	значит что	7	3
211	этот вопрос	3	3
212	и ее	3	3
213	так что	12	3
214	в нашей	2	3
215	существу своему	1	3
216	что не	1	3
217	и других	1	3
218	сами по	6	3
219	в конце	5	3
220	были бы	2	3
221	которых мы	1	3
222	до конца	1	3
223	в частности	2	3
224	ни на	3	3
225	того или	6	3
226	по своему	2	3
227	что же	8	3
228	по существу	2	3
229	это значит	4	3
230	само по	3	3
231	конце концов	3	3
232	хотя бы	3	3
233	только как	1	3
234	же мы	1	3
235	точно так	3	3
236	также и	16	2
237	того же	2	2
238	не остается	1	2
239	и без	4	2
240	только потому	2	2
241	не имеют	4	2
242	все те	1	2
243	и этот	1	2
244	еще не	5	2
245	из всех	1	2
246	искусстве все	1	2
247	есть нечто	8	2
248	из того	3	2
249	но даже	4	2
250	же что	1	2
251	и говорить	1	2
252	к своему	1	2
253	произведение и	1	2
254	бы то	4	2
255	нужно рассматривать	1	2
256	в ее	4	2
257	но не	3	2
258	мы будем	2	2
259	точка зрения	1	2
260	значение и	5	2
261	ответ на	1	2
262	себе и	1	2
263	отличие от	3	2
264	меньше всего	1	2
265	самое понятие	1	2
266	однако не	1	2
267	указывают на	1	2
268	в очень	1	2
269	могли бы	4	2
270	но эта	3	2
271	которую оно	1	2
272	в которой	2	2
273	бы не	1	2
274	и тот	1	2
275	в себе	8	2
276	как он	1	2
277	т д	13	2
278	на одну	2	2
279	или иному	1	2
280	в узком	1	2
281	однако он	1	2
282	на его	1	2
283	же сколько	2	2
284	подобно тому	1	2
285	здесь мы	1	2
286	то ни	6	2
287	то чтобы	1	2
288	значение в	3	2
289	произведения с	1	2
290	скупость и	1	2
291	с другими	3	2
292	это не	9	2
293	то все	1	2
294	произведение как	1	2
295	в них	1	2
296	одного и	1	2
297	не значит	3	2
298	не так	3	2
299	и при	2	2
300	всяком случае	6	2
301	возможны только	2	2
302	и эти	1	2
303	ничего другого	1	2
304	том и	1	2
305	вещей и	1	2
306	в этих	2	2
307	для нее	2	2
308	точно и	1	2
309	произведения как	1	2
310	вплоть до	1	2
311	того если	1	2
312	лиц и	1	2
313	и другое	1	2
314	на него	1	2
315	в процессе	2	2
316	того и	1	2
317	его от	1	2
318	и всегда	2	2
319	казалось бы	1	2
320	в самой	2	2
321	не вполне	1	2
322	такие же	1	2
323	ни в	8	2
324	прямо говорит	1	2
325	когда мы	15	2
326	басня может	1	2
327	как только	3	2
328	отличается от	4	2
329	виде как	2	2
330	для такого	1	2
331	что оно	2	2
332	оно не	1	2
333	она не	3	2
334	то или	3	2
335	только художественный	1	2
336	на том	1	2
337	начала и	1	2
338	на которую	3	2
339	том как	2	2
340	по сравнению	2	2
341	понятно что	1	2
342	и вообще	8	2
343	в таком	5	2
344	именно потому	3	2
345	ничего кроме	2	2
346	и здесь	5	2
347	во всяком	9	2
348	убеждаемся в	1	2
349	в глаза	1	2
350	которой мы	1	2
351	искусства с	1	2
352	в его	9	2
353	а потому	1	2
354	и только	6	2
