N	2gram	Propp_Isto_7	KulturaY
1	и т	17	54
2	т п	1	41
3	т е	16	32
4	и в	24	23
5	точки зрения	4	23
6	в том	7	22
7	не только	21	17
8	в этом	12	16
9	было бы	2	16
10	с точки	1	16
11	самом деле	1	14
12	может быть	14	14
13	в самом	2	13
14	что в	13	13
15	не менее	5	12
16	потому что	9	12
17	для того	1	12
18	вопрос о	3	11
19	том что	10	11
20	можно было	1	11
21	в его	1	11
22	того что	6	11
23	а не	8	11
24	и не	4	10
25	еще не	8	9
26	таким образом	7	9
27	тем не	4	9
28	хотя бы	1	9
29	так как	8	9
30	прежде всего	2	9
31	т д	16	8
32	зависимости от	1	8
33	если бы	1	8
34	уже не	2	8
35	до сих	2	8
36	сих пор	3	8
37	между прочим	3	8
38	как на	1	8
39	как это	2	7
40	в зависимости	1	7
41	все эти	2	7
42	должно быть	1	7
43	того как	3	7
44	те же	1	7
45	и что	10	7
46	с другой	9	7
47	в данном	4	7
48	сказать что	2	7
49	то же	8	6
50	в силу	2	6
51	только в	6	6
52	так и	5	6
53	при этом	4	6
54	и тем	2	6
55	с тем	1	6
56	в их	4	6
57	ничего не	5	6
58	связи с	3	6
59	не может	14	6
60	по себе	1	6
61	о том	9	6
62	после того	4	6
63	что и	8	6
64	тот же	2	6
65	что он	21	6
66	для этого	1	6
67	и есть	1	5
68	как мы	3	5
69	я не	1	5
70	в чем	5	5
71	уже выше	6	5
72	независимо от	1	5
73	все же	9	5
74	хотя и	3	5
75	из этих	3	5
76	как бы	4	5
77	что она	5	5
78	как и	6	5
79	здесь можно	2	5
80	не в	9	5
81	вовсе не	4	5
82	от того	1	5
83	не могут	2	5
84	всякого рода	1	5
85	тем что	6	5
86	далеко не	1	5
87	в связи	2	5
88	что же	1	5
89	тем более	2	5
90	но это	3	5
91	а в	10	5
92	того же	2	4
93	как в	12	4
94	в своем	1	4
95	только тогда	1	4
96	в целом	1	4
97	ясно что	1	4
98	в своей	1	4
99	что такое	2	4
100	не столько	3	4
101	которые в	1	4
102	том чтобы	3	4
103	же мы	1	4
104	тому что	2	4
105	тем самым	1	4
106	тогда когда	3	4
107	и о	2	4
108	в ее	2	4
109	данном случае	3	4
110	для нас	6	4
111	а также	1	4
112	тех пор	1	4
113	один из	7	4
114	с одной	5	4
115	что не	2	4
116	не случайно	3	4
117	одной стороны	5	4
118	этом случае	1	4
119	то что	7	4
120	только как	1	4
121	в таком	1	4
122	есть не	1	3
123	пока он	1	3
124	мы не	4	3
125	в ней	1	3
126	только после	2	3
127	но не	6	3
128	то он	1	3
129	по отношению	1	3
130	очевидно что	1	3
131	отношение к	5	3
132	что именно	1	3
133	и к	1	3
134	что это	6	3
135	он не	6	3
136	в первую	7	3
137	и вот	1	3
138	и с	1	3
139	с этой	6	3
140	мы видели	7	3
141	не так	2	3
142	но если	1	3
143	в которых	1	3
144	не понимает	1	3
145	и более	1	3
146	что сам	1	3
147	она не	2	3
148	в то	2	3
149	не имеет	4	3
150	на него	2	3
151	должна быть	1	3
152	которые и	1	3
153	не по	2	3
154	на вопрос	4	3
155	но и	11	3
156	связь между	1	3
157	это не	10	3
158	и только	1	3
159	этот вопрос	2	3
160	в какой	1	3
161	и действительно	1	3
162	я в	1	3
163	уже в	3	3
164	ни в	2	3
165	то это	5	3
166	именно в	1	3
167	а именно	6	3
168	а с	1	3
169	и пр	1	3
170	стать на	1	3
171	xix века	1	3
172	по существу	4	3
173	там где	5	3
174	но для	2	3
175	о содержании	1	3
176	к тому	1	3
177	формы и	1	3
178	мы должны	4	3
179	другой стороны	8	3
180	они не	2	3
181	к другому	1	2
182	отношению к	1	2
183	что эти	2	2
184	мы имеем	12	2
185	и способности	1	2
186	ответить на	1	2
187	на себя	2	2
188	как я	1	2
189	случаи когда	2	2
190	здесь не	2	2
191	в различных	3	2
192	заключается не	1	2
193	чем это	1	2
194	не все	3	2
195	он пишет	1	2
196	не просто	2	2
197	что они	3	2
198	сама по	1	2
199	дает нам	1	2
200	когда он	3	2
201	и как	1	2
202	имеет в	1	2
203	более или	1	2
204	увидим что	2	2
205	но в	5	2
206	очень много	2	2
207	он в	2	2
208	в известном	1	2
209	и тот	2	2
210	как он	6	2
211	и самый	1	2
212	если же	1	2
213	и если	3	2
214	быть с	1	2
215	состоит в	1	2
216	но все	4	2
217	это конечно	2	2
218	этих форм	1	2
219	с целью	2	2
220	его в	3	2
221	на протяжении	1	2
222	я все	1	2
223	приходит в	1	2
224	такой же	1	2
225	или менее	1	2
226	в этих	13	2
227	и при	1	2
228	и без	1	2
229	в котором	2	2
230	своего рода	4	2
231	если это	2	2
232	нас к	2	2
233	в таких	2	2
234	не о	1	2
235	дело не	5	2
236	нельзя не	1	2
237	по своему	1	2
238	которые можно	1	2
239	никак не	1	2
240	и такие	2	2
241	отличается от	2	2
242	к другой	1	2
243	а что	1	2
244	из всего	2	2
245	совершенно ясно	4	2
246	так в	4	2
247	но мы	1	2
248	в дальнейшем	3	2
249	на том	2	2
250	мог бы	1	2
251	когда в	1	2
252	по тому	1	2
253	и здесь	12	2
254	можно сказать	1	2
255	как они	1	2
256	доходит до	2	2
257	сразу же	1	2
258	вопрос об	1	2
259	все они	1	2
260	в качестве	3	2
261	конечно не	2	2
262	то и	4	2
263	что если	1	2
264	не дает	1	2
265	он имеет	1	2
266	а то	1	2
267	в некоторых	1	2
268	в особенности	2	2
269	один и	1	2
270	только что	1	2
271	на этот	2	2
272	именно так	1	2
273	в свете	3	2
274	о чем	1	2
275	что мы	3	2
276	в частности	1	2
277	эти слова	1	2
278	вместе с	7	2
279	можно будет	1	2
280	так же	6	2
281	он будет	1	2
282	в тех	5	2
283	здесь идет	1	2
284	как например	1	2
285	в условиях	1	2
286	все это	8	2
287	кроме того	3	2
288	от нас	1	2
289	то не	4	2
290	не с	1	2
291	еще более	1	2
292	е в	2	2
293	не знает	1	2
294	только о	2	2
295	в свое	1	2
296	это в	1	2
297	представляют себе	1	1
298	ту же	1	1
299	отношения к	1	1
300	о каких	1	1
301	например в	3	1
302	же как	4	1
303	что ты	1	1
304	эти случаи	7	1
305	и то	1	1
306	эта опасность	1	1
307	и должны	1	1
308	бы для	1	1
309	между двумя	1	1
310	в чисто	1	1
311	из самых	2	1
312	не имеют	2	1
313	в несколько	1	1
314	на тех	1	1
315	показывает ему	2	1
316	же следует	1	1
317	этого нет	1	1
318	бы что	1	1
319	во времени	1	1
320	и новые	1	1
321	такое положение	2	1
322	в возможности	1	1
323	время как	2	1
324	но она	1	1
325	в большом	1	1
326	связана с	1	1
327	увидим ниже	1	1
328	не совсем	2	1
329	для наших	1	1
330	как не	1	1
331	и разнообразную	1	1
332	большей частью	1	1
333	прямой связи	2	1
334	в прямой	2	1
335	также о	1	1
336	и на	2	1
337	между собой	1	1
338	имело место	1	1
339	бы то	1	1
340	дело что	1	1
341	иных случаях	1	1
342	благоприятную почву	1	1
343	легко может	1	1
344	а только	1	1
345	не входит	1	1
346	тогда как	3	1
347	тут же	1	1
348	значение имеет	1	1
349	которые не	2	1
350	во что	1	1
351	в одной	2	1
352	ты с	1	1
353	же с	1	1
354	с этим	2	1
355	через его	1	1
356	перед нами	2	1
357	тех случаях	4	1
358	ср также	1	1
359	е с	1	1
360	каким-то образом	1	1
361	вот несколько	1	1
362	им к	1	1
363	роль играет	1	1
364	или иную	1	1
365	за собой	1	1
366	однако всегда	1	1
367	со своей	2	1
368	на той	1	1
369	в которой	2	1
370	ни один	1	1
371	угодно о	1	1
372	или во	1	1
373	в главе	1	1
374	думать что	2	1
375	им в	2	1
376	нами в	2	1
377	за кого	1	1
378	имеем в	5	1
379	при новом	1	1
380	какую роль	1	1
381	почти всегда	2	1
382	если он	3	1
383	не могла	1	1
384	связанные с	2	1
385	вопроса обратимся	1	1
386	он все	1	1
387	от которого	1	1
388	всех этих	6	1
389	образом и	1	1
390	ему на	1	1
391	его от	1	1
392	но дело	1	1
393	так например	2	1
394	и наоборот	1	1
395	создает благоприятную	1	1
396	в каждом	1	1
397	здесь мы	5	1
398	не будет	2	1
399	имеют в	1	1
400	в другом	1	1
401	входит в	1	1
402	известно что	2	1
403	отца и	2	1
404	после этого	3	1
405	чаще всего	3	1
406	здесь соображения	1	1
407	не ясно	2	1
408	тех которые	1	1
409	он является	1	1
410	рядом с	1	1
411	показывает что	8	1
412	этого не	2	1
413	не всегда	4	1
414	и уже	1	1
415	для чего	1	1
416	как должен	1	1
417	своим результатам	1	1
418	можно считать	1	1
419	обратимся к	1	1
420	не мог	1	1
421	нее в	1	1
422	и становится	3	1
423	переносится в	1	1
424	во время	6	1
425	в войне	1	1
426	и ее	2	1
427	не находит	2	1
428	она в	3	1
429	указать что	2	1
430	объявляют что	1	1
431	задачей и	1	1
432	представление о	3	1
433	он дает	3	1
434	оказывается что	2	1
435	что я	1	1
436	от его	1	1
437	всякий раз	1	1
438	такое объяснение	3	1
439	нельзя было	1	1
440	и той	1	1
441	друг другу	1	1
442	связано с	3	1
443	ее так	2	1
444	есть еще	2	1
445	не должно	1	1
446	того кто	2	1
447	в предыдущем	1	1
448	для нее	2	1
449	задачи и	3	1
450	случае в	1	1
451	стоит в	2	1
452	важно что	1	1
453	как можно	1	1
454	в русской	5	1
455	ее с	1	1
456	и остается	1	1
457	в основе	2	1
458	он мог	1	1
459	для всего	1	1
460	однако доказывает	1	1
461	в самой	1	1
462	о цели	1	1
463	они являются	1	1
464	того в	1	1
465	такой случай	3	1
466	этих задач	5	1
467	во всем	2	1
468	и его	3	1
469	наших дней	1	1
470	обращает на	1	1
471	как будто	1	1
472	начиная с	1	1
473	такие случаи	2	1
474	мы возьмем	1	1
475	в материалах	2	1
476	существует между	1	1
477	лежит в	2	1
478	же самое	1	1
479	должны быть	3	1
480	всего в	1	1
481	в наши	1	1
482	ли в	1	1
483	в одну	2	1
484	поставить вопрос	1	1
485	то ни	1	1
486	приходит к	3	1
487	взгляд не	1	1
488	можно и	1	1
489	пишет у	1	1
490	основываясь на	1	1
491	но по	2	1
492	менее ясно	1	1
493	указание что	1	1
494	это будет	1	1
495	связи со	2	1
496	но далеко	1	1
497	без всякого	2	1
498	на основе	1	1
499	здесь также	1	1
500	иные качества	1	1
501	а здесь	1	1
502	том-то и	2	1
503	стоят в	2	1
504	те случаи	1	1
505	этого явления	1	1
506	никогда не	4	1
507	все свое	1	1
508	с этого	1	1
509	можно только	1	1
510	имеется в	2	1
511	без сомнения	1	1
512	таких примеров	1	1
513	как указано	1	1
514	означает что	1	1
515	но здесь	2	1
516	конечно уже	1	1
517	сводится к	1	1
518	другом месте	1	1
519	вот и	1	1
520	не стоит	2	1
521	с того	4	1
522	случаев когда	1	1
523	в пользу	1	1
524	д но	1	1
525	стороны она	2	1
526	по этому	2	1
527	к нему	7	1
528	но он	2	1
529	ее от	1	1
530	тем как	1	1
531	с уже	1	1
532	как особый	1	1
533	вслед за	1	1
534	знания и	1	1
535	не знаю	3	1
536	в него	1	1
537	но тут	1	1
538	что здесь	7	1
539	дело так	1	1
