N	2gram	Tiupa_Narr_2	Istorich
1	что он	5	24
2	и т	2	19
3	не только	26	18
4	может быть	10	17
5	мы имеем	3	15
6	и в	13	15
7	никогда не	6	15
8	но и	15	14
9	так же	2	13
10	что в	4	12
11	то что	8	12
12	а в	9	12
13	в этом	13	11
14	об этом	4	11
15	в этих	1	11
16	и не	14	11
17	то же	4	10
18	что они	3	10
19	еще не	2	9
20	все же	6	9
21	в другом	4	9
22	и здесь	2	9
23	потому что	2	9
24	он не	5	8
25	связи с	1	8
26	один из	3	8
27	очень много	1	8
28	детей в	1	8
29	в нем	5	7
30	таким образом	5	7
31	том что	13	7
32	не в	8	7
33	ничего не	6	7
34	вместе с	1	7
35	сих пор	1	7
36	но в	6	6
37	что это	4	6
38	и что	2	6
39	в его	6	6
40	что и	2	6
41	так что	1	6
42	до сих	1	6
43	наряду с	1	6
44	как бы	6	6
45	видно что	2	6
46	в том	14	6
47	только в	11	6
48	точно так	2	6
49	же как	2	5
50	представляет собой	16	5
51	как в	5	5
52	и наконец	1	5
53	что она	2	5
54	было бы	2	5
55	в котором	5	5
56	на него	5	5
57	что при	1	5
58	можно было	2	5
59	так и	9	5
60	она не	1	5
61	к нему	1	5
62	в одном	1	5
63	прежде всего	6	5
64	к которому	2	5
65	представления о	2	5
66	а не	17	5
67	в связи	1	5
68	не может	8	5
69	к тому	9	5
70	в ней	2	4
71	в одной	1	4
72	в себе	8	4
73	все эти	3	4
74	в этой	4	4
75	при этом	14	4
76	после этого	1	4
77	и с	1	4
78	вопрос о	1	4
79	но он	2	4
80	но они	1	4
81	дело не	1	4
82	для нас	2	4
83	из дома	1	4
84	о нем	3	4
85	другими словами	1	4
86	или на	1	4
87	в другой	1	4
88	сына в	1	4
89	с одной	5	4
90	у нее	4	4
91	у него	6	4
92	тем что	1	4
93	а потом	2	4
94	но это	2	4
95	не должен	2	4
96	мы должны	1	4
97	одной из	1	4
98	они не	2	4
99	дома не	1	3
100	мы не	2	3
101	не происходит	2	3
102	когда он	1	3
103	из этих	2	3
104	как он	2	3
105	на то	2	3
106	подобно тому	2	3
107	здесь мы	1	3
108	должен был	2	3
109	хотя в	1	3
110	не мог	1	3
111	когда она	1	3
112	с одним	1	3
113	и его	3	3
114	как будто	1	3
115	но по	1	3
116	в себя	4	3
117	роль в	2	3
118	о том	5	3
119	а именно	1	3
120	и она	1	3
121	того что	6	3
122	герой в	1	3
123	в качестве	14	3
124	по отношению	5	3
125	в дом	1	3
126	в других	2	3
127	представляют собой	2	3
128	одной стороны	5	3
129	что мы	1	3
130	не видит	1	3
131	как это	4	3
132	предположить что	1	3
133	тому как	2	3
134	все это	1	3
135	и ушел	1	3
136	не обладает	1	3
137	отношению к	5	3
138	например в	1	2
139	самом деле	3	2
140	на самом	2	2
141	так у	1	2
142	и ничего	1	2
143	и для	3	2
144	что иное	1	2
145	принадлежит к	1	2
146	я не	5	2
147	хотя бы	2	2
148	детей не	1	2
149	в которых	1	2
150	иное как	1	2
151	во всех	1	2
152	но не	3	2
153	не все	2	2
154	не просто	1	2
155	перед нами	4	2
156	в которой	1	2
157	это за	1	2
158	тому же	4	2
159	не могла	1	2
160	так сказать	3	2
161	состоит в	12	2
162	в силу	4	2
163	сказал что	1	2
164	из него	1	2
165	и по	3	2
166	той же	2	2
167	его не	1	2
168	это не	3	2
169	что смерть	1	2
170	в жизни	6	2
171	ни в	1	2
172	он является	3	2
173	как и	4	2
174	обратимся к	1	2
175	во время	2	2
176	не столько	5	2
177	и более	2	2
178	их в	1	2
179	тем самым	5	2
180	с которой	1	2
181	одна из	3	2
182	иметь в	1	2
183	на котором	1	2
184	этого обряда	1	2
185	вместо того	1	2
186	здесь нет	1	2
187	только с	1	2
188	в нее	1	2
189	к себе	7	2
190	и вполне	1	2
191	того чтобы	3	2
192	с ее	1	2
193	в виду	1	2
194	действующие лица	1	2
195	здесь не	2	2
196	на другой	1	2
197	приводит к	1	2
198	и когда	3	2
199	что у	2	2
200	на нее	1	2
201	это только	1	2
202	одно из	2	2
203	с другой	5	2
204	а также	6	2
205	также в	1	2
206	к ней	3	2
207	в него	2	2
208	но с	1	2
209	оно и	1	2
210	с ними	3	2
211	и так	1	2
212	в нашей	1	2
213	является не	1	2
214	а то	2	2
215	он имеет	1	2
216	и их	1	2
217	заметить что	1	2
218	только у	1	2
219	о своей	1	2
220	именно в	2	2
221	а с	2	2
222	превращается в	2	2
223	зависит от	2	2
224	видит в	2	2
225	есть на	1	2
226	происходит в	1	2
227	в мир	1	2
228	да и	3	2
229	о его	1	2
230	или в	1	2
231	говорится в	1	2
232	будто бы	1	2
233	в системе	1	2
234	не знает	1	2
235	сказать что	3	2
236	не что	1	2
237	это так	1	2
238	ее в	1	2
239	см в	1	2
240	относится и	1	1
241	и посвящение	1	1
242	он может	2	1
243	к своей	1	1
244	это и	1	1
245	говорилось выше	3	1
246	перед лицом	1	1
247	из его	1	1
248	который стоял	1	1
249	мать и	1	1
250	едва ли	3	1
251	в зависимости	1	1
252	по его	2	1
253	а как	3	1
254	есть не	1	1
255	и о	1	1
256	героя но	1	1
257	это всегда	1	1
258	говорить о	2	1
259	но она	1	1
260	на себя	1	1
261	похожи на	1	1
262	что можно	1	1
263	зависимости от	1	1
264	и он	2	1
265	это время	1	1
266	отсылает к	1	1
267	в отличие	5	1
268	проявляет себя	1	1
269	он сам	2	1
270	со словами	1	1
271	с его	3	1
272	на своих	1	1
273	от его	2	1
274	а тем	1	1
275	в сторону	1	1
276	ответ на	5	1
277	отличие от	5	1
278	как показывает	2	1
279	каждый в	1	1
280	из таких	1	1
281	отнюдь не	4	1
282	как говорит	1	1
283	в центре	2	1
284	другой день	1	1
285	в течение	2	1
286	до его	1	1
287	как к	3	1
288	внутренняя жизнь	2	1
289	этой стороны	1	1
290	однако не	2	1
291	встрече с	4	1
292	дети в	1	1
293	и как	1	1
294	говорит об	1	1
295	и к	6	1
296	себе не	1	1
297	самое важное	1	1
298	в герое	4	1
299	за собой	1	1
300	для которого	1	1
301	со своей	2	1
302	как то	1	1
303	в целом	3	1
304	так или	1	1
305	всей своей	2	1
306	в главе	1	1
307	им в	1	1
308	затем следует	1	1
309	говорит не	1	1
310	еще одна	1	1
311	жизнью и	2	1
312	к миру	2	1
313	раз когда	1	1
314	бог или	1	1
315	силу своей	1	1
316	что ни	1	1
317	с собой	1	1
318	не будет	2	1
319	она оказывается	2	1
320	не мотивировано	1	1
321	и внутренняя	1	1
322	входит в	1	1
323	это было	1	1
324	обоих случаях	1	1
325	при встрече	3	1
326	который и	1	1
327	на горизонте	1	1
328	этого как	1	1
329	приходит в	1	1
330	которая была	1	1
331	смерть и	1	1
332	но уже	1	1
333	исходили из	1	1
334	на второй	2	1
335	соответствии с	3	1
336	далеко не	5	1
337	герой сказки	1	1
338	не всегда	1	1
339	несмотря на	2	1
340	к своему	2	1
341	птиц в	1	1
342	без этой	1	1
343	не будут	1	1
344	бы на	2	1
345	поставлены в	1	1
346	в своей	4	1
347	женщин и	1	1
348	это делает	1	1
349	не подлежит	1	1
350	еще нет	1	1
351	его мнению	1	1
352	всякий раз	2	1
353	а есть	1	1
354	в стране	1	1
355	что было	1	1
356	тем не	5	1
357	и долго	1	1
358	освободиться от	1	1
359	не менее	4	1
360	вплоть до	1	1
361	как можно	1	1
362	как о	2	1
363	в обоих	2	1
364	в то	5	1
365	не делают	1	1
366	чтобы стать	1	1
367	возвращается домой	1	1
368	только не	2	1
369	и после	1	1
370	с социальным	1	1
371	в процессе	2	1
372	не вполне	2	1
373	в каком	1	1
374	в детстве	2	1
375	у нас	2	1
376	у меня	2	1
377	и оно	1	1
378	в городе	1	1
379	со стороны	6	1
380	не могут	1	1
381	как ему	1	1
382	мы узнаем	2	1
383	во все	1	1
384	как только	1	1
385	и смертью	1	1
386	если же	1	1
387	как мы	1	1
388	то она	1	1
389	степени в	1	1
390	тогда как	15	1
391	своего мира	1	1
392	характер и	3	1
393	яркий пример	1	1
394	из двенадцати	1	1
395	особенно в	1	1
396	когда его	1	1
397	в чужом	1	1
398	том как	2	1
399	по ее	1	1
400	мира и	3	1
401	о котором	3	1
402	приобщается к	1	1
403	с ним	4	1
404	это весьма	1	1
405	сводится к	9	1
406	настолько что	1	1
407	время в	1	1
408	к обряду	1	1
409	в которое	1	1
410	свидетельствующая о	1	1
411	появляется в	1	1
412	его тело	1	1
413	и во	1	1
414	а во	2	1
415	восходит к	2	1
416	которого не	1	1
417	или иначе	2	1
418	этот момент	1	1
419	хотя оно	1	1
420	вслед за	6	1
421	иначе в	1	1
422	и иных	1	1
423	может иметь	1	1
424	персонажами в	1	1
425	вся жизнь	2	1
426	в этнографии	1	1
427	в частности	11	1
428	быть и	1	1
429	в двух	1	1
430	этот вопрос	1	1
431	которым он	1	1
432	в какой	4	1
433	могло быть	1	1
434	к их	1	1
435	она обладает	1	1
436	это означает	1	1
437	узнаем что	2	1
438	именно на	1	1
439	голосом и	1	1
440	уже не	4	1
441	не можем	1	1
442	только на	2	1
443	ничего нельзя	1	1
444	героя с	1	1
445	свидетельствует о	4	1
446	как кажется	1	1
447	него и	1	1
448	этом в	1	1
449	то они	1	1
450	никто не	1	1
451	могло бы	2	1
452	в прошлом	1	1
453	вовсе не	2	1
454	но что	1	1
455	каждый из	1	1
456	следует понимать	1	1
457	поскольку это	1	1
458	именно как	1	1
459	нужно было	1	1
460	если под	1	1
461	при всей	4	1
462	в настоящем	2	1
463	что не	1	1
464	но все-таки	1	1
465	к человеку	1	1
466	только по	2	1
467	ничем не	1	1
468	у его	1	1
469	своего рода	9	1
470	у героя	2	1
471	о чем	2	1
472	от солнца	1	1
473	следовало бы	1	1
474	и потому	1	1
475	характера и	3	1
476	xix века	1	1
477	другое противоположное	1	1
478	по своему	2	1
479	он говорит	1	1
480	от первого	3	1
481	к жизни	1	1
482	с кем-нибудь	1	1
483	в той	5	1
484	ведет к	2	1
485	выразить свое	1	1
486	его мать	1	1
487	что же	1	1
488	матери и	1	1
489	и воскресению	1	1
490	действительно так	1	1
491	на свете	1	1
492	исходя из	1	1
493	другого человека	2	1
494	делает и	1	1
495	в это	1	1
496	с этой	3	1
497	в умении	1	1
498	с радостью	1	1
499	можно назвать	2	1
500	от социального	1	1
501	спрашивать о	1	1
502	кто не	1	1
503	ли в	1	1
504	в саду	1	1
505	и представления	1	1
506	в результате	2	1
507	и видит	1	1
508	чем является	1	1
509	указания на	1	1
510	еще более	1	1
511	по пути	1	1
512	же в	4	1
513	человека не	1	1
514	вопрос как	1	1
515	его к	1	1
516	требует чтобы	1	1
517	имеет право	1	1
518	в свою	2	1
519	сложные и	1	1
520	она сама	1	1
521	почему он	1	1
522	бы его	1	1
523	из этого	1	1
524	в самом	2	1
525	героя в	6	1
526	и состоит	2	1
527	это свидетельствует	1	1
528	она уходит	1	1
529	к этому	1	1
530	в таком	3	1
531	и вновь	2	1
