N	2gram	Tiupa_Lite_1	Analitik
1	литературного произведения	4	41
2	в качестве	17	31
3	может быть	13	29
4	в том	16	27
5	не может	5	22
6	и не	12	21
7	в частности	15	19
8	и в	8	18
9	но и	17	17
10	а не	16	17
11	представляет собой	4	16
12	отнюдь не	2	15
13	не только	24	15
14	тогда как	13	14
15	художественного впечатления	2	14
16	не в	8	14
17	коммуникативного события	7	14
18	в этом	12	13
19	как и	6	13
20	в его	7	13
21	при этом	19	12
22	том что	14	12
23	текста в	1	12
24	в себе	7	11
25	то есть	6	11
26	состоит в	11	11
27	эстетического объекта	6	11
28	но не	4	10
29	художественного целого	2	10
30	эстетического дискурса	1	10
31	то же	5	9
32	иначе говоря	1	9
33	в то	5	9
34	а в	3	9
35	произведение искусства	8	9
36	есть не	1	8
37	в принципе	3	8
38	в мире	2	8
39	эстетического отношения	1	8
40	текста и	1	8
41	но в	3	8
42	нуждается в	3	8
43	в той	1	8
44	не есть	2	8
45	произведения как	1	7
46	тем самым	5	7
47	к тому	2	7
48	особого рода	2	7
49	я и	7	6
50	перед лицом	1	6
51	мы имеем	1	6
52	факторов художественного	2	6
53	в сущности	2	6
54	по отношению	3	6
55	отличие от	5	6
56	в самом	3	6
57	в случае	4	6
58	наш взгляд	5	6
59	на наш	5	6
60	это не	4	6
61	далеко не	3	6
62	точки зрения	6	6
63	в своей	4	6
64	в отличие	5	6
65	в основе	3	6
66	по своей	3	6
67	эстетический объект	3	6
68	должен быть	2	6
69	в себя	2	6
70	коммуникативное событие	4	6
71	же время	5	6
72	только в	8	6
73	себя в	6	6
74	то что	10	6
75	или иной	2	6
76	прежде всего	11	6
77	художественного произведения	1	5
78	в их	3	5
79	и на	1	5
80	и как	1	5
81	в произведении	1	5
82	в целом	8	5
83	в этой	4	5
84	лишь в	4	5
85	и его	4	5
86	имеет место	1	5
87	о том	2	5
88	сводится к	3	5
89	в тексте	8	5
90	и того	2	5
91	между тем	2	5
92	и т.п	4	5
93	воспринимающего сознания	1	5
94	такого рода	10	5
95	как бы	7	5
96	художественное произведение	2	5
97	отношению к	2	5
98	и состоит	1	5
99	что в	3	5
100	того же	2	4
101	всего лишь	4	4
102	из того	2	4
103	е фарино	1	4
104	целого в	1	4
105	столь же	4	4
106	более чем	3	4
107	все же	4	4
108	сознания в	12	4
109	внутреннего я	2	4
110	тому же	2	4
111	не всегда	1	4
112	с точки	2	4
113	и более	1	4
114	и соответственно	1	4
115	имеем дело	1	4
116	в области	3	4
117	могут быть	2	4
118	текста а	1	4
119	так и	4	4
120	как правило	2	4
121	в другом	2	4
122	на вопрос	1	4
123	с другой	3	4
124	в конечном	5	4
125	искусства в	1	4
126	того что	6	4
127	эстетическое переживание	2	4
128	субъекта и	3	4
129	эстетической деятельности	4	4
130	уже не	7	4
131	конечном счете	4	4
132	именно в	1	4
133	себя и	1	4
134	вместе с	1	4
135	из которых	1	4
136	в литературе	1	4
137	исходя из	3	4
138	собственно говоря	1	4
139	ни было	1	4
140	художественном тексте	1	4
141	как известно	1	3
142	одним из	5	3
143	и есть	3	3
144	между двумя	1	3
145	подхода к	1	3
146	с текстом	1	3
147	говоря и	1	3
148	это всегда	1	3
149	в полной	1	3
150	внутреннее я	1	3
151	бы то	1	3
152	во внешнем	1	3
153	в наиболее	1	3
154	в рамках	6	3
155	в художественном	4	3
156	однако не	1	3
157	автора и	1	3
158	в нашем	1	3
159	как он	2	3
160	в нем	2	3
161	он не	1	3
162	вследствие этого	1	3
163	в силу	4	3
164	подобно тому	2	3
165	таким образом	3	3
166	то ни	1	3
167	бы быть	1	3
168	полной мере	1	3
169	даже в	2	3
170	ведет к	4	3
171	в ходе	1	3
172	в котором	1	3
173	эстетической реальности	1	3
174	своего рода	11	3
175	художественное восприятие	1	3
176	при рассмотрении	1	3
177	однако в	2	3
178	дело не	2	3
179	при наличии	1	3
180	в текст	2	3
181	о нем	1	3
182	как будто	2	3
183	или ином	1	3
184	текста но	1	3
185	данного произведения	1	3
186	в состав	1	3
187	если бы	1	3
188	а также	5	3
189	к нему	1	3
190	с его	5	3
191	том или	1	3
192	еще не	4	3
193	с одной	2	3
194	от себя	2	3
195	никто не	1	3
196	что и	1	3
197	не случайно	2	3
198	одной стороны	2	3
199	другого в	3	3
200	смысла жизни	1	3
201	а с	1	3
202	что не	2	3
203	более того	1	3
204	личности в	1	3
205	произведения искусства	3	3
206	по мысли	2	3
207	человек в	1	3
208	тому как	2	3
209	быть не	1	3
210	в любом	2	3
211	в культуре	3	3
212	эстетического субъекта	9	3
213	произведении искусства	1	3
214	объекта и	2	3
215	которая в	2	3
216	и все	1	3
217	хотя бы	2	3
218	я в	5	3
219	в равной	2	3
220	что он	5	3
221	о литературе	1	3
222	том числе	1	3
223	говоря о	1	2
224	не остается	2	2
225	от текста	2	2
226	самом деле	2	2
227	на самом	1	2
228	по бахтину	1	2
229	едва ли	1	2
230	де шарден	1	2
231	также и	3	2
232	той же	3	2
233	а как	2	2
