N	3gram	Bakhtin_Fr_7	Dialekti
1	с точки зрения	3	12
2	в том что	3	7
3	сам по себе	1	6
4	то же время	9	4
5	можно было бы	2	4
6	в то же	9	4
7	потому что он	1	3
8	более или менее	2	3
9	имеет ничего общего	1	3
10	в этом смысле	1	3
11	что в нем	1	3
12	в конце концов	4	3
13	и в этом	1	3
14	содержит в себе	1	3
15	ничего общего с	1	3
16	не имеет ничего	1	3
17	на самом деле	1	2
18	содержат в себе	1	2
19	мы находим в	1	2
20	по себе и	1	2
21	но все это	2	2
22	в этом отношении	2	2
23	во всяком случае	1	2
24	и даже больше	1	2
25	это и есть	1	2
26	о том что	1	2
27	и есть то	2	1
28	в чем же	1	1
29	их очень много	1	1
30	дело в том	2	1
31	но от этого	1	1
32	пространстве и о	1	1
33	так что в	1	1
34	мы уже знаем	1	1
35	те и другие	2	1
36	со всеми ее	1	1
37	не отвлеченная мысль	1	1
38	одно от другого	1	1
39	не есть нечто	1	1
40	на самом же	1	1
41	вместе с ним	1	1
42	все это я	1	1
43	что все это	1	1
44	и не в	1	1
45	отвлеченная мысль о	1	1
46	на небе и	1	1
47	но в то	3	1
48	все эти бесконечные	1	1
49	это та же	1	1
50	и в отношении	1	1
51	мысли в нем	1	1
52	в связи с	1	1
53	таким образом и	2	1
54	это не есть	1	1
55	самом же деле	1	1
56	никто не может	2	1
57	что он есть	1	1
58	есть не что	1	1
59	и есть закон	1	1
60	реальном пространстве и	2	1
61	с самого начала	1	1
62	что иное как	1	1
63	друг от друга	1	1
64	заметить что в	1	1
65	и может быть	1	1
66	есть прежде всего	1	1
67	уже знаем что	1	1
68	не что иное	1	1
69	никакого отношения к	1	1
70	время как бы	1	1
71	том или ином	1	1
72	к тому же	1	1
73	не знаем но	1	1
74	то же самое	1	1
