N	2gram	Losev_Prob_5	FransuaR
1	и в	30	65
2	то есть	21	45
3	и др	1	24
4	как бы	6	22
5	и не	12	22
6	вовсе не	8	18
7	в том	12	16
8	в этом	17	15
9	но в	9	14
10	в нем	6	13
11	нового времени	4	13
12	мы уже	1	12
13	и на	6	11
14	тела в	1	11
15	прежде всего	6	11
16	все эти	2	10
17	не только	18	10
18	и его	6	10
19	так и	7	10
20	но и	13	10
21	и потому	1	10
22	том числе	2	10
23	в эпоху	3	9
24	в его	12	9
25	все это	1	9
26	всех этих	1	8
27	в своем	11	8
28	в духе	3	8
29	в дальнейшем	7	8
30	и даже	14	8
31	здесь в	2	8
32	и другие	3	8
33	его в	6	7
34	точки зрения	10	7
35	в области	2	7
36	только в	9	7
37	числе и	1	7
38	жизни и	2	7
39	на самом	1	6
40	в году	5	6
41	они были	1	6
42	в ней	3	6
43	еще не	3	6
44	все же	9	6
45	и у	5	6
46	главным образом	1	6
47	при этом	4	6
48	том что	17	6
49	в отношении	3	6
50	никогда не	7	6
51	как мы	2	6
52	времени и	1	6
53	искусства и	1	6
54	нашей работы	1	6
55	в значительной	2	6
56	в литературе	1	6
57	одно из	1	6
58	так как	6	6
59	может быть	7	6
60	сказать что	9	6
61	с его	1	5
62	как в	2	5
63	в них	2	5
64	как и	7	5
65	земли и	2	5
66	есть в	2	5
67	в своей	22	5
68	потому что	13	5
69	той или	1	5
70	между тем	2	5
71	в одном	3	5
72	или иной	1	5
73	еще и	4	5
74	превращается в	1	5
75	в частности	4	5
76	xix века	1	5
77	и все	9	5
78	еще более	3	5
79	в большей	2	5
80	в своих	1	5
81	жизни в	4	5
82	xvii века	1	4
83	и до	2	4
84	начала в	1	4
85	и к	4	4
86	поэтому и	2	4
87	в самом	5	4
88	в этой	10	4
89	на всю	1	4
90	входит в	1	4
91	в их	1	4
92	не в	7	4
93	до сих	2	4
94	связи с	7	4
95	из них	2	4
96	отношение к	2	4
97	в средневековом	1	4
98	сих пор	2	4
99	это уже	2	4
100	мира и	2	4
101	для нас	10	4
102	это в	1	4
103	новое время	3	3
104	в обычном	1	3
105	самом деле	2	3
106	по его	2	3
107	жизни как	1	3
108	мы и	2	3
109	мы будем	2	3
110	не просто	5	3
111	и вовсе	1	3
112	уже не	6	3
113	но все	4	3
114	то что	18	3
115	в себе	4	3
116	но на	1	3
117	и с	5	3
118	на этой	1	3
119	и других	1	3
120	это не	2	3
121	весь мир	1	3
122	в новое	3	3
123	далеко не	4	3
124	в ее	3	3
125	он и	5	3
126	с точки	8	3
127	разного рода	4	3
128	но это	1	3
129	даже в	1	3
130	на котором	1	3
131	ничего не	2	3
132	преимущественно в	1	3
133	по своей	2	3
134	этом отношении	1	3
135	и здесь	1	3
136	не могут	2	3
137	в виду	3	3
138	средних веков	1	3
139	и вообще	9	3
140	с ним	3	3
141	в самой	3	3
142	с другой	6	3
143	второй половины	1	3
144	к нему	3	3
145	вся эта	1	3
146	в форме	1	3
147	что он	7	3
148	до нас	7	3
149	золотого века	1	3
150	как раз	5	3
151	в других	3	3
152	даже и	4	3
153	не были	1	3
154	мира в	3	3
155	на фоне	1	3
156	и их	5	3
157	в тех	1	3
158	но для	2	3
159	в более	1	3
160	на землю	7	3
161	не может	5	3
162	что в	5	3
163	в искусстве	1	3
164	отношения к	1	2
165	или к	2	2
166	из всех	2	2
167	не вполне	1	2
168	бы ни	1	2
169	и он	4	2
170	это время	2	2
171	он был	2	2
172	время в	1	2
173	в чем	2	2
174	но не	7	2
175	не входит	2	2
176	значение и	2	2
177	нет и	1	2
178	античности и	1	2
179	и наконец	1	2
180	его к	1	2
181	из этих	1	2
182	он не	3	2
183	не к	2	2
184	и вот	1	2
185	в заключение	2	2
186	на его	2	2
187	и по	1	2
188	так например	1	2
189	смерть здесь	1	2
190	а его	4	2
191	большинстве случаев	1	2
192	были в	1	2
193	от своего	1	2
194	и без	2	2
195	их в	1	2
196	xviii века	1	2
197	радости и	1	2
198	называет его	1	2
199	и очень	1	2
200	раз и	2	2
201	в таких	2	2
202	дело в	2	2
203	на него	2	2
204	во всем	1	2
205	в мир	2	2
206	к себе	1	2
207	есть только	3	2
208	могут быть	1	2
209	к тому	2	2
210	и это	1	2
211	которого мы	2	2
212	значительной мере	2	2
213	и этим	1	2
214	но у	1	2
215	поэтому в	1	2
216	о том	12	2
217	в риме	1	2
218	можно сказать	6	2
219	но с	1	2
220	этот вопрос	1	2
221	с одной	3	2
222	в большинстве	1	2
223	только на	1	2
224	не для	1	2
225	xvii и	1	2
226	от того	1	2
227	и человека	2	2
228	народного творчества	1	2
229	что не	2	2
230	всего мира	1	2
231	дошедших до	1	2
232	одной стороны	3	2
233	до конца	1	2
234	и самый	1	2
235	о необходимости	1	2
236	несмотря на	6	2
237	людьми и	1	2
238	и так	1	2
239	его на	2	2
240	и глубоко	1	2
241	наряду с	2	2
242	поздней античности	1	2
243	быть только	3	2
244	да и	2	2
245	и судьбы	1	2
246	в это	2	2
247	того что	3	2
248	между прочим	1	2
249	кроме того	2	2
250	и для	6	2
251	и от	1	2
252	или в	4	2
253	которого они	1	2
254	хотя и	8	2
255	от него	1	2
256	же в	3	2
257	дана здесь	1	2
258	от всякого	1	2
259	здесь только	1	2
260	в романе	1	2
261	из тех	2	2
262	и xviii	1	2
263	в противоположность	3	2
264	в таком	2	2
265	у боккаччо	4	1
266	к людям	4	1
267	то на	1	1
268	человека и	4	1
269	тех же	1	1
270	это и	1	1
271	так у	1	1
272	не носят	1	1
273	характерное для	2	1
274	что мотив	1	1
275	значение но	1	1
276	бури и	2	1
277	то же	2	1
278	их и	1	1
279	еще остается	2	1
280	а как	1	1
281	и была	1	1
282	мифа о	19	1
283	мы не	2	1
284	на первом	3	1
285	что нам	1	1
286	и дать	2	1
287	тоже можно	1	1
288	и самой	1	1
289	подчеркиванием их	1	1
290	жизни это	1	1
291	на кого	1	1
292	начале и	1	1
293	и всего	1	1
294	от них	2	1
295	видит в	3	1
296	же она	1	1
297	этого мотива	1	1
298	в план	1	1
299	по отношению	2	1
