N	2gram	Vygotskiy__5	Istorich
1	и в	16	26
2	так как	16	18
3	мы имеем	1	14
4	никогда не	5	13
5	потому что	21	13
6	и на	6	12
7	в этом	25	12
8	это представление	1	12
9	таким образом	19	12
10	в том	18	12
11	что в	16	12
12	в царство	1	11
13	мы видели	3	11
14	может быть	9	11
15	связь с	1	11
16	не только	16	10
17	том что	15	10
18	представления о	2	10
19	с другой	4	10
20	и не	12	10
21	еще не	4	9
22	представление о	1	9
23	что он	25	9
24	но и	6	9
25	и это	1	8
26	все эти	4	8
27	все же	3	8
28	в нем	7	8
29	с ним	5	8
30	вместе с	4	8
31	другой стороны	2	8
32	например в	1	7
33	но в	6	7
34	мы можем	6	7
35	и его	3	7
36	о том	8	7
37	с одной	3	7
38	у него	6	7
39	одной стороны	3	7
40	мы уже	1	6
41	мы не	3	6
42	как в	5	6
43	как он	6	6
44	в ином	1	6
45	и с	3	6
46	в виде	1	6
47	то что	26	6
48	связан с	1	6
49	и там	1	6
50	этом случае	3	6
51	в более	2	6
52	более ранних	1	6
53	ее в	3	6
54	не может	18	6
55	то же	8	5
56	в ней	2	5
57	эти представления	1	5
58	за собой	1	5
59	и этим	1	5
60	как и	8	5
61	и эти	2	5
62	и что	12	5
63	же мы	2	5
64	в то	5	5
65	то это	2	5
66	так и	7	5
67	нас к	3	5
68	в его	11	5
69	показывают что	1	5
70	мы видим	4	5
71	только в	10	5
72	тем что	5	5
73	связаны с	1	5
74	у нас	2	5
75	там где	1	5
76	как это	8	5
77	его в	2	5
78	как мы	10	4
79	и он	1	4
80	с его	1	4
81	что оно	6	4
82	но как	3	4
83	имеем в	1	4
84	на его	2	4
85	после этого	1	4
86	и по	4	4
87	здесь мы	1	4
88	это не	4	4
89	и тем	3	4
90	с тем	3	4
91	совершенно ясно	2	4
92	что и	3	4
93	что между	4	4
94	он имеет	3	4
95	в других	1	4
96	до сих	3	4
97	прежде всего	3	4
98	зависит от	4	4
99	одну из	1	4
100	как бы	5	4
101	сих пор	3	4
102	но это	3	4
103	все что	2	4
104	же как	7	3
105	связана с	1	3
106	и то	4	3
107	должна быть	5	3
108	время как	4	3
109	из которых	3	3
110	независимо от	1	3
111	тех случаях	1	3
112	когда он	2	3
113	и наконец	1	3
114	в себе	1	3
115	если он	2	3
116	вообще не	4	3
117	что она	2	3
118	главным образом	1	3
119	при этом	4	3
120	если бы	8	3
121	как указано	1	3
122	в них	2	3
123	такой же	4	3
124	в своей	2	3
125	таким же	3	3
126	и ее	1	3
127	в одном	3	3
128	не в	6	3
129	их в	2	3
130	приводят к	2	3
131	она не	1	3
132	на котором	1	3
133	того как	5	3
134	не потому	1	3
135	могут быть	4	3
136	вот почему	3	3
137	как только	1	3
138	приходит к	3	3
139	и другие	2	3
140	то время	4	3
141	показывает что	5	3
142	от него	1	3
143	но так	1	3
144	один из	1	3
145	том как	2	3
146	в качестве	4	3
147	не происходит	1	3
148	так что	4	3
149	при помощи	1	3
150	и других	1	3
151	эти три	2	3
152	от того	3	3
153	и только	1	3
154	со стороны	1	3
155	не было	1	3
156	попал в	1	3
157	в частности	3	3
158	предположить что	2	3
159	в данном	1	3
160	в тех	1	3
161	как будто	2	3
162	и от	2	3
163	кроме того	1	3
164	случаях когда	1	3
165	вопрос о	12	3
166	на первый	1	3
167	а в	3	3
168	еще в	3	3
169	сказать что	13	3
170	на более	1	3
171	из этого	2	3
172	как на	3	3
173	в своих	2	3
174	к этому	3	3
175	они не	3	3
176	ту же	2	2
177	того же	7	2
178	нам кажется	2	2
179	что когда	1	2
180	здесь и	1	2
181	из его	1	2
182	оно может	1	2
183	что эти	2	2
184	и больше	1	2
185	что иное	1	2
186	представляет собой	7	2
187	он был	1	2
188	первый план	1	2
189	но не	10	2
190	могло быть	1	2
191	по отношению	12	2
192	должны были	2	2
193	тогда как	1	2
194	на то	1	2
195	относится к	1	2
196	в одной	1	2
197	с этим	3	2
198	в своем	5	2
199	перед нами	1	2
200	целый ряд	1	2
201	и как	3	2
202	ней нет	1	2
203	что это	1	2
204	в этой	6	2
205	и они	1	2
206	то и	2	2
207	же эта	1	2
208	но он	7	2
209	и те	1	2
210	он не	8	2
211	из него	1	2
212	с этой	4	2
213	можно было	5	2
214	но все	2	2
215	было бы	10	2
216	известно что	1	2
217	именно что	1	2
218	приходит в	1	2
219	ни в	1	2
220	вовсе не	2	2
221	а потом	1	2
222	это очевидно	1	2
223	в царстве	1	2
224	она в	1	2
225	установить что	2	2
226	знаем что	1	2
227	всегда остается	1	2
228	образом и	1	2
229	которые в	1	2
230	развивается и	1	2
231	самое время	1	2
232	без всяких	2	2
233	однако в	1	2
234	что этот	1	2
235	на эти	1	2
236	одна сторона	1	2
237	тем самым	8	2
238	и другое	4	2
239	которых он	2	2
240	не имеет	4	2
241	не могло	1	2
242	это мы	2	2
243	такой случай	1	2
244	точно когда	1	2
245	зависимости от	2	2
246	отличается от	1	2
247	должны быть	2	2
248	к тому	6	2
249	от нее	1	2
250	что при	1	2
251	где он	1	2
252	этим самым	1	2
253	в свое	2	2
254	но при	2	2
255	только то	1	2
256	что у	2	2
257	ничего не	5	2
258	сводится к	1	2
259	но мы	5	2
260	после того	1	2
261	можно сказать	5	2
262	говорит он	2	2
263	в форме	1	2
264	все время	1	2
265	того что	16	2
266	можем установить	1	2
267	мы знаем	3	2
268	не так	1	2
269	никто не	2	2
270	всяком случае	1	2
271	мы находим	1	2
272	что они	5	2
273	а с	2	2
274	что не	1	2
275	те кто	1	2
276	не означает	4	2
277	а не	10	2
278	о чем	2	2
279	может иметь	2	2
280	так же	15	2
281	наталкивается на	1	2
282	на тот	1	2
283	что же	1	2
284	отношению к	12	2
285	стороны и	2	2
286	значит что	5	2
287	что мы	4	2
288	влечет за	1	2
289	речь будет	1	2
290	но для	1	2
291	не представляет	1	2
292	для нас	1	2
293	мы должны	8	2
294	только что	5	2
295	в этих	3	2
296	не есть	4	2
297	но эти	1	2
298	с ними	1	2
299	нами как	1	2
300	приводит нас	2	2
301	жизни и	2	2
302	во всяком	2	2
303	отношения к	2	1
304	одним из	2	1
305	также и	1	1
306	в движение	1	1
307	относится и	1	1
308	переходит к	1	1
309	в связи	1	1
310	только потому	1	1
311	мере в	5	1
312	не через	1	1
313	и есть	7	1
314	между двумя	3	1
315	нас на	1	1
316	оно было	1	1
317	в какой-то	1	1
318	в зависимости	2	1
319	и знает	1	1
320	несколько иной	1	1
321	есть не	2	1
322	лет и	1	1
323	при анализе	2	1
324	на первом	1	1
325	что если	4	1
326	которую мы	2	1
327	оно означает	1	1
328	бы что	1	1
