N	3gram	Vinokur_Ku_2	StatiiOP
1	и т д	14	21
2	в том что	10	17
3	о том что	1	11
4	для того чтобы	8	10
5	и т п	24	9
6	с точки зрения	8	8
7	можно было бы	9	8
8	до сих пор	1	7
9	в этом отношении	3	7
10	у нас нет	1	7
11	на самом деле	2	6
12	в данном случае	1	6
13	с другой стороны	7	6
14	во всяком случае	5	6
15	в самом деле	7	5
16	в этой области	4	5
17	не может быть	4	5
18	в данном отношении	2	5
19	я думаю что	1	4
20	дело в том	1	4
21	и в области	1	4
22	то же время	3	4
23	не только в	4	4
24	не при чем	1	4
25	но также и	2	4
26	того или иного	2	4
27	на то что	2	4
28	в то же	3	4
29	том что в	1	3
30	только в том	2	3
31	то или иное	2	3
32	так же как	2	3
33	тем или иным	1	3
34	заключается в том	1	3
35	ничего общего с	1	3
36	и в самом	2	3
37	т п в	2	3
38	но все же	2	3
39	не значит что	1	3
40	в свое время	2	2
41	в области изучения	1	2
42	говорю уже о	1	2
43	возможно что в	1	2
44	т д и	1	2
45	в этом случае	2	2
46	и в том	2	2
47	хотя бы и	2	2
48	в иных случаях	1	2
49	в первую очередь	1	2
50	и то что	1	2
51	может быть и	1	2
52	по крайней мере	6	2
53	но с другой	1	2
54	не хочу сказать	1	2
55	не говорю уже	1	2
56	то обстоятельство что	7	2
57	на точку зрения	1	2
58	с одной стороны	1	2
59	в то время	1	2
60	так или иначе	2	2
61	не в том	1	2
62	т е в	1	2
63	чуть ли не	1	2
64	данном случае в	1	2
65	а также и	1	2
66	мне кажется что	1	2
67	мере в какой	1	2
68	речь идет о	1	2
69	в том смысле	1	2
70	достаточно для того	1	2
71	тем не менее	5	2
72	дело не в	2	2
73	как и в	1	2
74	языка что в	1	1
75	е не только	1	1
76	потому что он	2	1
77	было бы говорить	1	1
78	как можно было	1	1
79	в голову не	1	1
80	т е уже	1	1
81	т д вот	1	1
82	ответ на этот	1	1
83	указание на то	1	1
84	и дело что	1	1
85	не говоря уже	2	1
86	в настоящее время	1	1
87	также и в	1	1
88	в этом смысле	5	1
89	в том и	1	1
90	не хотел бы	1	1
91	в соответствии с	2	1
92	должен был бы	1	1
93	и в голову	1	1
94	сих пор еще	1	1
95	не могла бы	1	1
96	потому что не	1	1
97	т п но	2	1
98	при чем но	1	1
99	в лучшем случае	3	1
100	говоря уже о	2	1
101	это и в	1	1
102	в зависимости от	4	1
103	в таких случаях	2	1
104	сами по себе	1	1
105	убедиться в этом	1	1
106	что он не	1	1
107	также и то	1	1
108	бы то ни	1	1
109	только то что	1	1
110	в наше время	2	1
111	том что так	1	1
112	или иначе но	1	1
113	это вовсе не	1	1
114	точно так же	3	1
115	на этот вопрос	2	1
116	действительно было бы	1	1
117	и говорить о	1	1
118	что же до	1	1
119	том смысле как	1	1
120	и вовсе не	2	1
121	в том случае	2	1
122	и в других	1	1
123	обстоятельство что в	1	1
124	ясно что и	1	1
125	то время как	1	1
126	для нас особенно	1	1
127	думаю что это	1	1
128	в том чтобы	1	1
129	хотя и с	1	1
130	той мере в	1	1
131	того чтобы не	1	1
132	не удержался от	1	1
133	постановке вопроса о	1	1
134	в той мере	1	1
135	ровным счетом ничего	1	1
136	то тем самым	2	1
137	но даже и	2	1
138	и то обстоятельство	1	1
139	нужно было бы	1	1
140	уже о том	1	1
141	потому что она	1	1
142	не стоило бы	1	1
143	и далее в	1	1
144	что же это	1	1
145	нет никаких оснований	1	1
146	вовсе не заслуживает	1	1
147	но в том-то	1	1
148	и гораздо более	1	1
149	ни одного слова	1	1
150	ни в каком	1	1
151	какой-либо смысл то	1	1
152	таким образом в	1	1
153	имею в виду	1	1
154	и некоторые другие	1	1
155	д и т	1	1
156	прочих равных условиях	1	1
157	те или иные	1	1
158	смысле этого слова	1	1
159	я имею в	1	1
160	и никогда не	1	1
161	таких случаях как	1	1
162	за последнее время	2	1
163	чем в прочих	1	1
164	целый ряд таких	1	1
165	т е не	1	1
166	мы говорим о	2	1
167	они ни были	1	1
168	после того как	1	1
169	в вопросе о	1	1
170	мы приходим к	1	1
171	которая была бы	1	1
172	но это не	1	1
173	к тому что	1	1
174	в узком смысле	2	1
175	в результате этого	2	1
176	при прочих равных	1	1
177	не должен быть	1	1
178	ведь на самом	1	1
179	т д в	1	1
180	в данных случаях	1	1
181	и не в	1	1
182	чтобы усомниться в	1	1
183	в конце концов	3	1
184	том что и	1	1
185	т д ср	2	1
