N	2gram	Bakhtin_Pr_2	Analitik
1	в качестве	1	31
2	может быть	23	29
3	в том	6	27
4	не может	18	22
5	и не	29	21
6	и в	43	18
7	но и	14	17
8	а не	7	17
9	не только	11	15
10	не в	11	14
11	в этом	13	13
12	как и	14	13
13	в его	10	13
14	при этом	6	12
15	том что	2	12
16	в себе	5	11
17	то есть	4	11
18	но не	5	10
19	то же	8	9
20	в то	7	9
21	а в	5	9
22	есть не	1	8
23	в мире	1	8
24	но в	10	8
25	в той	5	8
26	не есть	2	8
27	произведения как	2	7
28	к тому	4	7
29	этого слова	2	7
30	я и	2	6
31	в сущности	9	6
32	по отношению	5	6
33	отличие от	4	6
34	в самом	7	6
35	это не	3	6
36	далеко не	4	6
37	точки зрения	13	6
38	в своей	4	6
39	в отличие	4	6
40	в основе	1	6
41	по своей	1	6
42	той или	3	6
43	в себя	3	6
44	времени и	2	6
45	же время	5	6
46	только в	4	6
47	себя в	3	6
48	то что	7	6
49	или иной	3	6
50	прежде всего	10	6
51	художественного произведения	1	5
52	в их	3	5
53	и на	10	5
54	и как	2	5
55	в произведении	4	5
56	в целом	2	5
57	в этой	1	5
58	внутренней речи	2	5
59	лишь в	8	5
60	и его	8	5
61	о том	5	5
62	между тем	3	5
63	и т.п	1	5
64	как бы	22	5
65	отношению к	5	5
66	что в	4	5
67	того же	3	4
68	все же	3	4
69	тому же	3	4
70	не следует	1	4
71	с другими	1	4
72	не всегда	1	4
73	с точки	8	4
74	и другого	2	4
75	большей или	1	4
76	по себе	11	4
77	и соответственно	1	4
78	ни в	2	4
79	могут быть	3	4
80	так и	3	4
81	не с	1	4
82	с ним	3	4
83	в другом	7	4
84	с другой	4	4
85	того что	2	4
86	уже не	3	4
87	с другим	2	4
88	себя и	3	4
89	вместе с	1	4
90	из которых	1	4
91	ни было	2	4
92	или меньшей	1	4
93	и т	13	3
94	одним из	1	3
95	таком случае	1	3
96	и есть	1	3
97	между двумя	1	3
98	подхода к	1	3
99	бы то	1	3
100	если в	1	3
101	как справедливо	1	3
102	в рамках	1	3
103	в художественном	3	3
104	что как	1	3
105	однако не	1	3
106	и к	3	3
107	автора и	2	3
108	в нашем	1	3
109	как он	2	3
110	в нем	12	3
111	он не	9	3
112	по природе	1	3
113	таким образом	5	3
114	то ни	1	3
115	даже в	3	3
116	в котором	6	3
117	однако в	1	3
118	того чтобы	1	3
119	т п	9	3
120	того и	3	3
121	при наличии	1	3
122	о нем	6	3
123	в таком	2	3
124	как будто	1	3
125	или ином	1	3
126	не могут	4	3
127	в собственном	1	3
128	если бы	3	3
129	к нему	5	3
130	с его	4	3
131	том или	3	3
132	еще не	9	3
133	с одной	1	3
134	вопроса о	1	3
135	ни с	1	3
136	от себя	1	3
137	что и	3	3
138	не случайно	1	3
139	одной стороны	1	3
140	другого в	3	3
141	а именно	1	3
142	а с	2	3
143	что не	2	3
144	смысла и	1	3
145	более того	4	3
146	человек в	1	3
147	художественного видения	1	3
148	в любом	1	3
149	она может	1	3
150	которая в	1	3
151	и все	6	3
152	хотя бы	2	3
153	я в	1	3
154	в равной	1	3
155	что он	13	3
156	своего предмета	1	3
157	том числе	1	3
158	отношения к	2	2
159	самом деле	5	2
160	на самом	1	2
161	он может	1	2
162	в первом	2	2
163	также и	3	2
164	той же	3	2
165	а как	4	2
166	на себя	2	2
167	и то	2	2
168	между собой	2	2
169	иного рода	1	2
170	то он	1	2
171	отношение к	2	2
172	нет и	1	2
173	за пределы	3	2
174	без другого	1	2
175	как к	1	2
176	его к	2	2
177	то в	1	2
178	все эти	5	2
179	бы не	2	2
180	из этих	2	2
181	и до	4	2
182	героя к	1	2
183	одному из	1	2
184	могут оказаться	2	2
185	не к	1	2
186	собой не	1	2
187	и по	1	2
188	на этом	1	2
189	и с	5	2
190	самим собой	3	2
191	из них	2	2
192	вовсе не	5	2
193	так как	4	2
194	несмотря на	1	2
195	для чего	2	2
196	такой же	3	2
197	для него	8	2
198	от своего	1	2
199	художественного творчества	2	2
200	не становится	1	2
201	случае это	1	2
202	вопрос о	2	2
203	которые в	1	2
204	том и	1	2
205	для этого	2	2
206	часть вторая	1	2
207	тогда когда	1	2
208	в процессе	2	2
209	только не	1	2
210	никогда не	9	2
211	и является	2	2
212	в сознании	1	2
213	в категориях	2	2
214	отличается от	2	2
215	же самое	1	2
216	для себя	2	2
217	как мы	10	2
218	и о	2	2
219	здесь не	6	2
220	не могу	2	2
221	в пределах	16	2
222	читателя в	1	2
223	и сам	7	2
224	особенно в	2	2
225	еще в	1	2
226	должно быть	4	2
227	но к	2	2
228	и та	2	2
229	за пределами	1	2
230	с целью	1	2
231	можно сказать	1	2
232	каждом из	1	2
233	деле в	1	2
234	романа в	1	2
235	может иметь	1	2
236	один из	1	2
237	в двух	1	2
238	бы ни	2	2
239	в начале	1	2
240	его и	2	2
241	в новом	1	2
242	сами по	1	2
243	при всей	1	2
244	не о	1	2
245	может служить	2	2
246	каждый из	2	2
247	было бы	5	2
248	но о	1	2
249	что из	1	2
250	душевной жизни	1	2
251	на фоне	5	2
252	и потому	1	2
253	в присутствии	1	2
254	установкой на	1	2
255	другого я	1	2
256	что же	7	2
257	и тогда	1	2
258	это как	1	2
259	тем более	1	2
260	равной степени	1	2
261	другой стороны	3	2
262	была бы	2	2
263	героя в	3	2
264	в какой	1	2
265	в речь	6	2
266	подошли к	1	1
267	себя как	3	1
268	же нам	2	1
269	например в	2	1
270	же человек	1	1
271	предполагает что	1	1
272	человека и	2	1
273	сам по	5	1
274	смысле слова	1	1
275	в чужой	1	1
276	и должны	1	1
277	самый предмет	2	1
278	как необходимый	1	1
279	все те	1	1
280	должна быть	3	1
281	собственном смысле	1	1
282	и больше	1	1
283	высказывания на	1	1
284	видеть в	1	1
285	обойтись без	3	1
286	мы уже	3	1
287	целого но	1	1
288	она в	1	1
289	для достижения	1	1
290	о способах	1	1
291	мы не	4	1
292	я как	1	1
293	положения в	1	1
294	имеется и	2	1
295	внутреннюю структуру	1	1
296	ни единого	1	1
297	высказывания в	1	1
298	он как	1	1
299	слово о	4	1
300	есть нечто	1	1
301	себя свою	1	1
302	принадлежит к	1	1
303	не всякая	1	1
304	результат тот	1	1
305	как не	1	1
306	здесь как	1	1
307	не способен	1	1
308	что достоевский	1	1
309	героев в	1	1
310	меньшей степени	1	1
311	над ним	1	1
312	обращен к	3	1
313	литературы и	1	1
314	заключенных в	1	1
315	он был	3	1
316	он сам	3	1
317	это возможно	1	1
318	быть в	2	1
319	другим чужим	1	1
320	в различных	3	1
321	служит для	1	1
322	художественном творчестве	3	1
323	во всех	4	1
324	сознания а	1	1
325	тем как	1	1
326	как если	2	1
327	в ее	1	1
328	мы будем	3	1
329	но как	1	1
330	в сторону	2	1
331	не входит	2	1
332	художественное задание	1	1
333	герой не	2	1
334	вследствие чего	1	1
335	как в	2	1
336	за этим	1	1
337	как образ	1	1
338	что действительно	1	1
339	есть в	3	1
340	как нам	2	1
341	раз во	1	1
342	и наконец	6	1
343	я к	1	1
344	более или	3	1
345	ведь я	2	1
346	о самом	1	1
347	точкой зрения	1	1
348	та же	2	1
349	вопрос почему	1	1
350	что это	2	1
351	бы с	1	1
352	учение о	1	1
353	романа но	2	1
354	отношение между	2	1
355	только один	1	1
356	мы наблюдаем	2	1
357	а вовсе	1	1
358	этот процесс	1	1
359	но прежде	1	1
360	рассказе и	1	1
361	силу и	1	1
362	к миру	2	1
363	в рамки	1	1
364	или иному	1	1
365	в виде	3	1
366	не как	6	1
367	с иной	1	1
368	что ни	1	1
369	его можно	1	1
370	такая постановка	1	1
371	не бывает	1	1
372	но все	2	1
373	от нее	1	1
374	этом последнем	1	1
375	здесь мы	2	1
376	а затем	2	1
377	что все	1	1
378	же не	4	1
379	и внутренняя	1	1
380	проблема взаимоотношений	1	1
381	высказывания и	2	1
382	высказывание в	1	1
383	его в	3	1
384	за собою	1	1
385	который и	1	1
386	с самим	8	1
387	и тем	1	1
388	произведении и	1	1
389	в ином	1	1
390	и романа	1	1
391	произведения не	1	1
392	в них	4	1
393	произведения или	1	1
394	все равно	1	1
395	и уже	1	1
396	одна и	2	1
397	он и	3	1
398	между собою	4	1
399	всякого сомнения	1	1
400	действительно не	1	1
401	остается в	1	1
402	же я	1	1
403	чужих слов	5	1
404	несет в	1	1
405	или менее	3	1
406	в этих	6	1
407	к мысли	1	1
408	все более	1	1
409	во время	4	1
410	ему во	1	1
411	и при	2	1
412	речи от	1	1
413	и ее	3	1
414	том же	4	1
415	в отношении	3	1
416	процессе его	1	1
417	в такой	2	1
418	не от	1	1
419	что говорит	2	1
420	в которых	2	1
421	в авторском	1	1
422	одном из	1	1
423	него не	2	1
424	точку зрения	1	1
425	остается вне	1	1
426	но он	4	1
427	по крайней	1	1
428	и эти	1	1
429	в диалоге	3	1
430	их в	4	1
431	зрения и	3	1
432	раз и	2	1
433	этих трех	3	1
434	по мере	4	1
435	а от	1	1
436	не менее	3	1
437	авторских интенций	4	1
438	человека но	1	1
439	одна из	2	1
440	на него	3	1
441	его собственного	2	1
442	сознания как	1	1
443	на того	1	1
444	приходится прибегать	1	1
445	он указывает	1	1
446	это еще	1	1
447	из этой	1	1
448	нельзя не	1	1
449	ничего не	3	1
450	его речи	2	1
451	этих двух	1	1
452	сложнее и	1	1
453	не говорит	1	1
454	во всем	3	1
455	ему и	1	1
456	прибегать к	1	1
457	к какому-нибудь	1	1
458	но это	4	1
459	возможно в	1	1
460	эти три	1	1
461	слова о	2	1
462	и позволяют	1	1
463	мы и	2	1
464	с другом	4	1
465	одно и	2	1
466	к себе	7	1
467	числе и	1	1
468	всего в	1	1
469	того о	1	1
470	его с	1	1
471	служить и	1	1
472	на это	1	1
473	но сама	1	1
474	особый тип	1	1
475	говорит о	1	1
476	при анализе	1	1
477	не одного	1	1
478	решается в	1	1
479	но по	1	1
480	в виду	3	1
481	но при	3	1
482	и сами	2	1
483	нашей работы	2	1
484	или несколько	1	1
485	самим собою	5	1
486	определенным образом	1	1
487	литературном произведении	1	1
488	лучше сказать	1	1
489	сознания с	1	1
490	на свой	6	1
491	в классической	1	1
492	на том	2	1
493	если они	1	1
494	что может	2	1
495	человека он	1	1
496	в точке	2	1
497	от бытия	1	1
498	те же	1	1
499	всегда говорит	1	1
500	сознаний в	1	1
501	а этот	1	1
502	сознания и	3	1
503	же эти	1	1
504	том как	1	1
505	является в	1	1
506	в диалог	1	1
507	в самой	4	1
508	говорить не	1	1
509	чего она	1	1
510	слова как	3	1
511	но мы	1	1
512	и что	5	1
513	его жизни	2	1
514	другого как	1	1
515	себя самого	1	1
516	на что	1	1
517	я которое	1	1
518	может не	1	1
519	и во	1	1
520	от автора	3	1
521	на всех	1	1
522	адресата к	1	1
523	его смысла	1	1
524	в драме	1	1
525	автор как	2	1
526	во всей	1	1
527	и только	3	1
528	крайней мере	1	1
529	отношения являются	1	1
530	наконец в	3	1
531	внешнее и	1	1
532	слов и	5	1
533	и иных	1	1
534	все время	1	1
535	человека как	1	1
536	в него	7	1
537	быть и	2	1
538	в формах	3	1
539	на которой	1	1
540	оно и	1	1
541	я все	1	1
542	тот же	3	1
543	одного сознания	2	1
544	мы увидим	5	1
545	друг друга	1	1
546	входит в	2	1
547	этих слов	1	1
548	но то	1	1
549	что ж	6	1
550	все они	1	1
551	так что	5	1
552	со своим	1	1
553	связи с	1	1
554	то и	2	1
555	иной форме	1	1
556	существенное для	1	1
557	слова не	1	1
558	во втором	1	1
559	а то	2	1
560	или даже	1	1
561	в данной	1	1
562	что речь	1	1
563	за ним	1	1
564	на своего	1	1
565	всяком случае	1	1
566	синтаксических и	1	1
567	слова в	12	1
568	как их	1	1
569	мы находим	1	1
570	в одном	12	1
571	для другого	3	1
572	второй части	1	1
573	у него	6	1
574	ничего что	2	1
575	к чужой	1	1
576	как раз	4	1
577	для непосредственного	1	1
578	социальной ситуации	1	1
579	были бы	1	1
580	части нашей	1	1
581	только на	3	1
582	не до	1	1
583	и даже	3	1
584	и сознание	2	1
585	до сих	7	1
586	одну из	1	1
587	или иначе	1	1
588	не обязательно	1	1
589	здесь в	3	1
590	лица в	1	1
591	человека а	1	1
592	один и	1	1
593	и др	2	1
594	предмета но	1	1
595	что для	1	1
596	превращается в	2	1
597	одного только	1	1
598	не было	1	1
599	сюжета в	2	1
600	в рассказе	3	1
601	однако и	1	1
602	его как	1	1
603	о чем	1	1
604	его собственной	1	1
605	само является	1	1
606	время оно	1	1
607	речи и	4	1
608	в связи	1	1
609	лишь поверхностные	1	1
610	ему известную	1	1
611	о себе	7	1
612	ни на	3	1
613	и особенно	2	1
614	есть согласие	1	1
615	он уже	1	1
616	зачем же	1	1
617	как это	1	1
618	диалог с	2	1
619	к своему	1	1
620	ним как	2	1
621	по своему	2	1
622	если оно	2	1
623	мир объектов	1	1
624	которому оно	2	1
625	смысле этого	1	1
626	в пределы	1	1
627	не умел	1	1
628	в мир	1	1
629	да и	5	1
630	друг с	4	1
631	отношения не	1	1
632	форма в	1	1
633	как речь	1	1
634	рассказ в	4	1
635	историка литературы	1	1
636	утверждение о	1	1
637	слова ибо	1	1
638	является для	1	1
639	установки и	2	1
640	сих пор	7	1
641	при условии	1	1
642	о его	1	1
643	в душевной	1	1
644	входящее в	1	1
645	как может	1	1
646	вы говорите	1	1
647	перед нами	7	1
648	к другим	1	1
649	о мире	1	1
650	вещь а	1	1
651	оглядывается на	2	1
652	этом смысле	2	1
653	при всем	1	1
654	собственного задания	1	1
655	и для	3	1
656	не имея	1	1
657	и от	1	1
658	все что	1	1
659	или в	8	1
660	я всегда	1	1
661	в результате	4	1
662	между ними	4	1
663	о котором	1	1
664	своей собственной	1	1
665	человек и	2	1
666	я не	4	1
667	хотя и	5	1
668	а скорее	1	1
669	для нас	2	1
670	от него	1	1
671	в литературной	2	1
672	в сюжет	1	1
673	только с	1	1
674	в большей	1	1
675	его уже	1	1
676	же в	1	1
677	есть уже	1	1
678	не я	1	1
679	в своих	2	1
680	в сюжете	1	1
681	бы оно	1	1
682	перед его	1	1
683	среди других	2	1
684	к самому	3	1
685	с людьми	1	1
686	все еще	1	1
687	этом сознании	1	1
688	в романе	3	1
689	конечно далеко	1	1
690	не знает	3	1
691	отношением к	1	1
692	совершенно не	4	1
693	из этого	1	1
694	где он	1	1
695	этого сюжетного	1	1
696	жизни и	1	1
697	а может	1	1
698	а я	1	1
699	ее в	2	1
700	по поводу	1	1
701	и эта	2	1
702	они не	1	1
703	прямой речи	1	1
704	который не	2	1
705	во всяком	2	1
706	этой точки	1	1
