N	2gram	Bakhtin_Pr_1	Vladivir
1	и в	23	30
2	в году	1	24
3	в этом	25	20
4	то что	18	20
5	у него	6	19
6	и не	34	18
7	в том	11	18
8	и с	4	14
9	что он	10	13
10	в конце	5	13
11	не только	13	12
12	том что	9	12
13	что в	8	12
14	как мы	5	11
15	в его	24	11
16	а в	7	11
17	сказать что	5	11
18	не было	3	10
19	и даже	3	10
20	все же	5	9
21	кроме того	3	9
22	было бы	6	9
23	не в	6	9
24	в то	10	9
25	не может	11	9
26	для него	15	9
27	потому что	12	9
28	в своем	8	8
29	но в	4	8
30	что же	1	8
31	в письме	1	8
32	но и	11	8
33	вместе с	2	8
34	до конца	5	7
35	то есть	24	7
36	ни в	3	7
37	точки зрения	21	7
38	никогда не	5	7
39	не менее	1	7
40	может быть	21	7
41	а не	20	7
42	для нас	3	7
43	и все	3	7
44	хотя и	1	6
45	и к	4	6
46	в себе	5	6
47	об этом	1	6
48	и его	13	6
49	у нас	1	6
50	то время	2	6
51	его жизни	1	6
52	всякого рода	1	6
53	только в	8	6
54	всяком случае	3	6
55	а именно	1	6
56	прежде всего	7	6
57	к этому	2	6
58	жизни и	6	6
59	во всяком	4	6
60	и то	1	5
61	с этим	1	5
62	то в	1	5
63	все эти	8	5
64	при этом	3	5
65	как и	8	5
66	в своей	11	5
67	в котором	2	5
68	по себе	7	5
69	так как	7	5
70	к концу	1	5
71	для себя	2	5
72	в дальнейшем	1	5
73	так и	10	5
74	с ним	6	5
75	и что	1	5
76	того что	2	5
77	тот же	2	5
78	так что	1	5
79	как бы	28	5
80	в основном	2	5
81	все это	7	5
82	в результате	4	5
83	из этого	1	5
84	то же	10	4
85	той же	6	4
86	я не	3	4
87	то это	1	4
88	и он	1	4
89	в ней	1	4
90	и на	10	4
91	с его	6	4
92	совсем не	1	4
93	отношение к	1	4
94	в которой	4	4
95	что это	1	4
96	в целом	4	4
97	в этой	4	4
98	на его	2	4
99	в нем	20	4
100	он не	4	4
101	его в	4	4
102	это было	1	4
103	несмотря на	6	4
104	в этих	2	4
105	по крайней	2	4
106	мы должны	2	4
107	вот что	2	4
108	не есть	1	4
109	и о	3	4
110	здесь не	1	4
111	можно сказать	2	4
112	о том	2	4
113	конечно не	1	4
114	вовсе не	8	4
115	крайней мере	2	4
116	со стороны	2	4
117	именно в	6	4
118	так же	6	4
119	с этой	1	4
120	но это	5	4
121	в начале	1	4
122	письме к	1	4
123	и наконец	5	4
124	на этот	2	4
125	ко всему	1	4
126	него в	2	4
127	по поводу	1	4
128	можно говорить	2	3
129	отношения к	2	3
130	нам кажется	4	3
131	и больше	1	3
132	едва ли	1	3
133	и вот	2	3
134	именно к	1	3
135	во всех	5	3
136	но не	8	3
137	не то	1	3
138	отличие от	2	3
139	его на	2	3
140	как в	6	3
141	что касается	1	3
142	и как	8	3
143	из этих	2	3
144	всех этих	3	3
145	в последний	2	3
146	таким образом	11	3
147	те же	1	3
148	в них	3	3
149	должно быть	1	3
150	в отношении	2	3
151	с точки	15	3
152	не столько	3	3
153	в отличие	2	3
154	что я	1	3
155	но он	2	3
156	в россии	1	3
157	не могли	2	3
158	к такому	1	3
159	же время	7	3
160	к ней	1	3
161	в области	3	3
162	он и	5	3
163	и вполне	2	3
164	сравнительно с	1	3
165	и это	5	3
166	никак не	2	3
167	что и	5	3
168	никак нельзя	2	3
169	уже не	8	3
170	я в	1	3
171	уже в	5	3
172	на этих	1	3
173	здесь мы	2	3
174	дело в	1	3
175	наконец в	2	3
176	конце концов	4	3
177	под влиянием	1	3
178	из трех	1	3
179	в данном	2	3
180	да и	2	3
181	по существу	4	3
182	под названием	1	3
183	и для	3	3
184	тем более	1	3
185	хотя бы	2	3
186	точно так	2	3
187	это в	2	3
188	также что	1	2
189	и есть	5	2
190	и до	1	2
191	из его	3	2
192	мы уже	2	2
193	его не	1	2
194	на первом	1	2
195	что если	1	2
196	единство и	1	2
197	есть нечто	1	2
198	который был	1	2
199	время как	1	2
200	к брату	1	2
201	письмо к	1	2
202	себе и	3	2
203	как к	1	2
204	это тоже	1	2
205	есть его	1	2
206	в самом	8	2
207	в последнее	1	2
208	но его	1	2
209	как он	2	2
210	мысли и	2	2
211	вера в	1	2
212	же это	1	2
213	том чтобы	1	2
214	и сам	2	2
215	и по	2	2
216	но все	4	2
217	в работе	1	2
218	заключается в	2	2
219	это не	10	2
220	начала и	1	2
221	он все	2	2
222	кажется что	3	2
223	на свои	1	2
224	мы не	2	2
225	нисколько не	2	2
226	достоевского но	8	2
227	на первый	1	2
228	и при	1	2
229	ли он	2	2
230	в их	3	2
231	к той	2	2
232	их в	2	2
233	однако в	2	2
234	даже в	2	2
235	раз и	3	2
236	с которой	4	2
237	она не	5	2
238	на котором	2	2
239	тогда когда	1	2
240	и притом	2	2
241	к этим	1	2
