N	3gram	Vygotskiy__4	StatiiOP
1	в том что	31	11
2	не может быть	1	5
3	то обстоятельство что	3	5
4	в этом смысле	8	4
5	с точки зрения	11	4
6	в этом отношении	7	4
7	то время как	1	4
8	во всяком случае	3	4
9	с другой стороны	8	4
10	о том что	3	4
11	в то время	1	4
12	состоит в том	3	3
13	прежде всего в	1	3
14	с тем что	3	3
15	в конце концов	1	3
16	в связи с	3	3
17	не только в	1	3
18	на то что	4	3
19	том что здесь	1	2
20	но и в	2	2
21	до сих пор	1	2
22	в том чтобы	2	2
23	в этой области	2	2
24	с одной стороны	9	2
25	все более и	2	2
26	тем что в	1	2
27	между тем как	3	2
28	заключается в том	14	2
29	с самого начала	1	2
30	более и более	2	2
31	но все же	1	2
32	только тогда когда	1	2
33	к тому что	1	2
34	а с другой	2	2
35	в том смысле	2	2
36	тем не менее	1	2
37	можно сказать что	1	1
38	является как раз	1	1
39	не может не	2	1
40	одних и тех	1	1
41	это не может	1	1
42	я думаю что	1	1
43	потому что в	1	1
44	знак равенства между	1	1
45	и той же	4	1
46	но так как	2	1
47	в том виде	2	1
48	на самом деле	1	1
49	в самом деле	6	1
50	он может быть	1	1
51	которые вместе с	1	1
52	то же самое	7	1
53	принять во внимание	1	1
54	то что эти	1	1
55	том что он	1	1
56	говоря уже о	1	1
57	именно то что	2	1
58	и на том	1	1
59	вместе с тем	3	1
60	в его развитии	2	1
61	на вопрос о	1	1
62	никакого сомнения в	1	1
63	в собственном смысле	7	1
64	находит свое выражение	1	1
65	и тех же	1	1
66	виде в каком	1	1
67	свидетельствуют о том	1	1
68	можно было бы	5	1
69	ни в какой	1	1
70	то что в	1	1
71	с этой точки	4	1
72	и в частности	1	1
73	тем что мы	2	1
74	теряет свою силу	1	1
75	и что он	1	1
76	в поле зрения	1	1
77	если принять во	1	1
78	в том же	1	1
79	в какой степени	2	1
80	целым рядом других	1	1
81	он говорит что	1	1
82	в такой же	1	1
83	с первого взгляда	3	1
84	зрения согласно которой	1	1
85	в этом же	1	1
86	в том отношении	1	1
87	сомнения в том	1	1
88	не только у	1	1
89	это находит свое	1	1
90	в свое время	2	1
91	этой точки зрения	4	1
92	и тем что	1	1
93	собственном смысле этого	4	1
94	том виде в	1	1
95	может быть не	1	1
96	том смысле что	1	1
97	мы видели уже	1	1
98	сказать что они	1	1
99	в свою очередь	2	1
100	так как в	2	1
101	не только не	5	1
102	речь идет о	3	1
103	тогда когда мы	1	1
104	том отношении что	1	1
105	и в результате	2	1
106	а не на	1	1
107	и которые в	1	1
108	вопрос о том	1	1
109	но на самом	1	1
110	одной и той	4	1
111	не знает что	2	1
112	самого последнего времени	1	1
113	для того чтобы	5	1
114	по мере его	1	1
115	мы сталкиваемся с	1	1
116	благодаря тому что	1	1
117	как мы видели	2	1
118	до самого последнего	1	1
119	не говоря уже	1	1
120	этого слова в	1	1
