N	2gram	Bakhtin_Fr_2	Komedia
1	и в	49	22
2	и не	15	21
3	том что	4	13
4	таким образом	7	12
5	в том	3	12
6	так как	6	11
7	ни в	3	10
8	потому что	1	10
9	в самом	3	9
10	до сих	4	9
11	вместе с	2	9
12	сих пор	4	9
13	в этом	15	8
14	его в	1	8
15	в своем	5	8
16	к ней	2	8
17	о том	3	8
18	если бы	1	8
19	в его	18	8
20	что и	1	8
21	что он	3	8
22	то же	7	7
23	при этом	5	7
24	об этом	1	7
25	в конце	2	7
26	о чем	3	7
27	а в	4	7
28	в свою	1	7
29	того же	1	6
30	самом деле	1	6
31	еще не	2	6
32	так что	1	6
33	в то	6	6
34	и его	17	6
35	к тому	1	6
36	того чтобы	2	6
37	ясно что	1	6
38	для того	1	6
39	может быть	5	6
40	как раз	1	6
41	во время	12	6
42	к этому	1	6
43	отношение к	8	5
44	но в	4	5
45	не только	17	5
46	а по	1	5
47	он не	1	5
48	в своей	5	5
49	не менее	1	5
50	же время	6	5
51	связи с	2	5
52	к себе	1	5
53	и сам	1	5
54	хотя и	2	5
55	с ним	4	5
56	к нему	3	5
57	что в	2	5
58	по отношению	1	5
59	из них	3	5
60	тем что	4	5
61	прежде всего	19	5
62	все это	9	5
63	в ней	2	4
64	он был	2	4
65	с другой	4	4
66	и речи	1	4
67	все же	7	4
68	то что	6	4
69	что к	1	4
70	в себе	4	4
71	но все	4	4
72	и с	6	4
73	должен был	2	4
74	с тем	1	4
75	несмотря на	3	4
76	точки зрения	6	4
77	не в	1	4
78	в отношении	2	4
79	с ребенком	1	4
80	у него	2	4
81	и здесь	1	4
82	с самого	1	4
83	так и	6	4
84	с помощью	1	4
85	до нас	8	4
86	не дает	3	4
87	вовсе не	10	4
88	но и	13	4
89	до конца	2	4
90	а не	1	4
91	в связи	2	4
92	не является	1	4
93	и для	1	4
94	бы в	1	4
95	хотя бы	1	4
96	так же	2	4
97	на них	1	3
98	с его	5	3
99	в ее	3	3
100	и к	4	3
101	тем же	1	3
102	в которой	1	3
103	в этой	10	3
104	и тот	1	3
105	на то	2	3
106	не могла	1	3
107	в нем	9	3
108	было бы	3	3
109	в них	13	3
110	далеко не	3	3
111	как и	11	3
112	чем в	1	3
113	и еще	2	3
114	но если	1	3
115	себе в	2	3
116	с точки	5	3
117	их в	3	3
118	к ним	1	3
119	никогда не	5	3
120	ничего не	2	3
121	на это	1	3
122	одного из	2	3
123	комедии и	1	3
124	должно было	1	3
125	любовь к	1	3
126	не о	1	3
127	одной из	2	3
128	с одной	3	3
129	в начале	5	3
130	что не	1	3
131	всяком случае	2	3
132	мы можем	2	3
133	отношению к	1	3
134	цитаты из	1	3
135	и даже	2	3
136	на которые	1	3
137	на этот	1	3
138	один из	7	3
139	если не	1	3
140	в частности	1	3
141	не может	7	3
142	конечно не	1	3
143	по своему	1	3
144	одной стороны	3	3
145	в течение	3	3
146	как бы	11	3
147	с этой	1	3
148	в целом	1	3
149	еще больше	1	3
150	все что	2	3
151	в какой	1	3
152	во всяком	2	3
153	отношения к	4	2
154	человека и	3	2
155	достаточно вспомнить	1	2
156	перед лицом	2	2
157	здесь и	1	2
158	г в	1	2
159	в сущности	8	2
160	представление о	1	2
161	можно предполагать	1	2
162	и он	1	2
163	меньше чем	2	2
164	и на	17	2
165	ему до	1	2
166	во всех	6	2
167	за пределы	2	2
168	что они	2	2
169	как в	1	2
170	стороны и	1	2
171	в известной	4	2
172	что касается	2	2
173	целый ряд	2	2
174	бы не	1	2
175	раз в	3	2
176	только один	1	2
177	на его	2	2
178	в силу	1	2
179	людей и	1	2
180	а затем	3	2
181	в мире	2	2
182	из всех	1	2
183	это не	1	2
184	в развитии	1	2
185	не мог	1	2
186	в г	3	2
187	и без	2	2
188	в котором	1	2
189	в их	2	2
190	в одном	3	2
191	что эта	1	2
192	она не	1	2
193	вплоть до	2	2
194	больше чем	1	2
195	к концу	1	2
196	и после	2	2
197	в области	4	2
198	одним из	2	2
199	и со	3	2
200	известной степени	1	2
201	в русло	1	2
202	и это	3	2
203	как мы	7	2
204	и о	4	2
205	в виду	3	2
206	здесь не	2	2
207	без всякого	2	2
208	роль в	5	2
209	в образе	1	2
210	можно было	3	2
211	особый интерес	1	2
212	она была	4	2
213	в эпоху	13	2
214	в другом	2	2
215	и во	4	2
216	нуждается в	2	2
217	тот же	5	2
218	могло быть	1	2
219	должен быть	1	2
220	и ее	1	2
221	в качестве	2	2
222	уже в	5	2
223	нового времени	4	2
224	за ним	1	2
225	мы знаем	1	2
226	этом отношении	3	2
227	чувствует себя	1	2
228	себя и	1	2
229	что для	3	2
230	не было	4	2
231	в произведениях	2	2
232	под влиянием	2	2
233	ближе к	1	2
234	он и	1	2
235	и особенно	3	2
236	из которых	1	2
237	к своему	1	2
238	в пределах	2	2
239	не могут	1	2
240	сравнению с	2	2
241	по существу	2	2
242	для понимания	2	2
243	его от	1	2
244	этом случае	1	2
245	человека который	1	2
246	о его	1	2
247	видно что	1	2
248	выходит из	1	2
249	все остальные	1	2
250	и все	3	2
251	конце концов	1	2
252	он понимает	2	2
253	а о	1	2
254	только как	1	2
255	другой стороны	3	2
256	совершенно не	2	2
257	равно как	1	2
258	все к	1	2
259	в свое	4	2
260	по сравнению	2	2
261	в своих	4	2
262	это в	2	2
263	несколько десятков	1	1
264	любовь в	1	1
265	например в	1	1
266	в пятом	1	1
267	от античности	1	1
268	которые послужили	1	1
269	и до	4	1
270	вопросов на	1	1
271	видеть в	2	1
272	мы имеем	1	1
273	это совершенно	1	1
274	же ты	1	1
275	за несколько	1	1
276	еще до	1	1
277	я не	1	1
278	жизни это	3	1
279	в большинстве	1	1
280	и идеологических	1	1
281	все эти	7	1
282	не был	3	1
283	в чем	1	1
284	страшное это	1	1
285	глаза на	1	1
286	его современники	2	1
287	после долгого	1	1
288	но не	5	1
289	не входит	1	1
290	должны были	1	1
291	в комментариях	1	1
292	себе и	2	1
293	относится к	5	1
294	в истории	6	1
295	в одной	1	1
296	если она	1	1
297	независимо от	1	1
298	как к	2	1
299	и заставить	1	1
300	это был	2	1
301	перед нами	1	1
302	на земле	3	1
303	и как	1	1
304	что по	1	1
305	и наконец	1	1
306	к числу	2	1
307	от этого	1	1
308	для которого	3	1
309	поздней античности	1	1
310	из той	1	1
311	в нашем	2	1
312	из этих	5	1
313	выражение в	5	1
314	имеем в	2	1
315	и те	1	1
316	на площади	2	1
317	было с	1	1
318	первой трети	1	1
319	в первую	2	1
320	в понимании	2	1
321	том чтобы	1	1
322	чем она	2	1
323	смех и	10	1
324	двусмысленности и	1	1
325	на этом	1	1
326	его можно	1	1
327	в нее	1	1
328	что все	1	1
329	вызвать у	1	1
330	если ты	1	1
331	значение в	4	1
332	и дальше	1	1
333	той же	1	1
334	еще вернемся	2	1
335	получил от	1	1
336	известно что	1	1
337	материал для	1	1
338	во многом	1	1
339	для них	2	1
340	для своего	1	1
341	не всегда	1	1
342	очень важный	1	1
343	общим остается	1	1
344	с еще	1	1
345	одно из	1	1
346	его образ	1	1
347	линии в	1	1
348	богами и	1	1
349	таким же	1	1
350	избавиться от	1	1
351	место в	3	1
352	его современников	2	1
353	знаем что	1	1
354	точку зрения	2	1
355	образом и	1	1
356	времени не	1	1
357	но он	6	1
358	теми же	1	1
359	человеческой природой	1	1
360	том же	1	1
361	в устах	2	1
362	и под	3	1
363	и вся	1	1
364	вернемся к	1	1
365	на совершенно	2	1
366	случае в	1	1
367	как можно	1	1
368	без того	1	1
369	свое время	3	1
370	то чего	1	1
371	текста и	1	1
372	того как	2	1
373	этой тенденции	1	1
374	к этим	3	1
375	он еще	2	1
376	особый характер	1	1
377	плутарха и	1	1
378	он с	1	1
379	на тему	1	1
380	всего на	1	1
381	и по	1	1
382	таким путем	1	1
383	во всем	3	1
384	прибегать к	1	1
385	же он	1	1
386	и теперь	1	1
387	свидетельствуют о	1	1
388	с новой	1	1
389	не нуждается	1	1
390	с другом	1	1
391	точке зрения	1	1
392	мы встречаем	1	1
393	могут быть	2	1
394	всего в	1	1
395	характеризует как	2	1
396	указывает на	1	1
397	слова с	1	1
398	откуда ты	1	1
399	здесь мы	1	1
400	правда не	1	1
401	следовательно не	1	1
402	они стали	1	1
403	подобно тому	2	1
404	был для	2	1
405	время его	2	1
406	и от	1	1
407	в себя	6	1
408	и совершенно	1	1
409	и когда	1	1
410	уже за	1	1
411	времени и	6	1
412	ты не	1	1
413	особенно в	2	1
414	жизнь и	2	1
415	для этого	1	1
416	в настоящее	1	1
417	входящих в	1	1
418	стремление к	1	1
419	ней как	1	1
420	могла не	1	1
421	и начало	1	1
422	ответа на	1	1
423	и комедии	1	1
424	и та	1	1
425	настоящее время	1	1
426	колеи и	2	1
427	на что	1	1
428	после того	1	1
429	из образов	1	1
430	там же	2	1
431	за свое	1	1
432	первую очередь	1	1
433	его никогда	1	1
434	этот момент	4	1
435	и серьезность	2	1
436	в ту	2	1
437	в лучшем	1	1
438	и она	1	1
439	что здесь	1	1
440	он стал	1	1
441	мы видим	1	1
442	только в	13	1
443	линию развития	1	1
444	точки соприкосновения	1	1
445	образ как	1	1
446	со всеми	2	1
447	в эти	1	1
448	лишь бы	1	1
449	образов в	3	1
450	чтобы потом	1	1
451	события и	2	1
452	и у	1	1
453	только на	1	1
454	ни одного	1	1
455	составители сборников	1	1
456	является не	1	1
457	и других	3	1
458	объясняется это	1	1
459	и их	1	1
460	более ранние	1	1
461	пока не	1	1
462	намеков на	1	1
463	в прошлом	1	1
464	осла и	1	1
465	с этими	1	1
466	к первой	2	1
467	что последний	1	1
468	из своей	2	1
469	где в	1	1
470	с общим	1	1
471	не были	2	1
472	выходит за	1	1
473	самом его	1	1
474	о своей	1	1
475	что человек	1	1
476	них в	1	1
477	стороны он	1	1
478	после смерти	1	1
479	и последующих	2	1
480	мы еще	2	1
481	из наиболее	2	1
482	говорит о	1	1
483	уже чем	1	1
484	превращается в	3	1
485	не на	1	1
486	у его	1	1
487	в руках	1	1
488	мы остановимся	1	1
489	на время	1	1
490	место на	1	1
491	и ему	1	1
492	в жанрах	1	1
493	как ни	1	1
494	мы находим	4	1
495	на фоне	2	1
496	этой же	1	1
497	человек в	2	1
498	ближе всего	1	1
499	эти слова	1	1
500	или на	1	1
501	и шутки	2	1
502	ко всем	1	1
503	и потому	5	1
504	так называемом	1	1
505	относятся к	1	1
506	чем на	1	1
507	ничего страшного	1	1
508	слишком много	1	1
509	видит в	3	1
510	такого рода	2	1
511	тому как	2	1
512	в тех	2	1
513	и там	1	1
514	быть только	1	1
515	да и	3	1
516	друг с	1	1
517	своего времени	2	1
518	в кругу	1	1
519	отрывков из	1	1
520	еще раз	2	1
521	была очень	2	1
522	что из	1	1
523	можно сказать	2	1
524	в основном	5	1
525	в средство	1	1
526	в смысле	2	1
527	и новой	1	1
528	все вопросы	1	1
529	века он	2	1
530	написано в	1	1
531	под названием	2	1
532	пор еще	2	1
533	в новой	2	1
534	это как	1	1
535	она уже	1	1
536	последующих веков	3	1
537	для нас	1	1
538	звучит слишком	1	1
539	в этих	4	1
540	ибо в	1	1
541	все они	1	1
542	места в	1	1
543	но вот	1	1
544	к самому	1	1
545	жизни в	3	1
546	с ней	1	1
547	на смену	1	1
548	сказать что	6	1
549	да не	1	1
550	понимать как	1	1
551	ко времени	1	1
552	на своем	1	1
553	жизни и	7	1
554	по поводу	2	1
555	и эта	2	1
556	уже после	1	1
557	ряд моментов	1	1
558	как на	4	1
