N	2gram	Vinokur_Ku_1	Myshleni
1	в том	30	33
2	том что	21	27
3	в развитии	1	26
4	точки зрения	14	26
5	то что	9	20
6	в этом	14	19
7	с точки	9	18
8	того что	9	17
9	не только	10	15
10	и в	24	15
11	речи и	5	15
12	таким образом	12	14
13	что в	17	14
14	человеческой речи	1	12
15	того чтобы	17	12
16	говорит он	1	12
17	что он	6	12
18	в самом	10	11
19	в процессе	1	11
20	в целом	4	10
21	было бы	15	10
22	для того	16	10
23	но и	6	10
24	мы можем	1	10
25	в сущности	3	9
26	в своем	3	9
27	о том	9	9
28	связи с	7	9
29	может быть	13	9
30	что мы	1	9
31	не может	7	9
32	не является	2	9
33	заключается в	2	8
34	не в	11	8
35	никогда не	2	8
36	казалось бы	3	8
37	так и	7	8
38	если бы	9	8
39	и что	5	8
40	развития речи	1	8
41	едва ли	1	7
42	на основе	1	7
43	он не	2	7
44	по себе	2	7
45	к тому	5	7
46	тот же	2	7
47	с одной	1	7
48	потому что	23	7
49	речи к	1	7
50	одной стороны	1	7
51	как бы	7	7
52	и не	12	7
53	во всяком	5	7
54	самом деле	9	6
55	с таким	1	6
56	в зависимости	5	6
57	зависимости от	6	6
58	по отношению	8	6
59	в этой	3	6
60	в истории	3	6
61	что это	5	6
62	отношение между	1	6
63	как он	1	6
64	на то	4	6
65	как и	2	6
66	мы видели	1	6
67	всяком случае	5	6
68	точку зрения	1	6
69	речи в	4	6
70	как мы	1	6
71	в виду	5	6
72	в теории	1	6
73	но в	2	6
74	если мы	2	6
75	мы находим	1	6
76	вовсе не	10	6
77	с другой	7	6
78	к которому	3	6
79	на этот	2	6
80	там где	4	6
81	в частности	4	6
82	вместе с	7	6
83	как это	3	6
84	в связи	3	6
85	сказать что	1	6
86	смысле слова	1	5
87	на деле	1	5
88	показать что	1	5
89	то же	8	5
90	полагает что	1	5
91	вопрос о	2	5
92	уже в	3	5
93	это не	7	5
94	что с	2	5
95	тогда когда	6	5
96	можно было	6	5
97	и даже	3	5
98	связь между	1	5
99	эта проблема	1	5
100	этот вопрос	1	5
101	и их	1	5
102	речь и	1	5
103	представление о	3	5
104	с помощью	7	5
105	по существу	4	5
106	речи с	1	5
107	отношению к	9	5
108	все что	1	5
109	по сравнению	1	5
110	мысли с	1	4
111	связана с	1	4
112	переход от	4	4
113	из того	1	4
114	хотя бы	10	4
115	что его	2	4
116	с его	4	4
117	из этих	4	4
118	как в	4	4
119	все же	12	4
120	могли бы	2	4
121	в которой	6	4
122	том чтобы	8	4
123	что все	2	4
124	в них	7	4
125	к которым	1	4
126	несмотря на	3	4
127	со всей	1	4
128	в своей	2	4
129	является для	1	4
130	к этому	1	4
131	даже в	3	4
132	не имеет	2	4
133	того как	4	4
134	и его	5	4
135	что оно	3	4
136	в совершенно	1	4
137	и с	5	4
138	в конечном	1	4
139	так как	9	4
140	только в	11	4
141	который в	1	4
142	в качестве	7	4
143	в начале	1	4
144	потребность в	3	4
145	как раз	8	4
146	а с	3	4
147	прежде всего	9	4
148	так же	4	4
149	все это	6	4
150	поэтому что	2	4
151	для нас	2	4
152	а в	5	4
153	на самом	2	3
154	идет о	2	3
155	собственном смысле	1	3
156	действительности и	1	3
157	мы имеем	6	3
158	что можно	2	3
159	в общем	3	3
160	должны были	1	3
161	очевидно что	3	3
162	что они	4	3
163	языка и	8	3
164	что именно	1	3
165	с этим	4	3
166	смысле этого	3	3
167	когда он	3	3
168	бы и	2	3
169	все эти	6	3
170	но на	1	3
171	что она	3	3
172	при этом	6	3
173	что у	1	3
174	состоит в	3	3
175	и по	1	3
176	об этом	1	3
177	лишь в	2	3
178	в которых	6	3
179	для этого	3	3
180	в самой	4	3
181	этом отношении	5	3
182	может рассматриваться	1	3
183	для себя	1	3
184	речи ее	1	3
185	внутренняя речь	1	3
186	в собственном	2	3
187	действия и	2	3
188	и сам	1	3
189	с ним	5	3
190	ничего не	2	3
191	утверждает что	1	3
192	и только	1	3
193	не надо	1	3
194	тем более	2	3
195	все время	1	3
196	значение в	1	3
197	но не	5	3
198	это же	1	3
199	в следующем	1	3
200	рассматриваться как	1	3
201	речь в	4	3
202	из них	4	3
203	для него	1	3
204	речи является	1	3
205	отличие от	1	3
206	со стороны	4	3
207	в отличие	1	3
208	что для	1	3
209	только что	1	3
210	ничем не	1	3
211	а не	8	3
212	он говорит	1	3
213	в данном	4	3
214	этого слова	3	3
215	только для	1	3
216	об отношении	1	3
217	или в	2	3
218	в результате	5	3
219	развития и	1	3
220	и все	2	3
221	речи все	1	3
222	действительно не	1	3
223	того же	4	3
224	речи как	1	3
225	тем самым	4	3
226	они не	3	3
227	ту же	1	2
228	речь идет	2	2
229	также и	2	2
230	же как	1	2
231	увидим ниже	1	2
232	или к	1	2
233	и есть	2	2
234	в котором	3	2
235	все те	2	2
236	той же	3	2
237	что если	2	2
238	которую мы	1	2
239	на место	1	2
240	является необходимым	1	2
241	есть нечто	1	2
242	говорить о	1	2
243	в их	3	2
244	развития с	1	2
245	столь же	1	2
246	во всех	1	2
247	речи так	1	2
248	то он	1	2
249	не то	1	2
250	только тогда	3	2
251	друг от	1	2
252	которые не	1	2
253	еще один	2	2
254	отнюдь не	1	2
255	как говорит	1	2
256	наряду с	1	2
257	общего с	1	2
258	перед нами	1	2
259	целый ряд	5	2
260	вопросом о	1	2
261	и как	2	2
262	его к	3	2
263	более или	3	2
264	следующим образом	1	2
265	увидим что	2	2
266	от этого	2	2
267	помощью которого	1	2
268	в известном	1	2
269	само по	1	2
270	с их	3	2
271	в себе	3	2
272	но ведь	2	2
273	роли в	2	2
274	не следует	1	2
275	он должен	1	2
276	же это	1	2
277	в силу	10	2
278	и более	2	2
279	для данной	1	2
280	на все	1	2
281	на этой	1	2
282	сейчас в	1	2
283	и мы	2	2
284	этом смысле	3	2
285	ни в	2	2
286	он является	1	2
287	все равно	2	2
288	с такой	1	2
289	должно быть	3	2
290	иначе говоря	2	2
291	и тогда	4	2
292	нисколько не	3	2
293	или менее	3	2
294	в этих	4	2
295	но если	2	2
296	том же	2	2
297	в такой	1	2
298	как увидим	1	2
299	о языке	8	2
300	всякий раз	1	2
301	моментов в	1	2
302	тому чтобы	1	2
303	не могло	1	2
304	находится в	1	2
305	на язык	4	2
306	речи не	2	2
307	его речи	1	2
308	учения о	1	2
309	иными словами	4	2
310	и теперь	1	2
311	что речь	1	2
312	следует что	4	2
313	уже и	3	2
314	языков в	1	2
315	что на	1	2
316	не потому	5	2
317	является то	1	2
318	к себе	4	2
319	не могут	2	2
320	могут быть	1	2
321	во все	2	2
322	но все	2	2
323	в других	1	2
324	как только	1	2
325	той или	1	2
326	указывает на	1	2
327	в применении	1	2
328	должен быть	4	2
329	бы что	1	2
330	от друга	1	2
331	без всякого	1	2
332	в себя	1	2
333	имя с	3	2
334	на том	3	2
335	за то	1	2
336	которую можно	2	2
337	когда в	2	2
338	можно сказать	3	2
339	а также	1	2
340	нас в	1	2
341	самый процесс	1	2
342	в его	12	2
343	что и	4	2
344	это указание	1	2
345	указывает что	1	2
346	что здесь	1	2
347	нас интересует	1	2
348	как например	2	2
349	научного мышления	1	2
350	в стороне	2	2
351	и тем	2	2
352	вопрос об	1	2
353	теперь в	1	2
354	на протяжении	1	2
355	не дает	1	2
356	и других	1	2
357	в одном	3	2
358	но что	1	2
359	тем что	8	2
360	от того	1	2
361	были бы	2	2
362	социальной средой	1	2
363	или иной	3	2
364	именно в	6	2
365	в некоторых	1	2
366	речи это	1	2
367	но никогда	1	2
368	на эту	2	2
369	когда она	1	2
370	для человека	1	2
371	это есть	2	2
372	что же	6	2
373	можно считать	1	2
374	с этой	2	2
375	своей жизни	1	2
376	но для	1	2
377	к вопросу	1	2
378	но с	2	2
379	в более	2	2
380	и для	2	2
381	однако и	1	2
382	так называемых	1	2
383	исследования не	1	2
384	по пути	1	2
385	это все	1	2
386	к его	1	2
387	мы увидим	3	2
388	и идеи	1	2
389	ее в	2	2
390	широкое распространение	1	1
391	я и	1	1
392	недостаточно еще	1	1
393	говоря о	1	1
394	слова которые	1	1
395	в сфере	1	1
396	он о	1	1
397	предполагает что	1	1
398	лишь после	1	1
399	и правила	1	1
400	проблемы в	1	1
401	связи между	1	1
402	тех же	1	1
403	науки о	3	1
404	для науки	1	1
405	индивидуального и	2	1
406	не хочет	1	1
407	по преимуществу	2	1
408	тот или	1	1
409	что эти	4	1
410	не имеют	3	1
411	со своей	1	1
412	и этот	1	1
413	непременно предполагает	1	1
414	вторая стадия	1	1
415	есть не	1	1
416	мере связано	1	1
417	на пороге	1	1
418	и значение	2	1
419	на первый	1	1
420	по аналогии	1	1
421	возникли в	1	1
422	является наиболее	1	1
423	он когда	1	1
424	происходит по	1	1
425	видов и	1	1
426	ответить на	1	1
427	еще до	1	1
428	которыми она	1	1
429	так чтобы	1	1
430	которого мы	1	1
431	этот верхний	1	1
432	этот факт	1	1
433	я не	2	1
434	вместо того	1	1
435	но даже	1	1
436	один пример	2	1
437	этого термина	2	1
438	и со	1	1
439	известном возрасте	1	1
440	очень широкое	1	1
441	так называемые	3	1
442	и он	3	1
443	в ней	6	1
444	и то	3	1
445	структура его	1	1
446	и на	4	1
447	это действительно	1	1
448	здесь не	3	1
449	время в	1	1
450	в чем	1	1
451	то мы	3	1
452	как правило	1	1
453	в ее	1	1
454	имеет здесь	1	1
455	но как	1	1
456	типов и	1	1
457	в противовес	3	1
458	силу этого	1	1
459	его во	1	1
460	с совершенно	1	1
461	менее всего	1	1
462	этой проблеме	1	1
463	процесс образования	1	1
464	слова на	1	1
465	себе и	2	1
466	это и	4	1
467	с данными	1	1
468	материала так	1	1
469	но тем	1	1
470	пониманию и	1	1
471	и вовсе	5	1
472	в той	5	1
473	данный момент	1	1
474	так называемая	2	1
475	которые можно	2	1
476	из области	4	1
477	в обычном	1	1
478	однако не	6	1
479	и где	1	1
480	сказал бы	1	1
481	духовного развития	1	1
482	когда нужно	1	1
483	значение языка	1	1
484	что слово	3	1
485	гораздо раньше	1	1
486	наблюдал в	1	1
487	та же	1	1
488	и идет	1	1
489	автор в	1	1
490	ни один	1	1
491	говоря об	2	1
492	формы в	2	1
493	бы сказать	1	1
494	что интерес	1	1
495	охарактеризовать как	1	1
496	в нашем	1	1
497	учение о	4	1
498	думать что	1	1
499	то обстоятельство	8	1
500	того факта	1	1
501	характере этого	1	1
502	имеем в	1	1
503	тому же	1	1
504	в наших	1	1
505	в такую	1	1
506	их развития	1	1
507	так сказать	5	1
508	и если	3	1
509	по словам	1	1
510	в нем	4	1
511	связанные с	1	1
512	у самого	1	1
513	в переводе	1	1
514	особую функцию	1	1
515	раз навсегда	1	1
516	процесса образования	1	1
517	момента в	1	1
518	и еще	2	1
519	выразительных голосовых	1	1
520	что нужно	2	1
521	уже самый	1	1
522	что еще	1	1
523	однако он	1	1
524	и вот	1	1
525	дальше по	1	1
526	так называемое	1	1
527	с представлением	1	1
528	свое время	2	1
529	любой из	1	1
530	том и	2	1
531	теории и	1	1
532	приходим к	1	1
533	существу это	1	1
534	существует столько	1	1
535	на этом	1	1
536	когда на	1	1
537	но дело	1	1
538	возразить против	1	1
539	случае если	1	1
540	чтобы дать	2	1
541	одно и	1	1
542	в германии	1	1
543	а вместе	1	1
544	рано или	2	1
545	то ни	1	1
546	как они	2	1
547	он знал	1	1
548	и может	3	1
549	учением о	1	1
550	и никакого	1	1
551	что подобная	1	1
552	речь а	1	1
553	на ту	1	1
554	его в	1	1
555	того или	4	1
556	оставляя в	1	1
557	не хуже	1	1
558	с так	1	1
559	что стоит	1	1
560	наперед уже	1	1
561	он приходит	1	1
562	есть простой	1	1
563	не соответствует	1	1
564	в жизни	1	1
565	который по	1	1
566	для них	2	1
567	нет в	1	1
568	рядом с	5	1
569	и субъективные	1	1
570	как об	2	1
571	социального целого	2	1
572	что не	5	1
573	с тем	5	1
574	не всегда	2	1
575	проблемы как	1	1
576	этом в	1	1
577	не выдерживает	1	1
578	в ходе	1	1
579	и при	2	1
580	эта черта	1	1
581	что такое	6	1
582	прямо к	1	1
583	мы приходим	1	1
584	эта реакция	1	1
585	бы привести	1	1
586	здесь из	1	1
587	что вся	1	1
588	об ином	1	1
589	мысли и	1	1
590	содержания и	1	1
591	предполагает известную	1	1
592	из своих	1	1
593	если угодно	1	1
594	которые в	1	1
595	то это	3	1
596	друг другу	1	1
597	имеет смысл	1	1
598	законами развития	1	1
599	однако в	1	1
600	где нет	1	1
601	что говоря	1	1
602	мы встречаемся	1	1
603	как проблема	1	1
604	случае мы	1	1
605	тому что	3	1
606	от чисто	1	1
607	таких случаях	1	1
608	и развивается	1	1
609	сущности говоря	1	1
610	в таких	4	1
611	трудно было	2	1
612	от практических	1	1
613	как о	2	1
614	мысли в	1	1
615	дело не	2	1
616	только из	1	1
617	что их	2	1
618	и притом	1	1
619	поэтому в	1	1
620	что представление	1	1
621	когда они	1	1
622	в самых	1	1
623	иметь в	1	1
624	из других	1	1
625	только не	1	1
626	социального и	2	1
627	всем тем	1	1
628	только и	3	1
629	вывод который	1	1
630	слова как	3	1
631	связано с	3	1
632	обоих его	1	1
633	действительно в	1	1
634	и связи	1	1
635	и после	1	1
636	убедиться в	1	1
637	вот что	1	1
638	целом и	2	1
639	весь этот	1	1
640	в области	7	1
641	без исключения	1	1
642	фактов и	1	1
643	и социального	1	1
644	тесной связи	1	1
645	может показаться	1	1
646	факта что	1	1
647	перед ним	1	1
648	у нас	10	1
649	обстоятельство что	8	1
650	в живой	1	1
651	один раз	1	1
652	которое в	2	1
653	когда мы	2	1
654	здесь совершенно	1	1
655	на общее	1	1
656	иногда даже	1	1
657	мере того	3	1
658	другу так	1	1
659	бы он	1	1
660	не есть	4	1
661	свое значение	1	1
662	слова с	1	1
663	или поздно	2	1
664	и возникает	1	1
665	оно не	3	1
666	где он	1	1
667	отсюда следует	2	1
668	ничего общего	1	1
669	подражания и	1	1
670	и самое	1	1
671	основной и	1	1
672	отношения и	2	1
673	говорит и	1	1
674	на известной	2	1
675	чтобы быть	2	1
676	и говорит	2	1
677	только то	1	1
678	в пределах	4	1
679	в дальнейшем	1	1
680	с языком	2	1
681	нельзя не	1	1
682	с нее	2	1
683	том случае	1	1
684	в борьбе	1	1
685	в какое-то	1	1
686	вопрос этот	1	1
687	пишет что	1	1
688	но у	1	1
689	это как	1	1
690	в словах	1	1
691	после того	1	1
692	по мере	3	1
693	ли эти	1	1
694	значение при	1	1
695	сводится к	3	1
696	в известных	3	1
697	и здесь	3	1
698	и должно	2	1
699	примитивных народов	1	1
700	к проблемам	1	1
701	язык и	1	1
702	одного из	1	1
703	до сих	4	1
704	чтобы с	1	1
705	аналогии с	1	1
706	вопросу о	1	1
707	является с	1	1
708	данной ситуации	1	1
709	и во	1	1
710	переходит в	1	1
711	и хорошо	1	1
712	а потому	5	1
713	интерес к	1	1
714	не видел	1	1
715	себя но	1	1
716	тотчас же	1	1
717	также в	1	1
718	бы вполне	1	1
719	раз на	2	1
720	для самого	1	1
721	спросим себя	1	1
722	совершенно ином	1	1
723	другое не	1	1
724	в современной	2	1
725	один из	4	1
726	уверенным что	1	1
727	перед которым	2	1
728	обе эти	3	1
729	том как	3	1
730	и одновременно	1	1
731	в двух	1	1
