N	2gram	Medvedev_F_1	Dialekti
1	не есть	2	47
2	и не	20	30
3	т е	34	30
4	может быть	14	20
5	не только	7	19
6	и в	24	19
7	по себе	5	18
8	и т	12	17
9	в мифе	1	16
10	а не	10	16
11	в себе	3	15
12	т д	8	15
13	потому что	1	14
14	то что	8	14
15	в том	6	14
16	так как	1	14
17	и даже	3	14
18	как бы	6	14
19	вовсе не	10	13
20	то же	10	12
21	точки зрения	16	12
22	но и	7	12
23	значит что	1	12
24	и все	6	12
25	и как	3	10
26	в нем	14	10
27	ни в	2	10
28	как и	11	10
29	том что	1	10
30	сказать что	1	10
31	так и	18	10
32	это не	2	10
33	никогда не	4	9
34	не может	16	9
35	она есть	2	9
36	мы уже	1	8
37	в этом	15	8
38	в своей	11	8
39	с точки	13	8
40	не в	8	8
41	она не	6	8
42	прежде всего	22	8
43	это значит	1	8
44	сама по	2	7
45	так что	1	7
46	и к	4	7
47	должно быть	11	7
48	как это	6	7
49	и притом	1	7
50	в душе	2	7
51	но что	1	7
52	совершенно не	1	7
53	пространства и	1	7
54	но это	3	7
55	что в	4	7
56	чтобы не	2	6
57	но не	3	6
58	что они	1	6
59	отнюдь не	6	6
60	в то	9	6
61	что он	3	6
62	конечно не	4	6
63	что не	1	6
64	того что	5	6
65	и может	4	6
66	есть и	1	6
67	жизни и	7	6
68	и потому	9	5
69	и это	2	5
70	должна быть	7	5
71	говорить о	1	5
72	есть ли	1	5
73	в силу	1	5
74	жизнь и	3	5
75	иной раз	1	5
76	же время	8	5
77	и его	10	5
78	и с	8	5
79	сознания и	1	5
80	и что	2	5
81	можно сказать	1	5
82	не мешает	1	5
83	что и	2	5
84	с другой	5	5
85	а именно	1	5
86	и пр	17	5
87	по своему	1	5
88	в смысле	1	5
89	как раз	2	5
90	только что	1	5
91	в самом	5	5
92	только в	2	5
93	и есть	1	4
94	еще не	6	4
95	самом деле	6	4
96	или иное	1	4
97	за пределы	2	4
98	независимо от	4	4
99	в своем	11	4
100	все же	3	4
101	та же	1	4
102	как он	1	4
103	и если	2	4
104	при этом	5	4
105	он не	3	4
106	и вот	2	4
107	и по	1	4
108	таким образом	13	4
109	заключается в	1	4
110	как таковой	6	4
111	нисколько не	2	4
112	в одном	2	4
113	но он	1	4
114	все это	9	4
115	с ним	2	4
116	по своей	1	4
117	связи с	3	4
118	не могут	1	4
119	есть только	1	4
120	это конечно	1	4
121	что оно	1	4
122	в ее	8	4
123	ясно что	3	4
124	в другом	1	4
125	может не	1	4
126	к нему	1	4
127	вопрос об	2	4
128	от того	2	4
129	в связи	4	4
130	могут быть	1	4
131	быть и	4	4
132	хотя бы	5	4
133	а в	6	4
134	другой стороны	1	4
135	же как	2	3
136	искусство и	1	3
137	это и	3	3
138	как мы	5	3
139	что если	1	3
140	вопрос о	2	3
141	это время	1	3
142	в чем	1	3
143	а только	2	3
144	в этой	6	3
145	она сама	1	3
146	с этим	2	3
147	кроме того	1	3
148	от этого	2	3
149	эти вопросы	1	3
150	всех этих	3	3
151	не значит	1	3
152	и почти	1	3
153	его в	3	3
154	было бы	6	3
155	уже знаем	1	3
156	и уже	1	3
157	форма и	1	3
158	и тогда	1	3
159	в этих	1	3
160	или вообще	1	3
161	что такое	2	3
162	сами по	2	3
163	и более	2	3
164	вещей и	3	3
165	не менее	11	3
166	ничего не	2	3
167	должны быть	5	3
168	но только	1	3
169	уже не	2	3
170	как они	1	3
171	все время	2	3
172	тех пор	1	3
173	даны в	1	3
174	из них	1	3
175	и из	1	3
176	и их	10	3
177	не было	3	3
178	себе не	1	3
179	в данном	1	3
180	в той	1	3
181	в это	1	3
182	и от	7	3
183	время не	1	3
184	его с	2	3
185	или другой	1	3
186	е в	1	3
187	становления и	3	3
188	только как	2	3
189	была бы	2	3
190	они не	3	3
191	также что	1	2
192	также и	1	2
193	и поэзия	1	2
194	смысла от	1	2
195	на самом	7	2
196	он может	1	2
197	его не	2	2
198	например в	1	2
199	не во	1	2
200	бы ни	5	2
201	зависимости от	3	2
202	в ней	10	2
203	в широком	3	2
204	говоря уже	1	2
205	во всех	5	2
206	если в	1	2
207	в общем	3	2
208	в истории	4	2
209	если она	1	2
210	как в	8	2
211	более и	2	2
212	перед нами	1	2
213	более или	6	2
214	но в	5	2
215	в которой	4	2
216	бы и	1	2
217	мы получаем	1	2
218	так или	1	2
219	все эти	6	2
220	иначе и	1	2
221	но ведь	2	2
222	выходя за	1	2
223	на его	2	2
224	время и	1	2
225	не как	4	2
226	оно должно	3	2
227	широком смысле	1	2
228	на этом	1	2
229	но все	2	2
230	в каждом	3	2
231	на всю	2	2
232	в мире	4	2
233	на все	3	2
234	не умеет	1	2
235	в жизни	3	2
236	только одно	1	2
237	бытие и	1	2
238	она и	1	2
239	с тем	2	2
240	несмотря на	1	2
241	смысл и	1	2
242	или менее	6	2
243	в их	11	2
244	в зависимости	2	2
245	тем не	1	2
246	в становлении	1	2
247	не должно	1	2
248	тому что	1	2
249	виду что	2	2
250	самого начала	1	2
251	в науке	2	2
252	на него	2	2
253	не по	3	2
254	только не	2	2
255	только и	4	2
256	или иная	1	2
257	действительно в	1	2
258	своей природе	1	2
259	убедиться в	2	2
260	мире и	1	2
261	это уже	1	2
262	уже и	1	2
263	что на	1	2
264	в области	3	2
265	однако это	1	2
266	представлять себе	3	2
267	от их	2	2
268	и искусство	1	2
269	во все	1	2
270	к тому	3	2
271	воля к	1	2
272	как таковым	2	2
273	с ее	7	2
274	та или	1	2
275	данном случае	1	2
276	с самого	1	2
277	культуры и	3	2
278	только через	1	2
279	что у	1	2
280	остается только	1	2
281	со всем	3	2
282	понятно что	1	2
283	и должно	2	2
284	или на	2	2
285	все в	2	2
286	смысле не	1	2
287	между тем	2	2
288	или иначе	2	2
289	эти два	1	2
290	всяком случае	4	2
291	что бы	5	2
292	как становление	1	2
293	нем и	2	2
294	этих последних	1	2
295	как из	1	2
296	мы видим	1	2
297	с одной	4	2
298	себя в	1	2
299	если мы	2	2
300	или в	1	2
301	оно всегда	1	2
302	т п	4	2
303	не выходя	1	2
304	смысла и	1	2
305	до сих	6	2
306	именно в	8	2
307	человека но	1	2
308	не на	2	2
309	зависит от	1	2
310	об ее	1	2
311	в бытии	1	2
312	уже о	1	2
313	в частности	4	2
314	ни на	3	2
315	вместе с	2	2
316	так же	4	2
317	ибо оно	1	2
318	что же	1	2
319	утверждение в	1	2
320	и эстетика	1	2
321	быть только	1	2
322	сих пор	6	2
323	содержанием и	1	2
324	тех или	1	2
325	форм и	6	2
326	и всякая	2	2
327	в результате	2	2
328	не будучи	1	2
329	от всего	1	2
330	же в	3	2
331	в системе	2	2
332	может и	2	2
333	не говоря	1	2
334	в виде	1	2
335	ее в	1	2
336	того или	2	2
337	в искусстве	5	2
338	в своих	2	2
339	во всяком	4	2
340	смысле слова	1	1
341	от этой	1	1
342	е как	2	1
343	этом пункте	2	1
344	людей на	1	1
345	тех же	2	1
346	всего это	1	1
347	идет о	2	1
348	не через	1	1
349	самый предмет	2	1
350	очень много	1	1
351	между двумя	1	1
352	вещей в	2	1
353	они вовсе	1	1
354	по преимуществу	1	1
355	и до	5	1
356	оно было	2	1
357	все те	1	1
358	основ и	1	1
359	всего того	1	1
360	и значение	1	1
361	бы уже	1	1
362	сравнению с	1	1
363	которую мы	1	1
364	нам в	1	1
365	время здесь	1	1
366	только это	1	1
367	но под	1	1
368	ему в	1	1
369	мы и	1	1
370	самый термин	1	1
371	и ни	1	1
372	кто же	1	1
373	из ее	1	1
374	всех сторон	1	1
375	проявляется в	1	1
376	не от	2	1
377	литературы и	2	1
378	бы то	3	1
379	в различных	2	1
380	пространства совершенно	1	1
381	ее к	2	1
382	точка зрения	2	1
383	к которой	1	1
384	со всеми	3	1
385	его форм	1	1
386	искусстве но	1	1
387	иначе не	1	1
388	отличие от	1	1
389	нет и	2	1
390	резко отличается	1	1
391	во что	2	1
392	и читатель	3	1
393	его на	1	1
394	общего с	1	1
395	стороны и	4	1
396	е самого	1	1
397	такова же	1	1
398	к новому	2	1
399	что касается	1	1
400	однако не	2	1
401	когда он	3	1
402	и понимания	1	1
403	его дела	1	1
404	вполне понятно	2	1
405	и отчасти	3	1
406	то в	1	1
407	и конечно	1	1
408	перестанет быть	1	1
409	должно предстать	1	1
410	в целом	6	1
411	он в	2	1
412	из этих	1	1
413	сущности и	1	1
414	художников и	1	1
415	от действительности	2	1
416	и прорывы	1	1
417	с их	1	1
418	остановиться на	2	1
419	если он	3	1
420	философской и	2	1
421	направлено на	1	1
422	не могла	2	1
423	же но	1	1
424	так сказать	3	1
425	вообще не	1	1
426	к искусству	1	1
427	образ и	1	1
428	как оно	1	1
429	сами эти	1	1
430	и эти	1	1
431	понятий и	1	1
432	и труднее	1	1
433	таких которые	1	1
434	всех своих	1	1
435	без исключения	1	1
436	от нее	2	1
437	главным образом	4	1
438	значение в	3	1
439	входя в	1	1
440	и оформления	1	1
441	или даже	1	1
442	как голое	1	1
443	но чисто	1	1
444	уже внутри	1	1
445	со всех	1	1
446	может стать	1	1
447	действительности в	2	1
448	на почве	13	1
449	без нее	1	1
450	этом смысле	1	1
451	лишь на	1	1
452	и тем	1	1
453	ведь если	1	1
454	действий и	2	1
455	и понят	1	1
456	во многом	1	1
457	но уже	1	1
458	в них	3	1
459	также не	1	1
460	ни одной	1	1
