N	2gram	Propp_Isto_7	FransuaR
1	и в	24	29
2	таким образом	7	20
3	и не	4	16
4	в этой	1	13
5	и все	6	13
6	но в	5	12
7	как и	6	12
8	и на	2	11
9	в этом	12	11
10	так и	5	11
11	то же	8	10
12	мы уже	4	10
13	не только	21	10
14	во время	6	10
15	в то	2	10
16	как мы	3	10
17	все эти	2	9
18	и с	1	9
19	его в	3	9
20	в конце	3	9
21	вовсе не	4	9
22	но и	11	9
23	и его	3	8
24	в его	1	8
25	прежде всего	2	8
26	как бы	4	8
27	в них	3	7
28	мы видели	7	7
29	в том	7	7
30	так как	8	7
31	так же	6	7
32	своего рода	4	6
33	но он	2	6
34	здесь в	1	6
35	в большинстве	1	6
36	из них	2	6
37	что это	6	5
38	в нем	6	5
39	большинстве случаев	1	5
40	в своей	1	5
41	рядом с	1	5
42	и о	2	5
43	это не	10	5
44	все они	1	5
45	у него	10	5
46	далеко не	1	5
47	сказать что	2	5
48	во франции	1	5
49	и по	3	5
50	того же	2	5
51	связана с	1	4
52	и есть	1	4
53	в которой	2	4
54	еще не	8	4
55	с его	3	4
56	в образе	3	4
57	связанные с	2	4
58	части тела	1	4
59	точки зрения	4	4
60	женщин и	1	4
61	но они	3	4
62	в литературе	2	4
63	что он	21	4
64	конечно не	2	4
65	тем что	6	4
66	связан с	1	4
67	с другой	9	4
68	и др	2	4
69	играют в	1	4
70	по своему	1	4
71	но это	3	4
72	все это	8	4
73	один из	7	4
74	перед нами	2	4
75	мира и	1	4
76	то что	7	4
77	есть и	4	4
78	жизни и	1	4
79	здесь и	2	3
80	женщины и	2	3
81	в доме	1	3
82	и за	1	3
83	животных и	1	3
84	и здесь	12	3
85	в ней	1	3
86	в чем	5	3
87	пир на	1	3
88	в своем	1	3
89	и как	1	3
90	более или	1	3
91	при этом	4	3
92	он не	6	3
93	всех этих	6	3
94	и вот	1	3
95	и сам	1	3
96	для того	1	3
97	с начала	1	3
98	такой же	1	3
99	том что	10	3
100	или менее	1	3
101	в эту	1	3
102	образом и	1	3
103	не видят	2	3
104	если кто	2	3
105	в разных	1	3
106	женщины в	1	3
107	видели как	1	3
108	основываясь на	1	3
109	здесь не	2	3
110	в ее	2	3
111	в дальнейшем	3	3
112	что у	4	3
113	имеется в	2	3
114	там же	2	3
115	к нему	7	3
116	но конечно	2	3
117	того что	6	3
118	что здесь	7	3
119	с ними	1	3
120	и так	2	3
121	в качестве	3	3
122	и они	1	3
123	и их	1	3
124	мы можем	4	3
125	не случайно	3	3
126	и даже	3	3
127	превращается в	3	3
128	там где	5	3
129	все же	9	3
130	мы видим	10	3
131	тот же	2	3
132	другой стороны	8	3
133	в частности	1	3
134	как известно	1	2
135	и то	1	2
136	то время	2	2
137	он был	1	2
138	в различных	3	2
139	с одной	5	2
140	понятно почему	1	2
141	королем и	1	2
142	но не	6	2
143	если в	2	2
144	франции в	1	2
145	что они	3	2
146	один и	1	2
147	в одной	2	2
148	как в	12	2
149	вот как	1	2
150	дает нам	1	2
151	кроме того	3	2
152	не замечая	1	2
153	хотя и	3	2
154	и наконец	3	2
155	и к	1	2
156	и этим	3	2
157	и тот	2	2
158	как он	6	2
159	на его	2	2
160	после этого	3	2
161	это конечно	2	2
162	может быть	14	2
163	из-за этого	1	2
164	этих форм	1	2
165	в жизни	1	2
166	по всему	1	2
167	ни в	2	2
168	их было	1	2
169	со своими	1	2
170	в один	2	2
171	не мог	1	2
172	и кости	1	2
173	на первый	4	2
174	в этих	13	2
175	бы на	1	2
176	и при	1	2
177	наших дней	1	2
178	в котором	2	2
179	с точки	1	2
180	в их	4	2
181	не столько	3	2
182	что я	1	2
183	у лукиана	1	2
184	дело в	1	2
185	свадебный обряд	1	2
186	но она	1	2
187	но здесь	2	2
188	никогда не	4	2
189	связи с	3	2
190	как будто	1	2
191	к тому	1	2
192	если же	1	2
193	где он	1	2
194	о том	9	2
195	и это	2	2
196	мы здесь	2	2
197	им в	2	2
198	же не	1	2
199	или в	8	2
200	сам он	2	2
201	во второй	1	2
202	с ним	5	2
203	того он	1	2
204	другими словами	2	2
205	но мы	1	2
206	стал он	1	2
207	а также	1	2
208	все в	2	2
209	в другой	3	2
210	в ту	1	2
211	всякого рода	1	2
212	он стал	2	2
213	одной из	4	2
214	мы увидим	6	2
215	то он	1	2
216	до наших	1	2
217	уже не	2	2
218	и у	2	2
219	уже в	3	2
220	ни с	2	2
221	представлений о	1	2
222	друг друга	2	2
223	в других	4	2
224	даже и	1	2
225	в особенности	2	2
226	со стороны	2	2
227	именно в	1	2
228	в ряде	1	2
229	но оно	2	2
230	два раза	1	2
231	одной стороны	5	2
232	они не	2	2
233	что из	2	2
234	чудесным образом	1	2
235	это один	1	2
236	о чем	1	2
237	связаны с	2	2
238	вокруг себя	1	2
239	между прочим	3	2
240	о мире	1	2
241	формы и	1	2
242	традиции как	1	2
243	в основе	2	2
244	а как	1	2
245	здесь только	1	2
246	от всех	2	2
247	не может	14	2
248	но этот	1	2
249	из этого	1	2
250	но эти	1	2
251	как на	1	2
252	только в	6	2
253	и другие	9	2
254	и эта	2	2
255	это в	1	2
256	к этому	2	2
257	ту же	1	1
258	как все	1	1
259	отношения к	1	1
260	он также	2	1
261	же как	4	1
262	же еще	1	1
263	спину и	1	1
264	и элементы	1	1
265	силы и	1	1
266	и должны	1	1
267	свою жену	1	1
268	связь эта	1	1
269	дает право	1	1
270	этого мира	1	1
271	за собой	1	1
272	в чисто	1	1
273	из самых	2	1
274	не хочет	1	1
275	поэтому он	1	1
276	из его	1	1
277	что эти	2	1
278	должна быть	1	1
279	видеть в	3	1
280	в самом	2	1
281	особенно много	1	1
282	не приходится	1	1
283	теперь мы	1	1
284	в первый	1	1
285	речь была	1	1
286	приводят к	1	1
287	из дальнейшего	1	1
288	время как	2	1
289	не вполне	3	1
290	затем он	2	1
291	и он	3	1
292	в народном	1	1
293	собой в	1	1
294	не забыты	1	1
295	только после	2	1
296	самом деле	1	1
297	и загадки	1	1
298	непосредственной связи	1	1
299	ясным из	1	1
300	видели что	1	1
301	же она	1	1
302	не все	3	1
303	отношение к	5	1
304	тут же	1	1
305	с одного	2	1
306	античной мифологии	1	1
307	с врагами	1	1
308	рассказ о	2	1
309	первый взгляд	4	1
310	его на	2	1
311	с этим	2	1
312	стороны и	2	1
313	этом же	2	1
314	в сопровождении	1	1
315	на анализе	1	1
316	нами в	2	1
317	что по	2	1
318	самом начале	1	1
319	утверждают что	1	1
320	историческая действительность	1	1
321	в герое	3	1
322	в этот	1	1
323	роль играет	1	1
324	чего наступает	1	1
325	в целом	1	1
326	он в	2	1
327	право на	5	1
328	думать что	2	1
329	переходит на	1	1
330	только на	2	1
331	ее как	2	1
332	какую роль	1	1
333	на то	3	1
334	после чего	2	1
335	в наших	1	1
336	с громадным	1	1
337	длинный список	1	1
338	и если	3	1
339	наконец он	1	1
340	прочим и	2	1
341	в силу	2	1
342	довольно часто	1	1
343	на земле	2	1
344	здесь для	1	1
345	но дело	1	1
346	который знал	1	1
347	что она	5	1
348	из конца	1	1
349	здесь мы	5	1
350	как они	1	1
351	они должны	2	1
352	об этой	2	1
353	об этом	6	1
354	них не	1	1
355	или даже	2	1
356	знает что	1	1
357	входит в	1	1
358	на протяжении	1	1
359	уже знаем	3	1
360	не простое	1	1
361	король и	1	1
362	действительности он	1	1
363	только о	2	1
364	с последующим	1	1
365	он же	1	1
366	гл iv	1	1
367	эдипе и	1	1
368	уже был	1	1
369	в официальной	1	1
370	в данном	4	1
371	на этот	2	1
372	мы не	4	1
373	зубы в	1	1
374	к празднику	1	1
375	автора и	1	1
376	и становится	3	1
377	старому как	1	1
378	царя в	4	1
379	что такое	2	1
380	нас не	2	1
381	и без	1	1
382	обряд во	1	1
383	у того	2	1
384	он дает	3	1
385	знаем что	3	1
