N	2gram	Propp_Isto_1	Dialekti
1	т е	10	46
2	не есть	2	40
3	и не	9	30
4	и есть	1	19
5	а не	15	18
6	и т	25	17
7	ничего не	2	17
8	может быть	25	17
9	то что	9	16
10	т д	22	15
11	и в	28	15
12	как бы	2	14
13	так как	6	14
14	что это	8	13
15	по себе	3	13
16	того что	4	13
17	это не	7	12
18	в этом	8	11
19	и вот	2	11
20	говорить о	1	11
21	ясно что	2	11
22	в том	9	11
23	прежде всего	10	11
24	не может	15	11
25	и все	1	11
26	том что	7	10
27	в основе	4	10
28	потому что	4	10
29	это и	1	9
30	то же	12	9
31	мы не	10	9
32	было бы	7	9
33	в виду	1	9
34	и что	10	9
35	уже не	3	9
36	и пр	4	9
37	значит что	1	9
38	все это	4	9
39	что иное	1	8
40	не в	9	8
41	в себе	2	8
42	не только	12	8
43	и это	1	8
44	и ее	1	8
45	иное как	1	8
46	миф не	1	8
47	не что	1	8
48	должна быть	5	7
49	не просто	3	7
50	что именно	1	7
51	и мы	2	7
52	как и	4	7
53	и его	3	7
54	что оно	1	7
55	только в	11	7
56	что мы	7	7
57	или в	5	7
58	что он	10	7
59	что в	12	7
60	перед нами	3	6
61	хотя и	1	6
62	и тем	2	6
63	если бы	8	6
64	в то	3	6
65	что и	6	6
66	так что	4	6
67	вовсе не	2	6
68	и даже	4	6
69	а именно	4	6
70	нет ничего	1	6
71	в результате	1	6
72	в мифе	2	6
73	сказать что	5	6
74	что миф	1	5
75	мы имеем	13	5
76	и на	4	5
77	только тогда	1	5
78	в своем	5	5
79	то в	1	5
80	на то	4	5
81	что она	5	5
82	в нем	2	5
83	есть не	1	5
84	в жизни	1	5
85	что такое	2	5
86	в ней	7	5
87	на себе	1	5
88	но что	1	5
89	того чтобы	1	5
90	тогда когда	2	5
91	я не	3	5
92	в каком	1	5
93	таким образом	8	5
94	о том	9	5
95	в себя	1	5
96	так и	9	5
97	другими словами	4	5
98	именно в	3	5
99	в свете	2	5
100	если мы	3	5
101	для того	1	5
102	и для	4	5
103	но если	2	5
104	также и	3	4
105	хотя бы	4	4
106	что они	5	4
107	в этой	6	4
108	и как	2	4
109	не как	3	4
110	в силу	5	4
111	подобно тому	1	4
112	то ни	2	4
113	и с	4	4
114	этом смысле	1	4
115	с тем	4	4
116	и уже	1	4
117	она не	1	4
118	видим что	9	4
119	так то	1	4
120	уже о	1	4
121	идет речь	1	4
122	еще не	7	4
123	в его	5	4
124	оказывается что	1	4
125	понятия мифа	1	4
126	мы должны	13	4
127	мы видим	11	4
128	ни с	1	4
129	в одном	5	4
130	само по	2	4
131	как раз	2	4
132	отнюдь не	1	4
133	так же	7	4
134	в особенности	2	4
135	тому как	1	4
136	но это	4	4
137	один из	4	4
138	тех или	1	4
139	бы в	2	4
140	или не	1	4
141	именно о	1	4
142	но и	10	4
143	должны быть	4	4
144	отношения к	2	3
145	и то	1	3
146	едва ли	1	3
147	что если	2	3
148	так чтобы	2	3
149	же что	1	3
150	то мы	4	3
151	а если	1	3
152	изменения и	1	3
153	со стороны	2	3
154	надо было	1	3
155	в истории	1	3
156	как в	2	3
157	с этим	4	3
158	когда он	6	3
159	как таковое	1	3
160	но в	8	3
161	от этого	2	3
162	та же	1	3
163	все эти	4	3
164	и если	2	3
165	на этом	3	3
166	от нее	1	3
167	об этом	4	3
168	мы уже	1	3
169	известно что	1	3
170	не всегда	8	3
171	в один	1	3
172	можно только	1	3
173	в своей	1	3
174	в их	3	3
175	она в	1	3
176	миф и	1	3
177	чтобы это	1	3
178	только для	2	3
179	нет никакого	1	3
180	и притом	1	3
181	мы можем	1	3
182	найти в	1	3
183	миф как	1	3
184	есть только	3	3
185	могут быть	4	3
186	лежит в	1	3
187	говоря уже	1	3
188	к жизни	1	3
189	слово есть	1	3
190	имеется в	1	3
191	вот почему	1	3
192	и та	1	3
193	этот момент	2	3
194	и об	1	3
195	для всех	2	3
196	в виде	2	3
197	при помощи	2	3
198	это будет	1	3
199	или иное	1	3
200	в области	2	3
201	эти две	2	3
202	что не	2	3
203	говорит о	2	3
204	у нас	1	3
205	на основании	1	3
206	когда она	1	3
207	и потому	2	3
208	из которых	3	3
209	что здесь	5	3
210	или нет	1	3
211	с ним	2	3
212	не говоря	1	3
213	совершенно не	1	3
214	только о	1	3
215	это понятие	1	3
