N	3gram	Potebnia_M_4	Istorich
1	и т д	3	15
2	в этих случаях	2	7
3	с другой стороны	1	7
4	в этом случае	5	5
5	до сих пор	4	5
6	в том что	7	5
7	тем не менее	4	5
8	мы можем предположить	1	4
9	можем предположить что	1	4
10	что иное как	2	3
11	выше мы видели	1	3
12	здесь мы имеем	1	3
13	в данном случае	2	3
14	в связи с	1	3
15	не что иное	2	3
16	мы видели что	1	3
17	по отношению к	8	2
18	точно так же	1	2
19	и здесь мы	1	2
20	что и в	2	2
21	с одной стороны	1	2
22	и то что	4	2
23	во всяком случае	3	2
24	но тем не	2	2
25	таким образом мы	2	2
26	в то время	1	2
27	о том что	5	2
28	в одном из	1	2
29	не только не	3	2
30	как и в	1	2
31	мы это увидим	1	1
32	хотя и не	1	1
33	потому что как	2	1
34	точки зрения нашего	1	1
35	мы имеем дело	2	1
36	образом мы видим	1	1
37	и той же	1	1
38	и к нему	1	1
39	в таких например	1	1
40	подобно тому как	2	1
41	в том числе	1	1
42	не будет иметь	1	1
43	в силу того	1	1
44	с точки зрения	3	1
45	сами по себе	2	1
46	а именно на	1	1
47	так как мы	1	1
48	но и в	1	1
49	случае мы имеем	1	1
50	такая форма в	1	1
51	есть своего рода	1	1
52	с тем что	4	1
53	что в нем	1	1
54	в таком случае	2	1
55	предположить что это	1	1
56	встречаются и в	1	1
57	большую роль в	1	1
58	что такие явления	1	1
59	этот вопрос можно	1	1
60	вместе с тем	3	1
61	если это так	1	1
62	может быть и	1	1
63	в самых разнообразных	1	1
64	в том смысле	2	1
65	этом случае мы	1	1
66	заключается в том	1	1
67	и тому подобных	1	1
68	еще не имеет	1	1
69	смысле этого слова	1	1
70	имеем дело с	1	1
71	до того что	1	1
72	так или иначе	2	1
73	на всю жизнь	1	1
74	один из моментов	1	1
75	сих пор не	1	1
76	так как нет	1	1
77	и в том	2	1
78	но если бы	1	1
79	силу того что	1	1
80	есть не что	1	1
81	непосредственной связи с	1	1
82	и вместе с	1	1
83	в свою очередь	1	1
84	что никто не	1	1
85	на самом деле	3	1
86	ничего общего с	1	1
87	равно как и	2	1
88	не может быть	5	1
89	с самого начала	1	1
90	в связь с	1	1
91	можно сказать что	4	1
92	у нас в	1	1
93	это не что	1	1
94	но и не	1	1
95	есть очень сложное	1	1
96	на то что	4	1
97	друг от друга	1	1
98	заметить что в	1	1
99	также имеет свою	1	1
100	в его руках	1	1
101	в большинстве случаев	2	1
102	после того как	2	1
103	одной и той	1	1
104	и все что	1	1
105	и было бы	1	1
106	на этот вопрос	2	1
