N	3gram	Vygotskiy__4	FransuaR
1	как мы уже	3	5
2	до сих пор	1	4
3	в той же	1	4
4	в связи с	3	4
5	на самом деле	1	3
6	в том числе	2	3
7	в отличие от	2	3
8	а также и	1	3
9	мы уже говорили	2	3
10	для того чтобы	5	3
11	по отношению к	1	2
12	он говорит об	1	2
13	но и в	2	2
14	в этом отношении	7	2
15	том числе и	2	2
16	можно было бы	5	2
17	не подлежит никакому	2	2
18	одной и той	4	2
19	и во всей	1	2
20	никакому сомнению что	1	2
21	подлежит никакому сомнению	2	2
22	имеет в виду	1	2
23	по сравнению с	3	2
24	и той же	4	2
25	не может быть	1	2
26	в основе этого	2	2
27	в данном случае	2	2
28	о том что	3	2
29	можно сказать что	1	2
30	мы уже приводили	1	2
31	может быть в	1	2
32	как и в	1	2
33	в том же	1	2
34	как мы видели	2	2
35	смысле этого слова	7	1
36	на том что	1	1
37	что иное как	1	1
38	имея в виду	1	1
39	что в основе	6	1
40	том что в	1	1
41	оно может быть	2	1
42	прежде всего в	1	1
43	мы узнаем что	1	1
44	так как в	2	1
45	подобно тому как	2	1
46	в настоящее время	2	1
47	но даже и	1	1
48	о том как	1	1
49	в этом случае	3	1
50	с точки зрения	11	1
51	на первый план	4	1
52	бы то ни	1	1
53	но прежде чем	1	1
54	вместо того чтобы	1	1
55	в собственном смысле	7	1
56	не подлежит сомнению	1	1
57	в их наиболее	1	1
58	глава в истории	1	1
59	и в частности	1	1
60	что оно может	1	1
61	как бы к	1	1
62	не что иное	1	1
63	основе этого явления	1	1
64	в том чтобы	2	1
65	и тем же	3	1
66	то ни было	1	1
67	в высшей степени	2	1
68	с помощью которого	2	1
69	в одном слове	1	1
70	уже и в	1	1
71	во всяком случае	3	1
72	и т.п но	1	1
73	и как они	1	1
74	этого положения и	1	1
75	по внешнему виду	2	1
76	с другой стороны	8	1
77	но на самом	1	1
78	само по себе	1	1
79	одним и тем	3	1
80	мы видели что	2	1
81	особое внимание на	1	1
82	в свое время	2	1
83	что они не	1	1
84	только то что	1	1
85	распространяется на все	1	1
86	между этими двумя	2	1
87	так например в	1	1
88	в вопросе о	2	1
89	между тем как	3	1
90	заключается в том	14	1
91	в свою очередь	2	1
92	с самого начала	1	1
93	мы знаем что	1	1
94	мы видим что	2	1
95	мы уже указывали	1	1
96	мы встречаемся с	1	1
97	тех или иных	1	1
98	но все же	1	1
99	слово в этом	1	1
100	в том что	31	1
101	что и в	1	1
