N	2gram	Voloshinov_1	Problemy
1	и в	19	43
2	и не	26	29
3	может быть	26	23
4	как бы	15	22
5	не может	24	18
6	в пределах	6	16
7	как и	12	14
8	но и	8	14
9	в этом	16	13
10	точки зрения	34	13
11	что он	2	13
12	в нем	10	12
13	в одном	1	12
14	слова в	1	12
15	слова и	3	12
16	не только	8	11
17	в каждом	7	11
18	не в	5	11
19	по себе	4	11
20	и на	4	10
21	но в	7	10
22	как мы	13	10
23	в его	6	10
24	прежде всего	13	10
25	в сущности	3	9
26	еще не	4	9
27	он не	3	9
28	пределах одного	2	9
29	слово и	1	9
30	никогда не	2	9
31	в большинстве	3	9
32	то же	7	8
33	лишь в	9	8
34	для него	9	8
35	с точки	20	8
36	и его	19	8
37	большинстве случаев	3	8
38	или в	2	8
39	слово в	3	8
40	ведь и	1	7
41	в самом	10	7
42	в то	3	7
43	в другом	2	7
44	до сих	8	7
45	а не	7	7
46	что же	4	7
47	сих пор	8	7
48	то что	8	7
49	и наконец	1	6
50	так сказать	6	6
51	при этом	8	6
52	к одному	4	6
53	не как	2	6
54	что я	1	6
55	здесь не	1	6
56	приводит к	1	6
57	о нем	1	6
58	в том	6	6
59	в котором	3	6
60	то перед	1	6
61	и все	5	6
62	самом деле	10	5
63	к другому	3	5
64	и он	2	5
65	но не	1	5
66	по отношению	3	5
67	хотя и	1	5
68	в себе	2	5
69	тон и	1	5
70	все эти	7	5
71	но ведь	1	5
72	таким образом	17	5
73	и с	2	5
74	было бы	4	5
75	рядом с	5	5
76	в слове	10	5
77	о том	2	5
78	и что	1	5
79	же время	3	5
80	к нему	1	5
81	мы увидим	1	5
82	так что	1	5
83	вовсе не	5	5
84	в той	1	5
85	все это	3	5
86	бы в	2	5
87	а в	4	5
88	отношению к	2	5
89	и до	1	4
90	а как	3	4
91	мы не	6	4
92	так чтобы	1	4
93	с его	1	4
94	во всех	7	4
95	себе и	2	4
96	отличие от	5	4
97	сама по	2	4
98	там где	2	4
99	в своем	2	4
100	если же	1	4
101	человека в	2	4
102	же не	1	4
103	может стать	5	4
104	далеко не	4	4
105	между собою	1	4
106	должно быть	2	4
107	во время	1	4
108	в своей	3	4
109	в отличие	5	4
110	их в	1	4
111	слово как	4	4
112	в самой	1	4
113	или как	1	4
114	с другом	1	4
115	в направлении	7	4
116	к тому	2	4
117	на предмет	1	4
118	и это	3	4
119	по мере	2	4
120	слово может	2	4
121	этот вопрос	5	4
122	только в	9	4
123	же и	2	4
124	так как	2	4
125	как раз	2	4
126	с другой	5	4
127	на этот	3	4
128	до конца	5	4
129	более того	3	4
130	не могут	3	4
131	друг с	1	4
132	в результате	9	4
133	речь героя	1	4
134	между ними	4	4
135	речи и	3	4
136	совершенно не	3	4
137	себе самому	1	4
138	что в	4	4
139	также и	1	3
140	связи между	5	3
141	не хочет	1	3
142	в конкретном	2	3
143	должна быть	2	3
144	мы уже	2	3
145	той же	2	3
146	в единстве	2	3
147	в виду	2	3
148	здесь нет	1	3
149	он сам	1	3
150	за пределы	5	3
151	в одной	2	3
152	стороны и	1	3
153	кроме того	6	3
154	и к	3	3
155	более или	1	3
156	только на	4	3
157	прямой и	1	3
158	направлено на	1	3
159	это не	1	3
160	разобранные нами	2	3
161	переходим к	3	3
162	или менее	1	3
163	и их	2	3
164	образом и	1	3
165	не должна	1	3
166	зрения и	2	3
167	в отношении	4	3
168	она не	2	3
169	на него	1	3
170	ничего не	6	3
171	слова как	7	3
172	могут быть	2	3
173	той или	1	3
174	не менее	4	3
175	но при	2	3
176	он с	1	3
177	чужой речи	1	3
178	можно было	2	3
179	так и	11	3
180	со всею	2	3
181	если бы	2	3
182	и даже	2	3
183	и здесь	6	3
184	в различных	1	3
185	между тем	3	3
186	что и	2	3
187	и только	2	3
188	здесь в	3	3
189	и следовательно	3	3
190	образом как	1	3
191	его в	3	3
192	тот же	4	3
193	и ее	3	3
194	со всеми	1	3
195	уже не	1	3
196	тем что	2	3
197	к самому	1	3
198	не укладывается	1	3
199	или иной	3	3
200	себя и	1	3
201	слово слово	1	3
202	по существу	1	3
