N	3gram	Vinokur_Ku_2	Dialekti
1	и т д	14	15
2	по крайней мере	6	9
3	с точки зрения	8	8
4	сама по себе	1	7
5	не потому что	1	6
6	в том что	10	6
7	и не только	1	5
8	потому что она	1	5
9	то или иное	2	4
10	в связи с	3	4
11	только то что	1	4
12	то же время	3	4
13	о том что	1	4
14	с другой стороны	7	4
15	в том смысле	1	4
16	только тогда когда	1	4
17	что иное как	1	3
18	в самом деле	7	3
19	принять во внимание	1	3
20	сами по себе	1	3
21	в то же	3	3
22	может быть и	1	3
23	то время как	1	3
24	т е в	1	3
25	сам по себе	1	3
26	не что иное	1	3
27	по себе не	2	3
28	ни в каком	1	3
29	не может быть	4	3
30	в то время	1	3
31	можно сказать что	2	3
32	не значит что	1	3
33	не нуждается в	1	3
34	потому что он	2	2
35	и говорить о	1	2
36	иметь в виду	1	2
37	в виду что	1	2
38	так как и	1	2
39	т д и	1	2
40	до сих пор	1	2
41	в силу своей	1	2
42	в зависимости от	4	2
43	и т п	24	2
44	это вовсе не	1	2
45	говоря уже о	2	2
46	с тех пор	1	2
47	может быть только	2	2
48	и в частности	1	2
49	в данном случае	1	2
50	не только в	4	2
51	тем не менее	5	2
52	не могут быть	1	2
53	так или иначе	2	2
54	во всяком случае	5	2
55	т д не	1	2
56	есть не что	1	2
57	д и т	1	2
58	в широком смысле	2	2
59	не должно быть	1	2
60	само по себе	5	2
61	с самого начала	1	2
62	но это не	1	2
63	и прежде всего	1	2
64	потому что они	1	2
65	не говоря уже	2	2
66	и то не	1	1
67	я думаю что	1	1
68	том что в	1	1
69	и то что	1	1
70	тех пор пока	1	1
71	мы говорим о	2	1
72	только потому что	6	1
73	том смысле как	1	1
74	самого по себе	1	1
75	большей или меньшей	3	1
76	на самом деле	2	1
77	в этом смысле	5	1
78	в том и	1	1
79	одна из основных	1	1
80	уже не в	1	1
81	ли сказать что	1	1
82	да и то	1	1
83	и что же?	1	1
84	можно ли сказать	1	1
85	связанные с этим	1	1
86	бы то ни	1	1
87	сказать несколько слов	1	1
88	и далее в	1	1
89	в этом отношении	3	1
90	точно так же	3	1
91	только может быть	1	1
92	отличается тем что	1	1
93	главным образом в	1	1
94	вместе с тем	2	1
95	не то что	1	1
96	выражения т е	1	1
97	так же как	2	1
98	в виду не	1	1
99	не в том	1	1
100	это дает нам	1	1
101	что на самом	1	1
102	с одной стороны	1	1
103	в конце концов	3	1
104	время как будто	1	1
105	самом деле это	1	1
106	но что же	1	1
107	и в этой	1	1
108	в последнее время	1	1
109	приводит к тому	1	1
110	все более и	1	1
111	а не просто	1	1
112	или быть может	1	1
113	по себе и	1	1
114	том и в	1	1
115	и в том	2	1
116	т е как	1	1
117	данном случае в	1	1
118	в свое время	2	1
119	и пр и	1	1
120	другой стороны эта	1	1
121	не только потому	2	1
122	того или иного	2	1
123	нас совершенно не	1	1
124	по сравнению с	1	1
125	же по себе	1	1
126	заключается в том	1	1
127	то что мы	1	1
128	и что такое	1	1
129	связи с этим	1	1
130	не забудем что	1	1
131	более и более	1	1
132	речь идет о	1	1
133	но все же	2	1
134	несмотря на все	1	1
135	но даже и	2	1
136	до тех пор	1	1
137	может и не	1	1
138	в каком смысле	1	1
139	в другом случае	1	1
140	к тому что	1	1
141	в узком и	1	1
142	на то как	1	1
143	дело не в	2	1
144	т д в	1	1
145	новые и новые	1	1
146	к тому же	1	1
147	и все его	1	1
148	и в другом	2	1
