N	3gram	Vygotskiy__1	Vladivir
1	в том что	9	10
2	тем не менее	2	9
3	о том что	7	8
4	с точки зрения	2	6
5	вместе с тем	2	6
6	не может быть	8	6
7	в те времена	1	5
8	более или менее	2	5
9	в конце концов	3	5
10	и в этом	1	5
11	дело в том	1	5
12	к тому же	1	5
13	точно так же	3	4
14	и то что	1	4
15	у него в	1	4
16	в то время	5	4
17	в настоящее время	2	3
18	в этом смысле	2	3
19	только в том	3	3
20	то что в	1	3
21	в том случае	2	3
22	во всяком случае	6	3
23	с одной стороны	5	3
24	в отличие от	3	3
25	само по себе	5	3
26	что и в	2	3
27	что в этом	3	2
28	оно не может	1	2
29	есть прежде всего	1	2
30	одной стороны и	1	2
31	в таком случае	2	2
32	в этом отношении	2	2
33	независимо от того	1	2
34	совершенно так же	1	2
35	и не меньше	1	2
36	он никогда не	1	2
37	том случае если	1	2
38	в это время	1	2
39	так же как	4	2
40	то время как	5	2
41	в связи с	1	2
42	с другой стороны	5	2
43	и в том	1	2
44	как мы знаем	1	2
45	бросается в глаза	1	2
46	ни в каком	1	2
47	вовсе не есть	1	2
48	и вместе с	1	2
49	к нему и	1	2
50	на то что	8	2
51	бы если бы	1	2
52	в вопросе о	1	2
53	в согласии с	1	2
54	что иное как	1	1
55	потому что он	2	1
56	не может не	1	1
57	несмотря на все	1	1
58	а следовательно и	1	1
59	сказать что в	3	1
60	следовательно что и	1	1
61	потому что в	1	1
62	так же и	1	1
63	так как в	1	1
64	в сущности ничего	1	1
65	в том и	2	1
66	том что он	1	1
67	в том же	1	1
68	же как и	1	1
69	при помощи которых	1	1
70	ничего такого что	1	1
71	и если мы	2	1
72	до сих пор	3	1
73	тому что мы	1	1
74	символизма который в	1	1
75	сама по себе	2	1
76	каждой из этих	1	1
77	то он уже	1	1
78	только то что	1	1
79	в полемике с	1	1
80	не иначе как	1	1
81	только при помощи	1	1
82	благодаря тому что	2	1
83	в основе своей	1	1
84	с этой точки	4	1
85	одно и то	1	1
86	по этому поводу	2	1
87	и тем не	1	1
88	к этому присоединяется	1	1
89	отнюдь не является	1	1
90	ни в какой	3	1
91	вопрос о том	1	1
92	в этой области	1	1
93	конечно ни в	1	1
94	если бы мы	1	1
95	не только в	1	1
96	в самом процессе	1	1
97	все дело в	1	1
98	на этот раз	1	1
99	же самые три	1	1
100	в себя и	1	1
101	и то же	1	1
102	как будто бы	2	1
103	в известном смысле	1	1
104	том что и	1	1
105	и потому не	1	1
106	в последнее время	2	1
107	но вместе с	1	1
108	то что все	1	1
109	потому не может	2	1
110	в связи со	1	1
111	можно найти в	1	1
112	то что он	1	1
113	все то что	3	1
114	так как цель	1	1
115	еще до сих	1	1
116	с тем чтобы	1	1
117	этой точки зрения	5	1
118	по существу то	1	1
119	только при условии	1	1
120	а вместе с	1	1
121	что даже в	1	1
122	мы не можем	2	1
123	имел в виду	1	1
124	против того что	1	1
125	это и есть	1	1
126	надо сказать что	3	1
127	последнее время к	1	1
128	эту точку зрения	1	1
129	с самого начала	1	1
130	не только не	3	1
131	и так как	3	1
132	в самом деле	7	1
133	выходит за пределы	1	1
134	резко отличается от	1	1
135	включает в себя	1	1
136	и в результате	1	1
137	заключается в том	6	1
138	точки зрения она	1	1
139	именно то что	1	1
140	в том числе	1	1
141	мы видим что	2	1
142	не что иное	1	1
143	как не может	1	1
144	том случае когда	1	1
145	этой теории в	1	1
146	в буквальном смысле	1	1
147	он не только	2	1
148	для того чтобы	5	1
149	и его зависимость	1	1
150	конце концов только	1	1
151	то есть она	1	1
152	те же самые	1	1
153	то же самое	2	1
154	и правды и	1	1
