N	3gram	Vygotskiy__6	Dialekti
1	с точки зрения	10	8
2	не потому что	1	6
3	в том что	19	6
4	в связи с	2	4
5	только то что	2	4
6	с другой стороны	2	4
7	в том смысле	2	4
8	только тогда когда	1	4
9	что иное как	1	3
10	не может не	1	3
11	том смысле что	2	3
12	в самом деле	1	3
13	принять во внимание	2	3
14	сами по себе	1	3
15	то время как	5	3
16	сам по себе	1	3
17	не что иное	1	3
18	содержит в себе	1	3
19	не может быть	2	3
20	в то время	6	3
21	можно сказать что	6	3
22	не значит что	1	3
23	может быть в	1	3
24	не в состоянии	2	2
25	потому что он	4	2
26	с первого взгляда	1	2
27	тогда когда оно	1	2
28	до сих пор	3	2
29	в зависимости от	5	2
30	если принять во	2	2
31	как и все	1	2
32	в данном случае	1	2
33	не только в	1	2
34	тем не менее	1	2
35	не могут быть	2	2
36	это не значит	1	2
37	есть не что	1	2
38	от того что	6	2
39	в широком смысле	1	2
40	с самого начала	7	2
41	потому что они	1	2
42	то же самое	6	2
43	том что в	1	1
44	а потому что	1	1
45	и то что	2	1
46	но как раз	1	1
47	это не может	2	1
48	из них с	1	1
49	время как в	1	1
50	зависит от того	1	1
51	на самом деле	1	1
52	подобно тому как	1	1
53	выйти за пределы	1	1
54	в этом смысле	2	1
55	в том и	1	1
56	так что в	1	1
57	одна из основных	1	1
58	о том как	1	1
59	же как и	1	1
60	в этом пункте	1	1
61	раз в сфере	1	1
62	и не может	2	1
63	то в чем	5	1
64	в этом отношении	3	1
65	точно так же	1	1
66	есть и в	1	1
67	самой своей природе	4	1
68	одного того что	1	1
69	образу и подобию	1	1
70	то и другое	1	1
71	главным образом в	1	1
72	вместе с тем	2	1
73	не то что	1	1
74	как раз в	2	1
75	во внимание что	1	1
76	по самому существу	1	1
77	так же как	6	1
78	всех указанных выше	1	1
79	по самой своей	4	1
80	сих пор мы	1	1
81	с одной стороны	1	1
82	в конце концов	1	1
83	он мог бы	2	1
84	не содержит в	1	1
85	была бы совершенно	1	1
86	и в этом	1	1
87	в последнее время	2	1
88	в любой другой	1	1
89	приводит к тому	1	1
90	в одной точке	1	1
91	самого начала что	2	1
92	в разной мере	1	1
93	все равно что	1	1
94	о чем мы	1	1
95	по себе и	1	1
96	когда мы говорим	2	1
97	том и в	1	1
98	по глубине и	1	1
99	друг с другом	5	1
100	надо сказать что	1	1
101	и как бы	1	1
102	по сравнению с	14	1
103	он не умеет	3	1
104	по образу и	1	1
105	заключается в том	5	1
106	то что мы	2	1
107	этого нет и	1	1
108	этих понятий и	1	1
109	связи с этим	1	1
110	без всякого труда	1	1
111	к выводу что	1	1
112	что и в	1	1
113	вопрос о том	1	1
114	той или иной	1	1
115	которые могут быть	1	1
116	не ясно что	1	1
117	в другом случае	1	1
118	к тому что	7	1
119	независимо от того	2	1
120	в отдельности и	1	1
121	и в другом	1	1
