N	2gram	Vygotskiy__5	Istorich
1	и в	16	22
2	мы имеем	1	19
3	в этом	25	17
4	что в	16	15
5	не только	16	14
6	мы видели	3	13
7	но и	6	12
8	и не	12	12
9	в этих	3	11
10	может быть	9	11
11	но в	6	10
12	таким образом	19	10
13	еще не	4	10
14	в нем	7	9
15	что и	3	9
16	в том	18	9
17	что он	25	9
18	вместе с	4	9
19	как мы	10	8
20	мы видим	4	8
21	что они	5	8
22	с этим	3	8
23	том что	15	8
24	но не	10	7
25	то что	26	7
26	и здесь	2	7
27	мы должны	8	7
28	из них	2	7
29	так как	16	7
30	с другой	4	7
31	другой стороны	2	7
32	там где	1	7
33	предположить что	2	7
34	к этому	3	7
35	то же	8	6
36	мы уже	1	6
37	это не	4	6
38	в ином	1	6
39	ничего не	5	6
40	связи с	3	6
41	если бы	8	6
42	в них	2	6
43	то и	2	6
44	мы можем	6	6
45	а не	10	6
46	связь с	1	6
47	а в	3	6
48	с ней	1	6
49	а он	1	5
50	все же	3	5
51	он не	8	5
52	что она	2	5
53	здесь мы	1	5
54	в этой	6	5
55	тем не	1	5
56	не менее	3	5
57	могут быть	4	5
58	к нему	3	5
59	в свете	4	5
60	того что	16	5
61	один из	1	5
62	так что	4	5
63	до сих	3	5
64	показывает что	5	5
65	в частности	3	5
66	или по	1	5
67	этом случае	3	5
68	сих пор	3	5
69	одним из	2	4
70	в царство	1	4
71	и на	6	4
72	все эти	4	4
73	отношение к	11	4
74	не в	6	4
75	имеем в	1	4
76	на этом	3	4
77	и с	3	4
78	лет в	2	4
79	у нас	2	4
80	как это	8	4
81	но он	7	4
82	можем предположить	1	4
83	к ней	1	4
84	видим что	2	4
85	и его	3	4
86	тем что	5	4
87	что на	1	4
88	она не	1	4
89	в пределах	4	4
90	находится в	2	4
91	только в	10	4
92	и они	1	4
93	его и	3	4
94	в других	1	4
95	представляют собой	2	4
96	они не	3	4
97	в данном	1	4
98	и там	1	4
99	для нас	1	4
100	в свою	4	4
101	не может	18	4
102	и другие	2	4
103	связана с	1	3
104	их и	2	3
105	имеет свою	3	3
106	самый акт	1	3
107	что иное	1	3
108	я не	2	3
109	представление о	1	3
110	и ее	1	3
111	иное как	1	3
112	в чем	3	3
113	со стороны	1	3
114	в одной	1	3
115	целый ряд	1	3
116	и как	3	3
117	и к	2	3
118	следующим образом	1	3
119	в целом	4	3
120	представляет собой	7	3
121	на его	2	3
122	их в	2	3
123	могло быть	1	3
124	его в	2	3
125	было бы	10	3
126	должен был	1	3
127	приходит в	1	3
128	все равно	2	3
129	как и	8	3
130	состоит в	6	3
131	должны были	2	3
132	и эти	2	3
133	никогда не	5	3
134	почему в	2	3
135	потому что	21	3
136	к тому	6	3
137	о том	8	3
138	но по	1	3
139	что у	2	3
140	на нее	2	3
141	особого рода	1	3
142	раньше чем	3	3
143	в его	11	3
144	с ними	1	3
145	при помощи	1	3
146	за ним	1	3
147	прежде всего	3	3
148	у него	6	3
149	связи в	1	3
150	в связи	1	3
151	так же	15	3
152	мы увидим	1	3
153	а если	1	3
154	стороны и	2	3
155	но это	3	3
156	и от	2	3
157	и все	1	3
158	сказать что	13	3
159	не что	1	3
160	ее в	3	3
161	все что	2	3
162	ту же	2	2
163	например в	1	2
164	и то	4	2
165	к нашей	1	2
166	на самом	1	2
167	но тем	1	2
168	и есть	7	2
169	здесь и	1	2
170	в котором	2	2
171	не имеют	2	2
172	от которых	1	2
173	той же	4	2
174	часто бывает	1	2
175	же как	7	2
176	вопрос о	12	2
177	и новые	1	2
178	время как	4	2
179	но она	1	2
180	из того	11	2
181	то это	2	2
182	частный случай	3	2
183	и он	1	2
184	в ней	2	2
185	знаем что	1	2
186	бы она	1	2
187	то мы	1	2
188	как правило	1	2
189	на другой	1	2
190	к жизни	3	2
191	по отношению	12	2
192	в качестве	4	2
193	независимо от	1	2
194	его на	2	2
195	как в	5	2
196	в своем	5	2
197	в этот	2	2
198	образом и	1	2
199	то время	4	2
200	особую группу	1	2
201	тому же	2	2
202	если он	2	2
203	в наших	1	2
204	при этом	4	2
205	нее и	1	2
206	в виде	1	2
207	так и	7	2
208	но все	2	2
209	с изучением	1	2
210	как указано	1	2
211	на все	5	2
212	известно что	1	2
213	ни в	1	2
214	вовсе не	2	2
215	с тем	3	2
216	и уже	1	2
217	и для	1	2
218	после этого	1	2
219	и потом	2	2
220	такой же	4	2
221	как таковой	1	2
222	та что	1	2
223	точки зрения	18	2
224	чем перейти	1	2
225	стоит в	4	2
226	друг другу	2	2
227	что было	2	2
228	но они	2	2
229	и более	3	2
230	в то	5	2
231	не имеет	4	2
232	который был	1	2
233	можно видеть	1	2
234	относится к	1	2
235	за время	1	2
236	как будто	2	2
237	вот почему	3	2
238	как только	1	2
239	в самых	4	2
240	и это	1	2
241	и о	1	2
242	в другом	6	2
243	не с	2	2
244	связан с	1	2
245	одного из	1	2
246	связанных с	1	2
247	после того	1	2
248	образом в	2	2
249	связанное с	1	2
250	и что	12	2
251	в силу	10	2
252	образом мы	1	2
253	между тем	3	2
254	все время	1	2
255	же в	2	2
256	этот вопрос	6	2
257	дело с	1	2
