N	2gram	Bakhtin_Fr_6	Myshleni
1	с помощью	6	42
2	и в	41	25
3	в развитии	2	24
4	в том	2	23
5	и речи	1	20
6	том что	7	20
7	таким образом	17	17
8	так же	5	17
9	что в	7	17
10	с тем	1	16
11	в основе	4	16
12	как и	7	15
13	в его	7	15
14	то что	10	15
15	в этом	12	14
16	вместе с	6	14
17	между собой	1	13
18	может быть	2	13
19	в целом	1	13
20	так как	10	12
21	на основании	1	11
22	что они	2	10
23	перед нами	3	10
24	и что	5	10
25	что и	1	10
26	было бы	3	10
27	того что	3	10
28	только в	3	10
29	как бы	7	10
30	и не	3	10
31	мы не	2	9
32	связи с	2	9
33	заключается в	2	9
34	ни в	1	9
35	как в	4	9
36	как мы	12	8
37	того чтобы	4	8
38	тем что	5	8
39	не является	1	8
40	все эти	11	7
41	по себе	1	7
42	в области	2	7
43	уже в	4	7
44	мы можем	1	7
45	для того	1	7
46	что мы	2	7
47	как это	2	7
48	помощью которых	2	7
49	того же	4	6
50	совпадает с	1	6
51	зависимости от	1	6
52	и на	9	6
53	но не	2	6
54	потому что	3	6
55	не только	10	6
56	не может	4	6
57	мы видели	2	6
58	точки зрения	2	6
59	не в	4	6
60	в отношении	1	6
61	не менее	1	6
62	приходит к	1	6
63	можно было	1	6
64	один из	6	6
65	что он	6	6
66	со всеми	2	6
67	и у	2	6
68	понятий в	1	6
69	с другой	4	6
70	в связи	1	6
71	слова и	1	6
72	благодаря этому	1	6
73	в основном	1	6
74	все это	11	6
75	все же	4	6
76	одним из	4	5
77	человека и	2	5
78	ли оно	1	5
79	в зависимости	1	5
80	мы уже	18	5
81	как говорит	1	5
82	и как	4	5
83	и к	1	5
84	что это	5	5
85	при этом	3	5
86	и по	1	5
87	между отдельными	1	5
88	уже говорили	11	5
89	но это	3	5
90	могут быть	1	5
91	и т.д	1	5
92	о том	9	5
93	так и	5	5
94	в этой	8	5
95	с одной	4	5
96	для него	1	5
97	именно в	4	5
98	одной стороны	4	5
99	тем же	1	4
100	еще не	1	4
101	в своем	5	4
102	из этих	2	4
103	он не	2	4
104	в основу	1	4
105	той же	5	4
106	и того	1	4
107	не мог	3	4
108	одного и	2	4
109	не столько	1	4
110	что с	1	4
111	в то	6	4
112	тогда когда	2	4
113	этого слова	1	4
114	и снова	1	4
115	никогда не	8	4
116	не могут	2	4
117	и это	1	4
118	то время	1	4
119	мог бы	1	4
120	с ним	4	4
121	из них	5	4
122	говорит он	2	4
123	могло бы	1	4
124	но и	13	4
125	в ряде	3	4
126	прежде всего	10	4
127	там где	5	4
128	с этим	3	4
129	смысле этого	1	4
130	в смысле	1	4
131	тем и	1	4
132	и все	9	4
133	а в	4	4
134	сказать что	6	4
135	мы увидим	3	4
136	в частности	2	4
137	как известно	2	3
138	то в	1	3
139	в котором	4	3
140	видели что	1	3
141	по отношению	1	3
142	в самом	10	3
143	им в	1	3
144	этот процесс	1	3
145	как он	2	3
146	не как	1	3
147	и сам	3	3
148	на этом	2	3
149	значение в	2	3
150	его в	1	3
151	в жизни	1	3
152	значение как	1	3
153	или менее	1	3
154	в которых	1	3
155	их в	2	3
156	не могли	1	3
157	того как	1	3
158	но только	1	3
159	та или	1	3
160	во всем	5	3
161	для развития	1	3
162	участвуют в	1	3
163	в себя	1	3
164	по способу	1	3
165	или иная	1	3
166	связаны с	7	3
167	вслед за	1	3
168	как она	2	3
169	в него	3	3
170	мы видим	6	3
171	с ними	1	3
172	этот вопрос	1	3
173	между тем	2	3
174	по этому	1	3
175	если мы	2	3
176	и их	3	3
177	этом отношении	3	3
178	или иной	1	3
179	к которому	1	3
180	а с	1	3
181	же точно	1	3
182	и слово	1	3
183	связь с	1	3
184	наряду с	1	3
185	с этой	3	3
186	пути к	1	3
187	в результате	4	3
188	между ними	3	3
189	другой стороны	2	3
190	их с	1	3
191	в сфере	1	2
192	в следующем	1	2
193	и то	2	2
194	формах мышления	1	2
195	между двумя	1	2
196	он стоит	1	2
197	то же	5	2
198	первый план	3	2
199	в чем	3	2
200	с его	5	2
201	бы в	2	2
202	и частного	1	2
203	хотя и	2	2
204	что по	1	2
205	говорили что	3	2
206	но все	1	2
207	в себе	5	2
208	говорит не	1	2
209	на его	2	2
210	связанные с	1	2
211	момента в	1	2
212	именно это	1	2
213	все виды	1	2
214	в нем	16	2
215	конечно в	2	2
216	об этом	1	2
217	зрения на	1	2
218	с другими	3	2
219	в них	7	2
220	очень легко	1	2
221	на первый	3	2
222	в эту	2	2
223	в этих	2	2
224	в своей	2	2
225	и мышления	1	2
226	таким же	1	2
227	одним и	1	2
228	место в	1	2
229	всякий раз	1	2
230	и другого	1	2
231	в корне	2	2
232	и эти	1	2
233	но они	4	2
234	одна из	1	2
235	в плане	3	2
236	для всего	2	2
237	бы неправильно	1	2
238	и его	13	2
239	из того	2	2
240	и другими	1	2
241	очень часто	1	2
242	по характеру	1	2
243	той или	1	2
244	как они	2	2
245	говорит и	1	2
246	совершенно ясно	1	2
247	это мы	1	2
248	своей речи	1	2
249	ясно что	1	2
250	еще в	5	2
251	часто в	1	2
252	основана на	1	2
253	поэтому в	1	2
254	для этого	2	2
255	связанное с	1	2
256	дальнейшего развития	1	2
257	и здесь	1	2
258	внимание на	2	2
259	одного из	1	2
260	а также	5	2
261	и во	2	2
262	исторического развития	1	2
263	все время	4	2
264	эти последние	1	2
265	всех этих	2	2
266	мы будем	3	2
267	где они	2	2
268	так что	2	2
269	уже не	1	2
270	в начале	3	2
271	является не	1	2
272	и других	1	2
273	в одном	5	2
274	каждый из	2	2
275	образом не	1	2
276	связан с	1	2
277	на этот	1	2
278	которых мы	2	2
279	от всех	2	2
280	и особенно	3	2
281	и потому	2	2
282	для обозначения	1	2
283	и для	3	2
284	которых он	1	2
285	что там	1	2
286	и от	4	2
287	или в	6	2
288	имеет дело	1	2
289	о котором	4	2
290	и одновременно	1	2
291	для нас	2	2
292	все они	2	2
293	тот же	4	2
294	в готовом	1	2
295	отношению к	1	2
296	этот момент	1	2
297	есть и	2	2
298	это так	1	2
299	как на	1	2
300	в таком	1	2
301	все что	4	2
302	ту же	1	1
303	также и	6	1
304	должен быть	2	1
305	не остается	3	1
306	сам по	1	1
307	и до	7	1
308	из его	1	1
309	с таким	1	1
310	в предыдущей	2	1
311	например в	6	1
312	полагает что	1	1
313	смотреть на	1	1
314	здесь нам	1	1
315	в словесном	1	1
316	с более	2	1
317	принадлежали к	2	1
318	поля и	1	1
319	что уже	1	1
320	трех основных	1	1
321	есть нечто	2	1
322	и через	1	1
323	так чтобы	1	1
324	почти исключительно	1	1
325	они были	3	1
326	ему в	1	1
327	их не	1	1
328	можно предполагать	1	1
329	и он	5	1
