N	3gram	Losev_Prob_2	Formalny
1	не может быть	3	10
2	в связи с	5	10
3	в этом отношении	1	7
4	в самом деле	2	5
5	и в этом	3	5
6	в то же	4	5
7	во всяком случае	10	5
8	языка как такового	1	5
9	и т д	6	5
10	вместе с тем	1	4
11	того или иного	5	4
12	на самом деле	2	3
13	как раз и	4	3
14	и не может	1	3
15	и в то	1	3
16	в зависимости от	1	3
17	но и в	3	3
18	может быть и	2	3
19	с другой стороны	5	3
20	так и в	1	3
21	связи с этим	2	3
22	хотя бы в	1	3
23	ни о каком	1	3
24	для того чтобы	2	3
25	такое представление о	1	2
26	в какой мере	1	2
27	то ни стало	1	2
28	в этом смысле	5	2
29	на первый план	3	2
30	сами по себе	2	2
31	в том случае	2	2
32	звука и его	1	2
33	что в нем	1	2
34	к тому чтобы	1	2
35	то и другое	1	2
36	даже и не	2	2
37	в конце концов	7	2
38	по себе эти	1	2
39	как такового в	1	2
40	с самого начала	2	2
41	но все же	1	2
42	было говорить о	3	2
43	и прежде всего	2	2
44	в том что	4	2
45	уже не вполне	1	1
46	что иное как	3	1
47	но как раз	1	1
48	прежде всего как	1	1
49	чтобы можно было	1	1
50	иметь в виду	1	1
51	что слово есть	1	1
52	а вовсе не	1	1
53	мы возьмем слово	1	1
54	более или менее	4	1
55	не говоря уже	4	1
56	не могут как	1	1
57	в настоящее время	16	1
58	но даже и	1	1
59	нам кажется что	1	1
60	в этом случае	7	1
61	в области гуманитарных	1	1
62	потому что не	1	1
63	он не может	1	1
64	языка и литературы	1	1
65	во что бы	1	1
66	по самому своему	2	1
67	с одной стороны	5	1
68	только в том	4	1
69	и для всех	1	1
70	до сих пор	4	1
71	говоря уже о	4	1
72	в таком случае	10	1
73	или иное значение	1	1
74	можно говорить о	2	1
75	языка как системы	1	1
76	можно было говорить	2	1
77	вовсе ничего не	3	1
78	в собственном смысле	1	1
79	в данное время	2	1
80	с самим собою	1	1
81	до последнего времени	1	1
82	том или ином	2	1
83	может быть даже	1	1
84	представляется нам в	1	1
85	по крайней мере	6	1
86	является не чем	1	1
87	то или иное	2	1
88	возникает вопрос о	1	1
89	и в этих	1	1
90	том случае если	1	1
91	же в таком	1	1
92	это может быть	1	1
93	что бы то	1	1
94	при таком положении	1	1
95	что не есть	1	1
96	мы не можем	1	1
97	в том или	1	1
98	отнюдь не в	1	1
99	и многие другие	2	1
100	не чем иным	1	1
101	не совпадает с	2	1
102	в этой области	3	1
103	в данном случае	5	1
104	но и всякое	1	1
105	и всякое вообще	1	1
106	тем что он	1	1
107	и в его	1	1
108	именно как таковой	1	1
109	с его значением	1	1
110	и тот же	2	1
111	как один из	1	1
112	именно в таком	1	1
113	так или иначе	6	1
114	слов и в	1	1
115	он был бы	1	1
116	это и есть	2	1
117	при этом условии	1	1
118	не является такой	1	1
119	один из моментов	2	1
120	не тем что	1	1
121	все более и	1	1
122	является не только	1	1
123	бы то ни	2	1
124	в учении о	1	1
125	науки о языке	1	1
126	язык как система	1	1
127	у нас не	2	1
128	только о некоторых	1	1
129	один и тот	2	1
130	что же это	1	1
131	что же такое	4	1
132	то во всяком	2	1
133	этого термина и	1	1
134	только то что	3	1
135	есть не что	3	1
136	только в связи	2	1
137	не в плане	1	1
138	мы бы сказали	1	1
139	чем иным как	1	1
140	самостоятельное значение и	2	1
141	но тем не	1	1
142	быть даже и	1	1
143	той или другой	4	1
144	имеем в виду	2	1
145	области гуманитарных наук	1	1
146	здесь не может	1	1
147	и тем самым	1	1
148	и речи но	1	1
149	ничего общего с	2	1
150	более и более	1	1
151	же это за	1	1
152	мы имеем в	1	1
153	по этому поводу	2	1
154	этом смысле и	1	1
155	в узком смысле	1	1
156	говорить только о	2	1
157	не что иное	3	1
158	сама по себе	4	1
159	тем не менее	12	1
160	вовсе не является	3	1
161	и относиться к	1	1
162	на то чтобы	1	1
163	слова вовсе не	1	1
164	и входит в	1	1
