N	3gram	Bakhtin_Pr_1	Literetu
1	в е годы	1	8
2	то же время	7	7
3	в то же	7	7
4	в этом отношении	5	5
5	в отличие от	2	5
6	по отношению к	11	4
7	в данном случае	2	4
8	о том что	2	4
9	в том что	7	4
10	с точки зрения	15	3
11	не может быть	3	3
12	то что я	1	2
13	к себе самому	1	2
14	в самом деле	2	2
15	подобно тому как	3	2
16	то же самое	1	2
17	потому что не	1	2
18	не в одном	1	2
19	бы то ни	3	2
20	в то что	1	2
21	и в частности	1	2
22	в том чтобы	1	2
23	не только в	1	2
24	то ни было	2	2
25	а не как	3	2
26	с другой стороны	2	2
27	в одном из	2	2
28	тем что он	1	2
29	но и не	2	2
30	для него не	1	1
31	хотя и не	1	1
32	точки зрения которого	1	1
33	а прежде всего	1	1
34	на самом деле	3	1
35	одно из самых	1	1
36	новые и новые	1	1
37	так и не	1	1
38	как будто бы	1	1
39	и не только	1	1
40	сознания с его	1	1
41	хотя бы и	2	1
42	у него не	1	1
43	от той же	1	1
44	в себе и	1	1
45	тому как в	1	1
46	то что в	1	1
47	каждой индивидуальной души	1	1
48	но это не	3	1
49	внешних и внутренних	1	1
50	могли бы быть	1	1
51	почти никогда не	1	1
52	говорит сам себе	1	1
53	может быть только	1	1
54	и то что	1	1
55	то что было	3	1
56	в значительной степени	1	1
57	которые могли бы	1	1
58	то что для	1	1
59	в нас самих	1	1
60	на первый взгляд	1	1
61	и только в	1	1
62	это и есть	3	1
63	не тем что	1	1
64	живет на границах	1	1
65	но и с	1	1
66	и наконец в	1	1
67	но не только	1	1
68	он и не	1	1
69	как бы в	2	1
70	для того чтобы	2	1
71	между тем как	4	1
72	этой точки зрения	1	1
73	и вот в	1	1
74	все новые и	1	1
75	начинается там где	1	1
76	не только не	1	1
77	мира а не	1	1
78	с этой точки	1	1
79	он писал в	1	1
80	к тому что	1	1
81	в отношении к	1	1
82	за ним и	1	1
83	это не только	1	1
84	миры еще не	1	1
85	каждой личности в	1	1
86	из тех кто	1	1
