1	может быть	9	17
2	и в	20	16
3	мы можем	3	9
4	в этом	9	9
5	таким образом	8	9
6	прежде всего	11	9
7	и только	4	9
8	и его	10	8
9	точки зрения	14	8
10	совершенно не	3	8
11	не может	5	8
12	и с	7	8
13	сказать что	7	7
14	с его	2	7
15	не только	24	7
16	для него	3	6
17	с точки	11	6
18	при этом	6	6
19	конечно не	3	6
20	и это	2	6
21	и к	3	6
22	самом деле	3	6
23	ни в	17	5
24	все эти	16	5
25	только для	3	5
26	как бы	4	5
27	еще не	7	5
28	нуждается в	1	5
29	в чем	2	5
30	отношение к	1	5
31	все это	9	4
32	в нем	5	4
33	и все	8	4
34	но в	8	4
35	в этой	4	4
36	для всех	3	4
37	с ними	2	4
38	и ее	4	4
39	самого начала	1	4
40	и наконец	4	4
41	отнюдь не	10	4
42	его в	2	4
43	но и	14	4
44	на самом	5	4
45	только в	23	4
46	в его	3	4
47	и даже	9	4
48	и на	3	4
49	так и	10	4
50	с самого	1	4
51	и не	28	4
52	и может	2	4
53	как мы	3	4
54	можно сказать	5	4
55	хотя бы	7	4
56	с ее	2	4
57	так как	5	4
58	ребенка и	1	3
59	и она	1	3
60	могут быть	1	3
61	учение о	3	3
62	представлений и	1	3
63	по крайней	6	3
64	как это	3	3
65	по сравнению	1	3
66	и есть	4	3
67	вместе с	5	3
68	во всяком	8	3
69	мира и	1	3
70	и потому	7	3
71	том что	12	3
72	на этой	2	3
73	в основе	1	3
74	что в	3	3
75	жизни и	5	3
76	едва ли	10	3
77	и др	1	3
78	то что	15	3
79	и как	3	3
80	между ними	1	3
81	для сознания	1	3
82	во всех	4	3
83	только на	2	3
84	и притом	2	3
85	во время	1	3
86	в области	3	3
87	с другими	3	3
88	большинстве случаев	1	3
89	всяком случае	4	3
90	до сих	1	3
91	этом смысле	3	3
92	в том	20	3
93	а в	4	3
94	чем не	1	3
95	сравнению с	1	3
96	и вот	1	3
97	сих пор	1	3
98	с их	1	3
99	крайней мере	6	3
100	в одном	4	3
101	в этих	5	3
102	и художественного	1	3
103	но отнюдь	1	2
104	связанные с	1	2
105	что оно	1	2
106	что и	3	2
107	а может	2	2
108	и исключительно	1	2
109	не могут	1	2
110	не есть	12	2
111	и вся	1	2
112	было бы	14	2
113	чувства и	1	2
114	совсем не	1	2
115	на высоте	1	2
116	войти в	1	2
117	но ведь	1	2
118	что это	2	2
119	меньше всего	3	2
120	для нас	6	2
121	в частности	2	2
122	но зато	1	2
123	и так	1	2
124	с ним	4	2
125	и для	4	2
126	того же	2	2
127	образов и	1	2
128	оно и	1	2
129	и о	5	2
130	понятия и	3	2
131	на два	1	2
132	и по	2	2
133	он не	2	2
134	что мы	3	2
135	никогда не	1	2
136	можно назвать	2	2
137	по своему	6	2
138	к другим	1	2
139	всех других	2	2
140	другими словами	3	2
141	между собой	2	2
142	для этого	2	2
143	с этим	4	2
144	что он	8	2
145	да еще	1	2
146	во сне	1	2
147	поэтому и	1	2
148	и этот	3	2
149	в пределах	2	2
150	только и	5	2
151	об его	2	2
152	для меня	1	2
153	сознания и	3	2
154	в начале	3	2
155	не менее	10	2
156	в своей	4	2
157	на них	1	2
158	как и	6	2
159	нет и	2	2
160	не будет	2	2
161	и говорить	1	2
162	этой ступени	1	2
163	за пределы	2	2
164	есть в	7	2
165	не знает	1	2
166	находится в	1	2
167	остается и	1	2
168	не существует	5	2
169	в этот	1	2
170	и всех	2	2
171	из этих	1	2
172	у него	1	2
173	так же	5	2
174	только то	1	2
175	мы видим	1	2
176	что не	4	2
177	же как	1	2
178	в них	5	2
179	в самом	2	2
180	в каком	6	2
181	ни было	2	2
182	вообще не	3	2
183	если мы	5	2
184	не на	1	2
185	но это	6	2
186	с этой	1	2
187	на первый	1	2
188	нам кажется	2	2
189	из тех	1	2
190	между собою	2	2
191	и вообще	6	2
192	мы не	7	2
193	но как	3	2
194	сущность его	1	2
195	в жизни	3	2
196	со всеми	2	2
197	кажется что	2	2
198	существует только	1	2
199	говорить о	2	2
200	о том	5	2
201	то же	7	2
202	на основе	1	2
203	нечего и	1	2
204	что можно	1	2
205	в одно	6	2
206	или во	1	1
207	несмотря на	4	1
208	на путях	2	1
209	что эти	1	1
210	однако в	2	1
211	с самой	1	1
212	познание и	1	1
213	и жизнь	2	1
214	на его	2	1
215	освобождение от	1	1
216	чего же	1	1
217	мы только	2	1
218	в своих	1	1
219	если бы	8	1
220	а не	7	1
221	зависимости от	3	1
222	а то	2	1
223	случае нельзя	1	1
224	любовь и	1	1
225	искусства в	1	1
226	случае не	5	1
227	же в	4	1
228	выше мы	1	1
229	бы оно	1	1
230	и начинается	1	1
231	к нему	3	1
232	но так	2	1
233	не что	2	1
234	мы сказали	1	1
235	почти исключительно	1	1
236	ним и	1	1
237	который всегда	1	1
238	а потом	1	1
239	заметим что	3	1
240	в свою	1	1
241	хотя и	5	1
242	веры и	1	1
243	к этим	1	1
244	в отношениях	1	1
245	образов в	1	1
246	дело с	2	1
247	что такие	1	1
248	одной стороны	1	1
249	мышления не	1	1
250	вещей и	1	1
251	что при	1	1
252	на всю	1	1
253	и часто	1	1
254	в нашей	1	1
255	на все	2	1
256	и здесь	1	1
257	заметить что	1	1
258	до времени	1	1
259	того чтобы	2	1
260	а это	3	1
261	чем иным	2	1
262	как ее	1	1
263	и общества	1	1
264	уже не	5	1
265	представляет собою	1	1
266	в человеческом	2	1
267	сделать некоторые	1	1
268	всех областях	1	1
269	внимание на	1	1
270	так называемое	1	1
271	как известно	1	1
272	значение как	1	1
273	является и	3	1
274	иным как	2	1
275	по поводу	1	1
276	не являются	2	1
277	мы имеем	6	1
278	и самого	1	1
279	это в	1	1
280	еще более	2	1
281	почти во	1	1
282	что его	4	1
283	бы он	1	1
284	говорили что	1	1
285	а наоборот	2	1
286	если они	1	1
287	человека и	1	1
288	что если	1	1
289	уже в	4	1
290	всей этой	1	1
291	можно ли	3	1
292	той или	14	1
293	во всем	2	1
294	имеем в	3	1
295	мы должны	3	1
296	в конце	2	1
297	жизни таким	1	1
298	сам же	1	1
299	так ли	1	1
300	наконец все	1	1
301	не говорит	1	1
302	что может	1	1
303	говорит о	2	1
304	или к	2	1
305	не имеет	4	1
306	что она	4	1
307	к тому	3	1
308	был связан	1	1
309	у меня	2	1
310	как они	2	1
311	только что	2	1
312	в смысле	5	1
313	здесь имеем	1	1
314	вопрос о	1	1
315	но если	6	1
316	всех действительных	3	1
317	на другие	1	1
318	но эта	2	1
319	то ни	1	1
320	весь мир	2	1
321	в качестве	10	1
322	и прежде	2	1
323	как на	1	1
324	ясно из	1	1
325	без всякой	2	1
326	и что	2	1
327	с другой	7	1
328	и три	1	1
329	вовсе не	21	1
330	который только	1	1
331	и быть	1	1
332	оно более	3	1
333	в эпоху	1	1
334	случайные и	1	1
335	и об	1	1
336	не случайно	1	1
337	человека все	1	1
338	в атмосфере	1	1
339	остановимся на	2	1
340	мы считаем	1	1
341	общего с	2	1
342	видим и	2	1
343	как нам	1	1
344	ничего не	1	1
345	и то	2	1
346	для них	2	1
347	часто и	1	1
348	его интересует	1	1
349	и духовную	1	1
350	человека в	3	1
351	только при	6	1
352	и мышления	3	1
353	так было	1	1
354	тот же	2	1
355	этих двух	1	1
356	ему это	1	1
357	ведь это	1	1
358	том смысле	2	1
359	не был	1	1
360	хотя в	1	1
361	бы то	1	1
362	и особенно	1	1
363	не будем	2	1
364	столь же	2	1
365	страха и	1	1
366	это было	2	1
367	важно только	1	1
368	не дает	1	1
369	дело в	2	1
370	когда он	1	1
371	в ней	7	1
372	без всякого	4	1
373	к такой	1	1
374	эти основные	1	1
375	уже и	3	1
376	входить в	1	1
377	на чем	1	1
378	идеи и	1	1
379	это просто	1	1
380	и представления	1	1
381	это только	1	1
382	себя в	2	1
383	данном случае	5	1
384	и принцип	1	1
385	по мнению	1	1
386	все время	2	1
387	однако не	4	1
388	нас здесь	1	1
389	что здесь	6	1
390	но не	5	1
391	своем месте	1	1
392	что представляет	1	1
393	работе мы	2	1
394	новых и	1	1
395	и делает	1	1
396	было с	1	1
397	обработке и	2	1
398	в связи	3	1
399	нет ничего	3	1
400	нем и	1	1
401	человеческого организма	2	1
402	эти два	1	1
403	даже и	13	1
404	развития в	1	1
405	как раз	4	1
406	даже самое	1	1
407	они являются	1	1
408	имеем дело	3	1
409	он прежде	1	1
410	он является	1	1
411	них свои	1	1
412	можно было	4	1
413	где же	1	1
414	объяснения всех	1	1
415	вообще нет	1	1
416	ничего общего	5	1
417	в нашем	12	1
418	в данном	6	1
419	символов которые	1	1
420	только путем	1	1
421	а вместе	2	1
422	отношений между	1	1
423	мы говорили	1	1
424	отличается от	4	1
425	и еще	1	1
426	и представить	1	1
427	или только	1	1
428	всего как	1	1
429	жизни но	1	1
430	и самый	1	1
431	у самого	1	1
432	ощущения представления	1	1
433	связи с	3	1
434	нашего сознания	1	1
435	образов миф	1	1
436	же и	3	1
437	иное как	2	1
438	это уже	3	1
439	цель которых	1	1
440	в виду	6	1
441	жизни мы	1	1
442	этой точки	1	1
443	мы здесь	2	1
444	этот мир	1	1
445	никакому сомнению	1	1
446	что же	1	1
447	сказать о	3	1
