N	2gram	Bakhtin_Pr_4	Literetu
1	не только	14	24
2	при этом	5	19
3	но и	12	17
4	в том	9	16
5	а не	11	16
6	в частности	1	15
7	том что	4	14
8	может быть	23	13
9	и не	27	12
10	в этом	16	12
11	в своем	3	11
12	своего рода	4	11
13	прежде всего	9	11
14	то что	4	10
15	или иначе	1	9
16	в целом	1	8
17	так или	1	8
18	не в	10	8
19	и в	46	8
20	только в	6	8
21	как это	1	8
22	я и	1	7
23	как бы	19	7
24	в себе	7	7
25	не менее	2	7
26	в его	9	7
27	уже не	4	7
28	то есть	40	6
29	как и	12	6
30	точки зрения	11	6
31	и сам	5	6
32	связи с	1	6
33	в жизни	5	6
34	себя в	3	6
35	одним из	3	5
36	то же	6	5
37	отличие от	3	5
38	как в	4	5
39	не столько	1	5
40	в отличие	3	5
41	в то	5	5
42	для себя	1	5
43	же время	5	5
44	что он	6	5
45	уже в	4	5
46	не может	19	5
47	в данном	2	5
48	я в	1	5
49	с его	5	5
50	тем самым	1	5
51	в своей	3	4
52	еще не	7	4
53	но не	4	4
54	в этой	3	4
55	в художественном	2	4
56	все же	4	4
57	по преимуществу	1	4
58	не как	3	4
59	в силу	1	4
60	с собой	3	4
61	лишь в	2	4
62	духовной жизни	1	4
63	в чужом	4	4
64	для этого	2	4
65	и его	6	4
66	данном случае	1	4
67	никогда не	6	4
68	так и	4	4
69	чужого сознания	1	4
70	еще в	1	4
71	другого сознания	1	4
72	в формах	3	4
73	и тем	2	4
74	в конце	3	4
75	друг друга	6	4
76	как раз	7	4
77	и т.п	14	4
78	о себе	5	4
79	в связи	1	4
80	со стороны	1	4
81	это не	5	4
82	в своих	1	4
83	например в	4	3
84	в сфере	1	3
85	и есть	1	3
86	тем же	3	3
87	также и	3	3
88	по отношению	5	3
89	в самом	9	3
90	бы не	2	3
91	с их	1	3
92	таким образом	4	3
93	той же	3	3
94	его в	1	3
95	в повестях	1	3
96	далеко не	3	3
97	он и	4	3
98	несмотря на	1	3
99	в их	4	3
100	но в	6	3
101	том же	4	3
102	что ему	1	3
103	дело в	3	3
104	одна из	2	3
105	не должен	1	3
106	в области	1	3
107	к себе	6	3
108	всего в	1	3
109	в виду	4	3
110	в пределах	10	3
111	приводит к	4	3
112	по своей	3	3
113	один из	1	3
114	потому что	4	3
115	при всей	1	3
116	у него	5	3
117	и даже	3	3
118	с другой	3	3
119	еще и	4	3
120	и др	1	3
121	не было	2	3
122	да и	4	3
123	при всем	2	3
124	жизни и	5	3
125	что в	4	3
126	а в	2	3
127	же и	4	3
128	во всяком	2	3
129	повестях белкина	1	2
130	чтобы не	1	2
131	человека и	3	2
132	должно стать	1	2
133	того же	3	2
134	и то	1	2
135	самом деле	4	2
136	к своей	1	2
137	из его	1	2
138	должна быть	2	2
139	и само	2	2
140	та же	1	2
141	в сущности	7	2
142	на себя	4	2
143	из того	1	2
144	то это	3	2
145	как правило	1	2
146	могло быть	1	2
147	а только	1	2
148	и нет	4	2
149	мысль в	1	2
150	все эти	4	2
151	из этих	3	2
152	тому же	1	2
153	во многих	1	2
154	как он	3	2
155	в нем	17	2
156	героя с	2	2
157	не к	3	2
158	на этом	3	2
159	самим собой	2	2
160	для нее	1	2
161	было бы	3	2
162	на почве	2	2
163	пушкина в	1	2
164	в слове	3	2
165	от языка	1	2
166	бы на	1	2
167	от своего	1	2
168	что такое	2	2
169	а как	2	2
170	всяком случае	1	2
171	с точки	9	2
172	мы в	1	2
173	в авторском	1	2
174	от себя	1	2
175	что я	6	2
176	однако в	1	2
177	даже в	1	2
178	освободиться от	1	2
179	раз и	4	2
180	при всех	1	2
181	вплоть до	1	2
182	дело не	1	2
183	мышления и	1	2
184	жизни не	2	2
185	и является	2	2
186	в сознании	1	2
187	как будто	1	2
188	знаковом материале	1	2
189	могут быть	2	2
190	к тому	2	2
191	у достоевского	16	2
192	в себя	4	2
193	но при	3	2
194	самим собою	3	2
195	роль в	1	2
196	читателя в	1	2
197	на том	2	2
198	в мире	3	2
199	ту же	2	2
200	или иной	2	2
201	в другом	2	2
202	о том	5	2
203	с одной	1	2
204	воздействия на	1	2
205	обращается к	1	2
206	не могло	2	2
207	между тем	2	2
208	во втором	1	2
209	и только	3	2
210	хотя бы	2	2
211	от автора	2	2
212	только на	3	2
213	то и	2	2
214	что не	1	2
215	что для	1	2
216	для него	2	2
217	тем что	3	2
218	одной стороны	1	2
219	за пределы	5	2
220	превращается в	4	2
221	не на	1	2
222	все более	1	2
223	нет ничего	1	2
224	автора в	1	2
225	если оно	2	2
226	для понимания	2	2
227	не любил	1	2
228	можно было	2	2
229	своей собственной	1	2
230	все они	1	2
231	не есть	1	2
232	отношению к	5	2
233	на это	1	2
234	по поводу	1	2
235	этого романа	2	1
236	и наказания	3	1
237	же как	2	1
238	на самом	1	1
239	не показывает	2	1
240	перед лицом	1	1
241	между двумя	3	1
242	к другому	5	1
243	установка на	3	1
244	достоевского в	8	1
245	оно было	1	1
246	определяется в	1	1
247	жизни здесь	1	1
248	ни были	1	1
249	несколько иной	1	1
250	мы не	4	1
251	преступления и	3	1
252	все последующее	1	1
253	так я	2	1
254	вопрос о	2	1
255	этом не	1	1
256	не была	2	1
257	себя лишь	1	1
258	на чужое	11	1
259	и чужого	1	1
260	и самой	1	1
261	я живу	1	1
262	и он	6	1
263	это время	1	1
264	в xix	1	1
265	достоевского с	1	1
266	он сам	2	1
267	в различных	3	1
268	тем как	2	1
269	достоевского или	1	1
270	но как	1	1
271	в сторону	1	1
272	отношение к	3	1
273	диалогическими отношениями	1	1
274	выразить себя	1	1
275	один и	1	1
276	борисе годунове	1	1
277	в центре	3	1
278	в одной	2	1
279	без другого	1	1
280	князя мышкина	3	1
281	чужого слова	23	1
282	как к	1	1
283	пределах одной	1	1
284	как нам	2	1
285	однако не	1	1
286	перед нами	12	1
287	мы можем	4	1
288	и слова	2	1
289	могли бы	1	1
290	и как	2	1
291	в сне	2	1
292	и художественного	1	1
293	духа и	1	1
294	художественного мира	1	1
295	со своей	1	1
296	себе как	2	1
297	как то	1	1
298	в нашем	1	1
299	если мы	5	1
300	и двух	1	1
301	мы чувствуем	2	1
302	на то	3	1
303	так сказать	5	1
304	и лучше	1	1
305	он не	4	1
306	в диалоге	3	1
307	свою собственную	1	1
308	к одному	6	1
309	и вот	1	1
310	у пушкина	2	1
311	в плане	1	1
312	оказывается невозможным	1	1
313	и по	2	1
314	но дело	2	1
315	не бывает	1	1
316	но все	2	1
317	человека в	1	1
318	значительной степени	1	1
319	я вам	1	1
320	этом последнем	1	1
321	в одну	1	1
322	в каждом	6	1
323	оно и	2	1
324	а затем	1	1
325	а то	3	1
326	об этой	1	1
327	и с	7	1
328	а по	1	1
329	большинстве случаев	8	1
330	знает что	1	1
331	его личности	1	1
332	может стать	2	1
333	которая как	1	1
334	и мы	1	1
335	смерть и	1	1
336	в них	1	1
337	и вы	1	1
338	их как	2	1
339	но лишь	1	1
340	в ее	1	1
341	мы имеем	3	1
342	романы достоевского	1	1
343	не всегда	1	1
344	и уже	1	1
345	князя андрея	1	1
346	должно быть	4	1
347	все произведение	1	1
348	такой же	3	1
349	автора и	2	1
350	в один	1	1
351	который как	1	1
352	в борисе	1	1
353	высказывание из	1	1
354	в этих	4	1
355	во второй	1	1
356	вот она	1	1
357	в романтизме	1	1
358	в отношении	3	1
359	характер это	1	1
360	в условиях	3	1
361	в которых	2	1
362	собою а	1	1
363	однако он	1	1
364	одном из	2	1
365	для изучения	1	1
366	остается вне	1	1
367	превратиться в	1	1
368	если бы	3	1
369	ни было	1	1
370	не могли	2	1
371	вовсе не	9	1
372	а вот	1	1
373	к собственному	1	1
374	между людьми	1	1
375	произведения как	1	1
376	она не	3	1
377	авторскому замыслу	1	1
378	самого начала	1	1
379	тогда когда	1	1
380	во время	1	1
381	и сама	1	1
382	на него	3	1
383	когда они	1	1
384	о них	1	1
385	что вы	1	1
386	его участников	1	1
387	иметь в	1	1
388	во всякой	1	1
389	но только	1	1
390	момент является	1	1
391	классицизма в	1	1
392	и всегда	1	1
393	от чужого	1	1
394	и соответственно	1	1
395	при наличии	1	1
396	показывает нам	1	1
397	а во	1	1
398	не ставит	1	1
399	пиковой даме	1	1
400	другой стороны	3	1
401	xix веке	1	1
402	изнутри и	1	1
403	именно его	1	1
404	для нас	2	1
405	о нем	6	1
406	для осуществления	1	1
407	другого но	1	1
408	самой этой	2	1
409	только с	1	1
410	с другом	5	1
411	стиля как	1	1
412	в стиле	2	1
413	и времени	2	1
414	указание на	1	1
415	отличается от	3	1
416	с авторской	1	1
417	и другим	1	1
418	что при	1	1
419	одним и	1	1
420	на предмет	6	1
421	глубоко в	1	1
422	как мы	12	1
423	как один	1	1
424	людей в	2	1
425	так в	2	1
426	до своего	1	1
427	в произведении	2	1
428	с самого	1	1
429	к жизни	2	1
430	сознания с	1	1
431	предметом нашего	1	1
432	что может	1	1
433	на нее	1	1
434	или в	8	1
435	авторского замысла	1	1
436	этого чужого	1	1
437	с самим	5	1
438	собой в	1	1
439	таковы что	1	1
440	письмо как	1	1
441	в диалог	1	1
442	с этого	1	1
443	в эпоху	1	1
444	на всю	1	1
445	в словах	4	1
446	он остается	1	1
447	но может	1	1
448	же такой	1	1
449	спрашивает он	1	1
450	и здесь	4	1
451	не был	1	1
452	и т.д	3	1
453	голоса в	1	1
454	никак не	3	1
455	и что	3	1
456	его жизни	1	1
457	можно сказать	4	1
458	это должно	1	1
459	в значительной	1	1
460	других людей	1	1
461	все в	2	1
462	достоевского всегда	1	1
463	автора на	1	1
464	к нему	5	1
465	авторского высказывания	1	1
466	во всех	5	1
