N	2gram	Vygotskiy__6	Komedia
1	и в	28	22
2	и не	11	21
3	том что	19	13
4	таким образом	18	12
5	в том	28	12
6	так как	10	11
7	ни в	1	10
8	потому что	22	10
9	в самом	8	9
10	до сих	3	9
11	вместе с	7	9
12	сих пор	3	9
13	в этом	27	8
14	его в	6	8
15	в своем	7	8
16	о том	1	8
17	если бы	7	8
18	в его	3	8
19	что и	4	8
20	что он	18	8
21	едва ли	1	7
22	то же	7	7
23	при этом	3	7
24	не по	3	7
25	об этом	1	7
26	в конце	2	7
27	о чем	1	7
28	только что	2	7
29	а в	2	7
30	в свою	1	7
31	того же	7	6
32	самом деле	2	6
33	еще не	8	6
34	так что	6	6
35	в то	6	6
36	и его	3	6
37	к тому	10	6
38	того чтобы	10	6
39	свою очередь	1	6
40	ясно что	4	6
41	и что	6	6
42	для того	8	6
43	может быть	13	6
44	как раз	6	6
45	во время	1	6
46	к этому	1	6
47	что его	1	5
48	отношение к	7	5
49	но в	5	5
50	не только	16	5
51	а по	3	5
52	он не	7	5
53	в своей	2	5
54	в которых	2	5
55	не менее	2	5
56	связи с	3	5
57	хотя и	3	5
58	с ним	2	5
59	к нему	1	5
60	что в	17	5
61	по отношению	10	5
62	из них	2	5
63	тем что	8	5
64	прежде всего	2	5
65	как это	3	5
66	все это	2	5
67	с другой	2	4
68	нет и	1	4
69	отнюдь не	1	4
70	все же	2	4
71	когда он	2	4
72	то что	28	4
73	в себе	4	4
74	что она	1	4
75	но все	1	4
76	и с	1	4
77	должен был	3	4
78	с тем	5	4
79	несмотря на	2	4
80	точки зрения	13	4
81	не в	4	4
82	в отношении	10	4
83	самого начала	7	4
84	у него	2	4
85	и здесь	3	4
86	с самого	7	4
87	друг друга	4	4
88	так и	6	4
89	между собой	9	4
90	с помощью	13	4
91	вовсе не	1	4
92	само собой	2	4
93	но и	10	4
94	до конца	3	4
95	а не	3	4
96	в связи	2	4
97	бы в	3	4
98	тем более	1	4
99	так же	15	4
100	над ней	1	3
101	который в	1	3
102	к началу	1	3
103	из того	5	3
104	с его	3	3
105	в ее	1	3
106	с этим	4	3
107	и к	6	3
108	тем же	1	3
109	в которой	7	3
110	представляет собой	3	3
111	в этой	5	3
112	и тот	1	3
113	как он	1	3
114	на то	4	3
115	в нем	7	3
116	прежде чем	1	3
117	приводит к	6	3
118	было бы	9	3
119	в них	3	3
120	все равно	1	3
121	далеко не	1	3
122	как и	6	3
123	чем в	2	3
124	и еще	1	3
125	но если	4	3
126	том как	2	3
127	с точки	10	3
128	тем не	1	3
129	их в	1	3
130	не имеет	6	3
131	никогда не	8	3
132	же самое	6	3
133	на это	1	3
134	в глаза	1	3
135	по собственному	1	3
136	в двух	1	3
137	с одной	1	3
138	в начале	1	3
139	мы можем	9	3
140	отношению к	10	3
141	в других	2	3
142	и даже	1	3
143	на этот	4	3
144	один из	3	3
145	если не	1	3
146	в частности	4	3
147	не может	19	3
148	конечно не	1	3
149	по своему	2	3
150	одной стороны	1	3
151	как бы	11	3
152	с этой	2	3
153	в целом	3	3
154	бы он	1	3
155	не знает	3	3
156	дело с	2	3
157	все что	1	3
158	отношения к	3	2
159	из его	1	2
160	в и	1	2
161	мы не	6	2
162	в сущности	7	2
163	время как	5	2
164	представление о	1	2
165	и он	1	2
166	и на	5	2
167	во всех	4	2
168	отличие от	1	2
169	за пределы	1	2
170	что они	2	2
171	как в	3	2
172	стороны и	1	2
173	в известной	1	2
174	целый ряд	4	2
175	в результате	1	2
176	и хотя	1	2
177	не приходится	1	2
178	то обстоятельство	1	2
179	раз в	3	2
180	только один	1	2
181	если он	2	2
182	на его	3	2
183	состоит в	2	2
184	возвращение к	1	2
185	в силу	17	2
186	человека в	1	2
187	не с	2	2
188	с другими	2	2
189	это не	5	2
190	который по	1	2
191	не ясно	1	2
192	как видно	1	2
193	в развитии	24	2
194	остается в	2	2
195	не мог	1	2
196	и без	1	2
197	в котором	2	2
198	в их	3	2
199	начиная от	1	2
200	в одном	2	2
201	что эта	2	2
202	тому что	11	2
203	она не	2	2
204	что с	3	2
205	что происходит	1	2
206	что ему	1	2
207	дело не	1	2
208	что их	3	2
209	в основе	3	2
210	больше чем	3	2
211	положение вещей	1	2
212	в области	6	2
213	в руки	1	2
214	одним из	2	2
215	известной степени	2	2
216	ли не	1	2
217	и это	1	2
218	как мы	10	2
219	и о	1	2
220	без всякого	1	2
221	то время	6	2
222	можно было	7	2
223	от своей	1	2
224	хотя это	1	2
225	именно потому	2	2
226	в другом	2	2
227	на вопрос	2	2
228	аналогии с	1	2
229	и во	1	2
230	между тем	1	2
231	нуждается в	3	2
232	речь шла	1	2
233	все время	3	2
234	не как	1	2
235	тот же	1	2
236	должен быть	1	2
237	и ее	1	2
238	в качестве	4	2
239	если мы	2	2
240	за ним	2	2
241	этот раз	1	2
242	мы знаем	4	2
243	понимает что	1	2
244	до того	3	2
245	этом отношении	3	2
246	они будут	1	2
247	от того	10	2
248	представляют собой	3	2
249	один шаг	1	2
250	а на	1	2
251	обстоятельство что	1	2
252	что мы	11	2
253	под влиянием	1	2
254	ближе к	1	2
255	он и	1	2
256	до этого	1	2
257	его на	1	2
258	из которых	1	2
259	к своему	1	2
260	в пределах	5	2
261	не могут	5	2
262	сравнению с	14	2
263	по существу	2	2
264	этом случае	2	2
265	чем к	1	2
266	и все	5	2
267	конце концов	1	2
268	иначе обстоит	1	2
269	не владеет	1	2
270	обстоит дело	1	2
271	а о	1	2
272	между ними	7	2
273	только как	1	2
274	другой стороны	2	2
275	совершенно не	1	2
276	из этого	2	2
277	по сравнению	15	2
278	в своих	3	2
279	это в	2	2
280	в силе	2	1
281	например в	4	1
282	близкое к	1	1
283	причины в	1	1
284	а из	2	1
285	за которым	1	1
286	же по	1	1
287	в первом	4	1
288	к другому	4	1
