N	3gram	Vygotskiy__5	Myshleni
1	в том что	14	17
2	вместе с тем	3	10
3	мы могли бы	4	7
4	заключается в том	6	7
5	для того чтобы	19	7
6	в отличие от	2	6
7	так же как	2	6
8	с самого начала	3	6
9	в собственном смысле	1	6
10	в зависимости от	6	5
11	можно было бы	3	5
12	с одной стороны	12	5
13	тот факт что	4	5
14	друг с другом	3	5
15	и того же	2	4
16	является то что	2	4
17	с помощью слов	1	4
18	то время как	1	4
19	же как и	1	4
20	смысле этого слова	1	4
21	в то время	1	4
22	одного и того	2	4
23	о том что	6	3
24	состоит в том	2	3
25	сами по себе	2	3
26	в этом отношении	3	3
27	бы сказать что	2	3
28	по сравнению с	4	3
29	а с другой	4	3
30	в последнее время	1	3
31	с другой стороны	5	3
32	мы видели что	1	3
33	не мог бы	1	3
34	то обстоятельство что	1	3
35	с тем что	3	3
36	на то что	16	3
37	могли бы сказать	2	3
38	так же точно	5	3
39	таким образом что	3	2
40	в том виде	1	2
41	том виде как	1	2
42	только потому что	1	2
43	имеет дело с	2	2
44	говорит об этом	1	2
45	этой точки зрения	1	2
46	мы никогда не	2	2
47	и той же	2	2
48	по отношению к	1	2
49	согласны в том	1	2
50	в этом смысле	1	2
51	в силу того	1	2
52	и в этом	1	2
53	на первый план	2	2
54	то что в	2	2
55	заключает в себе	4	2
56	и то что	3	2
57	потому что оно	1	2
58	то что мы	2	2
59	не может быть	2	2
60	того или иного	1	2
61	силу того что	1	2
62	собственном смысле слова	1	2
63	из которых каждый	1	2
64	вполне совпадает с	1	2
65	с этой точки	1	2
66	в свою очередь	1	2
67	само по себе	2	2
68	той или иной	2	2
69	и что оно	1	2
70	одной и той	2	2
71	по своему психологическому	1	1
72	в психологии не	1	1
73	для нас важно	1	1
74	в другом месте	1	1
75	своему психологическому значению	1	1
76	том что в	1	1
77	том что она	1	1
78	том что с	1	1
79	с тем мы	1	1
80	в следующем виде	1	1
81	не в состоянии	3	1
82	что иное как	2	1
83	мы видим таким	1	1
84	мы должны будем	2	1
85	эта особенность состоит	1	1
86	в самых общих	1	1
87	другой стороны он	1	1
88	что в основе	1	1
89	в состоянии объяснить	2	1
90	обе эти тенденции	1	1
91	показывает что в	2	1
92	более или менее	1	1
93	с достаточной ясностью	1	1
94	сводится исключительно к	1	1
95	совершенно ином виде	1	1
96	во многих случаях	1	1
97	самого начала в	1	1
98	как говорит сам	1	1
99	то же самое	3	1
100	влечет за собой	1	1
101	в этом случае	2	1
102	как это делает	2	1
103	между собой в	1	1
104	шаг вперед по	1	1
105	совпадает с тем	1	1
106	с точки зрения	2	1
107	принять во внимание	2	1
108	до сих пор	5	1
109	противоречие заключается в	1	1
110	сам по себе	3	1
111	того что мы	1	1
112	по отношению ко	1	1
113	из того что	3	1
114	к тому чтобы	1	1
115	ни в каком	1	1
116	обратить внимание на	2	1
117	том или ином	1	1
118	в приложении к	1	1
119	бы если бы	1	1
120	как если бы	1	1
121	тем стоит только	1	1
122	но все они	1	1
123	в применении к	1	1
124	во внимание что	1	1
125	и что в	3	1
126	не что иное	2	1
127	в данном случае	2	1
128	в основе его	1	1
129	все эти три	1	1
130	в том чтобы	2	1
131	и тем же	3	1
132	как раз обратным	1	1
133	не только в	2	1
134	что речь в	1	1
135	и в его	1	1
136	все же не	1	1
137	содержание и форму	1	1
138	выступает на первый	1	1
139	же самую мысль	1	1
140	мы будем иметь	1	1
141	так как это	3	1
142	это положение не	1	1
143	так как они	1	1
144	совпадают с теми	1	1
145	конце концов к	1	1
146	не могут быть	1	1
147	это вполне совпадает	1	1
148	имеем дело с	1	1
149	указывает на то	2	1
150	приводит к тому	1	1
151	потому что она	1	1
152	мы говорили выше	2	1
153	никогда не могли	1	1
154	друг к другу	4	1
155	на которых мы	1	1
156	в своих исследованиях	1	1
157	и в том	1	1
158	состоянии объяснить нам	1	1
159	и здесь этот	1	1
160	в совершенно ином	1	1
161	одним и тем	3	1
162	остановиться на этом	1	1
163	что в самом	1	1
164	это означает что	1	1
165	мы таким образом	1	1
166	если обратиться к	1	1
167	было бы формулировать	1	1
168	исследование показало что	1	1
169	по себе как	1	1
170	остается при этом	1	1
171	и как бы	4	1
172	вперед по сравнению	1	1
173	с таким образом	2	1
174	мы не можем	1	1
175	раз обратным образом	1	1
176	из которых складывается	1	1
177	одной стороны он	1	1
178	виде как она	1	1
179	этот процесс мы	1	1
180	ничего общего с	1	1
181	если бы мы	2	1
182	и в самом	2	1
183	видим таким образом	1	1
184	ни одна из	1	1
185	в этом заключается	1	1
186	что обе эти	1	1
187	всякий раз когда	1	1
188	можем представить себе	1	1
189	кладет в основу	1	1
190	но этим самым	1	1
191	друг от друга	2	1
192	вовсе не необходимо	1	1
193	это имеет место	1	1
194	по этому поводу	4	1
195	к тому что	6	1
196	именно в силу	1	1
197	если принять во	1	1
198	факт что в	1	1
199	особенность состоит в	1	1
200	и в результате	2	1
201	мы увидим что	6	1
202	в конце концов	2	1
203	мы совсем не	1	1
