N	2gram	Tiupa_Hudo_1	Istorich
1	и в	14	28
2	и т	11	25
3	может быть	5	25
4	т д	3	22
5	а не	12	15
6	не может	7	15
7	никогда не	6	14
8	мы должны	1	13
9	для нас	1	13
10	то же	9	12
11	не только	12	12
12	что в	6	12
13	только в	5	11
14	мы не	2	10
15	все же	3	10
16	и что	2	10
17	что он	9	10
18	но и	5	10
19	прежде всего	11	10
20	т е	4	10
21	не в	7	9
22	так и	13	9
23	о том	12	9
24	то что	8	9
25	в том	12	9
26	и не	2	9
27	в этом	11	8
28	но в	5	8
29	если бы	3	8
30	в ней	4	7
31	это не	7	7
32	еще не	7	7
33	и др	1	7
34	что мы	1	7
35	том что	16	7
36	было бы	6	7
37	в этих	5	7
38	а в	7	7
39	в этой	8	6
40	это тоже	1	6
41	его в	3	6
42	тем не	4	6
43	не менее	5	6
44	к тому	7	6
45	вслед за	1	6
46	так как	1	6
47	представляют собой	2	6
48	с другой	1	6
49	когда он	1	6
50	видно что	2	6
51	например в	2	5
52	вопрос о	2	5
53	что они	1	5
54	в своем	4	5
55	более или	1	5
56	что она	4	5
57	в силу	1	5
58	их в	1	5
59	или менее	1	5
60	не будем	1	5
61	на основе	2	5
62	в дальнейшем	1	5
63	можно было	5	5
64	восходит к	1	5
65	в его	8	5
66	но не	3	5
67	в качестве	9	5
68	в одном	1	5
69	до сих	2	5
70	сих пор	2	5
71	не знает	2	5
72	сказать что	1	5
73	героя в	2	5
74	и даже	3	4
75	и для	3	4
76	и на	3	4
77	как правило	6	4
78	чем это	1	4
79	не все	1	4
80	с этим	3	4
81	все эти	3	4
82	на то	4	4
83	волшебная сказка	1	4
84	но все	1	4
85	об этом	5	4
86	и с	4	4
87	с тем	1	4
88	как и	9	4
89	даже в	3	4
90	на него	2	4
91	в основе	1	4
92	находится в	1	4
93	связи с	4	4
94	здесь не	2	4
95	в пределах	3	4
96	так в	2	4
97	означает что	1	4
98	того что	4	4
99	с одной	1	4
100	потому что	5	4
101	так что	2	4
102	мы знаем	2	4
103	превращается в	3	4
104	один из	4	4
105	одной стороны	1	4
106	могут быть	1	4
107	там где	1	4
108	друг с	1	4
109	как будто	4	4
110	все это	2	4
111	в связи	3	4
112	это так	2	4
113	хотя бы	1	4
114	но это	1	4
115	и другие	1	4
116	они не	2	4
117	данная работа	1	3
118	также и	1	3
119	начинается с	2	3
120	мы здесь	1	3
121	исходит из	1	3
122	я не	1	3
123	ему в	1	3
124	и он	5	3
125	сравнивать с	1	3
126	по отношению	8	3
127	перед нами	5	3
128	к чему	1	3
129	точку зрения	1	3
130	при этом	12	3
131	ключ к	2	3
132	не как	1	3
133	и по	3	3
134	на этом	3	3
135	же не	1	3
136	в другом	2	3
137	из них	4	3
138	в их	2	3
139	бы быть	1	3
140	по себе	2	3
141	раз и	1	3
142	в то	8	3
143	дело в	1	3
144	с другом	1	3
145	сказки в	1	3
146	же самое	1	3
147	как мы	3	3
148	бы дать	1	3
149	в образе	1	3
150	с того	2	3
151	в которую	1	3
152	в какой	1	3
153	в стороне	1	3
154	и его	5	3
155	уже не	7	3
156	следовало бы	1	3
157	в начале	2	3
158	или даже	1	3
159	тем что	3	3
160	в форме	2	3
161	именно в	7	3
162	мы еще	1	3
163	как это	1	3
164	из которых	1	3
165	что же	2	3
166	длинные волосы	1	3
167	будто бы	3	3
168	в целях	1	3
169	отношению к	8	3
