N	3gram	Voloshinov_1	FransuaR
1	в то же	5	6
2	то же время	5	6
3	с точки зрения	10	5
4	в эту эпоху	1	4
5	но и в	1	4
6	до сих пор	3	4
7	не может быть	3	4
8	в этом отношении	2	3
9	но в то	3	3
10	с одной стороны	1	3
11	в свое время	1	3
12	о том что	1	3
13	нужно сказать что	1	3
14	как мы уже	4	3
15	можно сказать что	3	2
16	не дает нам	1	2
17	только то что	2	2
18	в себе и	1	2
19	в собственном смысле	1	2
20	продолжает жить и	1	2
21	по сравнению с	1	2
22	смысл и значение	1	2
23	во всяком случае	3	2
24	яркое выражение в	1	2
25	но все же	1	2
26	как мы видели	4	2
27	и связанное с	1	1
28	мы знаем что	3	1
29	только потому что	1	1
30	для него только	1	1
31	в г в	1	1
32	дело в том	1	1
33	помимо воли и	1	1
34	это означает что	1	1
35	нужно дать ему	1	1
36	сказать где кончается	1	1
37	же мы должны	1	1
38	по отношению к	9	1
39	в настоящее время	1	1
40	так и его	1	1
41	в нем еще	1	1
42	рядом с ним	1	1
43	в одной из	1	1
44	своей силы и	1	1
45	целом ряде других	1	1
46	образом он дает	1	1
47	и не может	1	1
48	воли и сознания	1	1
49	до известной степени	1	1
50	всех этих явлений	1	1
51	таким образом в	1	1
52	а во время	1	1
53	для него уже	1	1
54	выражение в его	1	1
55	связанное с ним	1	1
56	и той же	1	1
57	он связан с	1	1
58	успех и признание	1	1
59	и без того	1	1
60	связанных с ними	2	1
61	далеко не всегда	3	1
62	же время это	1	1
63	это прежде всего	1	1
64	таким образом и	1	1
65	одно из наиболее	1	1
66	и тот же	2	1
67	переносит центр тяжести	1	1
68	в чем же	1	1
69	так и в	2	1
70	и в отношении	1	1
71	в какой степени	1	1
72	таким образом он	1	1
73	не могут быть	3	1
74	только в его	1	1
75	в материнское лоно	3	1
76	в целом ряде	1	1
77	но не только	1	1
78	мы видели что	1	1
79	один и тот	2	1
80	может быть ничего	1	1
81	во всех своих	1	1
82	в наше время	1	1
83	из наиболее ярких	1	1
84	всяком случае в	1	1
85	в этом случае	1	1
86	на самом деле	2	1
87	мы можем закончить	1	1
88	нам важно лишь	2	1
89	все же остальное	1	1
90	мы можем сказать	2	1
91	на этом мы	2	1
92	можем сказать что	2	1
93	не может его	1	1
94	выходит за пределы	1	1
95	и прежде всего	5	1
96	как бы второе	1	1
97	или во всяком	1	1
98	здесь нам важно	1	1
99	во второй половине	1	1
100	в большинстве случаев	4	1
101	это как бы	2	1
102	сказать что вся	1	1
103	одной и той	1	1
104	можно не только	1	1
105	вовсе не является	1	1
106	этом мы можем	1	1
107	для того чтобы	1	1
108	во всех его	1	1
109	в том что	4	1
110	теряет своей силы	1	1
111	не нуждается в	1	1
112	именно в области	1	1
113	не теряет своей	1	1
114	и значение в	1	1
