N	3gram	Bakhtin_Pr_2	FransuaR
1	в то же	5	6
2	то же время	5	6
3	с точки зрения	8	5
4	мы уже говорили	3	5
5	но и в	1	4
6	до сих пор	7	4
7	не может быть	4	4
8	но прежде всего	1	3
9	и во всех	1	3
10	но в то	3	3
11	с одной стороны	1	3
12	в большей или	1	3
13	или меньшей степени	1	3
14	о том что	1	3
15	большей или меньшей	1	3
16	с другой стороны	3	3
17	как мы уже	1	3
18	вполне понятно что	1	2
19	можно сказать что	1	2
20	в себе и	1	2
21	в собственном смысле	1	2
22	в значительной степени	1	2
23	во всяком случае	1	2
24	в пределах одной	1	2
25	но все же	2	2
26	уже во второй	1	1
27	в художественном творчестве	2	1
28	он совершенно не	1	1
29	прежде всего на	1	1
30	то есть не	1	1
31	прежде всего в	1	1
32	дело в том	1	1
33	а затем и	2	1
34	по отношению к	5	1
35	в этом последнем	1	1
36	в настоящее время	2	1
37	также и в	1	1
38	такие определения как	1	1
39	не в них	1	1
40	в том же	1	1
41	одной стороны и	1	1
42	как если бы	2	1
43	как необходимый момент	1	1
44	здесь не место	2	1
45	со всеми ее	1	1
46	и не может	4	1
47	не входит в	1	1
48	во время одной	1	1
49	и та же	2	1
50	одна из существеннейших	1	1
51	так как если	1	1
52	но здесь мы	1	1
53	что в нем	1	1
54	уже говорили что	2	1
55	его отношения к	1	1
56	на материале других	1	1
57	прежде всего как	1	1
58	таким образом и	1	1
59	но и на	1	1
60	в конце концов	2	1
61	так и в	1	1
62	и на материале	1	1
63	друг с другом	4	1
64	до некоторой степени	1	1
65	контекст в котором	1	1
66	ни на что	1	1
67	но эти явления	1	1
68	разобранные нами явления	2	1
69	время одной из	1	1
70	одна и та	2	1
71	самом деле в	1	1
72	и не о	1	1
73	но он есть	1	1
74	на самом деле	1	1
75	совершенно не учитывает	1	1
76	мы можем сказать	1	1
77	не только не	1	1
78	можем сказать что	1	1
79	и в самой	2	1
80	всем этим явлениям	1	1
81	она не только	1	1
82	как мы сказали	2	1
83	мы будем говорить	1	1
84	как мы видим	1	1
85	на то что	2	1
86	в большинстве случаев	8	1
87	после того как	1	1
88	сказать что вся	1	1
89	здесь тот же	1	1
90	рядом друг с	1	1
91	во всех его	1	1
92	в том что	1	1
93	как и в	3	1
94	поэтому мы и	1	1
