N	3gram	Vygotskiy__4	Myslijsy
1	по отношению к	1	8
2	в том что	12	7
3	до тех пор	2	6
4	не может быть	1	5
5	о том что	10	5
6	то же самое	6	4
7	до сих пор	3	4
8	и т п	3	4
9	с тем что	1	4
10	сам по себе	2	4
11	и в этом	3	4
12	можно сказать что	1	4
13	на то что	6	4
14	для того чтобы	19	4
15	на самом деле	5	3
16	внимание на то	2	3
17	с точки зрения	4	3
18	вместе с тем	2	3
19	не то что	3	3
20	во всяком случае	3	3
21	и т д	2	3
22	и таким образом	1	3
23	то же время	1	3
24	мы не можем	1	3
25	тем и другим	1	3
26	не только не	2	3
27	между тем и	1	3
28	в то же	1	3
29	таким образом что	2	2
30	что иное как	1	2
31	тех пор пока	2	2
32	в своем развитии	1	2
33	подобно тому как	1	2
34	в том и	1	2
35	бы не было	1	2
36	в таком случае	1	2
37	сами по себе	3	2
38	мы могли бы	1	2
39	то что в	3	2
40	на этот вопрос	1	2
41	так или иначе	1	2
42	то что она	1	2
43	очевидно что в	1	2
44	равно как и	1	2
45	то есть в	1	2
46	что и в	1	2
47	с тем и	1	2
48	не что иное	1	2
49	в высокой степени	1	2
50	и к тому	1	1
51	то следовало бы	1	1
52	в сущности есть	1	1
53	дело в том	1	1
54	да и не	2	1
55	а не в	1	1
56	и той же	2	1
57	ответить на этот	1	1
58	он может быть	1	1
59	вовсе не то	1	1
60	о том как	2	1
61	со всех сторон	1	1
62	обратите внимание на	2	1
63	потому что не	1	1
64	допустим что в	1	1
65	переходя от одного	1	1
66	а нечто совсем	1	1
67	на одном из	1	1
68	мы должны признать	1	1
69	так как мы	2	1
70	при этом мы	1	1
71	что все эти	1	1
72	и та же	2	1
73	а может быть	1	1
74	не было бы	1	1
75	что в нем	5	1
76	к тому чтобы	3	1
77	та и другая	1	1
78	и не может	1	1
79	точно так же	3	1
80	и здесь мы	1	1
81	что все это	1	1
82	по себе может	1	1
83	этот вопрос можно	1	1
84	и что это	1	1
85	то есть что	1	1
86	сказать что в	2	1
87	имеет в виду	1	1
88	в это время	2	1
89	и из этого	1	1
90	ничего общего с	1	1
91	или как говорит	1	1
92	если бы мы	2	1
93	в первый раз	3	1
94	что может быть	2	1
95	с одной стороны	3	1
96	чтобы ответить на	1	1
97	на первый взгляд	1	1
98	смысле этого слова	3	1
99	и без него	1	1
100	это не так	1	1
101	что этот образ	1	1
102	бы это было	1	1
103	в свою очередь	1	1
104	одно с другим	1	1
105	то что все	1	1
106	в себе всю	1	1
107	друг к другу	1	1
108	одна и та	2	1
109	с другой стороны	2	1
110	но если бы	2	1
111	все то что	11	1
112	с психологической стороны	1	1
113	в той же	1	1
114	таким образом в	2	1
115	человеческой природы и	1	1
116	что в сущности	1	1
117	на наших глазах	1	1
118	же самое что	2	1
119	заключается в том	3	1
120	в то время	2	1
121	в том чтобы	3	1
122	и вместе с	1	1
123	всего того что	1	1
124	из которых для	1	1
125	с самого начала	5	1
126	да и мы	1	1
127	и в самом	2	1
128	том и другом	1	1
129	и так как	1	1
130	надо было бы	1	1
131	речь идет о	2	1
132	новый и глубокий	1	1
133	что это не	2	1
134	по поводу этого	1	1
135	тем самым мы	1	1
136	к тому что	5	1
137	как во сне	1	1
138	в каком отношении	1	1
139	одной и той	2	1
140	все это совершенно	2	1
141	быть не может	1	1
142	по поводу этой	2	1
143	мы тем самым	1	1
144	как бы он	1	1
145	именно в том	2	1
146	что речь идет	1	1
