N	2gram	Tiupa_Narr_2	KulturaY
1	и т	2	39
2	потому что	2	25
3	т п	2	24
4	и в	13	23
5	не только	26	20
6	в том	14	19
7	в этом	13	18
8	и не	14	16
9	было бы	2	15
10	может быть	10	15
11	точки зрения	5	14
12	все эти	3	12
13	если бы	4	12
14	у нас	2	12
15	в самом	2	12
16	но в	6	11
17	том что	13	11
18	того чтобы	3	11
19	в области	2	11
20	а не	17	10
21	что в	4	10
22	самом деле	3	9
23	вопрос о	1	9
24	хотя бы	2	9
25	то что	8	9
26	можно было	2	9
27	вовсе не	2	9
28	для того	1	9
29	не может	8	9
30	с точки	2	8
31	не в	8	8
32	языка и	1	8
33	и что	2	8
34	в качестве	14	8
35	уже не	4	8
36	прежде всего	6	8
37	с другой	5	8
38	что это	4	7
39	все же	6	7
40	в нашем	2	7
41	в силу	4	7
42	и с	1	7
43	не менее	4	7
44	но и	15	7
45	с помощью	1	7
46	то же	4	6
47	но не	3	6
48	в этой	4	6
49	да и	3	6
50	это не	3	6
51	тем не	5	6
52	между тем	3	6
53	этот вопрос	1	6
54	что не	1	6
55	что мы	1	6
56	в речи	1	6
57	также и	1	5
58	мы имеем	3	5
59	я не	5	5
60	зависимости от	1	5
61	еще не	2	5
62	не следует	3	5
63	должна быть	2	5
64	что все	1	5
65	об этом	4	5
66	и тем	5	5
67	несмотря на	2	5
68	и здесь	2	5
69	не могут	1	5
70	ясно что	1	5
71	приводит к	1	5
72	в его	6	5
73	один из	3	5
74	что он	5	5
75	только в	11	5
76	всяком случае	1	5
77	вместе с	1	5
78	как это	4	5
79	что же	1	5
80	слова и	1	5
81	все это	1	5
82	этом смысле	1	5
83	таким образом	5	5
84	во всяком	1	5
85	в зависимости	1	4
86	говорить о	2	4
87	что я	3	4
88	в данном	10	4
89	со стороны	6	4
90	отнюдь не	4	4
91	однако не	2	4
92	перед нами	4	4
93	хотя и	5	4
94	бы и	1	4
95	на то	2	4
96	в нем	5	4
97	так и	9	4
98	должно быть	1	4
99	своего рода	9	4
100	можно ли	1	4
101	в то	5	4
102	не имеет	2	4
103	ничего не	6	4
104	к тому	9	4
105	но также	2	4
106	и о	1	4
107	или в	1	4
108	можно сказать	6	4
109	для нас	2	4
110	в нашей	1	4
111	ни в	1	4
112	в конце	4	4
113	в каком	1	4
114	в связи	1	4
115	в разговоре	1	4
116	как бы	6	4
117	в результате	2	4
118	сказать что	3	4
119	к этому	1	4
120	так же	2	4
121	того же	1	3
122	это и	1	3
123	что можно	1	3
124	не все	2	3
125	как в	5	3
126	данный момент	1	3
127	всего лишь	6	3
128	то и	3	3
129	он не	5	3
130	и по	3	3
131	на этом	1	3
132	что она	2	3
133	в процессе	2	3
134	же время	3	3
135	и его	3	3
136	связи с	1	3
137	как мы	1	3
138	в виду	1	3
139	в ней	2	3
140	здесь не	2	3
141	а в	9	3
142	те же	2	3
143	сводится к	9	3
144	никак не	3	3
145	а также	6	3
146	аналогии с	1	3
147	что и	2	3
148	в форме	5	3
149	того что	6	3
150	есть в	1	3
151	же в	4	3
152	у него	6	3
153	как раз	3	3
154	тем что	1	3
155	или иначе	2	3
156	именно в	2	3
157	в соответствии	3	3
158	на фоне	2	3
159	но для	2	3
160	своей собственной	2	3
161	этом отношении	3	3
162	но это	2	3
163	не знает	1	3
164	это так	1	3
165	точно так	2	3
166	гораздо более	1	3
167	отношения к	1	2
168	же как	2	2
169	и потому	1	2
170	на самом	2	2
171	тем же	1	2
172	по преимуществу	1	2
173	той же	2	2
174	так называемые	1	2
175	о роли	1	2
176	так или	1	2
177	мы будем	1	2
178	конечном счете	3	2
179	ответ на	5	2
180	очевидно что	1	2
181	отличие от	5	2
182	не просто	1	2
183	что они	3	2
184	в своем	6	2
185	что касается	1	2
186	могли бы	2	2
187	его к	1	2
188	за собой	1	2
189	и у	4	2
190	быть только	1	2
191	по словам	2	2
192	при этом	14	2
193	указания на	1	2
194	для данной	1	2
195	состоит в	12	2
196	лишь с	1	2
197	здесь мы	1	2
198	в другом	4	2
199	того или	3	2
200	данном случае	6	2
201	но уже	1	2
202	или о	1	2
203	достоевского и	2	2
204	соответствии с	3	2
205	как и	4	2
206	не всегда	1	2
207	бы на	2	2
208	и сейчас	1	2
209	в своей	4	2
210	таким же	1	2
211	никаких оснований	1	2
212	в отличие	5	2
213	в которых	1	2
214	и более	2	2
215	тем самым	5	2
216	в отношении	1	2
217	как можно	1	2
218	она не	1	2
219	может служить	2	2
220	дело не	1	2
221	но что	1	2
222	например что	1	2
223	в самой	1	2
224	оно не	2	2
225	иметь в	1	2
226	нам и	1	2
227	характер и	3	2
228	роль в	2	2
229	на том	3	2
230	что у	2	2
231	в плоскости	1	2
232	когда в	1	2
233	это только	1	2
234	по сравнению	1	2
235	как у	4	2
236	в конечном	3	2
237	к нему	1	2
238	в глазах	4	2
239	а именно	1	2
240	в современной	2	2
241	с той	1	2
242	большею частью	1	2
243	с ними	3	2
244	сколь бы	1	2
245	он уже	1	2
246	с одной	5	2
247	за этим	1	2
248	следовало бы	1	2
249	большинстве случаев	1	2
250	право говорить	1	2
251	не говорит	1	2
252	никогда не	6	2
253	и даже	3	2
254	ли это	1	2
255	говорить и	1	2
256	превращается в	2	2
257	на этот	1	2
258	не на	1	2
259	однако и	1	2
260	но оно	1	2
261	в частности	11	2
262	представить себе	3	2
263	о возможности	1	2
264	в той	5	2
265	за рамки	1	2
266	как будто	1	2
267	ли не	1	2
268	с этой	3	2
269	является ли	1	2
270	и для	3	2
271	и от	1	2
272	сознания и	1	2
273	о котором	3	2
274	и все	4	2
275	мы должны	1	2
276	но зато	2	2
277	будто бы	1	2
278	есть продукт	1	2
279	нам не	1	2
280	в свою	2	2
281	или иного	3	2
282	в кругу	1	2
283	себе не	1	2
284	в своих	2	2
285	по поводу	2	2
286	этой точки	1	2
287	предполагает что	1	1
288	в такой	1	1
289	и без	1	1
290	в сердце	2	1
291	он может	2	1
292	так легко	1	1
293	мере в	2	1
294	за которым	2	1
295	думал о	1	1
296	в котором	5	1
297	противном случае	1	1
298	ведь и	1	1
299	едва ли	3	1
300	и должен	1	1
301	по его	2	1
302	жизни для	1	1
303	а как	3	1
304	есть не	1	1
305	мы не	2	1
306	воспринимается нашим	1	1
307	время как	1	1
308	что иное	1	1
309	как во	1	1
310	вместо того	1	1
311	мы и	1	1
312	а теперь	1	1
313	первого и	1	1
314	жизни это	1	1
315	подчеркнуть что	2	1
316	и он	2	1
317	и говорить	1	1
318	иное как	1	1
319	это действительно	1	1
320	столь же	2	1
321	время в	1	1
322	с его	3	1
323	как правило	3	1
324	определяется его	1	1
325	одна за	1	1
326	предположить что	1	1
327	свою жизнь	1	1
328	о слове	1	1
329	по отношению	5	1
330	в общем	1	1
331	себе и	2	1
332	говорилось выше	3	1
333	определяется не	1	1
334	который однако	1	1
335	относится к	1	1
336	так что	1	1
337	в рамках	6	1
338	что именно	1	1
339	до его	1	1
340	как к	3	1
341	в противном	1	1
342	кто не	1	1
343	и как	1	1
344	по пути	1	1
345	и к	6	1
346	то в	1	1
347	в себя	4	1
348	в которой	1	1
349	в литературном	1	1
350	в целом	3	1
351	из этих	2	1
352	в известном	3	1
353	в себе	8	1
354	но он	2	1
355	возможен только	1	1
356	тому же	4	1
357	сказал я	1	1
358	не могла	1	1
359	в случае	2	1
360	должен обратиться	1	1
361	все те	2	1
362	образом для	1	1
363	от которого	3	1
364	мы способны	1	1
365	не нуждаются	1	1
366	в принципе	2	1
367	силу своей	1	1
368	на жизнь	1	1
369	если хотим	1	1
370	какой бы	1	1
371	смысле как	1	1
372	прежде чем	1	1
373	действительно так	1	1
374	способен лишь	1	1
375	этом последнем	1	1
376	не будет	2	1
377	которого не	1	1
378	который и	1	1
379	за другой	1	1
380	всю свою	1	1
381	здесь нет	1	1
382	не понимают	1	1
383	в последние	1	1
384	далеко не	5	1
385	в слове	3	1
386	и уже	4	1
387	как сказано	1	1
388	становится и	1	1
389	этом в	1	1
390	ни другой	1	1
391	в следующем	1	1
392	его мнению	1	1
