N	3gram	Propp_Isto_5	Myshleni
1	с точки зрения	1	21
2	для того чтобы	3	18
3	в этом случае	7	14
4	в том что	2	13
5	так же как	3	7
6	с самого начала	1	7
7	по отношению к	2	5
8	в данном случае	2	5
9	с одной стороны	7	5
10	этой точки зрения	1	4
11	в самом деле	1	4
12	с этой точки	1	4
13	вместе с тем	6	4
14	не может быть	3	4
15	о том что	4	4
16	и тем самым	1	4
17	на то что	2	4
18	она представляет собой	1	4
19	состоит в том	1	3
20	одной стороны и	1	3
21	до сих пор	2	3
22	тем не менее	4	3
23	можно сказать что	1	3
24	как и в	2	3
25	как мы видели	1	3
26	потому что он	2	2
27	но то что	1	2
28	на самом деле	1	2
29	не представляет собой	1	2
30	в отличие от	1	2
31	из того что	1	2
32	точно так же	1	2
33	чем перейти к	1	2
34	то время как	1	2
35	же как и	2	2
36	в то время	1	2
37	и вместе с	2	2
38	в свою очередь	1	2
39	таким образом в	1	2
40	друг с другом	2	2
41	к этому же	1	1
42	мы видим в	1	1
43	некоторое время в	1	1
44	представляет собой такое	1	1
45	так как в	2	1
46	подобно тому как	1	1
47	в том числе	1	1
48	никак не может	1	1
49	в соответствии с	1	1
50	только в том	1	1
51	в зависимости от	1	1
52	сам по себе	1	1
53	что он не	1	1
54	по себе но	1	1
55	так как для	1	1
56	как мы увидим	3	1
57	что и не	1	1
58	в свете наших	1	1
59	том числе и	1	1
60	от земли до	1	1
61	что все это	1	1
62	таким образом развитие	1	1
63	в одном случае	1	1
64	здесь как и	1	1
65	может быть не	1	1
66	если бы мы	2	1
67	не только в	2	1
68	даже если бы	1	1
69	во всех этих	1	1
70	до некоторой степени	1	1
71	потому что в	1	1
72	с другой стороны	8	1
73	не только для	1	1
74	как представление о	1	1
75	но вместе с	3	1
76	только после того	1	1
77	мы уже говорили	1	1
78	само по себе	1	1
79	она все же	1	1
80	во всяком случае	1	1
81	что у него	1	1
82	ни у одного	1	1
83	и таким образом	2	1
84	если не знать	1	1
85	мы увидим ниже	3	1
86	есть представление о	1	1
87	таким образом мы	2	1
88	что как это	1	1
89	но и для	1	1
90	это значит что	2	1
91	но и он	1	1
92	что эта связь	1	1
93	тот момент когда	1	1
94	после того как	3	1
95	у одного из	1	1
96	но все же	4	1
97	в то же	1	1
98	тем что он	2	1
99	что и в	2	1
100	только тогда когда	1	1
