N	2gram	Losev_Vlad_2	FransuaR
1	и в	30	29
2	то есть	7	21
3	таким образом	3	20
4	и не	18	16
5	в этой	4	13
6	и все	7	13
7	но в	8	12
8	как и	5	12
9	и на	4	11
10	в этом	20	11
11	так и	5	11
12	то же	4	10
13	мы уже	2	10
14	не только	12	10
15	во время	1	10
16	в то	9	10
17	как мы	11	10
18	все эти	5	9
19	и с	14	9
20	его в	4	9
21	в конце	13	9
22	вовсе не	4	9
23	но и	8	9
24	же время	3	8
25	и его	6	8
26	в его	11	8
27	прежде всего	6	8
28	как бы	5	8
29	в них	3	7
30	мы видели	2	7
31	в том	18	7
32	так как	5	7
33	еще и	6	7
34	так же	4	7
35	в сущности	2	6
36	своего рода	1	6
37	но он	3	6
38	здесь в	2	6
39	из них	1	6
40	и до	2	5
41	что это	4	5
42	в нем	4	5
43	он и	3	5
44	в своей	5	5
45	до конца	7	5
46	рядом с	1	5
47	и о	4	5
48	это не	2	5
49	поэтому и	1	5
50	у него	19	5
51	далеко не	1	5
52	сказать что	11	5
53	во франции	1	5
54	и по	2	5
55	того же	5	5
56	также и	6	4
57	и есть	2	4
58	в которой	4	4
59	еще не	1	4
60	с его	4	4
61	в нашем	1	4
62	конце концов	3	4
63	которую он	7	4
64	точки зрения	7	4
65	но они	1	4
66	в результате	5	4
67	в литературе	1	4
68	что он	13	4
69	конечно не	4	4
70	тем что	1	4
71	и др	1	4
72	по своему	2	4
73	но это	4	4
74	все это	5	4
75	перед нами	1	4
76	мира и	1	4
77	то что	20	4
78	есть и	2	4
79	жизни и	6	4
80	по преимуществу	1	3
81	и за	1	3
82	той же	4	3
83	и здесь	1	3
84	в ней	4	3
85	в чем	2	3
86	но как	1	3
87	как к	2	3
88	в своем	8	3
89	и как	3	3
90	более или	3	3
91	то в	5	3
92	в себе	6	3
93	церкви и	2	3
94	при этом	5	3
95	он не	4	3
96	всех этих	3	3
97	и вот	3	3
98	и сам	2	3
99	для того	2	3
100	в году	24	3
101	особенно в	1	3
102	с начала	2	3
103	такой же	1	3
104	том что	12	3
105	или менее	3	3
106	самого начала	1	3
107	того чтобы	2	3
108	вот это	2	3
109	и вполне	3	3
110	здесь не	4	3
111	с самого	1	3
112	в дальнейшем	5	3
113	начала и	2	3
114	там же	12	3
115	к нему	2	3
116	того что	5	3
117	что здесь	1	3
118	в качестве	1	3
119	же и	2	3
120	и других	1	3
121	и их	1	3
122	том числе	1	3
123	и даже	10	3
124	на эту	2	3
125	нужно отметить	1	3
126	все же	9	3
127	что значит	1	3
128	у них	1	3
129	тот же	5	3
130	в частности	2	3
131	как известно	1	2
132	и то	5	2
133	не считая	1	2
134	с таким	1	2
135	то время	6	2
136	которое не	1	2
137	в виду	2	2
138	он был	6	2
139	на их	1	2
140	но не	3	2
141	если в	1	2
142	что они	1	2
143	связи и	1	2
144	вследствие чего	1	2
145	как в	3	2
146	кроме того	9	2
147	хотя и	6	2
148	и наконец	4	2
149	и к	6	2
150	здесь с	1	2
151	как он	2	2
152	так сказать	1	2
153	на его	4	2
154	что каждая	1	2
155	время и	1	2
156	после этого	1	2
157	одному из	1	2
158	на этом	2	2
159	это конечно	1	2
160	может быть	7	2
161	для своей	1	2
162	и мы	4	2
163	в жизни	1	2
164	ни в	7	2
165	со своими	1	2
166	года и	1	2
167	не мог	8	2
168	на первый	2	2
169	в этих	4	2
170	бы на	1	2
171	и при	2	2
172	в котором	5	2
173	с точки	3	2
174	в их	2	2
175	место в	1	2
176	не столько	3	2
177	что я	3	2
178	мир и	1	2
179	их в	2	2
180	том же	3	2
181	и под	1	2
182	у вас	2	2
183	на котором	2	2
184	дело в	3	2
185	весь этот	1	2
186	но она	1	2
187	но только	1	2
188	никогда не	7	2
189	учения о	3	2
190	связи с	8	2
191	уже и	2	2
192	как будто	2	2
193	у меня	1	2
194	к тому	2	2
195	где он	3	2
196	о том	4	2
197	и это	3	2
198	мы здесь	1	2
199	им в	3	2
200	в себя	1	2
201	времени и	1	2
202	сам он	1	2
203	связанных с	1	2
204	во второй	2	2
205	поэтому в	1	2
206	быть может	1	2
207	с ним	5	2
208	тех кто	1	2
209	другими словами	5	2
210	но мы	1	2
211	а также	10	2
212	в споре	1	2
213	также в	1	2
214	сверх того	1	2
215	всякого рода	6	2
216	он стал	1	2
217	мы увидим	1	2
218	то он	1	2
219	до нас	1	2
220	до наших	1	2
221	себя в	2	2
222	сохраняют и	1	2
223	уже не	3	2
224	уже в	3	2
225	его и	2	2
226	ни с	2	2
227	в новом	2	2
228	представлений о	1	2
229	друг друга	2	2
230	как раз	1	2
231	даже и	3	2
232	со стороны	4	2
233	живой и	1	2
234	о своей	1	2
235	именно в	4	2
236	нужно сказать	1	2
237	они не	1	2
238	не на	2	2
239	что из	1	2
240	уже давно	2	2
241	что такие	1	2
242	о чем	6	2
243	в той	2	2
244	да и	3	2
245	мы сказали	2	2
246	ссылается на	1	2
247	о его	5	2
248	между прочим	7	2
249	и для	3	2
250	которых он	1	2
251	а как	1	2
252	жизни в	2	2
253	его к	1	2
254	нет ничего	3	2
255	о своем	2	2
256	между ними	1	2
257	от всех	1	2
258	не может	9	2
259	из этого	5	2
260	в трех	2	2
261	но эти	1	2
262	только в	6	2
263	и другие	1	2
264	в своих	2	2
265	это в	3	2
266	к этому	6	2
267	также было	1	1
268	с новыми	1	1
269	смысле слова	1	1
270	отношения к	3	1
271	обращается в	1	1
272	на месте	1	1
273	за собой	1	1
274	в чисто	2	1
275	смерть в	1	1
276	из его	2	1
277	что эти	2	1
278	без влияния	1	1
279	в самом	2	1
280	и этот	1	1
281	в первый	1	1
282	ж он	1	1
283	помните что	1	1
284	он как	1	1
285	для характеристики	1	1
286	к обеду	1	1
287	время как	2	1
288	не вполне	2	1
289	жизни как	1	1
290	но даже	1	1
291	которое в	2	1
292	я их	1	1
293	к брату	2	1
294	и он	4	1
295	представлений по	1	1
296	и ярким	1	1
297	это время	4	1
298	литературы и	1	1
299	была у	1	1
300	и тонкий	1	1
301	он сам	2	1
302	первый план	2	1
303	бы мы	1	1
304	только после	2	1
305	самом деле	1	1
306	и всего	2	1
307	не все	1	1
308	а он	2	1
309	в общем	2	1
310	отношение к	4	1
311	понятной и	1	1
312	отличие от	3	1
313	тут же	2	1
314	нет и	1	1
315	не давали	1	1
