N	2gram	Bakhtin_Fr_1	RusskieA
1	и в	65	29
2	том что	6	22
3	в том	16	22
4	что в	3	22
5	как бы	22	18
6	в других	3	15
7	и другие	8	14
8	так как	6	13
9	может быть	6	13
10	во время	4	12
11	в этом	15	11
12	как и	5	11
13	одна из	1	11
14	в этот	1	10
15	не только	10	10
16	и с	3	10
17	все это	9	10
18	во многих	2	9
19	а на	1	9
20	о том	2	9
21	в некоторых	2	9
22	на части	1	9
23	его в	7	8
24	но и	10	8
25	других местах	1	8
26	как в	5	7
27	или в	2	7
28	мы имеем	1	6
29	мы не	1	6
30	еще не	6	6
31	и на	11	6
32	при этом	6	6
33	того чтобы	1	6
34	в обряде	1	6
35	для нас	4	6
36	для того	1	6
37	же в	2	6
38	но не	2	5
39	но в	14	5
40	это не	3	5
41	не может	3	5
42	представление о	1	5
43	потому что	5	5
44	к земле	1	5
45	земли и	5	5
46	к жизни	2	5
47	то что	3	5
48	с ней	1	5
49	к этому	1	5
50	то же	1	4
51	на них	2	4
52	что по	1	4
53	в фольклоре	1	4
54	уже не	3	4
55	в другие	1	4
56	их в	2	4
57	а затем	2	4
58	в них	5	4
59	далеко не	3	4
60	а за	1	4
61	в которых	1	4
62	не в	4	4
63	у нас	1	4
64	мы рассмотрим	1	4
65	к нему	3	4
66	то и	1	4
67	из них	4	4
68	именно в	1	4
69	а не	1	4
70	о чем	1	4
71	как это	1	4
72	и все	5	4
73	в таком	2	4
74	в году	6	3
75	в народном	2	3
76	в xix	1	3
77	в ее	3	3
78	обряда в	1	3
79	все эти	10	3
80	в этой	4	3
81	главным образом	6	3
82	и по	2	3
83	на этом	1	3
84	и других	3	3
85	на первый	1	3
86	в эту	1	3
87	в этих	2	3
88	в отличие	4	3
89	но он	1	3
90	она не	1	3
91	в таких	2	3
92	и смех	1	3
93	на землю	3	3
94	как мы	6	3
95	должно было	1	3
96	во всех	9	3
97	в свете	2	3
98	того что	2	3
99	как например	1	3
100	между тем	5	3
101	связь с	5	3
102	или даже	2	3
103	за ним	1	3
104	друг друга	3	3
105	отличие от	5	3
106	связаны с	3	3
107	тем что	1	3
108	до конца	2	3
109	для этой	1	3
110	смех при	1	3
111	и от	2	3
112	было бы	1	3
113	они представляют	1	2
114	одним из	2	2
115	мы здесь	2	2
116	тем и	1	2
117	на самом	6	2
118	это и	1	2
119	которое в	2	2
120	это время	2	2
121	он показывает	1	2
122	с одной	2	2
123	с этим	1	2
124	ней в	1	2
125	все же	6	2
126	а и	1	2
127	как уже	1	2
128	и как	1	2
129	не было	1	2
130	них как	1	2
131	в которой	1	2
132	из этих	2	2
133	чтобы они	1	2
134	не к	2	2
135	людей и	1	2
136	здесь мы	1	2
137	связанные с	1	2
138	об этом	1	2
139	и иногда	1	2
140	смерть и	1	2
141	в церкви	1	2
142	многие другие	1	2
143	и еще	4	2
144	так в	1	2
145	в своей	5	2
146	в их	4	2
147	не столько	1	2
148	с развитием	1	2
149	не менее	1	2
150	а иногда	2	2
151	что с	1	2
152	в то	1	2
153	принадлежат к	1	2
154	никогда не	6	2
155	во всем	2	2
156	связи с	4	2
157	кроме того	2	2
158	что на	1	2
159	к таким	1	2
160	все то	1	2
161	начиная с	2	2
162	в состав	1	2
163	о происхождении	1	2
164	игра в	2	2
165	что при	1	2
166	говорит о	1	2
167	в виду	3	2
168	и многие	2	2
169	за пределами	1	2
170	смерти в	1	2
171	можно было	1	2
172	праздник в	1	2
173	которые с	1	2
174	еще в	1	2
175	жизнь и	1	2
176	образом в	2	2
177	из основных	2	2
178	своей книге	2	2
179	в глаза	1	2
180	влияние на	7	2
181	от земли	1	2
182	с другой	3	2
183	части и	1	2
184	вся эта	3	2
185	что и	1	2
186	в форме	3	2
187	представления о	2	2
188	бросается в	1	2
189	один из	1	2
190	в новой	1	2
191	этот вопрос	2	2
192	и ее	1	2
193	плодородия и	1	2
194	этого праздника	1	2
195	где они	3	2
196	есть в	5	2
197	одно из	6	2
198	представлений о	1	2
199	моментов в	1	2
200	на две	1	2
201	ее на	1	2
202	смерти и	2	2
203	со смехом	1	2
204	же деле	3	2
205	здесь в	8	2
206	прежде всего	11	2
207	и пр	5	2
208	самом же	3	2
209	одной стороны	2	2
210	там где	1	2
211	научной литературе	1	2
212	другие в	1	2
213	совершенно не	4	2
214	что такие	1	2
215	из которых	1	2
216	в течение	1	2
217	могут быть	2	2
218	быть только	2	2
219	пока еще	1	2
220	под названием	1	2
221	и для	2	2
222	смех на	1	2
223	жизни в	5	2
224	и при	1	2
225	в своих	5	2
226	это в	4	2
227	а между	1	1
228	вопрос мы	2	1
229	отношение к	4	1
230	человека и	1	1
231	вне связи	1	1
232	в приведенном	1	1
233	и живут	1	1
234	здесь и	4	1
235	тех форм	1	1
236	из самых	1	1
237	можно говорить	3	1
238	и до	4	1
239	смерть в	2	1
240	применении к	3	1
241	объясняется и	1	1
242	мы уже	12	1
243	например в	2	1
244	очень широко	2	1
245	и сущность	1	1
246	к новой	1	1
247	не была	2	1
248	смеха есть	1	1
249	совпадает с	1	1
250	говорить о	1	1
251	их с	1	1
252	причем это	1	1
253	мы и	3	1
254	в одиночку	1	1
255	полное и	1	1
256	так называемые	2	1
257	в ней	6	1
258	еще далеко	1	1
259	не входит	2	1
260	нет и	2	1
261	обряды и	2	1
262	это самое	1	1
263	смех это	1	1
264	так называемая	1	1
265	в своем	8	1
266	все остальные	1	1
267	хотя и	2	1
268	и наконец	2	1
269	от других	1	1
270	есть ли	1	1
271	от этого	1	1
272	в самом	4	1
273	еще на	1	1
274	значение смеха	1	1
275	уже в	1	1
276	по идее	1	1
277	он в	1	1
278	в праздничном	1	1
279	эти отличия	1	1
280	смеха в	5	1
281	тому же	1	1
282	лица и	1	1
283	как он	1	1
284	на то	1	1
285	но на	3	1
286	не могла	1	1
287	и если	1	1
288	вообще не	1	1
289	что без	1	1
290	в нем	13	1
291	так сказать	4	1
292	образом на	2	1
293	всех этих	8	1
294	различные формы	2	1
295	знают только	1	1
296	довольно часто	1	1
297	только в	7	1
298	человек с	1	1
299	эта же	2	1
300	на этих	1	1
301	но все	3	1
302	это конечно	1	1
303	по его	3	1
304	смеха смех	1	1
305	могла бы	1	1
306	что все	1	1
307	почти каждый	1	1
308	связанных с	1	1
309	на все	2	1
310	этих форм	5	1
311	а как	1	1
312	входит в	4	1
313	смеха и	3	1
314	пародии и	1	1
315	и дает	1	1
316	более широком	1	1
317	и была	1	1
318	остановиться на	1	1
319	в новое	3	1
320	его у	1	1
321	здесь пока	1	1
322	нет в	1	1
323	могилу и	1	1
324	о которой	1	1
325	их как	1	1
326	и некоторых	1	1
327	в развитии	1	1
328	такой же	1	1
329	остается в	1	1
330	можно найти	1	1
331	в праздничное	1	1
332	это только	1	1
333	начиная со	1	1
334	бы к	1	1
335	наиболее полное	1	1
336	место в	1	1
337	заключение что	1	1
338	своего рода	1	1
339	смех в	4	1
340	мир и	3	1
341	человеком и	1	1
342	но эта	2	1
343	только для	1	1
344	свет на	1	1
345	но они	1	1
346	и радость	1	1
347	на всю	4	1
348	из одного	1	1
349	возвращается к	1	1
350	и очень	2	1
351	по теории	1	1
352	при всех	2	1
353	с которой	1	1
354	вместе и	1	1
355	считает что	1	1
356	эти формы	3	1
357	дело в	2	1
358	в науке	1	1
359	на него	2	1
360	в основе	8	1
361	следовательно и	1	1
362	силой в	1	1
363	ничего не	3	1
364	многих отношениях	1	1
365	в дни	1	1
366	по своей	3	1
367	имели место	1	1
368	и его	10	1
369	же он	2	1
370	так например	2	1
371	до того	1	1
372	на церковные	1	1
373	звучит в	1	1
374	этом отношении	3	1
375	не является	3	1
376	и здесь	3	1
377	он называет	2	1
378	всей их	3	1
379	но смех	1	1
380	в духе	8	1
381	толстый живот	1	1
382	и такие	1	1
383	и всех	1	1
384	например на	1	1
385	теории в	1	1
386	оно не	1	1
387	здесь еще	2	1
388	в применении	3	1
389	и это	2	1
390	и которая	1	1
391	здесь не	1	1
392	без всякого	1	1
393	в особенности	2	1
394	и этим	2	1
395	в пределах	1	1
396	приводит к	2	1
397	некоторых других	1	1
398	и иные	1	1
399	с собой	1	1
400	так и	10	1
401	тема смерти	1	1
402	здесь нет	1	1
403	часть их	1	1
404	особый интерес	1	1
405	обрядов и	1	1
406	оно все	1	1
407	эти выражения	1	1
408	можно только	4	1
409	но у	2	1
410	он был	2	1
411	без всякой	1	1
412	отрицать что	1	1
413	и вообще	3	1
414	в комическом	1	1
415	с ним	3	1
416	находится в	1	1
417	сводится к	1	1
418	на этой	3	1
419	настоящее время	1	1
420	совершенно иной	2	1
421	утверждает что	1	1
422	и объяснить	1	1
423	можно сказать	2	1
424	затем в	1	1
425	и во	3	1
426	нас в	1	1
427	и остаются	1	1
428	участие и	1	1
429	в его	9	1
430	но нет	1	1
431	во всей	3	1
432	жизнь но	1	1
433	дома в	1	1
434	и мир	1	1
435	это приводит	1	1
436	веселье и	1	1
437	в литературе	6	1
438	уходит в	1	1
439	но с	2	1
440	новой жизни	1	1
441	в основном	2	1
442	с ними	1	1
443	на другие	1	1
444	что он	3	1
445	ли он	1	1
446	в какой	1	1
447	и действительно	1	1
448	игра на	1	1
449	и так	2	1
450	который в	1	1
451	от них	1	1
452	и обновления	2	1
453	человека с	1	1
454	характерной для	1	1
455	же и	1	1
456	с нею	1	1
457	приняли и	1	1
458	в большинстве	2	1
459	только на	2	1
460	значение и	2	1
461	время этого	1	1
462	и обратно	1	1
463	стариков и	1	1
464	превращаются в	1	1
465	например к	1	1
466	ни с	2	1
467	мир в	3	1
468	был бы	1	1
469	для него	5	1
470	всяком случае	1	1
471	в одном	5	1
472	в конце	1	1
473	в состоянии	3	1
474	носит характер	1	1
475	к ним	1	1
476	ту сторону	1	1
477	случае не	1	1
478	которые иногда	1	1
479	как раз	3	1
480	не просто	3	1
481	это по	1	1
482	заключение нужно	1	1
483	встречаемся с	1	1
484	они становятся	1	1
485	рядом с	5	1
486	образом к	1	1
487	в это	2	1
488	ней и	1	1
489	и даже	8	1
490	также на	1	1
491	и чем	1	1
492	имеет место	1	1
493	и др	24	1
494	их сила	1	1
495	самих участников	1	1
496	без особых	1	1
497	превращается в	5	1
498	этот вид	1	1
499	в менее	2	1
500	не на	1	1
501	на весь	3	1
502	и своим	1	1
503	земли в	1	1
504	самой проблемы	1	1
505	него не	1	1
506	ритуального смеха	1	1
507	и следовательно	1	1
508	под влиянием	1	1
509	имея в	1	1
510	других праздников	1	1
511	и потому	10	1
512	некоторые из	2	1
513	к себе	2	1
514	книге о	2	1
515	по своему	8	1
516	связаны в	1	1
517	в область	1	1
518	всякой связи	1	1
519	всем разнообразии	1	1
520	был в	1	1
521	в тех	3	1
522	можно выразить	1	1
523	многих других	1	1
524	и более	1	1
525	и не	22	1
526	этот не	1	1
527	не касается	1	1
528	силу смеха	1	1
529	с последним	1	1
530	но это	3	1
531	что касается	1	1
532	освобождение от	1	1
533	при всем	1	1
534	более поздние	1	1
535	огромный очень	1	1
536	довольно широко	2	1
537	времени его	1	1
538	ее но	1	1
539	и закрепляли	1	1
540	в настоящее	1	1
541	идеологии и	2	1
542	от него	2	1
543	и новое	3	1
544	по одной	1	1
545	это позволяет	1	1
546	черти и	1	1
547	смехе и	1	1
548	которые в	1	1
549	этот смех	2	1
550	новое рождение	1	1
551	этих элементов	1	1
552	ее развития	1	1
553	его к	2	1
554	несмотря на	2	1
555	этой же	1	1
556	в домах	1	1
557	сказать что	6	1
558	другой стороны	1	1
559	они как	1	1
560	теорию и	1	1
561	одновременно и	2	1
562	есть и	1	1
563	можно наблюдать	1	1
564	в заключение	2	1
565	это так	1	1
566	во всяком	1	1
567	также не	1	1
568	и эта	3	1
569	как на	1	1
570	и особенно	2	1
571	все что	1	1
572	как праздники	1	1
