N	2gram	Bakhtin_Fr_4	Analitik
1	в этом	11	18
2	не только	10	16
3	и в	29	16
4	в частности	3	16
5	так и	11	15
6	как и	12	14
7	своего рода	6	12
8	но и	9	12
9	и не	16	12
10	том что	3	12
11	в том	7	12
12	в качестве	3	11
13	при этом	3	10
14	в эпизоде	2	10
15	как бы	8	10
16	в этой	13	9
17	ничего не	1	9
18	и даже	3	9
19	то есть	21	9
20	в целом	1	8
21	в данном	1	8
22	не случайно	3	8
23	и т.п	12	8
24	особенно в	3	7
25	в игре	2	7
26	к тому	2	7
27	а также	2	7
28	о том	2	7
29	в себе	3	7
30	то что	4	7
31	в самом	1	6
32	и на	11	6
33	но в	12	6
34	в мире	1	6
35	говорить о	1	6
36	может быть	2	6
37	с другой	4	6
38	и к	2	5
39	данном случае	1	5
40	с одной	2	5
41	говорит о	1	5
42	того же	5	4
43	по преимуществу	3	4
44	в сущности	6	4
45	но не	2	4
46	за пределы	1	4
47	как в	2	4
48	в своем	3	4
49	хотя и	2	4
50	в себя	2	4
51	он в	1	4
52	тому же	1	4
53	на этом	2	4
54	то же	10	4
55	для него	1	4
56	точки зрения	4	4
57	в конце	9	4
58	же его	1	4
59	во второй	2	4
60	можно сказать	1	4
61	только в	2	4
62	и его	8	4
63	уже не	2	4
64	у него	5	4
65	как раз	2	4
66	игры и	1	4
67	одной стороны	2	4
68	не может	2	4
69	о его	2	4
70	все это	4	4
71	в аспекте	1	4
72	в один	2	4
73	и то	2	3
74	в их	2	3
75	в конечном	1	3
76	со смертью	1	3
77	ему в	1	3
78	самом начале	1	3
79	в нашем	4	3
80	на его	2	3
81	и если	1	3
82	и сам	3	3
83	подобно тому	3	3
84	автора и	1	3
85	не мог	2	3
86	в эту	3	3
87	место в	2	3
88	не столько	2	3
89	на фоне	1	3
90	случае в	1	3
91	никогда не	2	3
92	казалось бы	1	3
93	тем что	4	3
94	как будто	2	3
95	этом отношении	1	3
96	что на	1	3
97	как мы	10	3
98	можно было	1	3
99	в результате	4	3
100	если бы	1	3
101	в словах	2	3
102	борьба с	1	3
103	что и	1	3
104	и все	13	3
105	одной из	2	3
106	с ними	3	3
107	есть в	2	3
108	борьбы с	1	3
109	из них	6	3
110	только на	1	3
111	со стороны	2	3
112	именно в	2	3
113	лишь одной	1	3
114	и за	3	3
115	тому как	3	3
116	в первой	1	3
117	этого слова	1	3
118	или в	2	3
119	и одновременно	4	3
120	романа в	1	3
121	прежде всего	8	3
122	в действительности	1	3
123	отношения к	1	2
124	он произносит	1	2
125	перед лицом	2	2
126	и до	5	2
127	из его	1	2
128	той же	3	2
129	а как	2	2
130	и он	1	2
131	собой в	1	2
132	еще не	4	2
133	он был	2	2
134	конечном счете	1	2
135	в общем	1	2
136	отличие от	1	2
137	смысловой значимости	1	2
138	в противоположность	1	2
139	с их	1	2
140	на то	1	2
141	жизнью и	1	2
142	он не	3	2
143	что она	1	2
144	таким образом	20	2
145	а затем	3	2
146	что все	1	2
147	же не	2	2
148	битвы с	1	2
149	и второй	2	2
150	них не	1	2
151	на этой	2	2
152	это было	1	2
153	на протяжении	1	2
154	в споре	2	2
155	он же	1	2
156	соответствии с	2	2
157	он и	5	2
158	еще в	1	2
159	в этих	2	2
160	в своей	5	2
161	или точнее	1	2
162	в котором	2	2
163	с точки	2	2
164	в отличие	1	2
165	даже в	1	2
166	в обоих	1	2
167	в то	10	2
168	дело не	1	2
169	на котором	2	2
170	на него	1	2
171	же время	8	2
172	так например	1	2
173	или иных	1	2
174	текста но	1	2
175	роль в	3	2
176	с ее	3	2
177	природе своей	1	2
178	те же	1	2
179	по природе	1	2
180	в борьбе	1	2
181	однако ж	3	2
182	с ним	2	2
183	что в	1	2
184	о своей	2	2
185	его в	9	2
186	и во	1	2
187	в его	8	2
