N	2gram	Propp_Isto_3	DiskursI
1	в качестве	2	34
2	не только	14	28
3	в том	9	23
4	а не	6	22
5	тогда как	1	19
6	том что	8	19
7	представляет собой	3	17
8	может быть	11	17
9	как и	3	16
10	и в	22	16
11	в этом	17	15
12	еще не	10	14
13	но и	12	14
14	при этом	2	13
15	но не	7	11
16	прежде всего	3	11
17	и не	12	11
18	как в	2	10
19	далеко не	3	10
20	с другой	7	10
21	по отношению	2	9
22	в нем	9	9
23	не может	4	9
24	состоит в	3	9
25	с одной	2	9
26	одной стороны	2	9
27	в частности	5	9
28	отношению к	2	9
29	отнюдь не	1	8
30	но в	10	8
31	своего рода	1	8
32	о том	3	8
33	так и	2	8
34	а также	2	8
35	не было	2	7
36	то же	6	7
37	не в	4	7
38	роль в	2	7
39	со стороны	3	7
40	в его	3	7
41	только в	4	7
42	в своем	2	6
43	и как	3	6
44	и на	4	5
45	тому же	2	5
46	в силу	2	5
47	в котором	2	5
48	в себя	1	5
49	можно сказать	2	5
50	в данном	4	5
51	как бы	1	5
52	к тому	3	5
53	а в	6	5
54	то что	7	5
55	в своей	1	5
56	и о	2	4
57	в которых	2	4
58	в сторону	2	4
59	отношение к	4	4
60	и к	3	4
61	уже не	7	4
62	в целом	3	4
63	на его	3	4
64	не как	1	4
65	в них	6	4
66	потому что	3	4
67	могут быть	5	4
68	между тем	2	4
69	как правило	2	4
70	одной из	1	4
71	что он	9	4
72	в особенности	2	4
73	что не	2	4
74	связи с	6	4
75	что в	15	4
76	также и	1	3
77	и потому	2	3
78	имеет свою	3	3
79	столь же	1	3
80	в одной	3	3
81	с этим	8	3
82	перед нами	1	3
83	и сказка	2	3
84	заключается в	1	3
85	это не	6	3
86	ведет к	1	3
87	точки зрения	2	3
88	в сказке	50	3
89	однако в	1	3
90	бы быть	1	3
91	по себе	1	3
92	в то	2	3
93	таким образом	10	3
94	они и	3	3
95	как не	1	3
96	свою очередь	1	3
97	в ее	1	3
98	не с	2	3
99	и даже	2	3
100	что и	9	3
101	хотя бы	1	3
102	из них	7	3
103	к ним	1	3
104	тем что	4	3
105	сказки о	2	3
106	по своему	1	3
107	тому как	1	3
108	того что	5	3
109	один из	5	3
110	все же	5	3
111	мог быть	1	3
112	в свою	4	3
113	на смену	4	3
114	сказать что	3	3
115	другой стороны	7	3
116	одним из	4	2
117	например в	2	2
118	и есть	2	2
119	как способ	1	2
120	мы имеем	19	2
121	на себя	2	2
122	между собой	1	2
123	в различных	1	2
124	но как	1	2
125	сказки и	1	2
126	в новом	1	2
127	каждый в	1	2
128	стороны и	3	2
129	хотя и	2	2
130	целый ряд	3	2
131	в тех	2	2
132	в этой	5	2
133	не следует	1	2
134	ей в	1	2
135	том чтобы	1	2
136	подобно тому	1	2
137	и по	1	2
138	на этом	4	2
139	так например	1	2
140	человека в	1	2
141	исходя из	1	2
142	могла бы	1	2
143	об этом	1	2
144	и тем	1	2
145	рассказывает что	1	2
146	соответствии с	1	2
147	не всегда	4	2
148	и герой	2	2
149	по мере	1	2
150	не менее	5	2
151	но они	2	2
152	имеем дело	1	2
153	можно усмотреть	1	2
154	и его	4	2
155	однако это	3	2
156	к себе	1	2
157	отличается от	1	2
158	в сказках	9	2
159	не есть	1	2
160	и он	2	2
161	как мы	8	2
162	с ее	1	2
163	говорит и	2	2
164	данном случае	3	2
165	в пределах	4	2
166	на том	3	2
167	в другом	2	2
168	во всяком	2	2
169	и что	2	2
170	одного из	2	2
171	времени в	1	2
172	представления о	2	2
173	дело с	2	2
174	и ее	3	2
175	уже в	1	2
176	или даже	1	2
177	в одном	2	2
178	сами по	1	2
179	заметить что	1	2
180	никогда не	3	2
181	бы это	1	2
182	никого не	3	2
183	здесь в	1	2
184	и др	2	2
185	героя и	1	2
186	обратить внимание	1	2
187	в соответствии	1	2
188	более поздних	2	2
189	о чем	1	2
190	то она	1	2
191	более чем	1	2
192	что же	1	2
193	и было	2	2
194	в особом	2	2
195	в начале	1	2
196	или в	11	2
197	на небесах	1	2
198	особого рода	3	2
199	и все	3	2
200	указывает на	1	2
201	последовательность событий	1	2
202	героя в	1	2
203	это в	1	2
204	они не	4	2
205	к этому	7	2
206	том числе	1	2
207	обычно в	1	1
208	таком случае	1	1
209	это вызывает	1	1
210	и то	2	1
211	сын и	1	1
212	самом деле	1	1
213	на самом	2	1
214	указывающие на	1	1
215	это и	1	1
216	не хочет	1	1
217	чтобы вернуть	1	1
218	и до	1	1
219	три разные	1	1
220	видеть в	1	1
221	во-первых в	1	1
222	и за	1	1
223	той же	2	1
224	в и	1	1
225	и лицо	1	1
226	персонажей здесь	1	1
227	наличие в	1	1
228	но она	2	1
229	принадлежит к	1	1
230	я не	3	1
231	но уже	1	1
232	из того	2	1
233	мы и	1	1
234	к общему	1	1
235	на них	1	1
236	он сам	1	1
237	пока они	1	1
238	которые однако	1	1
239	только текстов	1	1
240	особенно если	1	1
241	могло быть	3	1
242	они имеют	1	1
243	не то	1	1
244	иногда и	1	1
245	себе и	2	1
246	тут же	1	1
247	нет и	1	1
248	что они	8	1
249	наличию в	1	1
250	как говорит	1	1
251	приходит на	2	1
252	вследствие чего	2	1
253	независимо от	2	1
254	из возможных	1	1
255	его на	2	1
256	там же	2	1
257	тех случаях	1	1
258	бы я	1	1
259	следующим образом	3	1
260	типа эти	1	1
261	со своей	1	1
262	что это	1	1
263	образом и	2	1
264	он в	1	1
265	из этих	3	1
266	и те	1	1
267	право на	1	1
268	говорит не	1	1
269	на то	1	1
270	человек не	1	1
271	этот процесс	1	1
272	что она	5	1
273	в определенном	1	1
274	он не	5	1
275	с ней	6	1
276	они в	2	1
277	всех этих	2	1
278	в первую	1	1
279	войти в	1	1
280	герой здесь	1	1
281	друга так	1	1
282	но все	2	1
283	положения что	1	1
284	не будет	1	1
285	более позднюю	1	1
286	в мире	1	1
287	в жены	1	1
288	на все	2	1
289	при помощи	3	1
290	с другими	1	1
291	приходит в	3	1
292	не соответствует	1	1
293	стоит на	3	1
294	здесь это	1	1
295	в жизни	2	1
296	от отца	1	1
297	для них	3	1
298	частности из	1	1
299	он из	1	1
300	с этой	1	1
301	с тем	2	1
302	со своими	2	1
303	которой он	1	1
304	и вне	1	1
305	мы видели	13	1
306	задач в	1	1
307	оно имеет	1	1
308	мы не	1	1
309	побудить его	1	1
310	слово со	1	1
311	как таковой	2	1
312	не мог	2	1
313	в этих	11	1
314	собой исторически	1	1
315	во время	6	1
316	что такое	1	1
317	художественного творчества	1	1
318	а как	1	1
319	это делает	2	1
320	с точки	1	1
321	представляла собой	1	1
322	любопытный случай	1	1
323	что якобы	1	1
324	должны были	3	1
325	вплоть до	1	1
326	обнаруживается в	1	1
327	которые в	1	1
328	его к	1	1
329	что было	2	1
330	тем не	5	1
331	и эти	3	1
332	и более	2	1
333	не могли	1	1
334	вместе со	1	1
335	и тому	1	1
336	с миром	2	1
337	стоит в	2	1
338	сказки с	1	1
339	но далеко	1	1
340	как можно	1	1
341	даже не	2	1
342	самого начала	1	1
343	то чего	1	1
344	не имеет	2	1
345	в русской	3	1
346	образом в	2	1
347	о них	1	1
348	для всего	1	1
349	имеются и	2	1
350	не вполне	6	1
351	стал он	1	1
352	не все	6	1
353	впрочем в	1	1
354	во всем	1	1
355	их нельзя	1	1
356	как будто	2	1
357	что на	4	1
358	в каком	1	1
359	явно не	1	1
360	перед ним	1	1
361	к прежнему	1	1
362	встречается в	2	1
363	и должно	1	1
364	во все	2	1
365	впоследствии на	1	1
366	что отец	2	1
367	об одном	1	1
368	и другим	1	1
369	здесь они	2	1
370	здесь пока	1	1
371	все еще	6	1
372	и последующей	1	1
373	если же	1	1
374	время они	2	1
375	состоят в	1	1
376	в работе	2	1
377	и это	2	1
378	основываясь на	1	1
379	но по	3	1
380	на нем	1	1
381	здесь не	3	1
382	здесь также	1	1
383	в буквальном	1	1
384	и от	3	1
385	что всякая	1	1
386	чтобы быть	1	1
387	так на	2	1
388	только то	1	1
389	с самого	1	1
390	и сам	1	1
391	что каждый	1	1
392	только через	1	1
393	живет в	5	1
394	во второй	1	1
395	не исчерпывается	1	1
396	если бы	6	1
397	динамики не	1	1
398	но такая	1	1
399	но здесь	1	1
400	о ней	2	1
401	быть в	1	1
402	но имеют	1	1
403	к одной	1	1
404	при котором	1	1
405	чего она	1	1
406	героя не	2	1
407	что его	1	1
408	по их	1	1
409	нас в	1	1
410	должно было	2	1
411	к нему	5	1
412	человека как	1	1
413	герой в	2	1
414	позднейшее явление	1	1
415	что здесь	6	1
416	он видел	1	1
417	они хотят	1	1
418	которых она	1	1
419	тот свет	2	1
420	о двух	1	1
421	с ними	3	1
