N	2gram	Bakhtin_Pr_2	Vladivir
1	и в	45	31
2	в году	1	30
3	не только	16	24
4	но и	15	19
5	то что	5	18
6	и не	42	17
7	и даже	3	15
8	у него	6	15
9	в этом	20	14
10	том что	7	14
11	и с	7	14
12	что в	6	14
13	но в	6	12
14	в его	22	12
15	что он	7	12
16	по поводу	1	12
17	с его	8	11
18	о том	3	11
19	в том	8	11
20	потому что	8	11
21	он не	9	10
22	письма т	1	10
23	так что	2	10
24	письме к	1	10
25	как мы	8	9
26	никогда не	17	9
27	в университете	1	9
28	в конце	4	9
29	только в	9	9
30	даже и	2	9
31	а в	3	9
32	в те	1	8
33	и по	2	8
34	в то	5	8
35	в дальнейшем	2	8
36	в письме	1	8
37	так как	5	8
38	мы сейчас	1	7
39	кроме того	1	7
40	мы уже	3	7
41	как это	2	7
42	и его	8	7
43	для него	9	7
44	об этом	3	7
45	о нем	6	7
46	уже в	4	7
47	как раз	6	7
48	сказать что	5	7
49	того же	1	6
50	то же	5	6
51	и к	2	6
52	свое время	2	6
53	это было	2	6
54	он и	4	6
55	в котором	7	6
56	иной раз	1	6
57	у нас	2	6
58	и сам	3	6
59	так и	3	6
60	и что	2	6
61	его жизни	2	6
62	можно сказать	2	6
63	в годах	1	6
64	может быть	18	6
65	на этот	1	6
66	и потому	6	6
67	не может	24	6
68	к этому	4	6
69	не был	2	5
70	но как	2	5
71	на то	2	5
72	и если	1	5
73	которой он	1	5
74	не в	8	5
75	со своим	1	5
76	что и	5	5
77	вовсе не	7	5
78	но он	1	5
79	не было	2	5
80	а с	3	5
81	что же	4	5
82	все это	5	5
83	и от	3	5
84	с ним	8	5
85	в свое	2	5
86	жизни и	15	5
87	в своих	4	5
88	из его	1	4
89	он уже	2	4
90	я не	6	4
91	мы и	3	4
92	в этой	1	4
93	в истории	2	4
94	в своем	5	4
95	хотя и	2	4
96	и как	2	4
97	в которой	2	4
98	в нашем	2	4
99	в себе	5	4
100	как он	4	4
101	в нем	20	4
102	что у	4	4
103	же касается	1	4
104	этом смысле	5	4
105	как и	14	4
106	несмотря на	1	4
107	ни с	2	4
108	еще в	1	4
109	в своей	6	4
110	мысли и	3	4
111	не раз	2	4
112	дело в	1	4
113	же время	3	4
114	во всем	1	4
115	да и	1	4
116	никак не	1	4
117	к нему	11	4
118	один из	2	4
119	себя в	2	4
120	и теперь	1	4
121	и у	2	4
122	для меня	2	4
123	в особенности	2	4
124	после смерти	1	4
125	что для	2	4
126	и все	1	4
127	и особенно	2	4
128	и через	2	3
129	он как	3	3
130	и он	3	3
131	и на	7	3
132	но не	6	3
133	отношение к	8	3
134	он пишет	1	3
135	и речи	1	3
136	за пределы	5	3
137	что они	3	3
138	как в	4	3
139	все же	4	3
140	более или	1	3
141	в целом	5	3
142	он в	1	3
143	все эти	4	3
144	но на	2	3
145	платона и	1	3
146	и вот	2	3
147	на его	5	3
148	это конечно	1	3
149	здесь мы	1	3
150	то есть	50	3
151	всю жизнь	1	3
152	со своими	6	3
153	или менее	1	3
154	но это	2	3
155	и очень	1	3
156	раз и	1	3
157	в отношении	1	3
158	в науке	2	3
159	и притом	1	3
160	на него	2	3
161	но только	2	3
162	и всегда	2	3
163	ничего не	3	3
164	всей жизни	1	3
165	таким образом	11	3
166	к тому	1	3
167	в жизни	3	3
168	здесь не	2	3
169	и всякой	1	3
170	к его	1	3
171	жизнь и	3	3
172	и здесь	2	3
173	вся эта	1	3
174	человека как	2	3
175	конце концов	3	3
176	тот же	2	3
177	и действительно	2	3
178	и так	1	3
179	уже не	6	3
180	только на	1	3
181	в виде	1	3
182	с этими	1	3
183	с другой	1	3
184	по своим	2	3
185	него не	3	3
186	если не	2	3
187	вместе с	1	3
188	в начале	2	3
189	другой стороны	1	3
190	об этих	2	3
191	одним из	3	2
192	этого последнего	1	2
193	это и	1	2
194	и до	4	2
195	той же	1	2
196	на первом	1	2
197	хотя бы	5	2
198	еще не	9	2
199	он сам	6	2
200	в чем	2	2
201	я никогда	1	2
202	мы будем	1	2
203	ответ на	1	2
204	нет и	3	2
205	в свои	1	2
206	некоторое время	1	2
207	как к	2	2
208	конечно не	6	2
209	из этих	1	2
210	и тот	1	2
211	тому же	1	2
212	что она	4	2
213	при этом	2	2
214	вера в	1	2
215	время и	1	2
216	и еще	1	2
217	своего времени	1	2
218	не говорил	1	2
219	на этом	1	2
220	так например	1	2
221	от нее	1	2
222	что все	3	2
223	а по	1	2
224	лишь в	2	2
225	было бы	4	2
226	кажется что	2	2
227	ни в	2	2
228	в них	4	2
229	нее в	2	2
230	точки зрения	19	2
231	это делает	2	2
232	почти не	1	2
233	место в	1	2
234	что я	1	2
235	значение для	3	2
236	тем не	1	2
237	что сам	1	2
238	на всю	1	2
239	и почти	1	2
240	даже в	6	2
241	этой области	2	2
242	не менее	2	2
243	тем самым	2	2
244	что с	1	2
245	не по	3	2
246	того чтобы	1	2
247	того и	1	2
248	более что	1	2
249	уже и	1	2
250	что на	1	2
251	в каком	1	2
252	у меня	3	2
253	в момент	3	2
254	со стороны	4	2
255	для его	1	2
256	для того	1	2
257	на это	1	2
258	где он	1	2
259	для себя	3	2
260	и о	2	2
261	во мне	1	2
262	то время	1	2
263	ясно что	1	2
264	она была	1	2
265	что дело	1	2
266	был не	1	2
267	о котором	1	2
268	ними и	1	2
269	образом в	2	2
270	времени в	1	2
271	которой мы	1	2
272	а именно	3	2
273	которая как	1	2
274	того что	3	2
275	с ними	4	2
276	никак нельзя	1	2
277	одной из	2	2
278	а это	1	2
279	не из	1	2
280	и других	3	2
281	из них	9	2
282	перешел на	1	2
283	и никогда	1	2
284	дальше в	1	2
285	тем что	2	2
286	в очень	1	2
287	и затем	2	2
288	только что	2	2
289	с которым	1	2
290	что мы	1	2
291	жизнь в	1	2
292	и глубоко	1	2
293	него в	1	2
294	еще на	1	2
295	где же	1	2
296	он говорит	2	2
297	в ответ	1	2
298	по существу	1	2
299	атмосферы в	1	2
300	своей жизни	3	2
301	приведем несколько	1	2
302	и для	2	2
303	в результате	3	2
304	от него	3	2
305	отрывки из	2	2
306	которую он	3	2
307	и ни	1	2
308	тем более	1	2
309	мы должны	4	2
310	но зато	1	2
311	как вы	2	2
312	совершенно не	1	2
313	в самом	13	2
314	к этой	2	2
315	в частности	1	2
316	была для	2	2
317	как на	2	2
318	во всяком	1	2
319	все что	3	2
320	отношении к	1	1
321	на самом	1	1
322	реализм в	2	1
323	ними можно	1	1
324	и есть	1	1
325	нам кажется	1	1
326	то в	1	1
327	мысли а	1	1
328	он всегда	1	1
329	и нужно	1	1
330	не имеют	1	1
331	научной и	1	1
332	отношения к	2	1
333	в их	4	1
334	в обычном	1	1
335	есть не	1	1
336	наличие у	1	1
337	особенность его	1	1
338	что если	3	1
339	к моему	1	1
340	случае это	1	1
341	есть нечто	1	1
342	время как	1	1
343	вместо этого	1	1
344	обычном смысле	1	1
345	в ней	7	1
346	литературы и	1	1
347	на них	2	1
348	во всех	4	1
349	истинный смысл	2	1
350	для теории	1	1
351	по отношению	8	1
352	а и	1	1
353	в настоящем	1	1
354	относится к	2	1
355	него только	1	1
356	материалом для	1	1
357	ней в	1	1
358	семейные отношения	1	1
359	может получить	1	1
360	что по	1	1
361	своей критике	1	1
362	себе не	1	1
363	поэтому он	1	1
364	ни один	3	1
365	сказать о	1	1
366	момент его	1	1
367	тоже не	2	1
368	свои мысли	1	1
369	им в	4	1
370	жизнь как	1	1
371	на две	1	1
372	грубо так	1	1
373	так сказать	7	1
374	истины в	1	1
375	первом плане	1	1
376	а скорее	1	1
377	и легко	1	1
378	сказали в	1	1
379	считал себя	1	1
380	него есть	1	1
381	чтобы в	1	1
382	одной и	1	1
383	всех своих	1	1
384	в большой	3	1
385	все с	1	1
386	но все	4	1
387	подход к	2	1
388	можно собрать	1	1
389	смысле в	1	1
390	для всей	1	1
391	таких как	1	1
392	те же	2	1
393	их и	3	1
394	них не	1	1
395	этого мы	1	1
396	заключается в	1	1
397	на протяжении	3	1
398	с другими	7	1
399	его личности	2	1
400	это не	3	1
401	на почве	4	1
402	серьезность его	1	1
403	указаний на	1	1
404	по всему	1	1
405	а сейчас	1	1
406	этом мы	1	1
407	для них	3	1
408	но уже	2	1
409	их всех	1	1
410	ни одной	1	1
411	в высшей	1	1
412	в самую	2	1
413	мы имеем	2	1
414	тому что	1	1
415	для чего	1	1
416	чем в	1	1
417	мы не	1	1
418	выражение в	3	1
419	и ничего	1	1
420	в этих	4	1
421	называл себя	3	1
422	таким же	2	1
423	но у	3	1
424	она в	1	1
425	важнее всего	1	1
426	представление о	2	1
427	от его	2	1
428	не считал	1	1
429	и той	3	1
430	их в	7	1
431	том и	1	1
432	с такими	2	1
433	слов о	1	1
434	сам он	2	1
435	она не	5	1
436	любви и	1	1
437	в атмосфере	1	1
438	к лицу	1	1
439	одной плоскости	4	1
440	на себе	1	1
441	и сама	1	1
442	он еще	2	1
443	действительности поэтому	1	1
444	о них	2	1
445	нем в	1	1
446	правда в	2	1
447	одна из	3	1
448	его жизнью	1	1
449	или как	1	1
450	действительно в	1	1
451	меня и	1	1
452	xix веке	2	1
453	связи с	1	1
454	до того	1	1
455	только с	1	1
456	этом отношении	2	1
457	вполне понятно	1	1
458	в области	2	1
459	не потому	2	1
460	личности в	3	1
461	очень часто	1	1
462	все то	2	1
463	нет ни	3	1
464	не могут	1	1
465	есть только	4	1
466	только еще	1	1
467	для такого	1	1
468	а что	2	1
469	раз навсегда	1	1
470	перед его	1	1
471	в каждом	4	1
472	правда не	1	1
473	и оценивает	1	1
474	которого мы	1	1
475	с ее	3	1
476	на нем	1	1
477	всего этого	3	1
478	к нам	2	1
479	может только	1	1
480	уже с	1	1
481	в произведении	5	1
482	с самого	1	1
483	так в	1	1
484	как с	1	1
485	и совершенно	1	1
486	и когда	1	1
487	о тех	1	1
488	что может	1	1
489	правда у	1	1
490	не с	1	1
491	а этот	1	1
492	с самим	2	1
493	которая была	1	1
494	найти в	1	1
495	можно только	1	1
496	веры в	1	1
497	строго говоря	1	1
498	если бы	2	1
499	в эпоху	1	1
500	о ней	1	1
501	познания и	1	1
502	произведения как	1	1
503	вот почему	3	1
504	другом месте	1	1
505	раз дело	1	1
506	потом не	1	1
507	но к	1	1
508	и поэтому	1	1
509	того он	1	1
510	и являются	1	1
511	одного из	1	1
512	не стоит	1	1
513	они ничего	1	1
514	затем в	1	1
515	а во	1	1
516	все в	1	1
517	от них	2	1
518	которые мы	1	1
519	во всей	1	1
520	художественно и	1	1
521	в другой	1	1
522	которые он	1	1
523	периода его	1	1
524	если это	1	1
525	будем называть	1	1
526	условия для	1	1
527	и мир	5	1
528	говорит в	1	1
529	навсегда и	1	1
530	но тут	1	1
531	в литературе	6	1
532	я ее	1	1
533	на которой	1	1
534	всего творчества	1	1
535	но с	3	1
536	его собственная	1	1
537	и одновременно	2	1
538	мышления о	1	1
539	не как	6	1
540	человека в	5	1
541	мне кажется	1	1
542	согласиться с	1	1
543	истории и	1	1
544	нежности и	1	1
545	в разные	1	1
546	который в	1	1
547	их жизни	2	1
548	и мировоззрения	1	1
549	важных проблем	1	1
550	жить и	1	1
551	нас здесь	1	1
552	с одной	1	1
553	человека с	2	1
554	самом деле	4	1
555	он их	1	1
556	в сторону	2	1
557	ни одного	3	1
558	или не	2	1
559	и которая	1	1
560	же в	1	1
561	эти же	2	1
562	что не	5	1
563	чем с	1	1
564	от других	1	1
565	их как	1	1
566	менее всего	1	1
567	одно из	1	1
568	результате такого	1	1
569	ту же	1	1
570	представлений о	1	1
571	в одном	6	1
572	более далекого	1	1
573	нелюбовь к	1	1
574	у нее	1	1
575	друг друга	7	1
576	мы можем	4	1
577	как его	2	1
578	резко и	1	1
579	от того	2	1
580	в других	1	1
581	и только	1	1
582	нет нужды	1	1
583	не хочет	1	1
584	считаем необходимым	1	1
585	только у	1	1
586	и человека	1	1
587	в неразрывное	1	1
588	как у	2	1
589	что человек	1	1
590	естественно и	1	1
591	именно в	3	1
592	вообще и	1	1
593	будет ли	1	1
594	человека а	1	1
595	далеко не	4	1
596	в свою	1	1
597	мы еще	1	1
598	он считал	1	1
599	себя и	2	1
600	воспоминания о	1	1
601	однако нам	1	1
602	от другого	1	1
603	прежде всего	11	1
604	месте и	1	1
605	и пр	2	1
606	нужно сказать	1	1
607	а за	2	1
608	свою жизнь	2	1
609	до конца	7	1
610	а не	10	1
611	человеческой жизни	2	1
612	конечно на	2	1
613	о чем	1	1
614	бы по	1	1
615	на эту	1	1
616	плоскости с	3	1
617	на слово	1	1
618	его как	1	1
619	с помощью	1	1
620	входить в	1	1
621	философских школ	1	1
622	на который	1	1
623	сходство но	1	1
624	так же	5	1
625	в одной	5	1
626	из которых	2	1
627	было трудно	1	1
628	в данном	1	1
629	не видел	1	1
630	который мы	1	1
631	она есть	1	1
632	лицом к	1	1
633	и мировой	1	1
634	смысле этого	2	1
635	не удалось	1	1
636	о человеке	1	1
637	из этой	1	1
638	ней не	1	1
639	ко мне	1	1
640	другого человека	1	1
641	и более	2	1
642	быть не	1	1
