N	2gram	Voloshinov_1	Myshleni
1	внутренней речи	9	67
2	речи и	3	30
3	в этом	16	29
4	точки зрения	34	28
5	речи в	3	27
6	и в	19	26
7	не только	8	24
8	то что	8	24
9	таким образом	17	23
10	с точки	20	21
11	и речи	2	19
12	того чтобы	5	19
13	для того	4	18
14	в том	6	18
15	и не	26	18
16	том что	3	17
17	потому что	1	16
18	для других	2	15
19	как и	12	15
20	внутренняя речь	9	15
21	как мы	13	14
22	того что	3	14
23	так как	2	14
24	так же	7	14
25	этом случае	3	14
26	значение слова	1	13
27	с помощью	6	13
28	и его	19	12
29	что в	4	12
30	мысли и	4	11
31	в которой	3	11
32	в слове	10	11
33	только не	1	11
34	мысли к	1	11
35	но и	8	11
36	не может	24	11
37	словом и	2	10
38	слова и	3	10
39	по своей	1	10
40	в сущности	3	9
41	в самом	10	9
42	в себе	2	9
43	тому что	2	9
44	мысли в	2	9
45	мышления и	1	9
46	слово и	1	9
47	тем что	2	9
48	что мы	1	9
49	значения слова	2	9
50	же как	2	8
51	то же	7	8
52	той же	2	8
53	между словом	1	8
54	от речи	1	8
55	что он	2	8
56	только в	9	8
57	свое выражение	2	8
58	ее в	1	8
59	сказать что	4	8
60	тем самым	1	8
61	и то	1	7
62	мы не	6	7
63	и к	3	7
64	с самого	4	7
65	самого начала	4	7
66	этой речи	1	7
67	к тому	2	7
68	по мере	2	7
69	может быть	26	7
70	прежде всего	13	7
71	в меру	1	7
72	самом деле	10	6
73	речевой деятельности	1	6
74	вопрос о	4	6
75	во всех	7	6
76	по отношению	3	6
77	все же	8	6
78	и слова	1	6
79	что это	1	6
80	все эти	7	6
81	выражение в	4	6
82	было бы	4	6
83	и тем	1	6
84	в ее	7	6
85	от социальной	1	6
86	в сознании	2	6
87	между собой	2	6
88	мы могли	1	6
89	и что	1	6
90	в какой	3	6
91	именно в	5	6
92	а не	7	6
93	как бы	15	6
94	в смысле	6	6
95	мы должны	3	6
96	речи как	2	6
97	связи между	5	5
98	тем же	1	5
99	из всех	1	5
100	речь не	1	5
101	в целом	1	5
102	как говорит	1	5
103	могли бы	1	5
104	с внешней	1	5
105	и с	2	5
106	с тем	1	5
107	она не	2	5
108	тогда когда	1	5
109	в процессе	14	5
110	слова как	7	5
111	в направлении	7	5
112	же самое	3	5
113	является в	3	5
114	если бы	2	5
115	в виду	2	5
116	можно сказать	3	5
117	и следовательно	3	5
118	как она	2	5
119	с одной	1	5
120	в качестве	2	5
121	если мы	11	5
122	в начале	5	5
123	и их	2	5
124	слова в	1	5
125	речь и	2	5
126	думается нам	1	5
127	одной стороны	1	5
128	речи а	1	5
129	до конца	5	5
130	как это	1	5
131	в данном	4	5
132	отношению к	2	5
133	с этой	2	5
134	и для	11	5
135	бы в	2	5
136	отношения между	1	4
137	еще не	4	4
138	с другой	5	4
139	в нашем	2	4
140	это и	3	4
141	как в	4	4
142	стороны и	1	4
143	целый ряд	3	4
144	но в	7	4
145	нами в	1	4
146	и во	2	4
147	в котором	3	4
148	не в	5	4
149	в той	1	4
150	не менее	4	4
151	не по	1	4
152	никогда не	2	4
153	связи с	11	4
154	в области	3	4
155	не могут	3	4
156	не есть	3	4
157	имеет место	2	4
158	речи мы	1	4
159	приводит к	1	4
160	о том	2	4
161	мысль не	1	4
162	в его	6	4
163	и только	2	4
164	звуковой стороны	1	4
165	речи о	1	4
166	одной из	3	4
167	так что	1	4
168	в конце	5	4
169	друг друга	8	4
170	о чем	1	4
171	функции и	1	4
172	перехода от	1	4
173	должны быть	3	4
174	и от	3	4
175	то о	1	4
176	и наконец	1	4
177	этой точки	1	4
178	гораздо более	1	4
179	связана с	2	3
180	на самом	3	3
181	между двумя	3	3
182	в первом	3	3
183	к другому	3	3
184	она все	1	3
185	мы уже	2	3
186	связаны между	1	3
187	совпадает с	2	3
188	в ней	4	3
189	в чем	2	3
190	но не	1	3
191	нет и	4	3
192	из важнейших	2	3
193	в этой	1	3
194	ее внутренних	1	3
195	в одной	2	3
196	как к	2	3
197	из этих	2	3
198	он не	3	3
199	в первой	2	3
200	этого направления	1	3
201	и по	1	3
202	так и	11	3
203	речи или	1	3
204	этого мы	1	3
205	с другими	3	3
206	не совпадает	1	3
207	и во-вторых	1	3
208	это положение	2	3
209	мы видели	1	3
210	для него	9	3
211	в своей	3	3
212	в основном	6	3
213	втором случае	1	3
214	друг другу	1	3
215	тем не	2	3
216	по себе	4	3
217	в основе	2	3
218	в самой	1	3
219	этом отношении	3	3
220	отличается от	1	3
221	значения и	1	3
222	последнее время	1	3
223	мог бы	2	3
224	для этого	1	3
225	нашей работы	3	3
226	во втором	2	3
227	нуждается в	3	3
228	что и	2	3
229	это не	1	3
230	к нему	1	3
231	мысль и	2	3
232	мы видим	1	3
233	и является	2	3
234	только на	4	3
235	психологии в	4	3
236	менее всего	2	3
237	представить себе	1	3
238	мы можем	2	3
