N	4gram	Vygotskiy__5	KulturaY
1	до тех пор пока	2	4
2	и в самом деле	1	3
3	в зависимости от того	2	3
4	я имею в виду	1	2
5	одним и тем же	3	2
6	одного и того же	2	2
7	что в зависимости от	1	2
8	один и тот же	1	2
9	по этому поводу но	1	1
10	совершенно ясно что в	2	1
11	одной и той же	2	1
12	в собственном смысле слова	1	1
13	с этой точки зрения	1	1
14	не то что он	1	1
15	от той или иной	1	1
16	на самом деле есть	1	1
17	которое на самом деле	1	1
18	а с другой стороны	2	1
19	в зависимости от той	1	1
20	в силу того что	1	1
21	заключается в том что	4	1
22	по одному тому что	1	1
