N	2gram	Vygotskiy__1	Hudozhes
1	и в	23	28
2	том что	21	19
3	в ее	2	18
4	и не	9	18
5	в том	24	15
6	а не	3	14
7	в этом	17	13
8	не в	4	13
9	о том	6	12
10	перед нами	5	11
11	не только	16	11
12	при этом	4	11
13	как и	14	11
14	в его	14	11
15	уже не	2	10
16	в себе	6	9
17	но и	14	9
18	так и	5	8
19	между тем	9	8
20	что он	7	8
21	в жизни	1	8
22	может быть	14	8
23	о чем	2	8
24	я не	3	7
25	по отношению	7	7
26	что она	4	7
27	состоит в	1	7
28	об этом	3	7
29	к тому	4	7
30	в частности	2	7
31	как это	2	7
32	и все	5	7
33	отношению к	7	7
34	в котором	4	6
35	то же	8	6
36	не было	1	6
37	и с	9	6
38	в своей	4	6
39	в то	7	6
40	тем что	6	6
41	для себя	4	6
42	если бы	5	6
43	можно сказать	5	6
44	это не	1	6
45	а в	2	6
46	то что	17	6
47	жизни и	2	6
48	жизни как	1	5
49	с его	4	5
50	в этой	7	5
51	как в	4	5
52	в самом	7	5
53	что это	3	5
54	не могла	1	5
55	в своем	3	5
56	не менее	1	5
57	у него	1	5
58	никогда не	2	5
59	ничего не	3	5
60	и его	6	5
61	она не	3	5
62	одно из	2	5
63	для него	2	5
64	наряду с	1	5
65	как бы	11	5
66	с ее	1	5
67	что в	14	5
68	и другие	1	5
69	и т	1	4
70	но не	4	4
71	то в	1	4
72	он не	5	4
73	в других	1	4
74	тем не	1	4
75	тому что	5	4
76	же время	2	4
77	и сама	1	4
78	как будто	1	4
79	того чтобы	17	4
80	в конечном	1	4
81	вслед за	2	4
82	что они	3	4
83	только в	6	4
84	в качестве	9	4
85	что и	1	4
86	как раз	4	4
87	для того	15	4
88	превращается в	3	4
89	то и	3	4
90	не может	12	4
91	тому как	1	4
92	бы и	2	4
93	человека и	3	3
94	едва ли	2	3
95	по его	1	3
96	в ней	1	3
97	еще не	1	3
98	и на	8	3
99	столь же	6	3
100	в ответ	1	3
101	перед глазами	1	3
102	со стороны	1	3
103	раз в	1	3
104	как он	3	3
105	в нем	1	3
106	можно было	3	3
107	что все	4	3
108	мы уже	1	3
109	с другими	2	3
110	было бы	4	3
111	в это	1	3
112	в них	2	3
113	соответствии с	1	3
114	несмотря на	2	3
115	мы с	1	3
116	в этих	2	3
117	что было	1	3
118	как о	1	3
119	на него	2	3
120	со своим	1	3
121	как только	1	3
122	же самое	3	3
123	и это	3	3
124	не могу	3	3
125	что у	2	3
126	и ему	1	3
127	внимание на	1	3
128	все его	1	3
129	одной из	1	3
130	и ее	7	3
131	с одной	8	3
132	конечном счете	1	3
133	в одном	4	3
134	с другой	10	3
135	на ее	2	3
136	все время	6	3
137	а с	4	3
138	прежде всего	10	3
139	в соответствии	1	3
140	так же	16	3
141	одной стороны	9	3
142	в состоянии	2	3
143	все это	6	3
144	или в	1	3
145	о себе	1	3
146	есть и	1	3
147	по поводу	1	3
148	самом деле	3	3
149	все что	1	3
150	же как	6	2
151	и то	3	2
152	но тем	2	2
153	в первом	2	2
154	той же	2	2
155	который в	3	2
156	на пороге	2	2
157	он думал	1	2
158	говорить о	2	2
159	а для	1	2
160	нам представляется	1	2
161	ответ на	3	2
162	тоже не	1	2
163	все же	3	2
164	как уже	7	2
165	и к	4	2
166	но в	5	2
167	та же	1	2
168	бы с	1	2
169	в нашем	2	2
170	из этих	3	2
171	чего не	1	2
172	мысли и	6	2
173	т д	1	2
174	о которой	1	2
175	в принципе	1	2
176	на этом	2	2
177	оно не	1	2
178	могла бы	1	2
179	не с	2	2
180	лишь в	6	2
181	от которого	1	2
182	о которых	1	2
183	автора и	1	2
184	со всей	4	2
185	можно так	1	2
186	от своего	1	2
187	с точки	18	2
188	если можно	1	2
189	не столько	4	2
190	что говорит	2	2
191	что я	1	2
192	как видим	2	2
193	того как	2	2
194	только не	1	2
195	в основе	8	2
196	представляется нам	1	2
197	в строгом	1	2
198	приходит к	3	2
199	как мы	5	2
200	на другой	1	2
201	данном случае	2	2
202	приводит к	4	2
203	с собой	2	2
204	с самим	1	2
205	до сих	4	2
206	во второй	1	2
207	и т.д	5	2
208	в другом	7	2
209	и просто	1	2
210	а также	1	2
211	нуждается в	2	2
212	говорит в	1	2
213	один из	2	2
214	о двух	1	2
215	впрочем и	1	2
216	именно на	1	2
217	с какой	1	2
218	и у	1	2
219	так выразиться	1	2
220	в виде	2	2
221	потребность в	1	2
222	себе в	1	2
223	из них	1	2
224	противоречие между	1	2
225	вовсе не	3	2
226	ее на	4	2
227	сих пор	4	2
228	или иной	1	2
229	именно в	6	2
230	что не	1	2
231	мы знаем	1	2
232	и составляет	1	2
233	однако и	1	2
234	вместе с	9	2
235	в данном	2	2
236	видит в	1	2
237	с такой	2	2
238	в ряду	1	2
239	что же	1	2
240	в контексте	1	2
241	и от	3	2
242	только для	3	2
243	о его	1	2
244	не является	9	2
245	и для	1	2
246	отнюдь не	1	2
247	в двух	2	2
248	потому что	6	2
249	хотя бы	4	2
250	точки зрения	26	2
251	между ними	2	2
252	сказать что	11	2
253	что даже	1	2
254	этой связи	1	2
255	как на	4	2
256	тем самым	5	2
257	гораздо более	1	2
258	эта новая	1	1
259	отношения к	3	1
260	одним из	1	1
261	например в	1	1
262	в сфере	3	1
263	самой себе	1	1
264	функции в	4	1
265	не остается	3	1
266	тех же	2	1
267	другому человеку	2	1
268	бы для	1	1
269	мысли к	8	1
270	мы имели	1	1
271	которой так	1	1
272	на две	3	1
273	высшей степени	4	1
274	с в	1	1
275	также и	1	1
276	полагает что	3	1
277	самое замечательное	1	1
278	мы не	7	1
279	себе как	1	1
280	что между	2	1
281	что если	2	1
282	приложении к	2	1
283	в сущности	6	1
284	время как	4	1
285	принадлежит к	1	1
286	и другая	1	1
287	выхода в	1	1
288	что можно	1	1
289	и реальным	1	1
290	разумеется не	1	1
291	на них	1	1
292	между собой	5	1
293	неспособность к	1	1
294	в различных	1	1
295	во всех	3	1
296	к нулю	1	1
297	во внешнем	1	1
298	могло быть	1	1
299	то он	1	1
300	в сторону	1	1
301	в общем	3	1
302	себе и	2	1
303	в наиболее	1	1
304	не просто	1	1
305	друг от	3	1
306	и поведении	1	1
307	за пределы	2	1
308	один и	1	1
309	в поисках	2	1
310	в течение	2	1
311	в одной	3	1
312	показать что	2	1
313	на других	1	1
314	как к	1	1
315	более и	2	1
316	остановиться на	1	1
