N	2gram	Vygotskiy__4	Istorich
1	и в	33	25
2	вместе с	8	22
3	что он	20	22
4	и т	6	20
5	т д	2	18
6	может быть	22	17
7	мы имеем	2	14
8	не только	7	13
9	но и	3	13
10	в его	10	12
11	так как	12	11
12	и не	13	11
13	в этом	28	10
14	тем что	3	10
15	все же	5	10
16	и его	5	9
17	его в	3	9
18	в виде	3	9
19	с другой	2	9
20	таким образом	13	9
21	еще не	1	8
22	и на	5	8
23	все эти	6	8
24	что в	21	8
25	на него	4	8
26	связи с	2	8
27	и что	25	8
28	мы видим	6	8
29	мы знаем	2	8
30	с тем	4	8
31	другой стороны	2	8
32	связь с	5	8
33	том что	22	8
34	представляет собой	2	7
35	в нем	7	7
36	как и	5	7
37	во время	6	7
38	потому что	24	7
39	о том	20	7
40	и здесь	3	7
41	то что	44	7
42	только в	4	7
43	с одной	3	7
44	при помощи	4	7
45	превращается в	1	7
46	одной стороны	3	7
47	но это	1	7
48	в частности	4	7
49	знаем что	4	6
50	как в	3	6
51	в нее	2	6
52	это не	6	6
53	не может	10	6
54	в этих	1	6
55	не в	2	6
56	и он	3	6
57	что и	3	6
58	там где	1	6
59	себя в	4	6
60	прежде всего	2	6
61	убивает его	1	6
62	или в	1	6
63	в том	21	6
64	например в	3	5
65	и действительно	1	5
66	ясно что	5	5
67	мы не	5	5
68	в ней	6	5
69	но не	3	5
70	с этим	5	5
71	что это	13	5
72	но все	2	5
73	здесь мы	3	5
74	видим что	2	5
75	как мы	4	5
76	мы увидим	2	5
77	так же	13	5
78	для нас	7	5
79	же как	3	4
80	и это	5	4
81	то же	9	4
82	мы уже	5	4
83	в ее	2	4
84	от этого	3	4
85	в истории	1	4
86	он видит	3	4
87	и хотя	1	4
88	в которой	4	4
89	он не	11	4
90	что все	11	4
91	того как	1	4
92	в некоторых	1	4
93	совершенно ясно	8	4
94	в пределах	3	4
95	в дальнейшем	1	4
96	что у	4	4
97	с ним	5	4
98	за ним	1	4
99	все это	13	4
100	в связи	1	4
101	из себя	1	4
102	мы должны	6	4
103	в которых	3	3
104	его не	2	3
105	то это	3	3
106	что его	3	3
107	только после	5	3
108	если в	1	3
109	и как	5	3
110	в целом	5	3
111	в этой	9	3
112	только один	1	3
113	их в	3	3
114	на этом	3	3
115	видит что	4	3
116	но уже	1	3
117	в то	3	3
118	в русской	2	3
119	для того	23	3
120	что при	2	3
121	представляют собой	1	3
122	того чтобы	22	3
123	никогда не	5	3
124	и с	2	3
125	и вообще	1	3
126	о нем	4	3
127	но мы	2	3
128	к нему	1	3
129	в другой	1	3
130	показывают что	1	3
131	и др	1	3
