N	2gram	Voloshinov_1	FransuaR
1	и в	15	40
2	то есть	1	18
3	и его	15	17
4	прежде всего	11	16
5	в этом	13	15
6	мы уже	5	13
7	не только	5	13
8	в его	9	13
9	и не	16	13
10	вовсе не	2	12
11	что в	6	12
12	как и	6	11
13	но и	4	11
14	таким образом	21	10
15	как мы	10	10
16	и т.п	2	10
17	он не	4	9
18	может быть	13	9
19	и все	4	9
20	и до	3	8
21	той же	2	8
22	и на	3	8
23	отношение к	7	8
24	все эти	9	8
25	и с	7	8
26	во время	5	8
27	в эпоху	3	8
28	в том	4	8
29	у него	3	8
30	но в	9	8
31	то же	7	7
32	в своем	2	7
33	культуры и	1	7
34	он и	2	7
35	в виду	1	7
36	в одном	3	7
37	и др	8	7
38	во всех	8	6
39	в самом	6	6
40	в этих	2	6
41	в то	6	6
42	же время	5	6
43	связи с	1	6
44	связь с	4	6
45	мы еще	1	6
46	до конца	5	6
47	в своей	9	6
48	к этому	7	6
49	в нем	4	5
50	со всеми	3	5
51	так сказать	3	5
52	в основе	3	5
53	и для	2	5
54	в особенности	1	5
55	те же	4	5
56	начала и	1	5
57	мы видим	1	5
58	для него	5	5
59	то что	10	5
60	не было	4	5
61	а не	2	5
62	как раз	2	5
63	в своих	4	5
64	смысле слова	2	4
65	также и	1	4
66	жизни и	5	4
67	в ней	5	4
68	в истории	3	4
69	в нашем	3	4
70	в мире	1	4
71	было бы	6	4
72	ни в	6	4
73	том что	5	4
74	в эту	2	4
75	страха и	1	4
76	даже в	1	4
77	того чтобы	2	4
78	в области	3	4
79	у нас	3	4
80	о том	1	4
81	и о	3	4
82	роль в	6	4
83	особенно в	1	4
84	и здесь	1	4
85	а также	1	4
86	и во	1	4
87	один из	4	4
88	только на	2	4
89	из них	1	4
90	так как	9	4
91	и даже	2	4
92	до сих	3	4
93	здесь в	1	4
94	века и	1	4
95	и потому	8	4
96	в данном	3	4
97	сих пор	3	4
98	в основном	2	4
99	все это	5	4
100	еще более	2	4
101	в заключение	3	4
102	самом деле	7	3
103	на самом	2	3
104	и есть	2	3
105	он был	3	3
106	с его	8	3
107	по отношению	11	3
108	отличие от	1	3
109	в этой	5	3
110	и как	1	3
111	и наконец	10	3
112	и к	7	3
113	в себе	4	3
114	мы чувствуем	1	3
115	связанные с	2	3
116	при этом	7	3
117	всех этих	5	3
118	для понимания	1	3
119	об этом	4	3
120	на протяжении	5	3
121	но именно	1	3
122	мы видели	5	3
123	в отличие	1	3
124	их в	2	3
125	для этого	4	3
126	в таких	3	3
127	одна из	3	3
128	и мысли	1	3
129	о нем	1	3
130	но все	2	3
131	правда не	1	3
132	в ее	4	3
133	еще в	1	3
134	со всею	3	3
135	если бы	3	3
136	в другом	1	3
137	другими словами	3	3
138	между тем	2	3
139	нуждается в	2	3
140	что и	2	3
141	во всей	1	3
142	и следовательно	1	3
143	еще не	7	3
144	различных областей	1	3
145	только в	6	3
146	так и	10	3
147	в начале	1	3
148	все образы	1	3
149	одно из	3	3
150	не так	1	3
151	мы находим	1	3
152	тем что	1	3
153	для того	1	3
154	связан с	1	3
155	и прежде	5	3
156	сказать что	6	3
157	жизнь в	1	3
158	не может	13	3
159	вместе с	4	3
160	ко всем	1	3
161	как в	3	3
162	во все	1	3
163	как бы	11	3
164	и смерти	2	3
165	в более	3	3
166	и от	1	3
167	но это	2	3
168	а в	6	3
169	слово в	1	3
170	между ними	2	3
171	к этой	1	3
172	они не	2	3
173	одним из	3	2
174	например в	1	2
175	связана с	1	2
176	наших дней	2	2
177	того же	1	2
178	это и	1	2
179	тем же	1	2
180	этого он	1	2
181	века в	2	2
182	и этот	1	2
183	мы не	4	2
184	при анализе	3	2
185	общества и	1	2
186	большую роль	2	2
187	период жизни	1	2
188	со смертью	1	2
189	хотя бы	7	2
190	подробно и	1	2
191	которые он	1	2
192	на них	1	2
193	не был	1	2
194	но конечно	1	2
195	но не	5	2
196	из важнейших	2	2
197	думать что	2	2
198	вот как	1	2
199	в течение	2	2
200	что он	8	2
201	все же	5	2
202	и той	1	2
203	его к	1	2
204	в этот	4	2
205	лежит на	1	2
206	в которой	1	2
207	в целом	2	2
208	он в	1	2
209	из этих	4	2
210	выражение в	2	2
211	в дальнейшем	2	2
212	как он	1	2
213	освобождение от	2	2
