N	3gram	Losev_Prob_3	Vladivir
1	в том что	9	10
2	тем не менее	10	9
3	о том что	3	8
4	с точки зрения	2	6
5	не может быть	5	6
6	это значит что	2	6
7	в те времена	1	5
8	более или менее	1	5
9	как раз и	4	5
10	что же касается	4	5
11	в конце концов	3	5
12	и в этом	6	5
13	дело в том	3	5
14	необходимо сказать что	2	5
15	к тому же	1	5
16	то это значит	2	4
17	точно так же	3	4
18	и то что	7	4
19	содержит в себе	3	4
20	в то время	4	4
21	в настоящее время	2	3
22	только в том	1	3
23	бы то ни	4	3
24	у нас выше	2	3
25	ни с каким	1	3
26	во всяком случае	6	3
27	с одной стороны	1	3
28	и в его	3	3
29	в то же	4	3
30	в отличие от	2	3
31	также и то	4	3
32	само по себе	3	3
33	если не прямо	1	3
34	никакого отношения к	3	3
35	как мы видели	2	3
36	что и в	3	3
37	по существу же	1	2
38	это же самое	2	2
39	что в этом	1	2
40	само собой разумеется	1	2
41	то ни стало	1	2
42	иметь в виду	1	2
43	должны сказать что	3	2
44	но даже и	4	2
45	есть прежде всего	1	2
46	во что бы	1	2
47	на первый план	2	2
48	в таком случае	4	2
49	сам по себе	6	2
50	на самом же	4	2
51	по себе в	1	2
52	то в чем	1	2
53	нельзя сказать что	1	2
54	даже и не	4	2
55	что бы то	1	2
56	так же как	1	2
57	в данном случае	7	2
58	можно сколько угодно	1	2
59	только в виде	1	2
60	имеет ничего общего	3	2
61	и потому что	1	2
62	мы видели выше	1	2
63	то время как	4	2
64	даже и в	2	2
65	так или иначе	1	2
66	в связи с	7	2
67	еще и потому	1	2
68	с другой стороны	5	2
69	самом же деле	4	2
70	не имеет ничего	3	2
71	бросается в глаза	1	2
72	и в таком	1	2
73	ни в каком	4	2
74	вовсе не есть	8	2
75	ничего общего с	2	2
76	едва ли можно	2	2
77	то это есть	1	2
78	на то что	1	2
79	то есть о	1	2
80	к тому что	1	2
81	в сравнении с	2	2
82	но еще и	1	2
83	прекрасно понимает что	1	2
84	в целом то	1	2
85	путем насилия и	1	1
86	взятое само по	2	1
87	по разным причинам	1	1
88	таким образом если	1	1
89	не просто о	1	1
90	что иное как	4	1
91	потому что он	4	1
92	же в конце	1	1
93	в настоящем пункте	1	1
94	общего ни с	1	1
95	да и то	2	1
96	уже не просто	1	1
97	всякий скажет что	1	1
98	и можно было	1	1
99	сказать что в	1	1
100	ровно ничего не	2	1
101	так же и	1	1
102	но все дело	1	1
103	здесь перед нами	2	1
104	и не только	1	1
105	это было бы	1	1
106	но оно не	1	1
107	которые мы находим	1	1
108	в котором он	1	1
109	такие термины как	1	1
110	важным и не	1	1
111	в том и	1	1
112	и если они	1	1
113	том что он	1	1
114	этот раз уже	1	1
115	о том как	2	1
116	в этом случае	5	1
117	же как и	2	1
118	то что является	2	1
119	не имеют никакого	2	1
120	и если мы	2	1
121	имеющих никакого отношения	1	1
122	до сих пор	2	1
123	только с виду	1	1
124	и то и	1	1
125	мы не будем	2	1
126	том что вся	2	1
127	еще не был	1	1
128	сама по себе	8	1
129	они мало чем	1	1
130	начала до конца	1	1
131	во всем то	1	1
132	то есть делает	1	1
133	а к толстого	2	1
134	в первую очередь	3	1
135	и не столь	1	1
136	то он уже	1	1
137	нечто иное чем	1	1
138	только то что	2	1
139	же самое время	4	1
140	и заключается что	1	1
141	с тем что	1	1
142	что в нем	1	1
143	для нас значение	2	1
144	также еще и	1	1
145	и в тех	1	1
146	несмотря на свою	1	1
147	но когда мы	1	1
148	можно было бы	3	1
149	это вовсе не	4	1
150	имеет значение не	1	1
151	перед нами не	1	1
152	вовсе не так	1	1
153	только при помощи	2	1
154	собой разумеется что	1	1
155	не был бы	1	1
156	благодаря тому что	1	1
157	в ней нет	1	1
158	не просто в	1	1
159	ничего общего ни	1	1
160	говорит не просто	1	1
161	значении этого слова	1	1
162	с этой точки	1	1
163	и не в	1	1
164	останавливаться только на	1	1
165	то и другое	1	1
166	и вовсе не	4	1
167	одно и то	3	1
168	и тем не	3	1
169	отнюдь не является	2	1
170	может быть и	3	1
171	еще не есть	2	1
172	не есть только	1	1
173	если исходить из	1	1
174	не имеющих никакого	1	1
175	так как иначе	4	1
176	или как мы	1	1
177	существу же между	1	1
178	если бы мы	1	1
179	не только в	2	1
180	то ни было	3	1
181	что все такого	1	1
182	совершенно не имеет	1	1
183	все такого рода	2	1
184	быть каким угодно	1	1
185	все дело в	1	1
186	на этот раз	3	1
187	как на нечто	1	1
188	а еще и	1	1
189	есть таким образом	1	1
190	вполне самостоятельно и	1	1
191	и то же	4	1
192	если не считать	1	1
193	как будто бы	3	1
194	не есть ни	3	1
195	том что и	1	1
196	и самым настоящим	1	1
197	у него с	1	1
198	нам представляется что	1	1
199	большое распространение в	1	1
200	а не просто	3	1
201	все же не	1	1
202	то более то	1	1
203	мало чем отличаются	1	1
204	никуда не годится	1	1
205	если мы говорим	1	1
206	том и заключается	1	1
207	более то менее	1	1
208	себе отчет во	1	1
209	потому что они	2	1
210	как впрочем и	1	1
211	мы уже видели	1	1
212	этой точки зрения	2	1
213	если мы будем	1	1
214	не имеет никакого	3	1
215	одна с другой	2	1
216	той или другой	4	1
217	а то что	2	1
218	из которых состоит	1	1
219	его в виде	1	1
220	и ни в	2	1
221	только при условии	1	1
222	если иметь в	1	1
223	с начала до	1	1
224	мы находим у	1	1
225	мы не можем	1	1
226	имел в виду	1	1
227	настоящем пункте нашего	1	1
228	нет ничего кроме	1	1
229	сказать и о	1	1
230	это и есть	1	1
231	ясно что в	2	1
232	видели выше есть	1	1
233	мы должны сказать	3	1
234	только и можно	2	1
235	каким угодно другим	1	1
236	не говорим о	1	1
237	эту точку зрения	1	1
238	не только не	1	1
239	но никак не	3	1
240	строгом смысле слова	1	1
241	есть некоторого рода	2	1
242	в самом деле	1	1
243	той или иной	8	1
244	вовсе не являются	1	1
245	тоже никуда не	1	1
246	но что же	1	1
247	тоже вовсе не	1	1
248	имеют никакого отношения	2	1
249	заключается в том	3	1
250	вообще говоря весьма	1	1
251	в том смысле	3	1
252	и больше ничего	2	1
253	и совсем не	1	1
254	не что иное	4	1
255	в гораздо более	1	1
256	не только то	1	1
257	имеет никакого отношения	1	1
258	он не только	1	1
259	быть и не	1	1
260	для того чтобы	1	1
261	говорим о том	1	1
262	нечего и говорить	1	1
263	в себе не	1	1
264	то он не	1	1
265	оно вовсе не	1	1
266	то же самое	7	1
267	как мы говорили	2	1
268	мы только что	1	1
269	то есть на	1	1
270	и в своем	1	1
