N	2gram	Bakhtin_Pr_3	Myslijsy
1	потому что	12	49
2	то есть	1	30
3	и в	34	24
4	в душе	2	23
5	может быть	19	23
6	то что	11	20
7	и не	29	19
8	в том	3	18
9	а не	9	18
10	что в	7	16
11	не только	10	15
12	по себе	3	15
13	того же	2	14
14	при этом	4	13
15	в слове	5	13
16	не в	9	13
17	было бы	2	13
18	то же	14	12
19	но не	4	12
20	мы можем	1	12
21	не может	19	12
22	таким образом	5	11
23	вместе с	4	11
24	если бы	4	11
25	что и	5	11
26	только в	6	11
27	как в	4	10
28	в себе	6	10
29	для него	13	10
30	тогда когда	1	10
31	так что	5	10
32	так как	4	10
33	независимо от	1	9
34	в нем	19	9
35	вовсе не	11	9
36	но и	12	9
37	как бы	27	9
38	и на	6	8
39	в этом	16	8
40	том что	3	8
41	под влиянием	3	8
42	а в	5	8
43	в чем	5	7
44	во всех	2	7
45	с этим	2	7
46	мысль о	1	7
47	как и	18	7
48	всяком случае	5	7
49	не могут	1	7
50	прежде всего	15	7
51	тем что	4	7
52	того что	5	7
53	во всяком	5	7
54	и т	8	6
55	между двумя	2	6
56	что если	1	6
57	и как	3	6
58	и того	2	6
59	одного и	1	6
60	тем не	2	6
61	в то	12	6
62	связи с	1	6
63	есть только	3	6
64	свою очередь	1	6
65	между тем	3	6
66	и только	2	6
67	в одном	5	6
68	с другой	4	6
69	не было	2	6
70	этого слова	7	6
71	в свою	1	6
72	если б	2	5
73	столь же	2	5
74	а и	1	5
75	что они	6	5
76	все же	7	5
77	мертвых душ	1	5
78	уже в	3	5
79	бы не	2	5
80	на то	1	5
81	не менее	3	5
82	по крайней	3	5
83	с ним	8	5
84	так и	6	5
85	о том	2	5
86	с другими	4	5
87	крайней мере	3	5
88	тот же	2	5
89	бы ни	1	5
90	слова в	7	5
91	из них	5	5
92	в них	2	5
93	для того	1	5
94	что не	7	5
95	и их	1	5
96	приводит в	1	5
97	слова есть	1	5
98	только для	1	5
99	или не	1	5
100	в которой	2	5
101	а между	3	4
102	нам кажется	1	4
103	к другому	20	4
104	в самом	8	4
105	время как	1	4
106	еще не	4	4
107	но в	16	4
108	уже не	2	4
109	как он	3	4
110	так сказать	2	4
111	главным образом	1	4
112	и если	2	4
113	заключает в	1	4
114	в нее	1	4
115	а вместе	1	4
116	сознание и	1	4
117	то все	2	4
118	с тем	5	4
119	такой же	3	4
120	в котором	3	4
121	сих пор	1	4
122	стало быть	1	4
123	для меня	1	4
124	образом в	1	4
125	подобно тому	2	4
126	одна из	1	4
127	от их	1	4
128	сравнительно с	1	4
129	в некоторых	1	4
130	так в	2	4
131	никогда не	8	4
132	и что	5	4
133	для самого	1	4
134	что он	23	4
135	с одной	1	4
136	и вместе	1	4
137	в других	1	4
138	до сих	1	4
139	там где	7	4
140	если не	3	4
141	в человеке	2	4
142	тому как	2	4
143	это последнее	1	4
144	что оно	2	4
145	от него	6	4
146	во время	2	4
147	мысли о	2	4
148	себе не	1	4
149	например в	2	3
150	человека и	1	3
151	и то	3	3
152	но тем	1	3
153	с таким	4	3
154	той же	2	3
155	есть нечто	1	3
156	но она	1	3
157	но даже	1	3
158	то это	1	3
159	не совсем	1	3
160	что его	3	3
161	хотя и	3	3
162	что это	5	3
163	в целом	5	3
164	чем бы	1	3
165	во многих	1	3
166	т д	2	3
167	не как	3	3
168	оно должно	2	3
169	так например	1	3
170	человека в	1	3
171	и может	1	3
172	них не	1	3
173	на все	1	3
174	его в	4	3
175	это не	5	3
176	кажется что	2	3
177	рядом с	4	3
178	далеко не	3	3
179	в эту	1	3
180	в этих	1	3
181	и при	1	3
182	себе в	1	3
183	другим и	3	3
184	ни было	4	3
185	быть не	1	3
186	бы быть	1	3
187	в ней	3	3
188	мысли в	1	3
189	на него	7	3
190	которых мы	2	3
191	об одном	1	3
192	оно не	1	3
193	как не	1	3
194	те же	2	3
195	не с	2	3
196	мог бы	2	3
197	и вообще	2	3
198	находится в	2	3
199	на вопрос	4	3
200	и во	3	3
201	как например	1	3
202	и у	5	3
203	не так	1	3
204	от другого	3	3
205	т п	6	3
206	входят в	2	3
207	что на	1	3
208	становится для	2	3
209	смысле этого	2	3
210	слова и	10	3
211	но это	4	3
212	к другим	2	3
213	и для	8	3
214	и от	5	3
215	и человек	1	3
216	и все	19	3
217	только что	3	3
218	с ними	6	3
219	как на	2	3
220	без них	1	2
221	самом деле	13	2
222	на самом	11	2
223	отношения к	1	2
224	вопрос о	2	2
225	собою и	4	2
226	с его	6	2
227	тем как	1	2
228	совсем не	3	2
229	не то	2	2
230	не все	1	2
231	с которыми	2	2
232	по отношению	5	2
233	в общем	4	2
234	за пределы	2	2
235	сама по	2	2
236	убеждены что	1	2
237	может обойтись	1	2
238	могли бы	1	2
239	это определение	1	2
240	все эти	4	2
241	хотя мы	1	2
242	и тот	1	2
243	но на	4	2
244	всех этих	2	2
245	как увидим	1	2
246	и по	1	2
247	на этом	4	2
248	одно и	1	2
249	ни был	4	2
250	но все	5	2
251	такого же	2	2
252	в каждом	3	2
253	в другом	8	2
254	может стать	1	2
255	в жизни	2	2
256	само собою	1	2
257	этого не	3	2
258	мы знаем	2	2
259	должно быть	3	2
260	что такое	2	2
261	не столько	1	2
262	от себя	6	2
263	но он	3	2
264	с такою	2	2
265	их в	3	2
266	для нее	1	2
267	тому что	2	2
268	если и	2	2
269	и его	16	2
270	что с	3	2
271	сказать что	2	2
272	самого начала	8	2
273	а тогда	2	2
274	но только	2	2
275	того чтобы	1	2
276	и весь	1	2
277	же время	12	2
278	к ней	2	2
279	во всем	3	2
280	мы бы	1	2
281	остаются вне	1	2
282	как мысль	1	2
283	когда мы	1	2
284	его с	4	2
285	как для	2	2
286	что слово	1	2
287	и это	4	2
288	оно может	1	2
289	каждому из	1	2
290	действует на	1	2
291	что все	4	2
292	в себя	1	2
293	с самого	8	2
294	на другом	1	2
295	что у	6	2
296	что может	1	2
297	было в	2	2
298	после того	1	2
299	можно бы	1	2
300	внимание на	1	2
301	это было	3	2
302	связь между	1	2
303	не зная	1	2
304	эти последние	2	2
305	этом смысле	4	2
306	в формах	1	2
307	один из	2	2
308	слово с	6	2
309	что только	1	2
310	вне себя	2	2
311	а то	1	2
312	и других	1	2
313	слово как	1	2
314	друг друга	2	2
315	но что	1	2
316	у него	4	2
317	к которому	2	2
318	такое же	1	2
319	а с	3	2
320	содержание его	1	2
321	себя и	8	2
322	между ними	1	2
323	у человека	2	2
324	ничем не	1	2
325	было для	1	2
326	с первого	1	2
327	так же	8	2
328	сделать его	2	2
329	ко всем	1	2
330	и потому	2	2
331	она есть	1	2
332	несколько раз	2	2
333	некоторое время	1	2
334	что сознание	1	2
335	все это	16	2
336	слова но	1	2
337	в его	22	2
338	или в	1	2
339	а к	2	2
340	бы в	3	2
341	мы должны	5	2
342	его уже	1	2
343	хотя бы	5	2
344	отношении к	7	2
345	над собою	1	2
346	другой стороны	3	2
347	даже и	4	2
348	я сказал	1	1
349	часть этого	1	1
350	я и	2	1
351	ту же	1	1
352	в чем-то	2	1
353	одним из	1	1
354	отношение к	6	1
355	зависимость от	2	1
356	чтобы не	1	1
357	и действительно	1	1
358	не имел	1	1
359	он может	2	1
360	тех же	1	1
361	последним так	1	1
362	а непосредственно	1	1
363	и так	5	1
364	другой человек	1	1
365	и до	1	1
366	которыми он	1	1
367	мы уже	6	1
368	из всех	1	1
369	когда уже	2	1
370	и само	1	1
371	себе как	2	1
372	как я	3	1
373	которое не	1	1
374	они были	1	1
375	мы и	2	1
376	и заставляет	1	1
377	себе что	1	1
378	род человеческий	1	1
379	всех сторон	1	1
380	и самого	1	1
381	на нем	1	1
382	в отличие	2	1
383	бы то	4	1
384	мысль что	2	1
385	бы она	1	1
386	ними в	1	1
387	без которого	1	1
388	в ее	3	1
389	друг к	1	1
390	видели что	1	1
391	одно мгновение	1	1
392	но как	4	1
393	друг на	2	1
394	в сторону	2	1
395	для других	3	1
396	ответ на	1	1
397	и чужой	1	1
398	должны были	1	1
399	себе и	5	1
400	отличие от	2	1
401	вопрос на	1	1
402	когда например	1	1
403	один и	1	1
404	на тот	1	1
405	в одной	3	1
406	для всех	1	1
407	по которому	2	1
408	как к	4	1
409	очень трудно	1	1
410	ней в	1	1
411	перед нами	1	1
412	еще больше	1	1
413	что по	1	1
414	и наконец	5	1
415	знаю что	2	1
