N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	5	8
2	в то же	5	8
3	как и все	1	5
4	в большинстве случаев	4	5
5	как мы уже	3	5
6	мы уже говорили	2	5
7	праздник тела господня	1	4
8	в конце концов	1	4
9	и в то	2	4
10	более или менее	3	3
11	в том числе	11	3
12	но и в	1	3
13	нужно отметить что	1	3
14	в известной мере	2	3
15	таким образом и	1	3
16	с другой стороны	1	3
17	с самого начала	3	3
18	один и тот	1	2
19	с производительной силой	1	2
20	с точки зрения	2	2
21	на самом же	1	2
22	том числе и	10	2
23	святых и мучеников	1	2
24	это своего рода	2	2
25	это конечно не	1	2
26	для правильного понимания	2	2
27	и тот же	1	2
28	самом же деле	1	2
29	до наших дней	3	2
30	о том что	2	2
31	то есть в	2	2
32	нужно сказать что	2	2
33	конечно далеко не	1	2
34	можно сказать что	4	1
35	и в конце	1	1
36	между людьми и	1	1
37	праздник сбора винограда	1	1
38	с резким преобладанием	1	1
39	уже знаем что	1	1
40	но вовсе не	1	1
41	не отвлеченная мысль	1	1
42	таких например как	1	1
43	и вообще в	2	1
44	в чисто карнавальном	1	1
45	жизни и не	1	1
46	и фамильярность на	1	1
47	здесь перед нами	1	1
48	выраженный карнавальный характер	1	1
49	и до сих	1	1
50	и так сказать	1	1
51	лежащего в основе	1	1
52	то же самое	1	1
53	увенчания и развенчания	1	1
54	еще и до	1	1
55	в сущности совершенно	1	1
56	и т.п и	1	1
57	в одной из	1	1
58	в менипповой сатире	1	1
59	о которой мы	1	1
60	до сих пор	5	1
61	из них в	2	1
62	и не может	1	1
63	в эту эпоху	1	1
64	как мы сказали	1	1
65	в той же	1	1
66	на высшее на	1	1
67	нет и не	1	1
68	со всеми другими	2	1
69	и в эпосе	1	1
70	сказать что и	1	1
71	и в дальнейшем	2	1
72	в этом отношении	1	1
73	и то что	1	1
74	и все в	1	1
75	xviii и xix	2	1
76	на площади в	1	1
77	он связан с	1	1
78	подчеркнуть что образ	1	1
79	и самый образ	1	1
80	в себе оба	1	1
81	это один из	1	1
82	этих казалось бы	1	1
83	протяжении тысячелетий в	1	1
84	но в то	1	1
85	у того же	1	1
86	себе оба полюса	1	1
87	и все его	1	1
88	смысле этого слова	1	1
89	это один и	1	1
90	а также и	3	1
91	может быть и	2	1
92	в сущности только	2	1
93	в отличие от	1	1
94	обычной жизненной колеи	1	1
95	воплощенной в образе	1	1
96	и на его	2	1
97	др все эти	2	1
98	как своего рода	1	1
99	в связи с	1	1
100	и все они	1	1
101	так и от	1	1
102	и др все	2	1
103	именно тем что	1	1
104	так и в	2	1
105	же деле эти	1	1
106	площади в эту	1	1
107	не может быть	1	1
108	и до наших	2	1
109	на протяжении тысячелетий	2	1
110	мы уже знаем	1	1
111	в нем нет	3	1
112	была связана с	1	1
113	мы можем сказать	1	1
114	в ее целом	1	1
115	место в жизни	1	1
116	в органическое целое	1	1
117	включает в себя	1	1
118	и таковы все	1	1
119	и карнавал в	1	1
120	традицией так уже	1	1
121	менипповой сатире о	1	1
122	потому что это	2	1
123	мы видим что	1	1
124	в каждой детали	1	1
125	атмосферу в которой	1	1
126	но мы уже	1	1
127	тех или иных	1	1
128	теперь мы можем	2	1
129	в соответствии с	2	1
130	в том что	3	1
131	органически сочетается с	1	1
132	можем сказать что	1	1
133	один из самых	1	1
134	и т.п мы	1	1
135	мы видели что	2	1
