N	3gram	Nazirov_Tv_2	Problemy
1	до сих пор	3	8
2	не может быть	3	8
3	и не может	2	7
4	по отношению к	3	5
5	то же время	7	5
6	в то же	7	5
7	в самом деле	2	4
8	в том числе	1	4
9	в романах достоевского	12	4
10	в отличие от	2	3
11	том числе и	1	3
12	преступления и наказания	2	3
13	с другой стороны	2	3
14	как и в	1	3
15	нет и не	1	2
16	хотя и не	1	2
17	дело в том	1	2
18	у достоевского в	3	2
19	преступлении и наказании	10	2
20	сами по себе	1	2
21	можно было бы	1	2
22	на этот вопрос	2	2
23	в том что	2	2
24	в произведениях достоевского	2	2
25	но в то	1	2
26	о том что	2	2
27	в преступлении и	10	2
28	в одном из	2	2
29	той или иной	1	2
30	в братьях карамазовых	6	2
31	в конце романа	1	2
32	но прежде всего	2	1
33	изображенной действительности но	1	1
34	но самого смеха	1	1
35	село степанчиково и	1	1
36	образа но сам	1	1
37	смеха не слышим	1	1
38	начиная с преступления	1	1
39	и его обитатели	1	1
40	приводит его к	1	1
41	бы видим след	1	1
42	в том же	2	1
43	же как и	1	1
44	структуру образа но	1	1
45	минимума мы как	1	1
46	и в то	2	1
47	мы как бы	1	1
48	романов достоевского в	1	1
49	в структуре изображенной	1	1
50	является одним из	1	1
51	а может быть	1	1
52	действительности но самого	1	1
53	в письме к	1	1
54	приглушается до минимума	1	1
55	в диалогическом общении	1	1
56	в романе идиот	3	1
57	самого смеха не	1	1
58	так сказать в	1	1
59	на него в	1	1
60	в известной мере	2	1
61	как бы видим	1	1
62	так же как	2	1
63	сам приглушается до	1	1
64	продолжает определять структуру	1	1
65	как раз после	1	1
66	и наказании мы	1	1
67	оно никогда не	1	1
68	и в процессе	1	1
69	но сам приглушается	1	1
70	в xx веке	1	1
71	но при этом	1	1
72	и наказании но	2	1
73	он продолжает определять	1	1
74	все же не	2	1
75	в xix веке	2	1
76	в связи с	1	1
77	определять структуру образа	1	1
78	что у достоевского	2	1
79	в мире достоевского	1	1
80	в виду что	1	1
81	таким-то образом и	1	1
82	к тому же	1	1
83	во всяком случае	2	1
84	образа князя мышкина	1	1
85	не знал чем	1	1
86	с преступления и	1	1
87	след смеха в	1	1
88	степанчиково и его	1	1
89	жизни то есть	1	1
90	видим след смеха	1	1
91	достоевского прежде всего	1	1
92	не лежит в	1	1
93	так и в	2	1
94	совершенно не учитывает	1	1
95	то что не	1	1
96	которые сами по	1	1
97	до минимума мы	1	1
98	другой стороны и	1	1
99	с самого начала	1	1
100	что в нем	1	1
101	прежде всего возникает	1	1
102	структуре изображенной действительности	1	1
103	и ту же	1	1
104	смеха в структуре	1	1
105	а во второй	1	1
106	в каждом из	1	1
107	и братьев карамазовых	1	1
108	не о том	1	1
109	друг за другом	1	1
110	не приходит в	1	1
111	творчестве достоевского но	1	1
112	одну и ту	1	1
113	молодого человека в	1	1
114	и между ними	1	1
115	в высшей степени	1	1
116	в какой-то мере	1	1
117	к другим персонажам	1	1
118	он живет в	1	1
119	достоевский в своих	1	1
