N	2gram	Losev_Prob_3	Istorich
1	и т	13	27
2	и в	44	26
3	т д	13	24
4	так же	5	18
5	то что	23	16
6	не только	14	15
7	может быть	28	14
8	что в	8	14
9	же как	3	13
10	но и	10	12
11	так и	10	10
12	таким образом	9	10
13	и его	5	10
14	что он	9	10
15	при помощи	8	10
16	все же	6	9
17	его в	3	9
18	что и	9	9
19	так как	9	9
20	и не	35	9
21	то же	13	8
22	этих случаях	1	8
23	а в	5	8
24	мы имеем	2	7
25	в этом	17	7
26	он не	8	7
27	об этом	3	7
28	как и	10	7
29	в этих	2	7
30	во время	1	7
31	знаем что	1	7
32	нас к	2	7
33	как в	5	7
34	что здесь	5	7
35	в качестве	3	7
36	героя в	2	7
37	и то	14	6
38	еще не	5	6
39	что они	5	6
40	как он	1	6
41	мы видели	2	6
42	не всегда	1	6
43	мы можем	6	6
44	могут быть	2	6
45	в дальнейшем	1	6
46	потому что	25	6
47	а не	18	6
48	не может	7	6
49	вместе с	2	6
50	когда он	2	6
51	это и	7	5
52	мы уже	4	5
53	то это	10	5
54	но не	3	5
55	и как	3	5
56	но в	12	5
57	уже не	7	5
58	и только	6	5
59	и по	2	5
60	с собой	3	5
61	но все	3	5
62	в другом	2	5
63	и с	9	5
64	это не	9	5
65	не в	13	5
66	точно так	3	5
67	ничего не	3	5
68	и у	2	5
69	как мы	8	5
70	на нем	1	5
71	и здесь	5	5
72	и что	7	5
73	в его	9	5
74	в одном	1	5
75	у него	1	5
76	тем что	4	5
77	до сих	2	5
78	из которых	2	5
79	сих пор	2	5
80	мы должны	7	5
81	к этому	1	5
82	вопрос о	1	4
83	в которых	3	4
84	не просто	23	4
85	его на	1	4
86	дает нам	2	4
87	в этот	1	4
88	он в	2	4
89	но он	1	4
90	не годится	1	4
91	в своей	5	4
92	но эта	3	4
93	даже в	1	4
94	же он	1	4
95	указывает на	7	4
96	здесь не	8	4
97	о том	6	4
98	и даже	14	4
99	вовсе не	37	4
100	с другой	7	4
101	такое же	1	4
102	в тех	3	4
103	другой стороны	5	4
104	приводит нас	1	4
105	например в	1	3
106	что иное	4	3
107	и действительно	1	3
108	из этих	1	3
109	видели что	1	3
110	только тогда	2	3
111	относится к	1	3
112	перед нами	8	3
113	все эти	7	3
114	одном случае	1	3
115	и и	1	3
116	на то	3	3
117	и если	6	3
118	на его	1	3
119	что она	1	3
120	связанные с	1	3
121	при этом	4	3
122	что у	3	3
123	что ни	1	3
124	том что	12	3
125	от своего	1	3
126	и при	2	3
127	по сравнению	2	3
128	и более	2	3
129	как это	2	3
130	то чего	2	3
131	не имеет	9	3
132	на котором	2	3
133	на него	1	3
134	нет необходимости	1	3
135	во всем	1	3
136	связи с	8	3
137	есть только	4	3
138	и он	1	3
139	она не	3	3
140	данном случае	7	3
141	большей частью	1	3
142	в образе	1	3
143	иное как	4	3
144	но мы	1	3
145	а также	4	3
146	в том	21	3
147	только в	19	3
148	как нечто	9	3
149	переходит в	2	3
150	и других	1	3
151	в руки	1	3
152	связан с	1	3
153	а именно	8	3
154	не на	1	3
155	в свете	1	3
156	о чем	2	3
