N	2gram	Vygotskiy__2	Literetu
1	не только	15	24
2	при этом	3	19
3	в качестве	4	17
4	но и	10	17
5	в том	33	16
6	а не	3	16
7	в частности	6	15
8	том что	27	14
9	может быть	9	13
10	сознания в	1	12
11	и не	7	12
12	в этом	19	12
13	в своем	9	11
14	состоит в	3	11
15	прежде всего	4	11
16	то что	20	10
17	в целом	10	8
18	не в	8	8
19	и в	15	8
20	только в	4	8
21	как это	6	8
22	я и	1	7
23	я не	1	7
24	отказ от	1	7
25	как бы	7	7
26	в себе	2	7
27	в его	2	7
28	как и	6	6
29	точки зрения	26	6
30	и сам	3	6
31	того что	17	6
32	связи с	9	6
33	в жизни	1	6
34	то же	5	5
35	отличие от	3	5
36	как в	4	5
37	в отличие	3	5
38	для себя	3	5
39	казалось бы	8	5
40	а также	2	5
41	в конечном	4	5
42	что он	12	5
43	уже в	5	5
44	не может	9	5
45	в данном	3	5
46	с этой	2	5
47	с его	4	5
48	тем самым	3	5
49	в своей	4	4
50	столь же	2	4
51	но не	3	4
52	конечном счете	4	4
53	в этой	6	4
54	все же	4	4
55	представляет собой	2	4
56	по преимуществу	1	4
57	в силу	2	4
58	с собой	3	4
59	лишь в	3	4
60	для этого	3	4
61	в уме	1	4
62	и его	4	4
63	данном случае	3	4
64	никогда не	8	4
65	так и	8	4
66	и тем	2	4
67	из них	3	4
68	мир в	1	4
69	друг друга	5	4
70	как раз	4	4
71	и т.п	7	4
72	в связи	6	4
73	со стороны	3	4
74	это не	5	4
75	в своих	1	4
76	в сфере	1	3
77	тех же	1	3
78	и есть	2	3
79	также и	2	3
80	самого себя	1	3
81	что его	4	3
82	по отношению	6	3
83	более чем	1	3
84	в самом	11	3
85	с их	2	3
86	таким образом	14	3
87	исходя из	1	3
88	той же	2	3
89	его в	1	3
90	несмотря на	4	3
91	в их	2	3
92	но в	6	3
93	том же	2	3
94	дело в	1	3
95	одна из	1	3
96	в основе	3	3
97	в области	1	3
98	к себе	2	3
99	всего в	1	3
100	говоря словами	2	3
101	в виду	6	3
102	в пределах	1	3
103	приводит к	5	3
104	по аналогии	1	3
105	одного из	1	3
106	сводится к	1	3
107	по своей	6	3
108	один из	1	3
109	потому что	7	3
110	этом в	1	3
111	одно из	1	3
112	при всей	1	3
113	у него	2	3
114	и даже	5	3
115	с другой	6	3
116	еще и	1	3
117	и др	5	3
118	да и	1	3
119	этой точки	1	3
120	мыслится как	1	3
121	аналогии с	1	3
122	при всем	1	3
123	что в	14	3
124	а в	4	3
125	же и	1	3
126	во всяком	7	3
127	человека и	3	2
128	должно стать	1	2
129	того же	3	2
130	и то	1	2
131	самом деле	6	2
132	от самого	1	2
133	отношения между	3	2
134	и само	2	2
135	та же	1	2
136	в сущности	9	2
137	а для	1	2
138	из того	4	2
139	то это	1	2
140	и самого	2	2
141	во имя	1	2
142	как правило	1	2
143	то он	2	2
144	отнюдь не	2	2
145	общего с	2	2
146	целом но	2	2
147	мысль в	1	2
148	следующим образом	2	2
149	только то	1	2
150	его сознания	1	2
151	все эти	3	2
152	из этих	4	2
153	тому же	1	2
154	как он	6	2
155	с чем	1	2
156	в нем	1	2
157	окружающей его	1	2
