N	3gram	Vygotskiy__1	Problemy
1	с точки зрения	2	13
2	в этом смысле	2	10
3	в том что	9	6
4	и в этом	1	5
5	в одной плоскости	1	5
6	в зависимости от	5	5
7	в конце концов	3	5
8	на самом деле	2	4
9	том что он	1	4
10	между тем как	1	4
11	не может быть	8	4
12	подобно тому как	5	3
13	и т п	15	3
14	сами по себе	1	3
15	дело идет о	1	3
16	все то что	3	3
17	одной плоскости с	1	3
18	в этом отношении	2	3
19	во всяком случае	6	3
20	само по себе	5	3
21	с другой стороны	5	3
22	и в сущности	1	2
23	оно может быть	1	2
24	в самом деле	7	2
25	точку зрения на	1	2
26	до сих пор	3	2
27	только то что	1	2
28	т п все	2	2
29	во всей его	1	2
30	не только в	1	2
31	в целом ряде	2	2
32	как бы в	1	2
33	к нему и	1	2
34	как в музыке	1	2
35	именно потому что	1	2
36	другой стороны и	2	1
37	потому что он	2	1
38	его не видим	1	1
39	а следовательно и	1	1
40	хотя и не	2	1
41	то что я	2	1
42	же как и	1	1
43	мы его не	1	1
44	а вовсе не	1	1
45	дело в том	1	1
46	в свою очередь	1	1
47	он не может	1	1
48	что в самом	1	1
49	так как в	1	1
50	то что обычно	1	1
51	в сущности ничего	1	1
52	и не трудно	1	1
53	в том и	2	1
54	то же самое	2	1
55	показывает как и	1	1
56	отношении друг к	1	1
57	не было бы	2	1
58	то что в	1	1
59	искусства и в	1	1
60	резко отличается от	1	1
61	точно так же	3	1
62	теми же самыми	2	1
63	может быть только	1	1
64	п все это	2	1
65	что оно есть	1	1
66	так и в	2	1
67	искусства не только	1	1
68	и могут быть	1	1
69	и в частности	1	1
70	если же мы	1	1
71	и пр как	1	1
72	вот что говорит	1	1
73	слова так как	1	1
74	мы полагаем что	1	1
75	то время как	5	1
76	так же как	4	1
77	не потому что	1	1
78	того что он	1	1
79	в первом случае	1	1
80	в каждом слове	1	1
81	тех или иных	2	1
82	в своем существе	1	1
83	в этом рассказе	1	1
84	как будто бы	2	1
85	в известном смысле	1	1
86	не могут быть	1	1
87	и потому не	1	1
88	не в том	5	1
89	его и все	1	1
90	тем или иным	2	1
91	сущности ничего не	1	1
92	по себе не	2	1
93	лежат в одной	1	1
94	этой точки зрения	5	1
95	и во всяком	1	1
96	о том что	7	1
97	а в том	2	1
98	не может служить	1	1
99	более или менее	2	1
100	друг к другу	1	1
101	независимо от того	1	1
102	в одном из	2	1
103	по сравнению с	1	1
104	по себе а	2	1
105	заключается в том	6	1
106	в то время	5	1
107	начинается там где	3	1
108	приводит к ослаблению	1	1
109	это и есть	1	1
110	та или иная	1	1
111	у него есть	1	1
112	с самого начала	1	1
113	не только не	3	1
114	художественного произведения и	1	1
115	может показаться что	1	1
116	выходит за пределы	1	1
117	в художественном произведении	3	1
118	и потому ее	1	1
119	но даже в	1	1
120	у него в	1	1
121	можно сказать что	1	1
122	в настоящее время	2	1
123	в полной мере	1	1
124	как одна из	2	1
125	ответ на вопрос	1	1
126	было бы сказать	1	1
127	в сущности не	1	1
128	точки зрения может	1	1
129	сама по себе	2	1
130	тому что он	1	1
131	при этом совершенно	1	1
132	для того чтобы	5	1
133	указывает как на	1	1
134	что и в	2	1
135	между людьми а	1	1
136	он не только	2	1
137	точек зрения и	1	1
138	является уже и	1	1
139	и т д	8	1
