N	2gram	Bakhtin_Pr_2	StatiiOP
1	и в	43	44
2	в том	6	36
3	и т	13	30
4	что в	4	30
5	том что	2	29
6	в этом	13	21
7	т д	4	21
8	вовсе не	5	19
9	не только	11	18
10	то что	7	18
11	было бы	5	17
12	о том	5	17
13	а в	5	17
14	а не	7	16
15	и не	29	16
16	может быть	23	15
17	т е	26	15
18	как в	2	13
19	можно было	3	13
20	не в	11	12
21	в первой	2	12
22	самом деле	5	11
23	в этой	1	11
24	того чтобы	1	11
25	у нас	2	11
26	точки зрения	13	11
27	но в	10	10
28	что он	13	10
29	только в	4	10
30	но и	14	10
31	также и	3	9
32	как и	14	9
33	в отношении	3	9
34	в то	7	9
35	так и	3	9
36	во второй	1	9
37	если бы	3	9
38	того что	2	9
39	в его	10	9
40	т п	9	9
41	с другой	4	9
42	например в	2	8
43	во всех	4	8
44	все же	3	8
45	но ведь	5	8
46	это не	3	8
47	из них	2	8
48	с точки	8	8
49	пушкина но	1	8
50	у пушкина	1	8
51	и его	8	8
52	не может	18	8
53	я не	4	7
54	в самом	7	7
55	таким образом	5	7
56	другой стороны	3	7
57	для нас	2	7
58	до сих	7	7
59	прежде всего	10	7
60	сих пор	7	7
61	сказать что	2	7
62	по поводу	1	7
63	на самом	1	6
64	в повестях	1	6
65	из этих	2	6
66	в своей	4	6
67	что и	3	6
68	всяком случае	1	6
69	так что	5	6
70	для него	8	6
71	дело в	2	6
72	при чем	4	6
73	в той	5	6
74	что же	7	6
75	но это	4	6
76	хотя бы	2	6
77	во всяком	2	6
78	и то	2	5
79	то же	8	5
80	той же	3	5
81	в обеих	1	5
82	в целом	2	5
83	все эти	5	5
84	в нем	12	5
85	и по	1	5
86	в слове	5	5
87	такой же	3	5
88	в котором	6	5
89	в которых	2	5
90	не менее	3	5
91	никогда не	9	5
92	могут быть	3	5
93	так как	4	5
94	тем что	3	5
95	и даже	3	5
96	там где	4	5
97	все это	5	5
98	не при	1	5
99	была бы	2	5
100	совершенно не	4	5
101	жизни и	1	5
102	так же	2	5
103	как это	1	4
104	это и	1	4
105	вопрос о	2	4
106	в новом	1	4
107	бы и	2	4
108	что это	2	4
109	на то	5	4
110	что она	1	4
111	но все	2	4
112	том как	1	4
113	и очень	2	4
114	не имеет	1	4
115	же время	5	4
116	это слово	5	4
117	как будто	1	4
118	в ее	1	4
119	что у	2	4
120	и что	5	4
121	д но	1	4
122	во втором	1	4
123	этот вопрос	4	4
124	в качестве	1	4
125	же и	4	4
126	мы находим	1	4
127	как раз	4	4
128	не было	1	4
129	к которому	1	4
130	как бы	22	4
131	тем более	1	4
132	еще более	2	4
133	это в	1	4
134	же как	1	3
135	того же	3	3
136	и без	2	3
137	тем же	2	3
138	должна быть	3	3
139	то это	2	3
140	конечно и	1	3
141	еще не	9	3
142	он был	3	3
143	из двух	1	3
144	но не	5	3
145	по отношению	5	3
146	к сожалению	1	3
147	с этим	2	3
148	как к	1	3
149	то в	1	3
150	точку зрения	1	3
151	что так	3	3
152	эпохи и	1	3
153	ведь и	7	3
154	в каждом	11	3
155	в другом	7	3
156	и с	5	3
157	лишь в	8	3
158	и тем	1	3
159	даже в	3	3
160	кажется что	3	3
161	ни в	2	3
162	чем в	1	3
163	что не	2	3
164	в г	1	3
165	во время	4	3
166	в конце	2	3
167	в основе	1	3
168	этих двух	1	3
169	а во	1	3
170	стремление к	1	3
171	п в	1	3
172	из истории	2	3
173	очень часто	1	3
174	должны быть	2	3
175	для себя	2	3
176	не хочу	1	3
177	об этом	2	3
178	поэтому в	1	3
179	и вообще	1	3
180	его жизни	2	3
181	между тем	3	3
182	и только	3	3
183	но с	1	3
184	в двух	1	3
185	в какой	1	3
186	и так	2	3
187	это очень	1	3
188	в уста	1	3
189	с одной	1	3
190	вопроса о	1	3
191	в виде	3	3
192	в начале	1	3
193	ни с	1	3
194	а именно	1	3
195	а с	2	3
196	что для	1	3
197	говорит о	1	3
198	на этот	4	3
199	да и	5	3
200	материал для	1	3
201	эти вопросы	1	3
202	и для	3	3
203	в результате	4	3
204	отношению к	5	3
205	в таком	2	3
206	ничего общего	1	3
207	отношения к	2	2
208	е как	1	2
209	в первом	2	2
210	не хочет	3	2
211	его же	1	2
212	а как	4	2
213	мы не	4	2
214	не была	3	2
215	в сущности	9	2
216	время как	2	2
217	литературы и	1	2
218	быть в	2	2
219	в сторону	2	2
220	отношение к	2	2
221	и речи	1	2
222	большое значение	1	2
223	за пределы	3	2
224	идет о	1	2
225	что как	1	2
226	в своем	4	2
227	есть в	3	2
228	смысле этого	1	2
229	целый ряд	2	2
230	от этого	1	2
231	так или	1	2
232	бы не	2	2
233	раз в	1	2
234	в себе	5	2
235	но он	4	2
236	но на	2	2
237	не могла	1	2
238	вообще не	1	2
239	при этом	6	2
240	он не	9	2
241	свою собственную	1	2
242	он должен	1	2
243	чем у	3	2
244	ни были	1	2
245	что ни	1	2
246	я бы	1	2
247	что все	1	2
248	в данной	1	2
249	его в	3	2
250	это вовсе	2	2
251	должен был	1	2
252	не всегда	1	2
253	и уже	1	2
254	нисколько не	1	2
255	места в	1	2
256	в такой	2	2
257	что до	1	2
258	которые в	1	2
259	без всяких	1	2
260	их в	4	2
261	она не	3	2
262	что с	1	2
263	меня не	1	2
264	на него	3	2
265	ничего не	3	2
266	тем не	2	2
267	в сознании	1	2
268	только с	1	2
269	что на	2	2
270	ли не	1	2
271	числе и	1	2
272	о них	1	2
273	и это	4	2
274	без всякого	2	2
275	то время	2	2
276	на свой	6	2
277	и сам	7	2
278	для этого	2	2
279	то есть	4	2
280	может не	1	2
281	и все	6	2
282	и во	1	2
283	крайней мере	1	2
284	следовало бы	1	2
285	говорит в	1	2
286	к нему	5	2
287	что здесь	1	2
288	быть и	2	2
289	на которой	1	2
290	по своей	1	2
291	и критика	1	2
292	в пушкинских	1	2
293	со всеми	3	2
294	с которыми	1	2
295	из которого	1	2
296	конечно не	2	2
297	уже в	2	2
298	если в	1	2
299	этот раз	1	2
300	а то	2	2
301	это место	2	2
302	второй части	1	2
303	у него	6	2
304	в других	1	2
305	или иначе	1	2
306	еще и	1	2
307	превращается в	2	2
308	одной стороны	1	2
309	однако и	1	2
310	по крайней	1	2
311	так называемой	1	2
312	его собственной	1	2
313	который не	2	2
314	ни на	3	2
315	и потому	1	2
316	и их	3	2
317	по существу	3	2
318	этого слова	2	2
319	и тогда	1	2
320	но для	3	2
321	о котором	1	2
322	ни одного	4	2
323	в этих	6	2
324	в равной	1	2
325	е в	1	2
326	что этот	2	2
327	несмотря на	1	2
328	не знает	3	2
329	занимает в	1	2
330	в своих	2	2
331	можно назвать	1	2
332	том числе	1	2
333	а между	2	1
334	если б	1	1
335	б м	1	1
336	так я	3	1
337	чтобы не	2	1
338	художественного произведения	1	1
339	и есть	1	1
340	почти не	2	1
341	впечатление что	1	1
342	речи на	1	1
343	из его	2	1
344	этого он	1	1
345	видеть в	1	1
346	и тонкая	1	1
347	и могут	1	1
348	их и	1	1
349	слово во	1	1
350	уже после	2	1
351	не подходят	1	1
352	этом не	1	1
353	так чтобы	4	1
354	ну вот	1	1
355	на тему	1	1
356	от друга	2	1
357	один пример	1	1
358	наоборот для	1	1
359	и на	10	1
360	на них	1	1
361	между собой	2	1
362	бы еще	1	1
363	это действительно	1	1
364	реагировать на	1	1
365	бы то	1	1
366	за свое	1	1
367	с его	4	1
368	вполне и	1	1
369	видит в	1	1
370	но как	1	1
371	нужно быть	2	1
372	инстанцией в	1	1
373	с собою	2	1
374	друг от	2	1
375	нет и	1	1
376	конечно совершенно	1	1
377	в одной	3	1
378	под его	1	1
379	каждая из	1	1
380	стороны и	3	1
381	в одних	1	1
382	может поэтому	1	1
383	перед нами	7	1
384	кроме того	3	1
385	конечно но	1	1
386	хотя и	5	1
387	и понимания	1	1
388	и к	3	1
389	стиля и	1	1
390	нет здесь	1	1
391	зрения как	2	1
392	важно для	1	1
393	себе как	2	1
394	бы с	1	1
395	момент его	2	1
396	тут и	1	1
397	в нашем	1	1
398	у каждого	1	1
399	так в	1	1
400	с их	2	1
401	им в	2	1
402	и до	4	1
403	другом случае	1	1
404	и кто	2	1
405	иначе и	1	1
406	своей речи	1	1
407	как он	2	1
408	а вовсе	1	1
409	зрения его	1	1
410	на одну	2	1
411	в узком	2	1
412	не как	6	1
413	в корне	1	1
414	так уж	1	1
415	в плане	1	1
416	даже прямо	1	1
417	но дело	1	1
418	значительной степени	1	1
419	том же	4	1
420	почти каждый	1	1
421	в таких	1	1
422	с целью	1	1
423	входит в	2	1
424	е уже	1	1
425	известно что	2	1
426	действительно были	1	1
427	и соответствующие	2	1
428	слова без	2	1
429	ведь в	1	1
430	здесь нет	3	1
431	в ином	1	1
432	он является	2	1
433	в них	4	1
434	является для	1	1
435	это положение	1	1
436	о которых	1	1
437	и вы	2	1
438	далеко не	4	1
439	в плоскость	1	1
440	место и	1	1
441	которой он	1	1
442	материалом для	1	1
443	которой трудно	1	1
444	действительно не	1	1
445	мере не	1	1
446	на себя	2	1
447	которую он	2	1
448	какое место	1	1
449	от своего	1	1
450	и при	2	1
451	что такое	2	1
452	этого места	1	1
453	не становится	1	1
454	это только	1	1
455	от себя	1	1
456	что я	6	1
457	центра и	1	1
458	значение для	2	1
459	две стороны	1	1
460	одном из	1	1
461	как их	1	1
462	нас интересует	1	1
463	в прямом	1	1
464	что было	2	1
465	так может	1	1
466	и эти	1	1
467	том и	1	1
468	однако в	1	1
469	с такими	1	1
470	каждой его	1	1
471	с величайшим	1	1
472	по себе	11	1
473	слышим все	1	1
474	всего его	1	1
475	слово как	4	1
476	общего дела	1	1
477	но они	1	1
478	тогда когда	1	1
479	одна из	2	1
480	что их	1	1
481	в процессе	2	1
482	и имеет	1	1
483	во всякой	1	1
484	но только	1	1
485	значение этого	1	1
486	не могло	1	1
487	никому не	3	1
488	того как	2	1
489	только и	1	1
490	и лишь	1	1
491	явление в	1	1
492	за исключением	1	1
493	и является	2	1
494	ему и	1	1
495	и после	1	1
496	лица для	1	1
497	уже и	2	1
498	и делает	1	1
499	ему не	1	1
500	ну а	1	1
501	которых он	1	1
502	в духе	1	1
503	не могут	4	1
504	возможности но	1	1
505	отличается от	2	1
506	одного слова	1	1
507	к тому	4	1
508	критика и	1	1
509	героями он	1	1
510	слова с	7	1
511	обращение к	1	1
512	поэтического языка	1	1
513	то ни	1	1
514	как мы	10	1
515	и о	2	1
516	в виду	3	1
517	но при	3	1
518	и говорить	2	1
519	не могу	2	1
520	последнего слова	1	1
521	оказаться в	1	1
522	и говорит	1	1
523	и этим	3	1
524	являются лишь	1	1
525	читателя в	1	1
526	на том	2	1
527	он так	2	1
528	времени и	2	1
529	сейчас с	1	1
530	отсюда и	1	1
531	мог бы	1	1
532	во многом	1	1
