N	3gram	Vygotskiy__3	Istorich
1	с другой стороны	3	7
2	в этом случае	1	5
3	до сих пор	1	5
4	в том что	17	5
5	тем не менее	5	5
6	как мы видели	3	5
7	что иное как	1	3
8	выше мы видели	1	3
9	здесь мы имеем	1	3
10	в данном случае	1	3
11	в связи с	5	3
12	не что иное	1	3
13	мы видели что	3	3
14	том что в	1	2
15	состоит в том	3	2
16	показывает что в	1	2
17	по отношению к	2	2
18	точно так же	1	2
19	что и в	5	2
20	с одной стороны	5	2
21	ни один из	4	2
22	то время как	4	2
23	и то что	2	2
24	во всяком случае	4	2
25	мы увидим ниже	1	2
26	но тем не	1	2
27	в то время	4	2
28	о том что	3	2
29	как и в	2	2
30	для нас важно	1	1
31	при помощи которых	1	1
32	нас важно установить	1	1
33	его в качестве	1	1
34	и той же	2	1
35	подобно тому как	1	1
36	это мы видим	1	1
37	в том числе	1	1
38	во многих случаях	1	1
39	не будет иметь	1	1
40	в силу того	2	1
41	мы должны будем	1	1
42	с этой точки	2	1
43	как если бы	1	1
44	с точки зрения	1	1
45	принимает на себя	1	1
46	сами по себе	3	1
47	за пределами своего	1	1
48	как мы увидим	2	1
49	остальные особенности этого	1	1
50	независимо от того	3	1
51	из того что	1	1
52	с тем что	3	1
53	можно было бы	5	1
54	вместе с тем	10	1
55	того что они	3	1
56	что он так	1	1
57	уже говорили выше	1	1
58	остается то что	1	1
59	не только в	1	1
60	заключается в том	7	1
61	смысле этого слова	4	1
62	показывает что по	1	1
63	мы увидим дальше	1	1
64	так как они	1	1
65	связаны между собой	1	1
66	имеем дело с	1	1
67	так или иначе	1	1
68	все же не	1	1
69	ко всей группе	1	1
70	мы уже говорили	5	1
71	часто встречается в	1	1
72	так же как	6	1
73	и в том	1	1
74	этой точки зрения	2	1
75	в целом но	1	1
76	составить предмет особого	1	1
77	но и их	1	1
78	силу того что	2	1
79	есть не что	1	1
80	то обстоятельство что	3	1
81	одной стороны он	1	1
82	и вместе с	2	1
83	в свою очередь	2	1
84	так как в	1	1
85	ничего общего с	1	1
86	до известного момента	1	1
87	не может быть	2	1
88	один из них	1	1
89	с самого начала	6	1
90	в связь с	1	1
91	на то что	3	1
92	друг от друга	1	1
93	так это или	1	1
94	одной и той	2	1
95	с этим мы	1	1
96	увидим дальше что	1	1
97	друг с другом	5	1
98	предмет особого исследования	1	1
99	если бы это	1	1
100	что там где	1	1
101	все остальные особенности	1	1
102	и у нас	1	1
